Prompt	Ans	Candidate Ans	Subject
XII. Clemens <mask> 'da öldü.	Roma	Berlin, İstanbul, Kahire, Tokyo, Konstantinopolis, Belgrad, Taipei, Kâbil, Paris, Roma	XII. Clemens
İreneyus <mask> 'da öldü.	Lyon	Detroit, Helsinki, Surrey, Medine, Nürnberg, Londra, Floransa, Konstantinopolis, Moskova, Lyon	İreneyus
Jacques Derrida <mask> 'da öldü.	Paris	Kartaca, Berlin, Detroit, Atina, Roma, Belgrad, Şam, Kahire, Lyon, Paris	Jacques Derrida
IV. Carlos <mask> 'da öldü.	Roma	Prag, Madrid, Atina, Venedik, Varşova, Tokyo, Helsinki, Moskova, Kudüs, Roma	IV. Carlos
Ralph Vaughan Williams <mask> 'da öldü.	Londra	Roma, Madrid, Atina, Berlin, Medine, Paris, Detroit, Lyon, Kahire, Londra	Ralph Vaughan Williams
Andrey Gromıko <mask> 'da öldü.	Moskova	Madrid, Taipei, Detroit, Atina, Venedik, Şam, Kartaca, Londra, Nürnberg, Moskova	Andrey Gromıko
Ulrika Eleonora <mask> 'da öldü.	Stockholm	Atina, Taipei, Surrey, Varşova, Kudüs, Floransa, Madrid, Şam, Paris, Stockholm	Ulrika Eleonora
Otis Redding <mask> 'da öldü.	Madison	Paris, Venedik, Roma, Kartaca, Floransa, İstanbul, Kâbil, Bağdat, Stockholm, Madison	Otis Redding
Henri Rousseau <mask> 'da öldü.	Paris	Surrey, Floransa, Kartaca, Helsinki, Venedik, Bağdat, Nürnberg, Şam, Belgrad, Paris	Henri Rousseau
Muaviye <mask> 'da öldü.	Şam	Stockholm, Tokyo, Detroit, Konstantinopolis, Madison, Madrid, Surrey, Prag, Paris, Şam	Muaviye
Louis Aragon <mask> 'da öldü.	Paris	Kahire, Madrid, Medine, Surrey, Kudüs, Varşova, Madison, Bağdat, Şam, Paris	Louis Aragon
Baybars <mask> 'da öldü.	Şam	Moskova, Surrey, Paris, Kudüs, Londra, Medine, Atina, Madrid, Belgrad, Şam	Baybars
Claus von Stauffenberg <mask> 'da öldü.	Berlin	Londra, Prag, Varşova, Kâbil, Paris, Lyon, Taipei, Belgrad, Detroit, Berlin	Claus von Stauffenberg
Donato Bramante <mask> 'da öldü.	Roma	Kudüs, Helsinki, Lyon, Stockholm, Berlin, Moskova, Kâbil, Bağdat, Varşova, Roma	Donato Bramante
Francisco Franco <mask> 'da öldü.	Madrid	Roma, Lyon, Atina, Moskova, Kudüs, Prag, Konstantinopolis, Berlin, Detroit, Madrid	Francisco Franco
Claude Bernard <mask> 'da öldü.	Paris	Medine, Konstantinopolis, Detroit, Şam, Lyon, Surrey, Stockholm, Madison, Berlin, Paris	Claude Bernard
Cemal Abdünnasır <mask> 'da öldü.	Kahire	Medine, İstanbul, Nürnberg, Stockholm, Detroit, Taipei, Floransa, Venedik, Varşova, Kahire	Cemal Abdünnasır
Yakov Sverdlov <mask> 'da öldü.	Moskova	Taipei, Bağdat, Detroit, Nürnberg, Şam, Londra, Berlin, Venedik, Konstantinopolis, Moskova	Yakov Sverdlov
Charles Louis Alphonse Laveran <mask> 'da öldü.	Paris	Madrid, Londra, Berlin, Kudüs, Roma, Varşova, Bağdat, Atina, Belgrad, Paris	Charles Louis Alphonse Laveran
Tycho Brahe <mask> 'da öldü.	Prag	Kartaca, Helsinki, Medine, Tokyo, Roma, Stockholm, Floransa, İstanbul, Bağdat, Prag	Tycho Brahe
Edward Heath <mask> 'da öldü.	Salisbury	Surrey, Paris, Taipei, Konstantinopolis, Madison, Varşova, Berlin, Londra, Kartaca, Salisbury	Edward Heath
Merceksi galaksi, <mask> 'nin bir alt sınıfıdır.	galaksi	köprü, DNA, sandviç, İngilizce, iletişim, film, tıp, endüstri, köpek, galaksi	Merceksi galaksi
Şampanya, <mask> 'nin bir alt sınıfıdır.	şarap	avcılık, Eşcinsellik, Hücre, yaratıcılık, istatistik, film, yazılım, Mitoloji, Aşılama, şarap	Şampanya
Betimsel istatistik, <mask> 'nin bir alt sınıfıdır.	istatistik	İngilizce, endüstri, tıp, Dizüstü bilgisayar, Atardamar, magament, Tahkimat, politikacı, sosyalizm, istatistik	Betimsel istatistik
Analitik geometri, <mask> 'nin bir alt sınıfıdır.	Geometri	galaksi, biyoloji, salgın, tarih, Garson, uzay gemisi, Kömür, Kruvazör, iletişim, Geometri	Analitik geometri
Manyetik raylı tren, <mask> 'nin bir alt sınıfıdır.	Tren	köpek, Hücre, tıp, dolandırıcılık, tescilli marka, Tamsayı, piyade, jeolog, algoritma, Tren	Manyetik raylı tren
Kullanıcı arayüzü, <mask> 'nin bir alt sınıfıdır.	Arayüz	saat, rahip, Kas, hastalık, Otomobil, gezegen, Tahkimat, Tuvalet, Teleskop, Arayüz	Kullanıcı arayüzü
genel oy hakkı, <mask> 'nin bir alt sınıfıdır.	seçme ve seçilme hakkı	endüstri, sanatçı, Budizm, Kuvars, DNA, vali, gezegen, Çevre kirliliği, LGBT, seçme ve seçilme hakkı	genel oy hakkı
Prolaktin, <mask> 'nin bir alt sınıfıdır.	protein	dolandırıcılık, ifade, ünlü, hastalık, oyuncu, köprü, petrol, sanatçı, iletişim, protein	Prolaktin
gey, <mask> 'nin bir alt sınıfıdır.	Eşcinsellik	Garson, salgın, oyuncu, satranç, avcılık, Aşılama, İşlem, piyade, Caz, Eşcinsellik	gey
Fraktal, <mask> 'nin bir alt sınıfıdır.	Küme	İşlem, Caz, kurgu, köpek, Protagonist, felsefe, Dizüstü bilgisayar, Teleskop, Atardamar, Küme	Fraktal
komplo teorisi, <mask> 'nin bir alt sınıfıdır.	ifade	LGBT, piyade, bilgisayar uygulaması, Sebze, yazılım, salgın, Hukuk, gezegen, Hücre, ifade	komplo teorisi
Buldog, <mask> 'nin bir alt sınıfıdır.	köpek	Çince, Tuvalet, Çevre kirliliği, Mitoloji, fizik, petrol, hastalık, sandviç, ilaç, köpek	Buldog
Güneş dışı gezegen, <mask> 'nin bir alt sınıfıdır.	gezegen	Tahkimat, beyin, Tuvalet, köpek, bitki, demokrasi, sanatçı, felsefe, ince alay, gezegen	Güneş dışı gezegen
televizyon sunucusu, <mask> 'nin bir alt sınıfıdır.	ünlü	ince alay, film, İngilizce, İşlem, seçme ve seçilme hakkı, bisiklete binme, Otomobil, Kruvazör, Transgender, ünlü	televizyon sunucusu
kozmoloji, <mask> 'nin bir alt sınıfıdır.	fizik	Çince, Caz, Budizm, İklim, Et, ünlü, biyoloji, vali, dolandırıcılık, fizik	kozmoloji
telepati, <mask> 'nin bir alt sınıfıdır.	iletişim	sanatçı, İngilizce, şarap, salgın, Aşılama, köpek, orman, Tamsayı, cinayet, iletişim	telepati
sosyal felsefe, <mask> 'nin bir alt sınıfıdır.	felsefe	demon, gezegen, seçme ve seçilme hakkı, jeolog, köprü, fizik, yaratıcılık, uzay gemisi, Arayüz, felsefe	sosyal felsefe
Akümülatör, <mask> 'nin bir alt sınıfıdır.	Pil	Tren, Mitoloji, Tahkimat, köprü, Kömür, ünlü, protein, sanatçı, biyoloji, Pil	Akümülatör
bisiklet sporu, <mask> 'nin bir alt sınıfıdır.	bisiklete binme	Mitoloji, yaratıcılık, Transgender, Hücre, canlı, bitki, LGBT, kurgu, Sebze, bisiklete binme	bisiklet sporu
Gamet, <mask> 'nin bir alt sınıfıdır.	Hücre	Garson, alfabe, uzay gemisi, LGBT, köprü, İngilizce, tescilli marka, şarap, Geometri, Hücre	Gamet
Optik teleskoplar, <mask> 'nin bir alt sınıfıdır.	Teleskop	iletişim, kurgu, orman, Tamsayı, ilaç, Mitoloji, alfabe, sanatçı, vali, Teleskop	Optik teleskoplar
Umumi tuvalet, <mask> 'nin bir alt sınıfıdır.	Tuvalet	Garson, Küme, Kömür, fizik, müzisyen, istatistik, Papa, vali, Tahkimat, Tuvalet	Umumi tuvalet
Xiang qi, <mask> 'nin bir alt sınıfıdır.	satranç	ilaç, DNA, fizik, bilgisayar uygulaması, Tren, Arayüz, oyuncu, ifade, sosyalizm, satranç	Xiang qi
Patlıcan, <mask> 'nin bir alt sınıfıdır.	Sebze	bilgisayar uygulaması, sandviç, Salata, Konut, uzay gemisi, gezegen, Atardamar, Kas, demokrasi, Sebze	Patlıcan
animasyon film, <mask> 'nin bir alt sınıfıdır.	film	orman, piyade, bitki, iletişim, tescilli marka, Kömür, demon, Protagonist, Otomobil, film	animasyon film
Aort, <mask> 'nin bir alt sınıfıdır.	Atardamar	Konut, Caz, Protagonist, alfabe, LGBT, dolandırıcılık, DNA, felsefe, ilaç, Atardamar	Aort
Çakmak taşı, <mask> 'nin bir alt sınıfıdır.	Kuvars	film, Hücre, petrol, rahip, dolandırıcılık, Mitoloji, Tamsayı, Eşcinsellik, biyoloji, Kuvars	Çakmak taşı
Brokoli, <mask> 'nin bir alt sınıfıdır.	Sebze	seçme ve seçilme hakkı, jeolog, Garson, uzay gemisi, Papa, Et, cinayet, oyuncu, hastalık, Sebze	Brokoli
Barmen, <mask> 'nin bir alt sınıfıdır.	Garson	LGBT, İşlem, Salata, alfabe, piyade, beyin, Aşılama, jeolog, Et, Garson	Barmen
Antipapa, <mask> 'nin bir alt sınıfıdır.	Papa	galaksi, ince alay, bisiklete binme, Tahkimat, fizik, gezegen, footoğrafçılık, endüstri, Otomobil, Papa	Antipapa
geliştirilmiş infilak aygıtı, <mask> 'nin bir alt sınıfıdır.	bomba	jeolog, sandviç, demon, köpek, hastalık, Kruvazör, Garson, Mitoloji, fizik, bomba	geliştirilmiş infilak aygıtı
Başkan, <mask> 'nin bir alt sınıfıdır.	politikacı	oyuncu, vali, Pil, Et, ince alay, Kas, istatistik, ifade, seçme ve seçilme hakkı, politikacı	Başkan
Eritropoetin, <mask> 'nin bir alt sınıfıdır.	protein	piyade, şarap, Teleskop, İklim, köpek, fizik, saat, bitki, iletişim, protein	Eritropoetin
Bakir orman, <mask> 'nin bir alt sınıfıdır.	orman	sanatçı, alfabe, yazılım, Hücre, film, rahip, satranç, iletişim, DNA, orman	Bakir orman
veteriner hekimliği, <mask> 'nin bir alt sınıfıdır.	tıp	dolandırıcılık, Et, yazılım, bisiklete binme, seçme ve seçilme hakkı, magament, endüstri, politikacı, protein, tıp	veteriner hekimliği
aksiyon filmi, <mask> 'nin bir alt sınıfıdır.	film	Papa, Geometri, sanatçı, şarap, Et, Arayüz, beyin, protein, sosyalizm, film	aksiyon filmi
doğa tarihi, <mask> 'nin bir alt sınıfıdır.	tarih	İklim, Salata, İngilizce, kurgu, bomba, Atardamar, Aşılama, şarap, Tamsayı, tarih	doğa tarihi
doğrudan demokrasi, <mask> 'nin bir alt sınıfıdır.	demokrasi	Otomobil, bitki, Kömür, Tren, hastalık, iletişim, Papa, bomba, canlı, demokrasi	doğrudan demokrasi
Mandarin, <mask> 'nin bir alt sınıfıdır.	Çince	Kas, Pil, yazılım, felsefe, Geometri, astronomi, demokrasi, gezegen, protein, Çince	Mandarin
BCG, <mask> 'nin bir alt sınıfıdır.	Aşılama	alfabe, magament, protein, bilgisayar uygulaması, Sebze, İşlem, Tahkimat, LGBT, ince alay, Aşılama	BCG
Doğal hukuk kuramı, <mask> 'nin bir alt sınıfıdır.	Hukuk	uzay gemisi, ince alay, yaratıcılık, gezegen, Otomobil, Budizm, yazılım, Tahkimat, tarih, Hukuk	Doğal hukuk kuramı
Yunan mitolojisi, <mask> 'nin bir alt sınıfıdır.	Mitoloji	dolandırıcılık, magament, köprü, tarih, piyade, Eşcinsellik, Garson, fizik, Pil, Mitoloji	Yunan mitolojisi
Uzay istasyonu, <mask> 'nin bir alt sınıfıdır.	uzay gemisi	beyin, yazılım, şarap, ince alay, iletişim, endüstri, sosyalizm, Kruvazör, İngilizce, uzay gemisi	Uzay istasyonu
Succubus, <mask> 'nin bir alt sınıfıdır.	demon	kurgu, bitki, cinayet, oyuncu, sosyalizm, vali, film, Eşcinsellik, Garson, demon	Succubus
