Prompt	Ans	Candidate Ans	Subject
レオーン5世は<mask>に生まれました。	アルメニア	ベルリン, トロント, ケルン, メッカ, マンチェスター, モスクワ, コモ, イスタンブール, マドリード, アルメニア	レオーン5世
マルコ・デルヴェッキオは<mask>に生まれました。	ミラノ	メッカ, ミュンヘン, ウェストミンスター, ケルン, 北京市, ベオグラード, ジュネーヴ, トロント, アルメニア, ミラノ	マルコ・デルヴェッキオ
カール・オルフは<mask>に生まれました。	ミュンヘン	ローマ, トロント, ヒューストン, マンチェスター, ウィーン, 北京市, ケルン, シカゴ, ベルリン, ミュンヘン	カール・オルフ
ガイウス・プリニウス・セクンドゥスは<mask>に生まれました。	コモ	トロント, ミュンヘン, ジュネーヴ, パリ, ミラノ, ウェストミンスター, マンチェスター, ベルリン, ロンドン, コモ	ガイウス・プリニウス・セクンドゥス
フリードリヒ・ヴィルヘルム2世は<mask>に生まれました。	ベルリン	アルメニア, マドリード, トロント, ベルファスト, ウェストミンスター, スコットランド, ヒューストン, パリ, ケルン, ベルリン	フリードリヒ・ヴィルヘルム2世
ボニファティウス3世は<mask>に生まれました。	ローマ	ブルックリン区, ナポリ, ヒューストン, コモ, モスクワ, マンチェスター, ミラノ, ベオグラード, パリ, ローマ	ボニファティウス3世
クラウディオ・アバドは<mask>に生まれました。	ミラノ	マドリード, ケルン, ベオグラード, ベルファスト, ウィーン, シカゴ, 北京市, ロンドン, ベルリン, ミラノ	クラウディオ・アバド
エンリコ・カルーソーは<mask>に生まれました。	ナポリ	ケルン, ローマ, コモ, マンチェスター, ウィーン, ベルリン, パリ, スコットランド, ヒューストン, ナポリ	エンリコ・カルーソー
メフメト6世は<mask>に生まれました。	イスタンブール	マドリード, ウェストミンスター, ミュンヘン, ベルファスト, ベオグラード, モスクワ, ジュネーヴ, トロント, ヒューストン, イスタンブール	メフメト6世
デニス・ファリーナは<mask>に生まれました。	シカゴ	モスクワ, ベルファスト, トロント, ベルリン, マドリード, ミラノ, アルメニア, ナポリ, イスタンブール, シカゴ	デニス・ファリーナ
マーク・ストロングは<mask>に生まれました。	ロンドン	ミラノ, マドリード, ベルファスト, ジュネーヴ, ローマ, ブルックリン区, トロント, パリ, ヒューストン, ロンドン	マーク・ストロング
エドワード1世は<mask>に生まれました。	ウェストミンスター	ケルン, ブルックリン区, モスクワ, ジュネーヴ, ミラノ, トロント, ウィーン, アルメニア, マディーナ, ウェストミンスター	エドワード1世
ザ・ウィークエンドは<mask>に生まれました。	トロント	マンチェスター, ミラノ, ロンドン, ケルン, メッカ, ウェストミンスター, ベルリン, マドリード, ヒューストン, トロント	ザ・ウィークエンド
ラリー・キングは<mask>に生まれました。	ブルックリン区	ジュネーヴ, コモ, ローマ, マディーナ, パリ, ベルリン, ケルン, ミュンヘン, シカゴ, ブルックリン区	ラリー・キング
アーサー・ハーデンは<mask>に生まれました。	マンチェスター	ロンドン, ローマ, ケルン, ベルファスト, スコットランド, メッカ, イスタンブール, トロント, モスクワ, マンチェスター	アーサー・ハーデン
マルキ・ド・サドは<mask>に生まれました。	パリ	マディーナ, ミラノ, ヒューストン, マンチェスター, ナポリ, イスタンブール, トロント, メッカ, ローマ, パリ	マルキ・ド・サド
章子怡は<mask>に生まれました。	北京市	ナポリ, マディーナ, シカゴ, ベルリン, ベオグラード, マドリード, ローマ, モスクワ, メッカ, 北京市	章子怡
コンラート・アデナウアーは<mask>に生まれました。	ケルン	ベオグラード, トロント, ジュネーヴ, コモ, モスクワ, ヒューストン, ミラノ, ロンドン, マディーナ, ケルン	コンラート・アデナウアー
フェルディナン・ド・ソシュールは<mask>に生まれました。	ジュネーヴ	イスタンブール, ミュンヘン, モスクワ, コモ, ナポリ, ケルン, ベオグラード, マドリード, ロンドン, ジュネーヴ	フェルディナン・ド・ソシュール
ヴァシーリー3世は<mask>に生まれました。	モスクワ	ミラノ, トロント, メッカ, ベルリン, ローマ, 北京市, イスタンブール, マドリード, ジュネーヴ, モスクワ	ヴァシーリー3世
ジョルジュ・デュアメルは<mask>に生まれました。	パリ	ウィーン, ミラノ, ウェストミンスター, ベルファスト, メッカ, アルメニア, マンチェスター, マディーナ, トロント, パリ	ジョルジュ・デュアメル
アーイシャは<mask>に生まれました。	メッカ	コモ, ケルン, パリ, ブルックリン区, ベルファスト, ヒューストン, スコットランド, ウィーン, マドリード, メッカ	アーイシャ
ペータル1世は<mask>に生まれました。	ベオグラード	ウィーン, 北京市, ミラノ, ジュネーヴ, アルメニア, ブルックリン区, シカゴ, ナポリ, ベルファスト, ベオグラード	ペータル1世
ビング・クロスビーは<mask>に生まれました。	タコマ	シカゴ, ヒューストン, ウィーン, イスタンブール, コモ, ロンドン, マディーナ, ブルックリン区, ナポリ, タコマ	ビング・クロスビー
ミケランジェロ・ブオナローティは<mask>に亡くなりました。	ローマ	プラハ, ワルシャワ, サリー, フィレンツェ, ベオグラード, イスタンブール, リヨン, ヘルシンキ, カルタゴ, ローマ	ミケランジェロ・ブオナローティ
ココ・シャネルは<mask>に亡くなりました。	パリ	サリー, ローマ, マディーナ, ロンドン, 東京都, ダマスカス, ストックホルム, ワルシャワ, ベオグラード, パリ	ココ・シャネル
クレメンス14世は<mask>に亡くなりました。	ローマ	ニュルンベルク, リヨン, ヘルシンキ, カーブル, マディソン, ロンドン, パリ, カイロ, モスクワ, ローマ	クレメンス14世
ウマル・イブン・ハッターブは<mask>に亡くなりました。	マディーナ	モスクワ, ベオグラード, カルタゴ, ワルシャワ, サリー, ストックホルム, フィレンツェ, ヴェネツィア, ロンドン, マディーナ	ウマル・イブン・ハッターブ
クレメンス3世は<mask>に亡くなりました。	ローマ	ストックホルム, マディーナ, ロンドン, バグダード, ワルシャワ, ベオグラード, ヴェネツィア, ダマスカス, サリー, ローマ	クレメンス3世
デキムス・カエリウス・カルウィヌス・バルビヌスは<mask>に亡くなりました。	ローマ	イスタンブール, ストックホルム, プラハ, ベルリン, カイロ, マドリード, カーブル, ニュルンベルク, マディソン, ローマ	デキムス・カエリウス・カルウィヌス・バルビヌス
フラント・ディンクは<mask>に亡くなりました。	イスタンブール	エルサレム, 東京都, モスクワ, ヘルシンキ, ローマ, ロンドン, カーブル, フィレンツェ, マドリード, イスタンブール	フラント・ディンク
ニケフォロス3世ボタネイアテスは<mask>に亡くなりました。	コンスタンティノープル	台北市, モスクワ, ストックホルム, アテネ, カーブル, ニュルンベルク, ダマスカス, パリ, サリー, コンスタンティノープル	ニケフォロス3世ボタネイアテス
ヨハン・パッヘルベルは<mask>に亡くなりました。	ニュルンベルク	デトロイト, アテネ, マドリード, 東京都, ベオグラード, カーブル, ローマ, プラハ, モスクワ, ニュルンベルク	ヨハン・パッヘルベル
ヴァーツラフ・ニジンスキーは<mask>に亡くなりました。	ロンドン	ローマ, 東京都, マディソン, イスタンブール, マディーナ, コンスタンティノープル, ヴェネツィア, サリー, バグダード, ロンドン	ヴァーツラフ・ニジンスキー
レオ10世は<mask>に亡くなりました。	ローマ	ベオグラード, カルタゴ, サリー, カイロ, マディソン, パリ, エルサレム, ヴェネツィア, 台北市, ローマ	レオ10世
ドナテッロは<mask>に亡くなりました。	フィレンツェ	デトロイト, ストックホルム, アテネ, ワルシャワ, カーブル, バグダード, ロンドン, エルサレム, マディーナ, フィレンツェ	ドナテッロ
蒋経国は<mask>に亡くなりました。	台北市	バグダード, ダマスカス, アテネ, ベルリン, ヘルシンキ, リヨン, デトロイト, ニュルンベルク, マドリード, 台北市	蒋経国
ロバート・フックは<mask>に亡くなりました。	ロンドン	イスタンブール, カイロ, コンスタンティノープル, ベルリン, 東京都, マドリード, サリー, リヨン, 台北市, ロンドン	ロバート・フック
ローザ・パークスは<mask>に亡くなりました。	デトロイト	パリ, イスタンブール, マドリード, バグダード, ベルリン, ストックホルム, マディソン, カイロ, アテネ, デトロイト	ローザ・パークス
ヨハネス8世パレオロゴスは<mask>に亡くなりました。	コンスタンティノープル	ストックホルム, ワルシャワ, モスクワ, アテネ, バグダード, 台北市, カイロ, フィレンツェ, イスタンブール, コンスタンティノープル	ヨハネス8世パレオロゴス
ジョン・ディーは<mask>に亡くなりました。	サリー	ローマ, ワルシャワ, バグダード, コンスタンティノープル, 東京都, フィレンツェ, リヨン, デトロイト, プラハ, サリー	ジョン・ディー
フェルナンデルは<mask>に亡くなりました。	パリ	ワルシャワ, サリー, カイロ, アテネ, エルサレム, プラハ, ヴェネツィア, リヨン, ヘルシンキ, パリ	フェルナンデル
ミカエル2世は<mask>に亡くなりました。	コンスタンティノープル	ワルシャワ, イスタンブール, 東京都, ニュルンベルク, モスクワ, カイロ, ヴェネツィア, リヨン, サリー, コンスタンティノープル	ミカエル2世
カール・リープクネヒトは<mask>に亡くなりました。	ベルリン	ヘルシンキ, カイロ, 台北市, ロンドン, パリ, ワルシャワ, イスタンブール, マドリード, ダマスカス, ベルリン	カール・リープクネヒト
リヒャルト・ワーグナーは<mask>に亡くなりました。	ヴェネツィア	モスクワ, ベオグラード, エルサレム, ワルシャワ, サリー, パリ, デトロイト, バグダード, ダマスカス, ヴェネツィア	リヒャルト・ワーグナー
アンティステネスは<mask>に亡くなりました。	アテネ	モスクワ, カイロ, マディーナ, コンスタンティノープル, ヘルシンキ, サリー, カーブル, パリ, フィレンツェ, アテネ	アンティステネス
マックス・エルンストは<mask>に亡くなりました。	パリ	ロンドン, ストックホルム, 東京都, ニュルンベルク, ローマ, アテネ, ヴェネツィア, モスクワ, ベオグラード, パリ	マックス・エルンスト
マルティン・ブーバーは<mask>に亡くなりました。	エルサレム	カーブル, バグダード, ストックホルム, モスクワ, イスタンブール, サリー, リヨン, ニュルンベルク, ベオグラード, エルサレム	マルティン・ブーバー
ヨーゼフ・ゲッベルスは<mask>に亡くなりました。	ベルリン	ロンドン, カルタゴ, プラハ, アテネ, コンスタンティノープル, マディーナ, ローマ, カーブル, マディソン, ベルリン	ヨーゼフ・ゲッベルス
シャルル・ド・モンテスキューは<mask>に亡くなりました。	パリ	ストックホルム, カーブル, カイロ, バグダード, ニュルンベルク, コンスタンティノープル, ダマスカス, マディーナ, リヨン, パリ	シャルル・ド・モンテスキュー
ニコラウス5世は<mask>に亡くなりました。	ローマ	モスクワ, サリー, リヨン, デトロイト, ニュルンベルク, バグダード, カイロ, マディソン, ダマスカス, ローマ	ニコラウス5世
シャルロット・コルデーは<mask>に亡くなりました。	パリ	バグダード, ワルシャワ, エルサレム, カーブル, イスタンブール, カイロ, 東京都, マディーナ, 台北市, パリ	シャルロット・コルデー
ザーヒル・シャーは<mask>に亡くなりました。	カーブル	マディーナ, エルサレム, ダマスカス, ヴェネツィア, マディソン, デトロイト, モスクワ, フィレンツェ, サリー, カーブル	ザーヒル・シャー
インノケンティウス11世は<mask>に亡くなりました。	ローマ	ロンドン, ベルリン, カイロ, ヴェネツィア, ダマスカス, マディソン, カルタゴ, フィレンツェ, アテネ, ローマ	インノケンティウス11世
ゴルディアヌス2世は<mask>に亡くなりました。	カルタゴ	マディソン, リヨン, プラハ, ローマ, ベオグラード, エルサレム, バグダード, ダマスカス, デトロイト, カルタゴ	ゴルディアヌス2世
ムスティスラフ・ロストロポーヴィチは<mask>に亡くなりました。	モスクワ	リヨン, イスタンブール, アテネ, ニュルンベルク, マディソン, ベルリン, マドリード, 東京都, マディーナ, モスクワ	ムスティスラフ・ロストロポーヴィチ
ピウス3世は<mask>に亡くなりました。	ローマ	イスタンブール, ロンドン, プラハ, リヨン, パリ, ワルシャワ, ベオグラード, カーブル, マドリード, ローマ	ピウス3世
アブドルカリーム・カーシムは<mask>に亡くなりました。	バグダード	東京都, ローマ, フィレンツェ, ロンドン, パリ, カイロ, 台北市, リヨン, ダマスカス, バグダード	アブドルカリーム・カーシム
グレゴリウス16世は<mask>に亡くなりました。	ローマ	コンスタンティノープル, ワルシャワ, 台北市, バグダード, カーブル, ロンドン, マドリード, カルタゴ, ダマスカス, ローマ	グレゴリウス16世
アラム・ハチャトゥリアンは<mask>に亡くなりました。	モスクワ	エルサレム, バグダード, ニュルンベルク, アテネ, ロンドン, ヘルシンキ, デトロイト, 東京都, カルタゴ, モスクワ	アラム・ハチャトゥリアン
ハインリヒ・フォン・クライストは<mask>に亡くなりました。	ベルリン	ローマ, ロンドン, モスクワ, リヨン, バグダード, カーブル, フィレンツェ, ワルシャワ, サリー, ベルリン	ハインリヒ・フォン・クライスト
アブデュルハミト1世は<mask>に亡くなりました。	コンスタンティノープル	イスタンブール, カーブル, ヴェネツィア, カイロ, マディーナ, 東京都, デトロイト, ベオグラード, パリ, コンスタンティノープル	アブデュルハミト1世
アレクサンデル8世は<mask>に亡くなりました。	ローマ	リヨン, 台北市, カルタゴ, マディソン, イスタンブール, ワルシャワ, コンスタンティノープル, ロンドン, マドリード, ローマ	アレクサンデル8世
ヨハン・クリスティアン・バッハは<mask>に亡くなりました。	ロンドン	アテネ, ベルリン, パリ, カーブル, ヘルシンキ, エルサレム, ダマスカス, マドリード, リヨン, ロンドン	ヨハン・クリスティアン・バッハ
サミュエル・ジョンソンは<mask>に亡くなりました。	ロンドン	カルタゴ, イスタンブール, マディーナ, ストックホルム, ベルリン, ワルシャワ, モスクワ, カイロ, アテネ, ロンドン	サミュエル・ジョンソン
ジャック＝イヴ・クストーは<mask>に亡くなりました。	パリ	アテネ, ベルリン, ヴェネツィア, ベオグラード, ニュルンベルク, ローマ, コンスタンティノープル, エルサレム, バグダード, パリ	ジャック＝イヴ・クストー
ソフィア・コワレフスカヤは<mask>に亡くなりました。	ストックホルム	パリ, ヘルシンキ, ベルリン, マディソン, アテネ, フィレンツェ, デトロイト, プラハ, カーブル, ストックホルム	ソフィア・コワレフスカヤ
ゲオルク・ヴィルヘルム・フリードリヒ・ヘーゲルは<mask>に亡くなりました。	ベルリン	アテネ, マディソン, カーブル, マドリード, バグダード, プラハ, ストックホルム, イスタンブール, マディーナ, ベルリン	ゲオルク・ヴィルヘルム・フリードリヒ・ヘーゲル
サンドロ・ボッティチェッリは<mask>に亡くなりました。	フィレンツェ	ベオグラード, マディーナ, イスタンブール, マディソン, ニュルンベルク, デトロイト, ストックホルム, カーブル, エルサレム, フィレンツェ	サンドロ・ボッティチェッリ
サミュエル・テイラー・コールリッジは<mask>に亡くなりました。	ロンドン	ストックホルム, ワルシャワ, マディーナ, デトロイト, エルサレム, ベオグラード, リヨン, モスクワ, カルタゴ, ロンドン	サミュエル・テイラー・コールリッジ
イブン・ハルドゥーンは<mask>に亡くなりました。	カイロ	リヨン, ベルリン, ニュルンベルク, エルサレム, ヴェネツィア, モスクワ, イスタンブール, 台北市, ダマスカス, カイロ	イブン・ハルドゥーン
ヘンリー4世は<mask>に亡くなりました。	ロンドン	イスタンブール, アテネ, カイロ, ローマ, ニュルンベルク, ダマスカス, マドリード, ヴェネツィア, ベルリン, ロンドン	ヘンリー4世
トマゾ・アルビノーニは<mask>に亡くなりました。	ヴェネツィア	パリ, エルサレム, マディーナ, リヨン, フィレンツェ, デトロイト, ヘルシンキ, ベオグラード, 台北市, ヴェネツィア	トマゾ・アルビノーニ
パーヴォ・ヌルミは<mask>に亡くなりました。	ヘルシンキ	台北市, サリー, ストックホルム, フィレンツェ, カーブル, パリ, ロンドン, ベオグラード, リヨン, ヘルシンキ	パーヴォ・ヌルミ
クレメンス1世は<mask>に亡くなりました。	ローマ	ロンドン, バグダード, ヘルシンキ, イスタンブール, ベオグラード, パリ, カルタゴ, コンスタンティノープル, ワルシャワ, ローマ	クレメンス1世
ルイ17世は<mask>に亡くなりました。	パリ	マドリード, ヴェネツィア, コンスタンティノープル, ストックホルム, モスクワ, フィレンツェ, マディーナ, ダマスカス, ニュルンベルク, パリ	ルイ17世
黒川紀章は<mask>に亡くなりました。	東京都	フィレンツェ, アテネ, カルタゴ, モスクワ, ワルシャワ, カイロ, ヴェネツィア, パリ, ローマ, 東京都	黒川紀章
マクシミリアン・ロベスピエールは<mask>に亡くなりました。	パリ	フィレンツェ, モスクワ, マディーナ, ダマスカス, ローマ, 東京都, ニュルンベルク, ストックホルム, バグダード, パリ	マクシミリアン・ロベスピエール
ジョルジョーネは<mask>に亡くなりました。	ヴェネツィア	パリ, ローマ, アテネ, モスクワ, ヘルシンキ, ロンドン, コンスタンティノープル, マディーナ, リヨン, ヴェネツィア	ジョルジョーネ
ペータル1世は<mask>に亡くなりました。	ベオグラード	東京都, バグダード, ロンドン, パリ, 台北市, カーブル, ヘルシンキ, アテネ, ニュルンベルク, ベオグラード	ペータル1世
ルドヴィコ・ザメンホフは<mask>に亡くなりました。	ワルシャワ	ロンドン, ニュルンベルク, アテネ, ベオグラード, リヨン, ヘルシンキ, バグダード, コンスタンティノープル, パリ, ワルシャワ	ルドヴィコ・ザメンホフ
イブラーヒーム・パシャは<mask>に亡くなりました。	カイロ	パリ, マディソン, サリー, プラハ, ベオグラード, ワルシャワ, アテネ, ダマスカス, イスタンブール, カイロ	イブラーヒーム・パシャ
クレメンス12世は<mask>に亡くなりました。	ローマ	ベルリン, イスタンブール, カイロ, 東京都, コンスタンティノープル, ベオグラード, 台北市, カーブル, パリ, ローマ	クレメンス12世
エイレナイオスは<mask>に亡くなりました。	リヨン	デトロイト, ヘルシンキ, サリー, マディーナ, ニュルンベルク, ロンドン, フィレンツェ, コンスタンティノープル, モスクワ, リヨン	エイレナイオス
ジャック・デリダは<mask>に亡くなりました。	パリ	カルタゴ, ベルリン, デトロイト, アテネ, ローマ, ベオグラード, ダマスカス, カイロ, リヨン, パリ	ジャック・デリダ
カルロス4世は<mask>に亡くなりました。	ローマ	プラハ, マドリード, アテネ, ヴェネツィア, ワルシャワ, 東京都, ヘルシンキ, モスクワ, エルサレム, ローマ	カルロス4世
レイフ・ヴォーン・ウィリアムズは<mask>に亡くなりました。	ロンドン	ローマ, マドリード, アテネ, ベルリン, マディーナ, パリ, デトロイト, リヨン, カイロ, ロンドン	レイフ・ヴォーン・ウィリアムズ
アンドレイ・グロムイコは<mask>に亡くなりました。	モスクワ	マドリード, 台北市, デトロイト, アテネ, ヴェネツィア, ダマスカス, カルタゴ, ロンドン, ニュルンベルク, モスクワ	アンドレイ・グロムイコ
ウルリカ・エレオノーラは<mask>に亡くなりました。	ストックホルム	アテネ, 台北市, サリー, ワルシャワ, エルサレム, フィレンツェ, マドリード, ダマスカス, パリ, ストックホルム	ウルリカ・エレオノーラ
オーティス・レディングは<mask>に亡くなりました。	マディソン	パリ, ヴェネツィア, ローマ, カルタゴ, フィレンツェ, イスタンブール, カーブル, バグダード, ストックホルム, マディソン	オーティス・レディング
アンリ・ルソーは<mask>に亡くなりました。	パリ	サリー, フィレンツェ, カルタゴ, ヘルシンキ, ヴェネツィア, バグダード, ニュルンベルク, ダマスカス, ベオグラード, パリ	アンリ・ルソー
ムアーウィヤは<mask>に亡くなりました。	ダマスカス	ストックホルム, 東京都, デトロイト, コンスタンティノープル, マディソン, マドリード, サリー, プラハ, パリ, ダマスカス	ムアーウィヤ
ルイ・アラゴンは<mask>に亡くなりました。	パリ	カイロ, マドリード, マディーナ, サリー, エルサレム, ワルシャワ, マディソン, バグダード, ダマスカス, パリ	ルイ・アラゴン
バイバルスは<mask>に亡くなりました。	ダマスカス	モスクワ, サリー, パリ, エルサレム, ロンドン, マディーナ, アテネ, マドリード, ベオグラード, ダマスカス	バイバルス
クラウス・フォン・シュタウフェンベルクは<mask>に亡くなりました。	ベルリン	ロンドン, プラハ, ワルシャワ, カーブル, パリ, リヨン, 台北市, ベオグラード, デトロイト, ベルリン	クラウス・フォン・シュタウフェンベルク
ドナト・ブラマンテは<mask>に亡くなりました。	ローマ	エルサレム, ヘルシンキ, リヨン, ストックホルム, ベルリン, モスクワ, カーブル, バグダード, ワルシャワ, ローマ	ドナト・ブラマンテ
フランシスコ・フランコは<mask>に亡くなりました。	マドリード	ローマ, リヨン, アテネ, モスクワ, エルサレム, プラハ, コンスタンティノープル, ベルリン, デトロイト, マドリード	フランシスコ・フランコ
クロード・ベルナールは<mask>に亡くなりました。	パリ	マディーナ, コンスタンティノープル, デトロイト, ダマスカス, リヨン, サリー, ストックホルム, マディソン, ベルリン, パリ	クロード・ベルナール
ガマール・アブドゥル＝ナーセルは<mask>に亡くなりました。	カイロ	マディーナ, イスタンブール, ニュルンベルク, ストックホルム, デトロイト, 台北市, フィレンツェ, ヴェネツィア, ワルシャワ, カイロ	ガマール・アブドゥル＝ナーセル
ヤーコフ・スヴェルドロフは<mask>に亡くなりました。	モスクワ	台北市, バグダード, デトロイト, ニュルンベルク, ダマスカス, ロンドン, ベルリン, ヴェネツィア, コンスタンティノープル, モスクワ	ヤーコフ・スヴェルドロフ
シャルル・ルイ・アルフォンス・ラヴランは<mask>に亡くなりました。	パリ	マドリード, ロンドン, ベルリン, エルサレム, ローマ, ワルシャワ, バグダード, アテネ, ベオグラード, パリ	シャルル・ルイ・アルフォンス・ラヴラン
ティコ・ブラーエは<mask>に亡くなりました。	プラハ	カルタゴ, ヘルシンキ, マディーナ, 東京都, ローマ, ストックホルム, フィレンツェ, イスタンブール, バグダード, プラハ	ティコ・ブラーエ
エドワード・ヒースは<mask>に亡くなりました。	ソールズベリー	サリー, パリ, 台北市, コンスタンティノープル, マディソン, ワルシャワ, ベルリン, ロンドン, カルタゴ, ソールズベリー	エドワード・ヒース
レンズ状銀河は<mask>のサブクラスです。	銀河	橋, DNA, サンドイッチ, 英語, コミュニケーション, 映画, 医学, 産業, イヌ, 銀河	レンズ状銀河
シャンパンは<mask>のサブクラスです。	ワイン	狩猟, 同性愛, 細胞, 創造力, 統計学, 映画, ソフトウェア, 神話, ワクチン, ワイン	シャンパン
記述統計学は<mask>のサブクラスです。	統計学	英語, 産業, 医学, ノートパソコン, 動脈, 経営管理論, 要塞, 政治家, 社会主義, 統計学	記述統計学
解析幾何学は<mask>のサブクラスです。	幾何学	銀河, 生物学, 伝染病, 歴史, ウェイター, 宇宙機, 石炭, 巡洋艦, コミュニケーション, 幾何学	解析幾何学
磁気浮上式鉄道は<mask>のサブクラスです。	列車	イヌ, 細胞, 医学, 詐欺, 商標, 整数, 歩兵, 地質学者, アルゴリズム, 列車	磁気浮上式鉄道
ユーザインタフェースは<mask>のサブクラスです。	インタフェース	時計, 司祭, 筋肉, 病気, 自動車, 惑星, 要塞, 便所, 望遠鏡, インタフェース	ユーザインタフェース
普通選挙は<mask>のサブクラスです。	参政権	産業, 芸術家, 仏教, 石英, DNA, 知事, 惑星, 公害, LGBT, 参政権	普通選挙
プロラクチンは<mask>のサブクラスです。	タンパク質	詐欺, 命題, セレブリティ, 病気, 俳優, 橋, 石油, 芸術家, コミュニケーション, タンパク質	プロラクチン
ゲイは<mask>のサブクラスです。	同性愛	ウェイター, 伝染病, 俳優, チェス, 狩猟, ワクチン, 算法, 歩兵, ジャズ, 同性愛	ゲイ
フラクタルは<mask>のサブクラスです。	集合	算法, ジャズ, フィクション, イヌ, 主人公, 哲学, ノートパソコン, 望遠鏡, 動脈, 集合	フラクタル
陰謀論は<mask>のサブクラスです。	命題	LGBT, 歩兵, アプリケーションソフトウェア, 野菜, ソフトウェア, 伝染病, 法, 惑星, 細胞, 命題	陰謀論
ブルドッグは<mask>のサブクラスです。	イヌ	中国語, 便所, 公害, 神話, 物理学, 石油, 病気, サンドイッチ, 医薬品, イヌ	ブルドッグ
太陽系外惑星は<mask>のサブクラスです。	惑星	要塞, 脳, 便所, イヌ, 植物界, 民主主義, 芸術家, 哲学, ユーモア, 惑星	太陽系外惑星
司会は<mask>のサブクラスです。	セレブリティ	ユーモア, 映画, 英語, 算法, 参政権, サイクリング, 自動車, 巡洋艦, トランスジェンダー, セレブリティ	司会
宇宙論は<mask>のサブクラスです。	物理学	中国語, ジャズ, 仏教, 気候, 食肉, セレブリティ, 生物学, 知事, 詐欺, 物理学	宇宙論
テレパシーは<mask>のサブクラスです。	コミュニケーション	芸術家, 英語, ワイン, 伝染病, ワクチン, イヌ, 森林, 整数, 殺人, コミュニケーション	テレパシー
社会哲学は<mask>のサブクラスです。	哲学	悪霊, 惑星, 参政権, 地質学者, 橋, 物理学, 創造力, 宇宙機, インタフェース, 哲学	社会哲学
二次電池は<mask>のサブクラスです。	電池	列車, 神話, 要塞, 橋, 石炭, セレブリティ, タンパク質, 芸術家, 生物学, 電池	二次電池
自転車競技は<mask>のサブクラスです。	サイクリング	神話, 創造力, トランスジェンダー, 細胞, 生物, 植物界, LGBT, フィクション, 野菜, サイクリング	自転車競技
配偶子は<mask>のサブクラスです。	細胞	ウェイター, アルファベット, 宇宙機, LGBT, 橋, 英語, 商標, ワイン, 幾何学, 細胞	配偶子
光学望遠鏡は<mask>のサブクラスです。	望遠鏡	コミュニケーション, フィクション, 森林, 整数, 医薬品, 神話, アルファベット, 芸術家, 知事, 望遠鏡	光学望遠鏡
公衆便所は<mask>のサブクラスです。	便所	ウェイター, 集合, 石炭, 物理学, 音楽家, 統計学, 教皇, 知事, 要塞, 便所	公衆便所
シャンチーは<mask>のサブクラスです。	チェス	医薬品, DNA, 物理学, アプリケーションソフトウェア, 列車, インタフェース, 俳優, 命題, 社会主義, チェス	シャンチー
ナスは<mask>のサブクラスです。	野菜	アプリケーションソフトウェア, サンドイッチ, サラダ, 家屋, 宇宙機, 惑星, 動脈, 筋肉, 民主主義, 野菜	ナス
アニメーション映画は<mask>のサブクラスです。	映画	森林, 歩兵, 植物界, コミュニケーション, 商標, 石炭, 悪霊, 主人公, 自動車, 映画	アニメーション映画
