Prompt	Ans	Candidate Ans	Subject
توفي إينوسنت الحادي عشر في <mask>.	روما	لندن, برلين, القاهرة, البندقية, دمشق, ماديسون، ويسكنسن, الموقع الأثري بقرطاج, فلورنسا, أثينا, روما	إينوسنت الحادي عشر
توفي كورديان الثاني في <mask>.	الموقع الأثري بقرطاج	ماديسون، ويسكنسن, ليون, براغ, روما, بلغراد, القدس, بغداد, دمشق, ديترويت, الموقع الأثري بقرطاج	كورديان الثاني
توفي مستيسلاف روستروبوفيتش في <mask>.	موسكو	ليون, إسطنبول, أثينا, نورنبرغ, ماديسون، ويسكنسن, برلين, مدريد, طوكيو, المدينة المنورة, موسكو	مستيسلاف روستروبوفيتش
توفي بيوس الثالث في <mask>.	روما	إسطنبول, لندن, براغ, ليون, باريس, وارسو, بلغراد, كابل, مدريد, روما	بيوس الثالث
توفي عبد الكريم قاسم في <mask>.	بغداد	طوكيو, روما, فلورنسا, لندن, باريس, القاهرة, تايبيه, ليون, دمشق, بغداد	عبد الكريم قاسم
توفي غريغوري السادس عشر في <mask>.	روما	القسطنطينية, وارسو, تايبيه, بغداد, كابل, لندن, مدريد, الموقع الأثري بقرطاج, دمشق, روما	غريغوري السادس عشر
توفي آرام خاتشاتوريان في <mask>.	موسكو	القدس, بغداد, نورنبرغ, أثينا, لندن, هلسنكي, ديترويت, طوكيو, الموقع الأثري بقرطاج, موسكو	آرام خاتشاتوريان
توفي هاينريش فون كلايست في <mask>.	برلين	روما, لندن, موسكو, ليون, بغداد, كابل, فلورنسا, وارسو, سري, برلين	هاينريش فون كلايست
توفي عبد الحميد الأول في <mask>.	القسطنطينية	إسطنبول, كابل, البندقية, القاهرة, المدينة المنورة, طوكيو, ديترويت, بلغراد, باريس, القسطنطينية	عبد الحميد الأول
توفي ألكسندر الثامن في <mask>.	روما	ليون, تايبيه, الموقع الأثري بقرطاج, ماديسون، ويسكنسن, إسطنبول, وارسو, القسطنطينية, لندن, مدريد, روما	ألكسندر الثامن
توفي يوهان كريستيان باخ في <mask>.	لندن	أثينا, برلين, باريس, كابل, هلسنكي, القدس, دمشق, مدريد, ليون, لندن	يوهان كريستيان باخ
توفي صمويل جونسون في <mask>.	لندن	الموقع الأثري بقرطاج, إسطنبول, المدينة المنورة, ستوكهولم, برلين, وارسو, موسكو, القاهرة, أثينا, لندن	صمويل جونسون
توفي جاك إيف كوستو في <mask>.	باريس	أثينا, برلين, البندقية, بلغراد, نورنبرغ, روما, القسطنطينية, القدس, بغداد, باريس	جاك إيف كوستو
توفي صوفيا كوفاليفسكايا في <mask>.	ستوكهولم	باريس, هلسنكي, برلين, ماديسون، ويسكنسن, أثينا, فلورنسا, ديترويت, براغ, كابل, ستوكهولم	صوفيا كوفاليفسكايا
توفي جورج فيلهلم فريدريش هيغل في <mask>.	برلين	أثينا, ماديسون، ويسكنسن, كابل, مدريد, بغداد, براغ, ستوكهولم, إسطنبول, المدينة المنورة, برلين	جورج فيلهلم فريدريش هيغل
توفي ساندرو بوتيتشيلي في <mask>.	فلورنسا	بلغراد, المدينة المنورة, إسطنبول, ماديسون، ويسكنسن, نورنبرغ, ديترويت, ستوكهولم, كابل, القدس, فلورنسا	ساندرو بوتيتشيلي
توفي صامويل تايلر كولريدج في <mask>.	لندن	ستوكهولم, وارسو, المدينة المنورة, ديترويت, القدس, بلغراد, ليون, موسكو, الموقع الأثري بقرطاج, لندن	صامويل تايلر كولريدج
توفي ابن خلدون في <mask>.	القاهرة	ليون, برلين, نورنبرغ, القدس, البندقية, موسكو, إسطنبول, تايبيه, دمشق, القاهرة	ابن خلدون
توفي هنري الرابع ملك إنجلترا في <mask>.	لندن	إسطنبول, أثينا, القاهرة, روما, نورنبرغ, دمشق, مدريد, البندقية, برلين, لندن	هنري الرابع ملك إنجلترا
توفي تومازو ألبينوني في <mask>.	البندقية	باريس, القدس, المدينة المنورة, ليون, فلورنسا, ديترويت, هلسنكي, بلغراد, تايبيه, البندقية	تومازو ألبينوني
توفي بآفو نورمي في <mask>.	هلسنكي	تايبيه, سري, ستوكهولم, فلورنسا, كابل, باريس, لندن, بلغراد, ليون, هلسنكي	بآفو نورمي
توفي كليمنت الأول في <mask>.	روما	لندن, بغداد, هلسنكي, إسطنبول, بلغراد, باريس, الموقع الأثري بقرطاج, القسطنطينية, وارسو, روما	كليمنت الأول
توفي لويس السابع عشر في <mask>.	باريس	مدريد, البندقية, القسطنطينية, ستوكهولم, موسكو, فلورنسا, المدينة المنورة, دمشق, نورنبرغ, باريس	لويس السابع عشر
توفي كيشو كوروكاوا في <mask>.	طوكيو	فلورنسا, أثينا, الموقع الأثري بقرطاج, موسكو, وارسو, القاهرة, البندقية, باريس, روما, طوكيو	كيشو كوروكاوا
توفي ماكسميليان روبسبيار في <mask>.	باريس	فلورنسا, موسكو, المدينة المنورة, دمشق, روما, طوكيو, نورنبرغ, ستوكهولم, بغداد, باريس	ماكسميليان روبسبيار
توفي جورجوني في <mask>.	البندقية	باريس, روما, أثينا, موسكو, هلسنكي, لندن, القسطنطينية, المدينة المنورة, ليون, البندقية	جورجوني
توفي بيتر الأول ملك صربيا في <mask>.	بلغراد	طوكيو, بغداد, لندن, باريس, تايبيه, كابل, هلسنكي, أثينا, نورنبرغ, بلغراد	بيتر الأول ملك صربيا
توفي لودفيك زامنهوف في <mask>.	وارسو	لندن, نورنبرغ, أثينا, بلغراد, ليون, هلسنكي, بغداد, القسطنطينية, باريس, وارسو	لودفيك زامنهوف
توفي إبراهيم محمد علي باشا في <mask>.	القاهرة	باريس, ماديسون، ويسكنسن, سري, براغ, بلغراد, وارسو, أثينا, دمشق, إسطنبول, القاهرة	إبراهيم محمد علي باشا
توفي كليمنت الثاني عشر في <mask>.	روما	برلين, إسطنبول, القاهرة, طوكيو, القسطنطينية, بلغراد, تايبيه, كابل, باريس, روما	كليمنت الثاني عشر
توفي إيرينيئوس في <mask>.	ليون	ديترويت, هلسنكي, سري, المدينة المنورة, نورنبرغ, لندن, فلورنسا, القسطنطينية, موسكو, ليون	إيرينيئوس
توفي جاك دريدا في <mask>.	باريس	الموقع الأثري بقرطاج, برلين, ديترويت, أثينا, روما, بلغراد, دمشق, القاهرة, ليون, باريس	جاك دريدا
توفي كارلوس الرابع في <mask>.	روما	براغ, مدريد, أثينا, البندقية, وارسو, طوكيو, هلسنكي, موسكو, القدس, روما	كارلوس الرابع
توفي ريف فون ويليامز في <mask>.	لندن	روما, مدريد, أثينا, برلين, المدينة المنورة, باريس, ديترويت, ليون, القاهرة, لندن	ريف فون ويليامز
توفي أندري غروميكو في <mask>.	موسكو	مدريد, تايبيه, ديترويت, أثينا, البندقية, دمشق, الموقع الأثري بقرطاج, لندن, نورنبرغ, موسكو	أندري غروميكو
توفي أولريكا إليونورا ملكة السويد في <mask>.	ستوكهولم	أثينا, تايبيه, سري, وارسو, القدس, فلورنسا, مدريد, دمشق, باريس, ستوكهولم	أولريكا إليونورا ملكة السويد
توفي أوتيس ريدينغ في <mask>.	ماديسون، ويسكنسن	باريس, البندقية, روما, الموقع الأثري بقرطاج, فلورنسا, إسطنبول, كابل, بغداد, ستوكهولم, ماديسون، ويسكنسن	أوتيس ريدينغ
توفي هنري روسو في <mask>.	باريس	سري, فلورنسا, الموقع الأثري بقرطاج, هلسنكي, البندقية, بغداد, نورنبرغ, دمشق, بلغراد, باريس	هنري روسو
توفي معاوية بن أبي سفيان في <mask>.	دمشق	ستوكهولم, طوكيو, ديترويت, القسطنطينية, ماديسون، ويسكنسن, مدريد, سري, براغ, باريس, دمشق	معاوية بن أبي سفيان
توفي لويس أراغون في <mask>.	باريس	القاهرة, مدريد, المدينة المنورة, سري, القدس, وارسو, ماديسون، ويسكنسن, بغداد, دمشق, باريس	لويس أراغون
توفي الظاهر بيبرس في <mask>.	دمشق	موسكو, سري, باريس, القدس, لندن, المدينة المنورة, أثينا, مدريد, بلغراد, دمشق	الظاهر بيبرس
توفي كلاوس فون شتاوفنبرج في <mask>.	برلين	لندن, براغ, وارسو, كابل, باريس, ليون, تايبيه, بلغراد, ديترويت, برلين	كلاوس فون شتاوفنبرج
توفي دوناتو برامانتي في <mask>.	روما	القدس, هلسنكي, ليون, ستوكهولم, برلين, موسكو, كابل, بغداد, وارسو, روما	دوناتو برامانتي
توفي فرانثيسكو فرانكو في <mask>.	مدريد	روما, ليون, أثينا, موسكو, القدس, براغ, القسطنطينية, برلين, ديترويت, مدريد	فرانثيسكو فرانكو
توفي كلود برنارد في <mask>.	باريس	المدينة المنورة, القسطنطينية, ديترويت, دمشق, ليون, سري, ستوكهولم, ماديسون، ويسكنسن, برلين, باريس	كلود برنارد
توفي جمال عبد الناصر في <mask>.	القاهرة	المدينة المنورة, إسطنبول, نورنبرغ, ستوكهولم, ديترويت, تايبيه, فلورنسا, البندقية, وارسو, القاهرة	جمال عبد الناصر
توفي ياكوف سفيردلوف في <mask>.	موسكو	تايبيه, بغداد, ديترويت, نورنبرغ, دمشق, لندن, برلين, البندقية, القسطنطينية, موسكو	ياكوف سفيردلوف
توفي شارل لافران في <mask>.	باريس	مدريد, لندن, برلين, القدس, روما, وارسو, بغداد, أثينا, بلغراد, باريس	شارل لافران
توفي تيخو براهي في <mask>.	براغ	الموقع الأثري بقرطاج, هلسنكي, المدينة المنورة, طوكيو, روما, ستوكهولم, فلورنسا, إسطنبول, بغداد, براغ	تيخو براهي
توفي إدوارد هيث في <mask>.	ساليسبري	سري, باريس, تايبيه, القسطنطينية, ماديسون، ويسكنسن, وارسو, برلين, لندن, الموقع الأثري بقرطاج, ساليسبري	إدوارد هيث
مجرة محدبة هي فئة فرعية من <mask>.	مجرة	جسر, حمض نووي ريبوزي منقوص الأكسجين, شطيرة, الإنجليزية, اتصالات, فيلم, طب, صناعة, كلب, مجرة	مجرة محدبة
شامبانيا هي فئة فرعية من <mask>.	نبيذ	صيد, مثلية جنسية, خلية, إبداع, إحصاء, فيلم, برمجيات, علم الأساطير, لقاح, نبيذ	شامبانيا
إحصاء وصفي هي فئة فرعية من <mask>.	إحصاء	الإنجليزية, صناعة, طب, حاسوب محمول, شريان, إدارة, تحصين, سياسي, اشتراكية, إحصاء	إحصاء وصفي
هندسة تحليلية هي فئة فرعية من <mask>.	هندسة رياضية	مجرة, علم الأحياء, وباء, تاريخ, نادل, مركبة فضائية, فحم حجري, طراد, اتصالات, هندسة رياضية	هندسة تحليلية
قطار مغناطيسي معلق هي فئة فرعية من <mask>.	قطار	كلب, خلية, طب, غش, علامة تجارية, عدد صحيح, مشاة, جيولوجي, خوارزمية, قطار	قطار مغناطيسي معلق
واجهة المستخدم هي فئة فرعية من <mask>.	واجهة (حوسبة)	ساعة, قسيس, عضلة, مرض, سيارة, كوكب, تحصين, مرحاض, مقراب, واجهة (حوسبة)	واجهة المستخدم
اقتراع عمومي هي فئة فرعية من <mask>.	حق التصويت	صناعة, فنان, بوذية, مرو, حمض نووي ريبوزي منقوص الأكسجين, حاكم الدولة, كوكب, تلوث, مجتمع الميم, حق التصويت	اقتراع عمومي
برولاكتين هي فئة فرعية من <mask>.	بروتين	غش, قضية, مشاهير, مرض, ممثل, جسر, نفط, فنان, اتصالات, بروتين	برولاكتين
مثلي الجنس هي فئة فرعية من <mask>.	مثلية جنسية	نادل, وباء, ممثل, شطرنج, صيد, لقاح, عملية, مشاة, جاز, مثلية جنسية	مثلي الجنس
هندسة كسيرية هي فئة فرعية من <mask>.	مجموعة	عملية, جاز, خيال, كلب, بطل الرواية, فلسفة, حاسوب محمول, مقراب, شريان, مجموعة	هندسة كسيرية
نظرية مؤامرة هي فئة فرعية من <mask>.	قضية	مجتمع الميم, مشاة, تطبيق, خضراوات, برمجيات, وباء, قانون, كوكب, خلية, قضية	نظرية مؤامرة
بلدغ هي فئة فرعية من <mask>.	كلب	الصينية, مرحاض, تلوث, علم الأساطير, فيزياء, نفط, مرض, شطيرة, دواء, كلب	بلدغ
كوكب خارج المجموعة الشمسية هي فئة فرعية من <mask>.	كوكب	تحصين, دماغ, مرحاض, كلب, نبات, ديمقراطية, فنان, فلسفة, دعابة, كوكب	كوكب خارج المجموعة الشمسية
مقدم تلفزيوني هي فئة فرعية من <mask>.	مشاهير	دعابة, فيلم, الإنجليزية, عملية, حق التصويت, ركوب الدراجات, سيارة, طراد, تحول جنسي, مشاهير	مقدم تلفزيوني
علم الكون هي فئة فرعية من <mask>.	فيزياء	الصينية, جاز, بوذية, مناخ, لحم, مشاهير, علم الأحياء, حاكم الدولة, غش, فيزياء	علم الكون
تخاطر هي فئة فرعية من <mask>.	اتصالات	فنان, الإنجليزية, نبيذ, وباء, لقاح, كلب, غابة, عدد صحيح, جريمة القتل, اتصالات	تخاطر
فلسفة اجتماعية هي فئة فرعية من <mask>.	فلسفة	ديمون, كوكب, حق التصويت, جيولوجي, جسر, فيزياء, إبداع, مركبة فضائية, واجهة (حوسبة), فلسفة	فلسفة اجتماعية
خلية ثانوية هي فئة فرعية من <mask>.	بطارية	قطار, علم الأساطير, تحصين, جسر, فحم حجري, مشاهير, بروتين, فنان, علم الأحياء, بطارية	خلية ثانوية
سباق الدراجات الهوائية هي فئة فرعية من <mask>.	ركوب الدراجات	علم الأساطير, إبداع, تحول جنسي, خلية, كائن حي, نبات, مجتمع الميم, خيال, خضراوات, ركوب الدراجات	سباق الدراجات الهوائية
مشيج هي فئة فرعية من <mask>.	خلية	نادل, ألفبائية, مركبة فضائية, مجتمع الميم, جسر, الإنجليزية, علامة تجارية, نبيذ, هندسة رياضية, خلية	مشيج
تلسكوب بصري هي فئة فرعية من <mask>.	مقراب	اتصالات, خيال, غابة, عدد صحيح, دواء, علم الأساطير, ألفبائية, فنان, حاكم الدولة, مقراب	تلسكوب بصري
دورة مياه عامة هي فئة فرعية من <mask>.	مرحاض	نادل, مجموعة, فحم حجري, فيزياء, موسيقي, إحصاء, بابا الفاتيكان, حاكم الدولة, تحصين, مرحاض	دورة مياه عامة
شطرنج صيني هي فئة فرعية من <mask>.	شطرنج	دواء, حمض نووي ريبوزي منقوص الأكسجين, فيزياء, تطبيق, قطار, واجهة (حوسبة), ممثل, قضية, اشتراكية, شطرنج	شطرنج صيني
باذنجان هي فئة فرعية من <mask>.	خضراوات	تطبيق, شطيرة, سلطة (طعام), بيت, مركبة فضائية, كوكب, شريان, عضلة, ديمقراطية, خضراوات	باذنجان
فلم رسوم متحركة هي فئة فرعية من <mask>.	فيلم	غابة, مشاة, نبات, اتصالات, علامة تجارية, فحم حجري, ديمون, بطل الرواية, سيارة, فيلم	فلم رسوم متحركة
أبهر هي فئة فرعية من <mask>.	شريان	بيت, جاز, بطل الرواية, ألفبائية, مجتمع الميم, غش, حمض نووي ريبوزي منقوص الأكسجين, فلسفة, دواء, شريان	أبهر
صوان هي فئة فرعية من <mask>.	مرو	فيلم, خلية, نفط, قسيس, غش, علم الأساطير, عدد صحيح, مثلية جنسية, علم الأحياء, مرو	صوان
قنبيط أخضر هي فئة فرعية من <mask>.	خضراوات	حق التصويت, جيولوجي, نادل, مركبة فضائية, بابا الفاتيكان, لحم, جريمة القتل, ممثل, مرض, خضراوات	قنبيط أخضر
ساقي حانة هي فئة فرعية من <mask>.	نادل	مجتمع الميم, عملية, سلطة (طعام), ألفبائية, مشاة, دماغ, لقاح, جيولوجي, لحم, نادل	ساقي حانة
البابا المزيف هي فئة فرعية من <mask>.	بابا الفاتيكان	مجرة, دعابة, ركوب الدراجات, تحصين, فيزياء, كوكب, تصوير, صناعة, سيارة, بابا الفاتيكان	البابا المزيف
عبوة ناسفة هي فئة فرعية من <mask>.	قنبلة	جيولوجي, شطيرة, ديمون, كلب, مرض, طراد, نادل, علم الأساطير, فيزياء, قنبلة	عبوة ناسفة
رئيس هي فئة فرعية من <mask>.	سياسي	ممثل, حاكم الدولة, بطارية, لحم, دعابة, عضلة, إحصاء, قضية, حق التصويت, سياسي	رئيس
