Prompt	Ans	Candidate Ans	Subject
توماسو آلبینونی در <mask> درگذشت.	ونیز	پاریس, اورشلیم, مدینه, لیون, فلورانس, میشیگان، میشیگان, هلسینکی, بلگراد, تایپه, ونیز	توماسو آلبینونی
پاوو نورمی در <mask> درگذشت.	هلسینکی	تایپه, ساری (انگلستان), استکهلم, فلورانس, کابل, پاریس, لندن, بلگراد, لیون, هلسینکی	پاوو نورمی
کلمنت در <mask> درگذشت.	رم	لندن, بغداد, هلسینکی, استانبول, بلگراد, پاریس, کارتاژ, قسطنطنیه, ورشو, رم	کلمنت
لویی هفدهم فرانسه در <mask> درگذشت.	پاریس	مادرید, ونیز, قسطنطنیه, استکهلم, مسکو, فلورانس, مدینه, دمشق, نورنبرگ, پاریس	لویی هفدهم فرانسه
کیشو کوروکاوا در <mask> درگذشت.	توکیو	فلورانس, آتن, کارتاژ, مسکو, ورشو, قاهره, ونیز, پاریس, رم, توکیو	کیشو کوروکاوا
ماکسیمیلیان روبسپیر در <mask> درگذشت.	پاریس	فلورانس, مسکو, مدینه, دمشق, رم, توکیو, نورنبرگ, استکهلم, بغداد, پاریس	ماکسیمیلیان روبسپیر
جورجونه در <mask> درگذشت.	ونیز	پاریس, رم, آتن, مسکو, هلسینکی, لندن, قسطنطنیه, مدینه, لیون, ونیز	جورجونه
پتر اول صربستان در <mask> درگذشت.	بلگراد	توکیو, بغداد, لندن, پاریس, تایپه, کابل, هلسینکی, آتن, نورنبرگ, بلگراد	پتر اول صربستان
لودویک زامنهوف در <mask> درگذشت.	ورشو	لندن, نورنبرگ, آتن, بلگراد, لیون, هلسینکی, بغداد, قسطنطنیه, پاریس, ورشو	لودویک زامنهوف
ابراهیم محمد علی پاشا در <mask> درگذشت.	قاهره	پاریس, مدیسن، ویسکانسین, ساری (انگلستان), پراگ, بلگراد, ورشو, آتن, دمشق, استانبول, قاهره	ابراهیم محمد علی پاشا
کلمنت دوازدهم در <mask> درگذشت.	رم	برلین, استانبول, قاهره, توکیو, قسطنطنیه, بلگراد, تایپه, کابل, پاریس, رم	کلمنت دوازدهم
آیرنیس در <mask> درگذشت.	لیون	میشیگان، میشیگان, هلسینکی, ساری (انگلستان), مدینه, نورنبرگ, لندن, فلورانس, قسطنطنیه, مسکو, لیون	آیرنیس
ژاک دریدا در <mask> درگذشت.	پاریس	کارتاژ, برلین, میشیگان، میشیگان, آتن, رم, بلگراد, دمشق, قاهره, لیون, پاریس	ژاک دریدا
کارلوس چهارم اسپانیا در <mask> درگذشت.	رم	پراگ, مادرید, آتن, ونیز, ورشو, توکیو, هلسینکی, مسکو, اورشلیم, رم	کارلوس چهارم اسپانیا
رالف وان ویلیامز در <mask> درگذشت.	لندن	رم, مادرید, آتن, برلین, مدینه, پاریس, میشیگان، میشیگان, لیون, قاهره, لندن	رالف وان ویلیامز
آندری گرومیکو در <mask> درگذشت.	مسکو	مادرید, تایپه, میشیگان، میشیگان, آتن, ونیز, دمشق, کارتاژ, لندن, نورنبرگ, مسکو	آندری گرومیکو
اولریکا الیونورا در <mask> درگذشت.	استکهلم	آتن, تایپه, ساری (انگلستان), ورشو, اورشلیم, فلورانس, مادرید, دمشق, پاریس, استکهلم	اولریکا الیونورا
اوتیس ردینگ در <mask> درگذشت.	مدیسن، ویسکانسین	پاریس, ونیز, رم, کارتاژ, فلورانس, استانبول, کابل, بغداد, استکهلم, مدیسن، ویسکانسین	اوتیس ردینگ
هانری روسو در <mask> درگذشت.	پاریس	ساری (انگلستان), فلورانس, کارتاژ, هلسینکی, ونیز, بغداد, نورنبرگ, دمشق, بلگراد, پاریس	هانری روسو
معاویه پسر ابی‌سفیان در <mask> درگذشت.	دمشق	استکهلم, توکیو, میشیگان، میشیگان, قسطنطنیه, مدیسن، ویسکانسین, مادرید, ساری (انگلستان), پراگ, پاریس, دمشق	معاویه پسر ابی‌سفیان
لویی آراگون در <mask> درگذشت.	پاریس	قاهره, مادرید, مدینه, ساری (انگلستان), اورشلیم, ورشو, مدیسن، ویسکانسین, بغداد, دمشق, پاریس	لویی آراگون
بیبرس در <mask> درگذشت.	دمشق	مسکو, ساری (انگلستان), پاریس, اورشلیم, لندن, مدینه, آتن, مادرید, بلگراد, دمشق	بیبرس
کلاوس فون اشتاوفنبرگ در <mask> درگذشت.	برلین	لندن, پراگ, ورشو, کابل, پاریس, لیون, تایپه, بلگراد, میشیگان، میشیگان, برلین	کلاوس فون اشتاوفنبرگ
دوناتو برامانت در <mask> درگذشت.	رم	اورشلیم, هلسینکی, لیون, استکهلم, برلین, مسکو, کابل, بغداد, ورشو, رم	دوناتو برامانت
فرانسیسکو فرانکو در <mask> درگذشت.	مادرید	رم, لیون, آتن, مسکو, اورشلیم, پراگ, قسطنطنیه, برلین, میشیگان، میشیگان, مادرید	فرانسیسکو فرانکو
کلاود برنارد در <mask> درگذشت.	پاریس	مدینه, قسطنطنیه, میشیگان، میشیگان, دمشق, لیون, ساری (انگلستان), استکهلم, مدیسن، ویسکانسین, برلین, پاریس	کلاود برنارد
جمال عبدالناصر در <mask> درگذشت.	قاهره	مدینه, استانبول, نورنبرگ, استکهلم, میشیگان، میشیگان, تایپه, فلورانس, ونیز, ورشو, قاهره	جمال عبدالناصر
یاکوف اسوردلوف در <mask> درگذشت.	مسکو	تایپه, بغداد, میشیگان، میشیگان, نورنبرگ, دمشق, لندن, برلین, ونیز, قسطنطنیه, مسکو	یاکوف اسوردلوف
چارلز لاورن در <mask> درگذشت.	پاریس	مادرید, لندن, برلین, اورشلیم, رم, ورشو, بغداد, آتن, بلگراد, پاریس	چارلز لاورن
تیکو براهه در <mask> درگذشت.	پراگ	کارتاژ, هلسینکی, مدینه, توکیو, رم, استکهلم, فلورانس, استانبول, بغداد, پراگ	تیکو براهه
ادوارد هیس در <mask> درگذشت.	سالزبری	ساری (انگلستان), پاریس, تایپه, قسطنطنیه, مدیسن، ویسکانسین, ورشو, برلین, لندن, کارتاژ, سالزبری	ادوارد هیس
کهکشان عدسی زیر کلاس <mask> است.	کهکشان	پل, دی‌ان‌ای, ساندویچ, زبان انگلیسی, ارتباطات, فیلم, پزشکی, صنعت, سگ, کهکشان	کهکشان عدسی
شامپاین زیر کلاس <mask> است.	شراب	شکار, همجنس‌گرایی, یاخته, خلاقیت, آمار, فیلم, نرم‌افزار, اسطوره‌شناسی, واکسن, شراب	شامپاین
آمار توصیفی زیر کلاس <mask> است.	آمار	زبان انگلیسی, صنعت, پزشکی, لپتاپ, سرخرگ, مدیریت, بارو, سیاست‌مدار, سوسیالیسم, آمار	آمار توصیفی
هندسه تحلیلی زیر کلاس <mask> است.	هندسه	کهکشان, زیست‌شناسی, همه‌گیری, تاریخ, پیشخدمت, فضاپیما, زغال‌ سنگ, ناو, ارتباطات, هندسه	هندسه تحلیلی
قطار مگلو زیر کلاس <mask> است.	قطار	سگ, یاخته, پزشکی, کلاهبرداری, علامت تجاری, اعداد صحیح, پیاده‌نظام, زمین‌شناس, الگوریتم, قطار	قطار مگلو
واسط کاربر زیر کلاس <mask> است.	رابط (رایانش)	ساعت, کشیش, ماهیچه, بیماری, خودرو, سیاره, بارو, توالت, تلسکوپ, رابط (رایانش)	واسط کاربر
حق رأی جهانی زیر کلاس <mask> است.	حق رأی	صنعت, هنرمند, بوداگرایی, کوارتز, دی‌ان‌ای, فرماندار, سیاره, آلودگی, دگرباشی جنسی, حق رأی	حق رأی جهانی
پرولاکتین زیر کلاس <mask> است.	پروتئین	کلاهبرداری, گزاره, ستاره, بیماری, هنرپیشه, پل, نفت خام, هنرمند, ارتباطات, پروتئین	پرولاکتین
همجنس‌گرایی مردانه زیر کلاس <mask> است.	همجنس‌گرایی	پیشخدمت, همه‌گیری, هنرپیشه, شطرنج, شکار, واکسن, عملیات, پیاده‌نظام, جاز, همجنس‌گرایی	همجنس‌گرایی مردانه
برخال زیر کلاس <mask> است.	مجموعه	عملیات, جاز, ادبیات داستانی, سگ, پروتاگونیست, فلسفه, لپتاپ, تلسکوپ, سرخرگ, مجموعه	برخال
تئوری توطئه زیر کلاس <mask> است.	گزاره	دگرباشی جنسی, پیاده‌نظام, نرم‌افزار کاربردی, تره‌بار, نرم‌افزار, همه‌گیری, حقوق, سیاره, یاخته, گزاره	تئوری توطئه
بولداگ زیر کلاس <mask> است.	سگ	زبان‌های چینی, توالت, آلودگی, اسطوره‌شناسی, فیزیک, نفت خام, بیماری, ساندویچ, دارو, سگ	بولداگ
سیاره فراخورشیدی زیر کلاس <mask> است.	سیاره	بارو, مغز, توالت, سگ, گیاه, دموکراسی, هنرمند, فلسفه, شوخی, سیاره	سیاره فراخورشیدی
مجری تلویزیون زیر کلاس <mask> است.	ستاره	شوخی, فیلم, زبان انگلیسی, عملیات, حق رأی, دوچرخه‌سواری, خودرو, ناو, تراجنسیتی, ستاره	مجری تلویزیون
کیهان‌شناسی زیر کلاس <mask> است.	فیزیک	زبان‌های چینی, جاز, بوداگرایی, اقلیم, گوشت, ستاره, زیست‌شناسی, فرماندار, کلاهبرداری, فیزیک	کیهان‌شناسی
دورآگاهی زیر کلاس <mask> است.	ارتباطات	هنرمند, زبان انگلیسی, شراب, همه‌گیری, واکسن, سگ, جنگل, اعداد صحیح, قتل, ارتباطات	دورآگاهی
فلسفه اجتماعی زیر کلاس <mask> است.	فلسفه	روح خبیث, سیاره, حق رأی, زمین‌شناس, پل, فیزیک, خلاقیت, فضاپیما, رابط (رایانش), فلسفه	فلسفه اجتماعی
باتری قابل شارژ زیر کلاس <mask> است.	باتری	قطار, اسطوره‌شناسی, بارو, پل, زغال‌ سنگ, ستاره, پروتئین, هنرمند, زیست‌شناسی, باتری	باتری قابل شارژ
ورزش دوچرخه‌سواری زیر کلاس <mask> است.	دوچرخه‌سواری	اسطوره‌شناسی, خلاقیت, تراجنسیتی, یاخته, ارگانیسم, گیاه, دگرباشی جنسی, ادبیات داستانی, تره‌بار, دوچرخه‌سواری	ورزش دوچرخه‌سواری
گامت زیر کلاس <mask> است.	یاخته	پیشخدمت, الفبا, فضاپیما, دگرباشی جنسی, پل, زبان انگلیسی, علامت تجاری, شراب, هندسه, یاخته	گامت
تلسکوپ نوری زیر کلاس <mask> است.	تلسکوپ	ارتباطات, ادبیات داستانی, جنگل, اعداد صحیح, دارو, اسطوره‌شناسی, الفبا, هنرمند, فرماندار, تلسکوپ	تلسکوپ نوری
توالت همگانی زیر کلاس <mask> است.	توالت	پیشخدمت, مجموعه, زغال‌ سنگ, فیزیک, موسیقی‌دان, آمار, پاپ, فرماندار, بارو, توالت	توالت همگانی
شطرنج چینی زیر کلاس <mask> است.	شطرنج	دارو, دی‌ان‌ای, فیزیک, نرم‌افزار کاربردی, قطار, رابط (رایانش), هنرپیشه, گزاره, سوسیالیسم, شطرنج	شطرنج چینی
بادنجان زیر کلاس <mask> است.	تره‌بار	نرم‌افزار کاربردی, ساندویچ, سالاد, خانمان, فضاپیما, سیاره, سرخرگ, ماهیچه, دموکراسی, تره‌بار	بادنجان
فیلم پویانمایی‌شده زیر کلاس <mask> است.	فیلم	جنگل, پیاده‌نظام, گیاه, ارتباطات, علامت تجاری, زغال‌ سنگ, روح خبیث, پروتاگونیست, خودرو, فیلم	فیلم پویانمایی‌شده
آئورت زیر کلاس <mask> است.	سرخرگ	خانمان, جاز, پروتاگونیست, الفبا, دگرباشی جنسی, کلاهبرداری, دی‌ان‌ای, فلسفه, دارو, سرخرگ	آئورت
چخماق زیر کلاس <mask> است.	کوارتز	فیلم, یاخته, نفت خام, کشیش, کلاهبرداری, اسطوره‌شناسی, اعداد صحیح, همجنس‌گرایی, زیست‌شناسی, کوارتز	چخماق
کلم بروکلی زیر کلاس <mask> است.	تره‌بار	حق رأی, زمین‌شناس, پیشخدمت, فضاپیما, پاپ, گوشت, قتل, هنرپیشه, بیماری, تره‌بار	کلم بروکلی
نوشیار زیر کلاس <mask> است.	پیشخدمت	دگرباشی جنسی, عملیات, سالاد, الفبا, پیاده‌نظام, مغز, واکسن, زمین‌شناس, گوشت, پیشخدمت	نوشیار
پادپاپ زیر کلاس <mask> است.	پاپ	کهکشان, شوخی, دوچرخه‌سواری, بارو, فیزیک, سیاره, عکاسی, صنعت, خودرو, پاپ	پادپاپ
دستگاه انفجاری ابداعی زیر کلاس <mask> است.	بمب	زمین‌شناس, ساندویچ, روح خبیث, سگ, بیماری, ناو, پیشخدمت, اسطوره‌شناسی, فیزیک, بمب	دستگاه انفجاری ابداعی
