Prompt	Ans	Candidate Ans	Subject
Λου Ριντ γεννήθηκε στο <mask>.	Μπρούκλιν	Χιούστον, Γενεύη, Μόναχο, Ρώμη, Βιέννη, Μεδίνα, Ουέστμινστερ, Κολωνία, Βερολίνο, Μπρούκλιν	Λου Ριντ
Λέων Ε΄ γεννήθηκε στο <mask>.	Αρμενία	Βερολίνο, Τορόντο, Κολωνία, Μέκκα, Μάντσεστερ, Μόσχα, Κόμο, Κωνσταντινούπολη, Μαδρίτη, Αρμενία	Λέων Ε΄
Μάρκο Ντελβέκιο γεννήθηκε στο <mask>.	Μιλάνο	Μέκκα, Μόναχο, Ουέστμινστερ, Κολωνία, Πεκίνο, Βελιγράδι, Γενεύη, Τορόντο, Αρμενία, Μιλάνο	Μάρκο Ντελβέκιο
Καρλ Ορφ γεννήθηκε στο <mask>.	Μόναχο	Ρώμη, Τορόντο, Χιούστον, Μάντσεστερ, Βιέννη, Πεκίνο, Κολωνία, Σικάγο, Βερολίνο, Μόναχο	Καρλ Ορφ
Πλίνιος ο Πρεσβύτερος γεννήθηκε στο <mask>.	Κόμο	Τορόντο, Μόναχο, Γενεύη, Παρίσι, Μιλάνο, Ουέστμινστερ, Μάντσεστερ, Βερολίνο, Λονδίνο, Κόμο	Πλίνιος ο Πρεσβύτερος
Φρειδερίκος Γουλιέλμος Β΄ της Πρωσίας γεννήθηκε στο <mask>.	Βερολίνο	Αρμενία, Μαδρίτη, Τορόντο, Μπέλφαστ, Ουέστμινστερ, Σκωτία, Χιούστον, Παρίσι, Κολωνία, Βερολίνο	Φρειδερίκος Γουλιέλμος Β΄ της Πρωσίας
Πάπας Βονιφάτιος Γ΄ γεννήθηκε στο <mask>.	Ρώμη	Μπρούκλιν, Νάπολη, Χιούστον, Κόμο, Μόσχα, Μάντσεστερ, Μιλάνο, Βελιγράδι, Παρίσι, Ρώμη	Πάπας Βονιφάτιος Γ΄
Κλαούντιο Αμπάντο γεννήθηκε στο <mask>.	Μιλάνο	Μαδρίτη, Κολωνία, Βελιγράδι, Μπέλφαστ, Βιέννη, Σικάγο, Πεκίνο, Λονδίνο, Βερολίνο, Μιλάνο	Κλαούντιο Αμπάντο
Ενρίκο Καρούζο γεννήθηκε στο <mask>.	Νάπολη	Κολωνία, Ρώμη, Κόμο, Μάντσεστερ, Βιέννη, Βερολίνο, Παρίσι, Σκωτία, Χιούστον, Νάπολη	Ενρίκο Καρούζο
Μεχμέτ ΣΤ' γεννήθηκε στο <mask>.	Κωνσταντινούπολη	Μαδρίτη, Ουέστμινστερ, Μόναχο, Μπέλφαστ, Βελιγράδι, Μόσχα, Γενεύη, Τορόντο, Χιούστον, Κωνσταντινούπολη	Μεχμέτ ΣΤ'
Ντένις Φαρίνα γεννήθηκε στο <mask>.	Σικάγο	Μόσχα, Μπέλφαστ, Τορόντο, Βερολίνο, Μαδρίτη, Μιλάνο, Αρμενία, Νάπολη, Κωνσταντινούπολη, Σικάγο	Ντένις Φαρίνα
Μαρκ Στρονγκ γεννήθηκε στο <mask>.	Λονδίνο	Μιλάνο, Μαδρίτη, Μπέλφαστ, Γενεύη, Ρώμη, Μπρούκλιν, Τορόντο, Παρίσι, Χιούστον, Λονδίνο	Μαρκ Στρονγκ
Εδουάρδος Α΄ της Αγγλίας γεννήθηκε στο <mask>.	Ουέστμινστερ	Κολωνία, Μπρούκλιν, Μόσχα, Γενεύη, Μιλάνο, Τορόντο, Βιέννη, Αρμενία, Μεδίνα, Ουέστμινστερ	Εδουάρδος Α΄ της Αγγλίας
The Weeknd γεννήθηκε στο <mask>.	Τορόντο	Μάντσεστερ, Μιλάνο, Λονδίνο, Κολωνία, Μέκκα, Ουέστμινστερ, Βερολίνο, Μαδρίτη, Χιούστον, Τορόντο	The Weeknd
Λάρι Κινγκ γεννήθηκε στο <mask>.	Μπρούκλιν	Γενεύη, Κόμο, Ρώμη, Μεδίνα, Παρίσι, Βερολίνο, Κολωνία, Μόναχο, Σικάγο, Μπρούκλιν	Λάρι Κινγκ
Άρθουρ Χάρντεν γεννήθηκε στο <mask>.	Μάντσεστερ	Λονδίνο, Ρώμη, Κολωνία, Μπέλφαστ, Σκωτία, Μέκκα, Κωνσταντινούπολη, Τορόντο, Μόσχα, Μάντσεστερ	Άρθουρ Χάρντεν
Μαρκήσιος ντε Σαντ γεννήθηκε στο <mask>.	Παρίσι	Μεδίνα, Μιλάνο, Χιούστον, Μάντσεστερ, Νάπολη, Κωνσταντινούπολη, Τορόντο, Μέκκα, Ρώμη, Παρίσι	Μαρκήσιος ντε Σαντ
Ζανγκ Ζιγί γεννήθηκε στο <mask>.	Πεκίνο	Νάπολη, Μεδίνα, Σικάγο, Βερολίνο, Βελιγράδι, Μαδρίτη, Ρώμη, Μόσχα, Μέκκα, Πεκίνο	Ζανγκ Ζιγί
Κόνραντ Αντενάουερ γεννήθηκε στο <mask>.	Κολωνία	Βελιγράδι, Τορόντο, Γενεύη, Κόμο, Μόσχα, Χιούστον, Μιλάνο, Λονδίνο, Μεδίνα, Κολωνία	Κόνραντ Αντενάουερ
Φερντινάν ντε Σωσσύρ γεννήθηκε στο <mask>.	Γενεύη	Κωνσταντινούπολη, Μόναχο, Μόσχα, Κόμο, Νάπολη, Κολωνία, Βελιγράδι, Μαδρίτη, Λονδίνο, Γενεύη	Φερντινάν ντε Σωσσύρ
Βασίλειος Γ΄ Ιβάνοβιτς γεννήθηκε στο <mask>.	Μόσχα	Μιλάνο, Τορόντο, Μέκκα, Βερολίνο, Ρώμη, Πεκίνο, Κωνσταντινούπολη, Μαδρίτη, Γενεύη, Μόσχα	Βασίλειος Γ΄ Ιβάνοβιτς
Ζωρζ Ντυαμέλ γεννήθηκε στο <mask>.	Παρίσι	Βιέννη, Μιλάνο, Ουέστμινστερ, Μπέλφαστ, Μέκκα, Αρμενία, Μάντσεστερ, Μεδίνα, Τορόντο, Παρίσι	Ζωρζ Ντυαμέλ
Αϊσά γεννήθηκε στο <mask>.	Μέκκα	Κόμο, Κολωνία, Παρίσι, Μπρούκλιν, Μπέλφαστ, Χιούστον, Σκωτία, Βιέννη, Μαδρίτη, Μέκκα	Αϊσά
Πέτρος Α' της Σερβίας γεννήθηκε στο <mask>.	Βελιγράδι	Βιέννη, Πεκίνο, Μιλάνο, Γενεύη, Αρμενία, Μπρούκλιν, Σικάγο, Νάπολη, Μπέλφαστ, Βελιγράδι	Πέτρος Α' της Σερβίας
Μπινγκ Κρόσμπι γεννήθηκε στο <mask>.	Τακόμα	Σικάγο, Χιούστον, Βιέννη, Κωνσταντινούπολη, Κόμο, Λονδίνο, Μεδίνα, Μπρούκλιν, Νάπολη, Τακόμα	Μπινγκ Κρόσμπι
Μιχαήλ Άγγελος πέθανε το <mask>.	Ρώμη	Σόλσμπερι, Λυών, Βερολίνο, Ταϊπέι, Βαρσοβία, Κωνσταντινούπολη, Μάντισον, Τόκιο, Μόσχα, Ρώμη	Μιχαήλ Άγγελος
Κοκό Σανέλ πέθανε το <mask>.	Παρίσι	Βερολίνο, Ρώμη, Μεδίνα, Φλωρεντία, Βελιγράδι, Μαδρίτη, Κάιρο, Λυών, Βαρσοβία, Παρίσι	Κοκό Σανέλ
Πάπας Κλήμης ΙΔ΄ πέθανε το <mask>.	Ρώμη	Λονδίνο, Μάντισον, Τόκιο, Καρχηδόνα, Δαμασκός, Φλωρεντία, Παρίσι, Ελσίνκι, Βαγδάτη, Ρώμη	Πάπας Κλήμης ΙΔ΄
Ουμάρ ιμπν αλ-Χαττάμπ πέθανε το <mask>.	Μεδίνα	Βαγδάτη, Βαρσοβία, Μόσχα, Λυών, Βερολίνο, Κάιρο, Ταϊπέι, Αθήνα, Φλωρεντία, Μεδίνα	Ουμάρ ιμπν αλ-Χαττάμπ
Πάπας Κλήμης Γ΄ πέθανε το <mask>.	Ρώμη	Κάιρο, Μεδίνα, Φλωρεντία, Στοκχόλμη, Λυών, Βαρσοβία, Αθήνα, Μαδρίτη, Βερολίνο, Ρώμη	Πάπας Κλήμης Γ΄
Βαλβίνος πέθανε το <mask>.	Ρώμη	Κωνσταντινούπολη, Κάιρο, Σόλσμπερι, Βενετία, Ελσίνκι, Πράγα, Καρχηδόνα, Λονδίνο, Δαμασκός, Ρώμη	Βαλβίνος
Χραντ Ντινκ πέθανε το <mask>.	Κωνσταντινούπολη	Καμπούλ, Βελιγράδι, Βαγδάτη, Τόκιο, Ρώμη, Φλωρεντία, Καρχηδόνα, Ταϊπέι, Πράγα, Κωνσταντινούπολη	Χραντ Ντινκ
Νικηφόρος Γ΄ Βοτανειάτης πέθανε το <mask>.	Κωνσταντινούπολη	Ντιτρόιτ, Βαγδάτη, Κάιρο, Ιερουσαλήμ, Καρχηδόνα, Λονδίνο, Μαδρίτη, Παρίσι, Βερολίνο, Κωνσταντινούπολη	Νικηφόρος Γ΄ Βοτανειάτης
Γιόχαν Πάχελμπελ πέθανε το <mask>.	Νυρεμβέργη	Σάρρεϋ, Ιερουσαλήμ, Πράγα, Βελιγράδι, Βαρσοβία, Καρχηδόνα, Ρώμη, Σόλσμπερι, Βαγδάτη, Νυρεμβέργη	Γιόχαν Πάχελμπελ
Βασλάβ Νιζίνσκι πέθανε το <mask>.	Λονδίνο	Ρώμη, Βελιγράδι, Δαμασκός, Κωνσταντινούπολη, Μεδίνα, Νυρεμβέργη, Αθήνα, Βερολίνο, Στοκχόλμη, Λονδίνο	Βασλάβ Νιζίνσκι
Πάπας Λέων Ι΄ πέθανε το <mask>.	Ρώμη	Βαρσοβία, Μόσχα, Βερολίνο, Ελσίνκι, Δαμασκός, Παρίσι, Καμπούλ, Αθήνα, Ντιτρόιτ, Ρώμη	Πάπας Λέων Ι΄
Ντονατέλλο πέθανε το <mask>.	Φλωρεντία	Σάρρεϋ, Κάιρο, Ιερουσαλήμ, Λυών, Καρχηδόνα, Στοκχόλμη, Ταϊπέι, Καμπούλ, Μεδίνα, Φλωρεντία	Ντονατέλλο
Τσιάνγκ Τσινγκ-κούο πέθανε το <mask>.	Ταϊπέι	Στοκχόλμη, Μαδρίτη, Ιερουσαλήμ, Βενετία, Τόκιο, Μάντισον, Σάρρεϋ, Λονδίνο, Πράγα, Ταϊπέι	Τσιάνγκ Τσινγκ-κούο
Ρόμπερτ Χουκ πέθανε το <mask>.	Λονδίνο	Κωνσταντινούπολη, Ελσίνκι, Νυρεμβέργη, Βενετία, Βελιγράδι, Πράγα, Βερολίνο, Μάντισον, Ντιτρόιτ, Λονδίνο	Ρόμπερτ Χουκ
Ρόζα Παρκς πέθανε το <mask>.	Ντιτρόιτ	Παρίσι, Κωνσταντινούπολη, Πράγα, Στοκχόλμη, Βενετία, Κάιρο, Δαμασκός, Ελσίνκι, Ιερουσαλήμ, Ντιτρόιτ	Ρόζα Παρκς
Ιωάννης Η΄ Παλαιολόγος πέθανε το <mask>.	Κωνσταντινούπολη	Κάιρο, Λυών, Βαγδάτη, Ιερουσαλήμ, Στοκχόλμη, Ντιτρόιτ, Ελσίνκι, Ταϊπέι, Νυρεμβέργη, Κωνσταντινούπολη	Ιωάννης Η΄ Παλαιολόγος
Τζων Ντη πέθανε το <mask>.	Σάρρεϋ	Ρώμη, Λυών, Στοκχόλμη, Νυρεμβέργη, Βελιγράδι, Ταϊπέι, Μάντισον, Βερολίνο, Σόλσμπερι, Σάρρεϋ	Τζων Ντη
Φερναντέλ πέθανε το <mask>.	Παρίσι	Λυών, Βερολίνο, Ελσίνκι, Ιερουσαλήμ, Καμπούλ, Σόλσμπερι, Αθήνα, Μάντισον, Τόκιο, Παρίσι	Φερναντέλ
Μιχαήλ Β´ πέθανε το <mask>.	Κωνσταντινούπολη	Λυών, Νυρεμβέργη, Βελιγράδι, Λονδίνο, Βαγδάτη, Ελσίνκι, Αθήνα, Μάντισον, Βερολίνο, Κωνσταντινούπολη	Μιχαήλ Β´
Καρλ Λίμπκνεχτ πέθανε το <mask>.	Βερολίνο	Τόκιο, Ελσίνκι, Ντιτρόιτ, Φλωρεντία, Παρίσι, Λυών, Κωνσταντινούπολη, Πράγα, Μαδρίτη, Βερολίνο	Καρλ Λίμπκνεχτ
Ρίχαρντ Βάγκνερ πέθανε το <mask>.	Βενετία	Βαγδάτη, Βαρσοβία, Καμπούλ, Λυών, Βερολίνο, Παρίσι, Σάρρεϋ, Στοκχόλμη, Μαδρίτη, Βενετία	Ρίχαρντ Βάγκνερ
Αντισθένης πέθανε το <mask>.	Αθήνα	Βαγδάτη, Ελσίνκι, Μεδίνα, Νυρεμβέργη, Τόκιο, Βερολίνο, Καρχηδόνα, Παρίσι, Ταϊπέι, Αθήνα	Αντισθένης
Μαξ Ερνστ πέθανε το <mask>.	Παρίσι	Φλωρεντία, Κάιρο, Βελιγράδι, Λονδίνο, Ρώμη, Ιερουσαλήμ, Αθήνα, Βαγδάτη, Βαρσοβία, Παρίσι	Μαξ Ερνστ
Μάρτιν Μπούμπερ πέθανε το <mask>.	Ιερουσαλήμ	Καρχηδόνα, Στοκχόλμη, Κάιρο, Βαγδάτη, Κωνσταντινούπολη, Βερολίνο, Μάντισον, Λονδίνο, Βαρσοβία, Ιερουσαλήμ	Μάρτιν Μπούμπερ
Γιόζεφ Γκαίμπελς πέθανε το <mask>.	Βερολίνο	Φλωρεντία, Μόσχα, Σόλσμπερι, Ιερουσαλήμ, Νυρεμβέργη, Μεδίνα, Ρώμη, Καρχηδόνα, Δαμασκός, Βερολίνο	Γιόζεφ Γκαίμπελς
Μοντεσκιέ πέθανε το <mask>.	Παρίσι	Κάιρο, Καρχηδόνα, Ελσίνκι, Στοκχόλμη, Λονδίνο, Νυρεμβέργη, Μαδρίτη, Μεδίνα, Μάντισον, Παρίσι	Μοντεσκιέ
Πάπας Νικόλαος Ε΄ πέθανε το <mask>.	Ρώμη	Βαγδάτη, Βερολίνο, Μάντισον, Σάρρεϋ, Λονδίνο, Στοκχόλμη, Ελσίνκι, Δαμασκός, Μαδρίτη, Ρώμη	Πάπας Νικόλαος Ε΄
Σαρλότ Κορντέ πέθανε το <mask>.	Παρίσι	Στοκχόλμη, Λυών, Καμπούλ, Καρχηδόνα, Κωνσταντινούπολη, Ελσίνκι, Βελιγράδι, Μεδίνα, Ντιτρόιτ, Παρίσι	Σαρλότ Κορντέ
Μοχάμεντ Ζαχίρ Σαχ πέθανε το <mask>.	Καμπούλ	Μεδίνα, Καρχηδόνα, Μαδρίτη, Αθήνα, Δαμασκός, Σάρρεϋ, Βαγδάτη, Ταϊπέι, Βερολίνο, Καμπούλ	Μοχάμεντ Ζαχίρ Σαχ
Πάπας Ιννοκέντιος ΙΑ΄ πέθανε το <mask>.	Ρώμη	Φλωρεντία, Βενετία, Ελσίνκι, Αθήνα, Μαδρίτη, Δαμασκός, Μόσχα, Ταϊπέι, Ιερουσαλήμ, Ρώμη	Πάπας Ιννοκέντιος ΙΑ΄
Γορδιανός Β΄ πέθανε το <mask>.	Καρχηδόνα	Δαμασκός, Μάντισον, Σόλσμπερι, Ρώμη, Βαρσοβία, Καμπούλ, Στοκχόλμη, Μαδρίτη, Σάρρεϋ, Καρχηδόνα	Γορδιανός Β΄
Μστισλάβ Ροστροπόβιτς πέθανε το <mask>.	Μόσχα	Μάντισον, Κωνσταντινούπολη, Ιερουσαλήμ, Λονδίνο, Δαμασκός, Βενετία, Πράγα, Βελιγράδι, Μεδίνα, Μόσχα	Μστισλάβ Ροστροπόβιτς
Πάπας Πίος Γ΄ πέθανε το <mask>.	Ρώμη	Κωνσταντινούπολη, Φλωρεντία, Σόλσμπερι, Μάντισον, Παρίσι, Λυών, Βαρσοβία, Καρχηδόνα, Πράγα, Ρώμη	Πάπας Πίος Γ΄
Αμπντ αλ-Καρίμ Κασέμ πέθανε το <mask>.	Βαγδάτη	Βελιγράδι, Ρώμη, Ταϊπέι, Φλωρεντία, Παρίσι, Ελσίνκι, Ντιτρόιτ, Μάντισον, Μαδρίτη, Βαγδάτη	Αμπντ αλ-Καρίμ Κασέμ
Πάπας Γρηγόριος ΙΣΤ΄ πέθανε το <mask>.	Ρώμη	Νυρεμβέργη, Λυών, Ντιτρόιτ, Στοκχόλμη, Καρχηδόνα, Φλωρεντία, Πράγα, Μόσχα, Μαδρίτη, Ρώμη	Πάπας Γρηγόριος ΙΣΤ΄
Αράμ Χατσατουριάν πέθανε το <mask>.	Μόσχα	Καμπούλ, Στοκχόλμη, Λονδίνο, Ιερουσαλήμ, Φλωρεντία, Τόκιο, Σάρρεϋ, Βελιγράδι, Βαγδάτη, Μόσχα	Αράμ Χατσατουριάν
Χάινριχ φον Κλάιστ πέθανε το <mask>.	Βερολίνο	Ρώμη, Φλωρεντία, Βαγδάτη, Μάντισον, Στοκχόλμη, Καρχηδόνα, Ταϊπέι, Λυών, Βενετία, Βερολίνο	Χάινριχ φον Κλάιστ
Αμπντούλ Χαμίτ Α΄ πέθανε το <mask>.	Κωνσταντινούπολη	Νυρεμβέργη, Καρχηδόνα, Αθήνα, Ελσίνκι, Μεδίνα, Βελιγράδι, Σάρρεϋ, Βαρσοβία, Παρίσι, Κωνσταντινούπολη	Αμπντούλ Χαμίτ Α΄
Πάπας Αλέξανδρος Η΄ πέθανε το <mask>.	Ρώμη	Μάντισον, Ντιτρόιτ, Μόσχα, Δαμασκός, Κωνσταντινούπολη, Λυών, Νυρεμβέργη, Φλωρεντία, Πράγα, Ρώμη	Πάπας Αλέξανδρος Η΄
Γιόχαν Κρίστιαν Μπαχ πέθανε το <mask>.	Λονδίνο	Ιερουσαλήμ, Βενετία, Παρίσι, Καρχηδόνα, Τόκιο, Καμπούλ, Μαδρίτη, Πράγα, Μάντισον, Λονδίνο	Γιόχαν Κρίστιαν Μπαχ
Σάμιουελ Τζόνσον πέθανε το <mask>.	Λονδίνο	Μόσχα, Κωνσταντινούπολη, Μεδίνα, Κάιρο, Βενετία, Λυών, Βαγδάτη, Ελσίνκι, Ιερουσαλήμ, Λονδίνο	Σάμιουελ Τζόνσον
Ζακ-Υβ Κουστώ πέθανε το <mask>.	Παρίσι	Ιερουσαλήμ, Βενετία, Αθήνα, Βαρσοβία, Λονδίνο, Ρώμη, Νυρεμβέργη, Καμπούλ, Στοκχόλμη, Παρίσι	Ζακ-Υβ Κουστώ
Σοφία Κοβαλέφσκαγια πέθανε το <mask>.	Στοκχόλμη	Παρίσι, Τόκιο, Βενετία, Δαμασκός, Ιερουσαλήμ, Ταϊπέι, Σάρρεϋ, Σόλσμπερι, Καρχηδόνα, Στοκχόλμη	Σοφία Κοβαλέφσκαγια
Γκέοργκ Βίλχελμ Φρίντριχ Χέγκελ πέθανε το <mask>.	Βερολίνο	Ιερουσαλήμ, Δαμασκός, Καρχηδόνα, Πράγα, Στοκχόλμη, Σόλσμπερι, Κάιρο, Κωνσταντινούπολη, Μεδίνα, Βερολίνο	Γκέοργκ Βίλχελμ Φρίντριχ Χέγκελ
Σάντρο Μποττιτσέλλι πέθανε το <mask>.	Φλωρεντία	Βαρσοβία, Μεδίνα, Κωνσταντινούπολη, Δαμασκός, Λονδίνο, Σάρρεϋ, Κάιρο, Καρχηδόνα, Καμπούλ, Φλωρεντία	Σάντρο Μποττιτσέλλι
Σάμιουελ Τέιλορ Κόλεριτζ πέθανε το <mask>.	Λονδίνο	Κάιρο, Λυών, Μεδίνα, Σάρρεϋ, Καμπούλ, Βαρσοβία, Μάντισον, Βαγδάτη, Μόσχα, Λονδίνο	Σάμιουελ Τέιλορ Κόλεριτζ
Ιμπν Χαλντούν πέθανε το <mask>.	Κάιρο	Μάντισον, Βενετία, Λονδίνο, Καμπούλ, Αθήνα, Βαγδάτη, Κωνσταντινούπολη, Ντιτρόιτ, Μαδρίτη, Κάιρο	Ιμπν Χαλντούν
Ερρίκος Δ' της Αγγλίας πέθανε το <mask>.	Λονδίνο	Κωνσταντινούπολη, Ιερουσαλήμ, Ελσίνκι, Ρώμη, Φλωρεντία, Μαδρίτη, Πράγα, Αθήνα, Βενετία, Λονδίνο	Ερρίκος Δ' της Αγγλίας
Τομάζο Αλμπινόνι πέθανε το <mask>.	Βενετία	Παρίσι, Καμπούλ, Μεδίνα, Μάντισον, Ταϊπέι, Σάρρεϋ, Τόκιο, Βαρσοβία, Ντιτρόιτ, Βενετία	Τομάζο Αλμπινόνι
Πάαβο Νούρμι πέθανε το <mask>.	Ελσίνκι	Ντιτρόιτ, Βερολίνο, Κάιρο, Ταϊπέι, Καρχηδόνα, Παρίσι, Φλωρεντία, Βαρσοβία, Μάντισον, Ελσίνκι	Πάαβο Νούρμι
Πάπας Κλήμης Α΄ πέθανε το <mask>.	Ρώμη	Φλωρεντία, Στοκχόλμη, Τόκιο, Κωνσταντινούπολη, Βαρσοβία, Παρίσι, Μόσχα, Νυρεμβέργη, Λυών, Ρώμη	Πάπας Κλήμης Α΄
Λουδοβίκος ΙΖ΄ της Γαλλίας πέθανε το <mask>.	Παρίσι	Πράγα, Αθήνα, Νυρεμβέργη, Κάιρο, Βαγδάτη, Ταϊπέι, Μεδίνα, Μαδρίτη, Λονδίνο, Παρίσι	Λουδοβίκος ΙΖ΄ της Γαλλίας
Κίσο Κουροκάβα πέθανε το <mask>.	Τόκιο	Ταϊπέι, Ιερουσαλήμ, Μόσχα, Βαγδάτη, Λυών, Ελσίνκι, Αθήνα, Παρίσι, Ρώμη, Τόκιο	Κίσο Κουροκάβα
Μαξιμιλιανός Ροβεσπιέρος πέθανε το <mask>.	Παρίσι	Ταϊπέι, Βαγδάτη, Μεδίνα, Μαδρίτη, Ρώμη, Βελιγράδι, Λονδίνο, Κάιρο, Στοκχόλμη, Παρίσι	Μαξιμιλιανός Ροβεσπιέρος
Τζορτζόνε πέθανε το <mask>.	Βενετία	Παρίσι, Ρώμη, Ιερουσαλήμ, Βαγδάτη, Τόκιο, Φλωρεντία, Νυρεμβέργη, Μεδίνα, Μάντισον, Βενετία	Τζορτζόνε
Πέτρος Α' της Σερβίας πέθανε το <mask>.	Βελιγράδι	Βαρσοβία, Στοκχόλμη, Φλωρεντία, Παρίσι, Ντιτρόιτ, Καρχηδόνα, Τόκιο, Ιερουσαλήμ, Λονδίνο, Βελιγράδι	Πέτρος Α' της Σερβίας
Λουδοβίκος Λάζαρος Ζαμένχοφ πέθανε το <mask>.	Βαρσοβία	Φλωρεντία, Λονδίνο, Ιερουσαλήμ, Λυών, Μάντισον, Τόκιο, Στοκχόλμη, Νυρεμβέργη, Παρίσι, Βαρσοβία	Λουδοβίκος Λάζαρος Ζαμένχοφ
Ιμπραήμ Πασάς πέθανε το <mask>.	Κάιρο	Παρίσι, Δαμασκός, Βερολίνο, Σόλσμπερι, Βαρσοβία, Λυών, Ιερουσαλήμ, Μαδρίτη, Κωνσταντινούπολη, Κάιρο	Ιμπραήμ Πασάς
Πάπας Κλήμης ΙΒ΄ πέθανε το <mask>.	Ρώμη	Βενετία, Κωνσταντινούπολη, Ελσίνκι, Βελιγράδι, Νυρεμβέργη, Βαρσοβία, Ντιτρόιτ, Καρχηδόνα, Παρίσι, Ρώμη	Πάπας Κλήμης ΙΒ΄
Ειρηναίος της Λυών πέθανε το <mask>.	Λυών	Σάρρεϋ, Τόκιο, Βερολίνο, Μεδίνα, Λονδίνο, Φλωρεντία, Ταϊπέι, Νυρεμβέργη, Βαγδάτη, Λυών	Ειρηναίος της Λυών
Ζακ Ντεριντά πέθανε το <mask>.	Παρίσι	Μόσχα, Βενετία, Σάρρεϋ, Ιερουσαλήμ, Ρώμη, Βαρσοβία, Μαδρίτη, Ελσίνκι, Μάντισον, Παρίσι	Ζακ Ντεριντά
Κάρολος Δ΄ της Ισπανίας πέθανε το <mask>.	Ρώμη	Σόλσμπερι, Πράγα, Ιερουσαλήμ, Αθήνα, Λυών, Βελιγράδι, Τόκιο, Βαγδάτη, Καμπούλ, Ρώμη	Κάρολος Δ΄ της Ισπανίας
Ραλφ Βων Ουίλιαμς πέθανε το <mask>.	Λονδίνο	Ρώμη, Πράγα, Ιερουσαλήμ, Βενετία, Μεδίνα, Παρίσι, Σάρρεϋ, Μάντισον, Ελσίνκι, Λονδίνο	Ραλφ Βων Ουίλιαμς
Αντρέι Γκρομίκο πέθανε το <mask>.	Μόσχα	Πράγα, Ντιτρόιτ, Σάρρεϋ, Ιερουσαλήμ, Αθήνα, Μαδρίτη, Βαγδάτη, Φλωρεντία, Λονδίνο, Μόσχα	Αντρέι Γκρομίκο
Ουλρίκα Ελεωνόρα της Σουηδίας πέθανε το <mask>.	Στοκχόλμη	Ιερουσαλήμ, Ντιτρόιτ, Βερολίνο, Λυών, Καμπούλ, Ταϊπέι, Πράγα, Μαδρίτη, Παρίσι, Στοκχόλμη	Ουλρίκα Ελεωνόρα της Σουηδίας
Ότις Ρέντινγκ πέθανε το <mask>.	Μάντισον	Παρίσι, Αθήνα, Ρώμη, Μόσχα, Ταϊπέι, Κωνσταντινούπολη, Καρχηδόνα, Στοκχόλμη, Κάιρο, Μάντισον	Ότις Ρέντινγκ
