Prompt	Ans	Candidate Ans	Subject
요한 파헬벨는 <mask>에서 사망했습니다.	뉘른베르크	디트로이트, 아테네, 마드리드, 도쿄도, 베오그라드, 카불, 로마, 프라하, 모스크바, 뉘른베르크	요한 파헬벨
바슬라프 니진스키는 <mask>에서 사망했습니다.	런던	로마, 도쿄도, 매디슨, 이스탄불, 메디나, 콘스탄티노폴리스, 베네치아, 서리주, 바그다드, 런던	바슬라프 니진스키
레오 10세는 <mask>에서 사망했습니다.	로마	베오그라드, 카르타고, 서리주, 카이로, 매디슨, 파리, 예루살렘, 베네치아, 타이베이시, 로마	레오 10세
도나텔로는 <mask>에서 사망했습니다.	피렌체	디트로이트, 스톡홀름, 아테네, 바르샤바, 카불, 바그다드, 런던, 예루살렘, 메디나, 피렌체	도나텔로
장징궈는 <mask>에서 사망했습니다.	타이베이시	바그다드, 다마스쿠스, 아테네, 베를린, 헬싱키, 리옹, 디트로이트, 뉘른베르크, 마드리드, 타이베이시	장징궈
로버트 훅는 <mask>에서 사망했습니다.	런던	이스탄불, 카이로, 콘스탄티노폴리스, 베를린, 도쿄도, 마드리드, 서리주, 리옹, 타이베이시, 런던	로버트 훅
로자 파크스는 <mask>에서 사망했습니다.	디트로이트	파리, 이스탄불, 마드리드, 바그다드, 베를린, 스톡홀름, 매디슨, 카이로, 아테네, 디트로이트	로자 파크스
요한네스 8세 팔라이올로고스는 <mask>에서 사망했습니다.	콘스탄티노폴리스	스톡홀름, 바르샤바, 모스크바, 아테네, 바그다드, 타이베이시, 카이로, 피렌체, 이스탄불, 콘스탄티노폴리스	요한네스 8세 팔라이올로고스
존 디는 <mask>에서 사망했습니다.	서리주	로마, 바르샤바, 바그다드, 콘스탄티노폴리스, 도쿄도, 피렌체, 리옹, 디트로이트, 프라하, 서리주	존 디
페르낭델는 <mask>에서 사망했습니다.	파리	바르샤바, 서리주, 카이로, 아테네, 예루살렘, 프라하, 베네치아, 리옹, 헬싱키, 파리	페르낭델
미카엘 2세는 <mask>에서 사망했습니다.	콘스탄티노폴리스	바르샤바, 이스탄불, 도쿄도, 뉘른베르크, 모스크바, 카이로, 베네치아, 리옹, 서리주, 콘스탄티노폴리스	미카엘 2세
카를 리프크네히트는 <mask>에서 사망했습니다.	베를린	헬싱키, 카이로, 타이베이시, 런던, 파리, 바르샤바, 이스탄불, 마드리드, 다마스쿠스, 베를린	카를 리프크네히트
리하르트 바그너는 <mask>에서 사망했습니다.	베네치아	모스크바, 베오그라드, 예루살렘, 바르샤바, 서리주, 파리, 디트로이트, 바그다드, 다마스쿠스, 베네치아	리하르트 바그너
안티스테네스는 <mask>에서 사망했습니다.	아테네	모스크바, 카이로, 메디나, 콘스탄티노폴리스, 헬싱키, 서리주, 카불, 파리, 피렌체, 아테네	안티스테네스
막스 에른스트는 <mask>에서 사망했습니다.	파리	런던, 스톡홀름, 도쿄도, 뉘른베르크, 로마, 아테네, 베네치아, 모스크바, 베오그라드, 파리	막스 에른스트
마르틴 부버는 <mask>에서 사망했습니다.	예루살렘	카불, 바그다드, 스톡홀름, 모스크바, 이스탄불, 서리주, 리옹, 뉘른베르크, 베오그라드, 예루살렘	마르틴 부버
요제프 괴벨스는 <mask>에서 사망했습니다.	베를린	런던, 카르타고, 프라하, 아테네, 콘스탄티노폴리스, 메디나, 로마, 카불, 매디슨, 베를린	요제프 괴벨스
몽테스키외는 <mask>에서 사망했습니다.	파리	스톡홀름, 카불, 카이로, 바그다드, 뉘른베르크, 콘스탄티노폴리스, 다마스쿠스, 메디나, 리옹, 파리	몽테스키외
교황 니콜라오 5세는 <mask>에서 사망했습니다.	로마	모스크바, 서리주, 리옹, 디트로이트, 뉘른베르크, 바그다드, 카이로, 매디슨, 다마스쿠스, 로마	교황 니콜라오 5세
샤를로트 코르데는 <mask>에서 사망했습니다.	파리	바그다드, 바르샤바, 예루살렘, 카불, 이스탄불, 카이로, 도쿄도, 메디나, 타이베이시, 파리	샤를로트 코르데
무함마드 자히르 샤는 <mask>에서 사망했습니다.	카불	메디나, 예루살렘, 다마스쿠스, 베네치아, 매디슨, 디트로이트, 모스크바, 피렌체, 서리주, 카불	무함마드 자히르 샤
교황 인노첸시오 11세는 <mask>에서 사망했습니다.	로마	런던, 베를린, 카이로, 베네치아, 다마스쿠스, 매디슨, 카르타고, 피렌체, 아테네, 로마	교황 인노첸시오 11세
고르디아누스 2세는 <mask>에서 사망했습니다.	카르타고	매디슨, 리옹, 프라하, 로마, 베오그라드, 예루살렘, 바그다드, 다마스쿠스, 디트로이트, 카르타고	고르디아누스 2세
므스티슬라프 로스트로포비치는 <mask>에서 사망했습니다.	모스크바	리옹, 이스탄불, 아테네, 뉘른베르크, 매디슨, 베를린, 마드리드, 도쿄도, 메디나, 모스크바	므스티슬라프 로스트로포비치
교황 비오 3세는 <mask>에서 사망했습니다.	로마	이스탄불, 런던, 프라하, 리옹, 파리, 바르샤바, 베오그라드, 카불, 마드리드, 로마	교황 비오 3세
아브드 알카림 카심는 <mask>에서 사망했습니다.	바그다드	도쿄도, 로마, 피렌체, 런던, 파리, 카이로, 타이베이시, 리옹, 다마스쿠스, 바그다드	아브드 알카림 카심
교황 그레고리오 16세는 <mask>에서 사망했습니다.	로마	콘스탄티노폴리스, 바르샤바, 타이베이시, 바그다드, 카불, 런던, 마드리드, 카르타고, 다마스쿠스, 로마	교황 그레고리오 16세
아람 하차투리안는 <mask>에서 사망했습니다.	모스크바	예루살렘, 바그다드, 뉘른베르크, 아테네, 런던, 헬싱키, 디트로이트, 도쿄도, 카르타고, 모스크바	아람 하차투리안
하인리히 폰 클라이스트는 <mask>에서 사망했습니다.	베를린	로마, 런던, 모스크바, 리옹, 바그다드, 카불, 피렌체, 바르샤바, 서리주, 베를린	하인리히 폰 클라이스트
압뒬하미트 1세는 <mask>에서 사망했습니다.	콘스탄티노폴리스	이스탄불, 카불, 베네치아, 카이로, 메디나, 도쿄도, 디트로이트, 베오그라드, 파리, 콘스탄티노폴리스	압뒬하미트 1세
교황 알렉산데르 8세는 <mask>에서 사망했습니다.	로마	리옹, 타이베이시, 카르타고, 매디슨, 이스탄불, 바르샤바, 콘스탄티노폴리스, 런던, 마드리드, 로마	교황 알렉산데르 8세
요한 크리스티안 바흐는 <mask>에서 사망했습니다.	런던	아테네, 베를린, 파리, 카불, 헬싱키, 예루살렘, 다마스쿠스, 마드리드, 리옹, 런던	요한 크리스티안 바흐
새뮤얼 존슨는 <mask>에서 사망했습니다.	런던	카르타고, 이스탄불, 메디나, 스톡홀름, 베를린, 바르샤바, 모스크바, 카이로, 아테네, 런던	새뮤얼 존슨
자크 쿠스토는 <mask>에서 사망했습니다.	파리	아테네, 베를린, 베네치아, 베오그라드, 뉘른베르크, 로마, 콘스탄티노폴리스, 예루살렘, 바그다드, 파리	자크 쿠스토
소피야 코발렙스카야는 <mask>에서 사망했습니다.	스톡홀름	파리, 헬싱키, 베를린, 매디슨, 아테네, 피렌체, 디트로이트, 프라하, 카불, 스톡홀름	소피야 코발렙스카야
게오르크 빌헬름 프리드리히 헤겔는 <mask>에서 사망했습니다.	베를린	아테네, 매디슨, 카불, 마드리드, 바그다드, 프라하, 스톡홀름, 이스탄불, 메디나, 베를린	게오르크 빌헬름 프리드리히 헤겔
산드로 보티첼리는 <mask>에서 사망했습니다.	피렌체	베오그라드, 메디나, 이스탄불, 매디슨, 뉘른베르크, 디트로이트, 스톡홀름, 카불, 예루살렘, 피렌체	산드로 보티첼리
새뮤얼 테일러 콜리지는 <mask>에서 사망했습니다.	런던	스톡홀름, 바르샤바, 메디나, 디트로이트, 예루살렘, 베오그라드, 리옹, 모스크바, 카르타고, 런던	새뮤얼 테일러 콜리지
이븐 할둔는 <mask>에서 사망했습니다.	카이로	리옹, 베를린, 뉘른베르크, 예루살렘, 베네치아, 모스크바, 이스탄불, 타이베이시, 다마스쿠스, 카이로	이븐 할둔
헨리 4세는 <mask>에서 사망했습니다.	런던	이스탄불, 아테네, 카이로, 로마, 뉘른베르크, 다마스쿠스, 마드리드, 베네치아, 베를린, 런던	헨리 4세
토마소 알비노니는 <mask>에서 사망했습니다.	베네치아	파리, 예루살렘, 메디나, 리옹, 피렌체, 디트로이트, 헬싱키, 베오그라드, 타이베이시, 베네치아	토마소 알비노니
파보 누르미는 <mask>에서 사망했습니다.	헬싱키	타이베이시, 서리주, 스톡홀름, 피렌체, 카불, 파리, 런던, 베오그라드, 리옹, 헬싱키	파보 누르미
교황 클레멘스 1세는 <mask>에서 사망했습니다.	로마	런던, 바그다드, 헬싱키, 이스탄불, 베오그라드, 파리, 카르타고, 콘스탄티노폴리스, 바르샤바, 로마	교황 클레멘스 1세
루이 17세는 <mask>에서 사망했습니다.	파리	마드리드, 베네치아, 콘스탄티노폴리스, 스톡홀름, 모스크바, 피렌체, 메디나, 다마스쿠스, 뉘른베르크, 파리	루이 17세
구로카와 기쇼는 <mask>에서 사망했습니다.	도쿄도	피렌체, 아테네, 카르타고, 모스크바, 바르샤바, 카이로, 베네치아, 파리, 로마, 도쿄도	구로카와 기쇼
막시밀리앙 드 로베스피에르는 <mask>에서 사망했습니다.	파리	피렌체, 모스크바, 메디나, 다마스쿠스, 로마, 도쿄도, 뉘른베르크, 스톡홀름, 바그다드, 파리	막시밀리앙 드 로베스피에르
조르조네는 <mask>에서 사망했습니다.	베네치아	파리, 로마, 아테네, 모스크바, 헬싱키, 런던, 콘스탄티노폴리스, 메디나, 리옹, 베네치아	조르조네
페타르 1세는 <mask>에서 사망했습니다.	베오그라드	도쿄도, 바그다드, 런던, 파리, 타이베이시, 카불, 헬싱키, 아테네, 뉘른베르크, 베오그라드	페타르 1세
루도비코 라자로 자멘호프는 <mask>에서 사망했습니다.	바르샤바	런던, 뉘른베르크, 아테네, 베오그라드, 리옹, 헬싱키, 바그다드, 콘스탄티노폴리스, 파리, 바르샤바	루도비코 라자로 자멘호프
이집트의 이브라힘 파샤는 <mask>에서 사망했습니다.	카이로	파리, 매디슨, 서리주, 프라하, 베오그라드, 바르샤바, 아테네, 다마스쿠스, 이스탄불, 카이로	이집트의 이브라힘 파샤
교황 클레멘스 12세는 <mask>에서 사망했습니다.	로마	베를린, 이스탄불, 카이로, 도쿄도, 콘스탄티노폴리스, 베오그라드, 타이베이시, 카불, 파리, 로마	교황 클레멘스 12세
이레네오는 <mask>에서 사망했습니다.	리옹	디트로이트, 헬싱키, 서리주, 메디나, 뉘른베르크, 런던, 피렌체, 콘스탄티노폴리스, 모스크바, 리옹	이레네오
자크 데리다는 <mask>에서 사망했습니다.	파리	카르타고, 베를린, 디트로이트, 아테네, 로마, 베오그라드, 다마스쿠스, 카이로, 리옹, 파리	자크 데리다
카를로스 4세는 <mask>에서 사망했습니다.	로마	프라하, 마드리드, 아테네, 베네치아, 바르샤바, 도쿄도, 헬싱키, 모스크바, 예루살렘, 로마	카를로스 4세
레이프 본 윌리엄스는 <mask>에서 사망했습니다.	런던	로마, 마드리드, 아테네, 베를린, 메디나, 파리, 디트로이트, 리옹, 카이로, 런던	레이프 본 윌리엄스
안드레이 그로미코는 <mask>에서 사망했습니다.	모스크바	마드리드, 타이베이시, 디트로이트, 아테네, 베네치아, 다마스쿠스, 카르타고, 런던, 뉘른베르크, 모스크바	안드레이 그로미코
울리카 엘레오노라는 <mask>에서 사망했습니다.	스톡홀름	아테네, 타이베이시, 서리주, 바르샤바, 예루살렘, 피렌체, 마드리드, 다마스쿠스, 파리, 스톡홀름	울리카 엘레오노라
오티스 레딩는 <mask>에서 사망했습니다.	매디슨	파리, 베네치아, 로마, 카르타고, 피렌체, 이스탄불, 카불, 바그다드, 스톡홀름, 매디슨	오티스 레딩
앙리 루소는 <mask>에서 사망했습니다.	파리	서리주, 피렌체, 카르타고, 헬싱키, 베네치아, 바그다드, 뉘른베르크, 다마스쿠스, 베오그라드, 파리	앙리 루소
무아위야 1세는 <mask>에서 사망했습니다.	다마스쿠스	스톡홀름, 도쿄도, 디트로이트, 콘스탄티노폴리스, 매디슨, 마드리드, 서리주, 프라하, 파리, 다마스쿠스	무아위야 1세
루이 아라공는 <mask>에서 사망했습니다.	파리	카이로, 마드리드, 메디나, 서리주, 예루살렘, 바르샤바, 매디슨, 바그다드, 다마스쿠스, 파리	루이 아라공
바이바르스는 <mask>에서 사망했습니다.	다마스쿠스	모스크바, 서리주, 파리, 예루살렘, 런던, 메디나, 아테네, 마드리드, 베오그라드, 다마스쿠스	바이바르스
클라우스 폰 슈타우펜베르크는 <mask>에서 사망했습니다.	베를린	런던, 프라하, 바르샤바, 카불, 파리, 리옹, 타이베이시, 베오그라드, 디트로이트, 베를린	클라우스 폰 슈타우펜베르크
도나토 브라만테는 <mask>에서 사망했습니다.	로마	예루살렘, 헬싱키, 리옹, 스톡홀름, 베를린, 모스크바, 카불, 바그다드, 바르샤바, 로마	도나토 브라만테
프란시스코 프랑코는 <mask>에서 사망했습니다.	마드리드	로마, 리옹, 아테네, 모스크바, 예루살렘, 프라하, 콘스탄티노폴리스, 베를린, 디트로이트, 마드리드	프란시스코 프랑코
클로드 베르나르는 <mask>에서 사망했습니다.	파리	메디나, 콘스탄티노폴리스, 디트로이트, 다마스쿠스, 리옹, 서리주, 스톡홀름, 매디슨, 베를린, 파리	클로드 베르나르
가말 압델 나세르는 <mask>에서 사망했습니다.	카이로	메디나, 이스탄불, 뉘른베르크, 스톡홀름, 디트로이트, 타이베이시, 피렌체, 베네치아, 바르샤바, 카이로	가말 압델 나세르
야코프 스베르들로프는 <mask>에서 사망했습니다.	모스크바	타이베이시, 바그다드, 디트로이트, 뉘른베르크, 다마스쿠스, 런던, 베를린, 베네치아, 콘스탄티노폴리스, 모스크바	야코프 스베르들로프
샤를 루이 알퐁스 라브랑는 <mask>에서 사망했습니다.	파리	마드리드, 런던, 베를린, 예루살렘, 로마, 바르샤바, 바그다드, 아테네, 베오그라드, 파리	샤를 루이 알퐁스 라브랑
튀코 브라헤는 <mask>에서 사망했습니다.	프라하	카르타고, 헬싱키, 메디나, 도쿄도, 로마, 스톡홀름, 피렌체, 이스탄불, 바그다드, 프라하	튀코 브라헤
에드워드 히스는 <mask>에서 사망했습니다.	솔즈베리	서리주, 파리, 타이베이시, 콘스탄티노폴리스, 매디슨, 바르샤바, 베를린, 런던, 카르타고, 솔즈베리	에드워드 히스
렌즈상 은하는 <mask>의 서브 클래스입니다.	은하	다리, DNA, 샌드위치, 영어, 통신, 영화, 의학, 산업, 개, 은하	렌즈상 은하
샴페인는 <mask>의 서브 클래스입니다.	포도주	사냥, 동성애, 세포, 창의성, 통계학, 영화, 소프트웨어, 신화, 백신, 포도주	샴페인
기술통계학는 <mask>의 서브 클래스입니다.	통계학	영어, 산업, 의학, 노트북 컴퓨터, 동맥, 경영, 요새, 정치인, 사회주의, 통계학	기술통계학
해석기하학는 <mask>의 서브 클래스입니다.	기하학	은하, 생물학, 유행병, 역사, 웨이터, 우주선, 석탄, 순양함, 통신, 기하학	해석기하학
자기부상열차는 <mask>의 서브 클래스입니다.	열차	개, 세포, 의학, 사기, 상표, 정수, 보병, 지질학자, 알고리즘, 열차	자기부상열차
사용자 인터페이스는 <mask>의 서브 클래스입니다.	인터페이스	시계, 사제, 근육, 질병, 승용자동차, 행성, 요새, 변소, 망원경, 인터페이스	사용자 인터페이스
보통선거는 <mask>의 서브 클래스입니다.	참정권	산업, 예술가, 불교, 석영, DNA, 도지사, 행성, 오염, LGBT, 참정권	보통선거
프로락틴는 <mask>의 서브 클래스입니다.	단백질	사기, 명제, 스타, 질병, 배우, 다리, 석유, 예술가, 통신, 단백질	프로락틴
게이는 <mask>의 서브 클래스입니다.	동성애	웨이터, 유행병, 배우, 체스, 사냥, 백신, 연산, 보병, 재즈, 동성애	게이
프랙탈는 <mask>의 서브 클래스입니다.	집합	연산, 재즈, 허구, 개, 주동인물, 철학, 노트북 컴퓨터, 망원경, 동맥, 집합	프랙탈
음모론는 <mask>의 서브 클래스입니다.	명제	LGBT, 보병, 응용 소프트웨어, 채소, 소프트웨어, 유행병, 법, 행성, 세포, 명제	음모론
불도그는 <mask>의 서브 클래스입니다.	개	중국어, 변소, 오염, 신화, 물리학, 석유, 질병, 샌드위치, 의약품, 개	불도그
외계 행성는 <mask>의 서브 클래스입니다.	행성	요새, 뇌, 변소, 개, 식물, 민주주의, 예술가, 철학, 유머, 행성	외계 행성
TV 사회자는 <mask>의 서브 클래스입니다.	스타	유머, 영화, 영어, 연산, 참정권, 사이클, 승용자동차, 순양함, 트랜스젠더, 스타	TV 사회자
우주론는 <mask>의 서브 클래스입니다.	물리학	중국어, 재즈, 불교, 기후, 고기, 스타, 생물학, 도지사, 사기, 물리학	우주론
텔레파시는 <mask>의 서브 클래스입니다.	통신	예술가, 영어, 포도주, 유행병, 백신, 개, 숲, 정수, 살인, 통신	텔레파시
사회철학는 <mask>의 서브 클래스입니다.	철학	악령, 행성, 참정권, 지질학자, 다리, 물리학, 창의성, 우주선, 인터페이스, 철학	사회철학
이차 전지는 <mask>의 서브 클래스입니다.	배터리	열차, 신화, 요새, 다리, 석탄, 스타, 단백질, 예술가, 생물학, 배터리	이차 전지
자전거 경기는 <mask>의 서브 클래스입니다.	사이클	신화, 창의성, 트랜스젠더, 세포, 생물, 식물, LGBT, 허구, 채소, 사이클	자전거 경기
단상세포는 <mask>의 서브 클래스입니다.	세포	웨이터, 음소문자, 우주선, LGBT, 다리, 영어, 상표, 포도주, 기하학, 세포	단상세포
광학 망원경는 <mask>의 서브 클래스입니다.	망원경	통신, 허구, 숲, 정수, 의약품, 신화, 음소문자, 예술가, 도지사, 망원경	광학 망원경
공중화장실는 <mask>의 서브 클래스입니다.	변소	웨이터, 집합, 석탄, 물리학, 음악가, 통계학, 교황, 도지사, 요새, 변소	공중화장실
샹치는 <mask>의 서브 클래스입니다.	체스	의약품, DNA, 물리학, 응용 소프트웨어, 열차, 인터페이스, 배우, 명제, 사회주의, 체스	샹치
가지는 <mask>의 서브 클래스입니다.	채소	응용 소프트웨어, 샌드위치, 샐러드, 가정, 우주선, 행성, 동맥, 근육, 민주주의, 채소	가지
애니메이션 영화는 <mask>의 서브 클래스입니다.	영화	숲, 보병, 식물, 통신, 상표, 석탄, 악령, 주동인물, 승용자동차, 영화	애니메이션 영화
대동맥는 <mask>의 서브 클래스입니다.	동맥	가정, 재즈, 주동인물, 음소문자, LGBT, 사기, DNA, 철학, 의약품, 동맥	대동맥
부싯돌는 <mask>의 서브 클래스입니다.	석영	영화, 세포, 석유, 사제, 사기, 신화, 정수, 동성애, 생물학, 석영	부싯돌
브로콜리는 <mask>의 서브 클래스입니다.	채소	참정권, 지질학자, 웨이터, 우주선, 교황, 고기, 살인, 배우, 질병, 채소	브로콜리
바텐더는 <mask>의 서브 클래스입니다.	웨이터	LGBT, 연산, 샐러드, 음소문자, 보병, 뇌, 백신, 지질학자, 고기, 웨이터	바텐더
대립교황는 <mask>의 서브 클래스입니다.	교황	은하, 유머, 사이클, 요새, 물리학, 행성, 사진술, 산업, 승용자동차, 교황	대립교황
급조폭발물는 <mask>의 서브 클래스입니다.	폭탄	지질학자, 샌드위치, 악령, 개, 질병, 순양함, 웨이터, 신화, 물리학, 폭탄	급조폭발물
대통령는 <mask>의 서브 클래스입니다.	정치인	배우, 도지사, 배터리, 고기, 유머, 근육, 통계학, 명제, 참정권, 정치인	대통령
에리트로포이에틴는 <mask>의 서브 클래스입니다.	단백질	보병, 포도주, 망원경, 기후, 개, 물리학, 시계, 식물, 통신, 단백질	에리트로포이에틴
