Prompt	Ans	Candidate Ans	Subject
Claudio Abbado <mask> -ben született.	Milánó	Madrid, Köln, Belgrád, Belfast, Bécs, Chicago, Peking, London, Berlin, Milánó	Claudio Abbado
Enrico Caruso <mask> -ben született.	Nápoly	Köln, Róma, Como, Manchester, Bécs, Berlin, Párizs, Skócia, Houston, Nápoly	Enrico Caruso
VI. Mehmed oszmán szultán <mask> -ben született.	Isztambul	Madrid, Westminster, München, Belfast, Belgrád, Moszkva, Genf, Toronto, Houston, Isztambul	VI. Mehmed oszmán szultán
Dennis Farina <mask> -ben született.	Chicago	Moszkva, Belfast, Toronto, Berlin, Madrid, Milánó, Örményország, Nápoly, Isztambul, Chicago	Dennis Farina
Mark Strong <mask> -ben született.	London	Milánó, Madrid, Belfast, Genf, Róma, Brooklyn, Toronto, Párizs, Houston, London	Mark Strong
I. Eduárd angol király <mask> -ben született.	Westminster	Köln, Brooklyn, Moszkva, Genf, Milánó, Toronto, Bécs, Örményország, Medina, Westminster	I. Eduárd angol király
The Weeknd <mask> -ben született.	Toronto	Manchester, Milánó, London, Köln, Mekka, Westminster, Berlin, Madrid, Houston, Toronto	The Weeknd
Larry King <mask> -ben született.	Brooklyn	Genf, Como, Róma, Medina, Párizs, Berlin, Köln, München, Chicago, Brooklyn	Larry King
Arthur Harden <mask> -ben született.	Manchester	London, Róma, Köln, Belfast, Skócia, Mekka, Isztambul, Toronto, Moszkva, Manchester	Arthur Harden
de Sade márki <mask> -ben született.	Párizs	Medina, Milánó, Houston, Manchester, Nápoly, Isztambul, Toronto, Mekka, Róma, Párizs	de Sade márki
Csang Ce-ji <mask> -ben született.	Peking	Nápoly, Medina, Chicago, Berlin, Belgrád, Madrid, Róma, Moszkva, Mekka, Peking	Csang Ce-ji
Konrad Adenauer <mask> -ben született.	Köln	Belgrád, Toronto, Genf, Como, Moszkva, Houston, Milánó, London, Medina, Köln	Konrad Adenauer
Ferdinand de Saussure <mask> -ben született.	Genf	Isztambul, München, Moszkva, Como, Nápoly, Köln, Belgrád, Madrid, London, Genf	Ferdinand de Saussure
III. Vaszilij moszkvai nagyfejedelem <mask> -ben született.	Moszkva	Milánó, Toronto, Mekka, Berlin, Róma, Peking, Isztambul, Madrid, Genf, Moszkva	III. Vaszilij moszkvai nagyfejedelem
Georges Duhamel <mask> -ben született.	Párizs	Bécs, Milánó, Westminster, Belfast, Mekka, Örményország, Manchester, Medina, Toronto, Párizs	Georges Duhamel
Ajsa bint Abu Bakr <mask> -ben született.	Mekka	Como, Köln, Párizs, Brooklyn, Belfast, Houston, Skócia, Bécs, Madrid, Mekka	Ajsa bint Abu Bakr
I. Péter szerb király <mask> -ben született.	Belgrád	Bécs, Peking, Milánó, Genf, Örményország, Brooklyn, Chicago, Nápoly, Belfast, Belgrád	I. Péter szerb király
Bing Crosby <mask> -ben született.	Tacoma	Chicago, Houston, Bécs, Isztambul, Como, London, Medina, Brooklyn, Nápoly, Tacoma	Bing Crosby
Michelangelo Buonarroti <mask> -ben halt meg.	Róma	Prága, Varsó, Surrey, Firenze, Belgrád, Isztambul, Lyon, Helsinki, Karthágó, Róma	Michelangelo Buonarroti
Coco Chanel <mask> -ben halt meg.	Párizs	Surrey, Róma, Medina, London, Tokió, Damaszkusz, Stockholm, Varsó, Belgrád, Párizs	Coco Chanel
XIV. Kelemen pápa <mask> -ben halt meg.	Róma	Nürnberg, Lyon, Helsinki, Kabul, Madison, London, Párizs, Kairó, Moszkva, Róma	XIV. Kelemen pápa
I. Omár kalifa <mask> -ben halt meg.	Medina	Moszkva, Belgrád, Karthágó, Varsó, Surrey, Stockholm, Firenze, Velence, London, Medina	I. Omár kalifa
III. Kelemen pápa <mask> -ben halt meg.	Róma	Stockholm, Medina, London, Bagdad, Varsó, Belgrád, Velence, Damaszkusz, Surrey, Róma	III. Kelemen pápa
Balbinus római császár <mask> -ben halt meg.	Róma	Isztambul, Stockholm, Prága, Berlin, Kairó, Madrid, Kabul, Nürnberg, Madison, Róma	Balbinus római császár
Hrant Dink <mask> -ben halt meg.	Isztambul	Jeruzsálem, Tokió, Moszkva, Helsinki, Róma, London, Kabul, Firenze, Madrid, Isztambul	Hrant Dink
III. Niképhorosz bizánci császár <mask> -ben halt meg.	Konstantinápoly	Tajpej, Moszkva, Stockholm, Athén, Kabul, Nürnberg, Damaszkusz, Párizs, Surrey, Konstantinápoly	III. Niképhorosz bizánci császár
Johann Pachelbel <mask> -ben halt meg.	Nürnberg	Detroit, Athén, Madrid, Tokió, Belgrád, Kabul, Róma, Prága, Moszkva, Nürnberg	Johann Pachelbel
Vaclav Fomics Nyizsinszkij <mask> -ben halt meg.	London	Róma, Tokió, Madison, Isztambul, Medina, Konstantinápoly, Velence, Surrey, Bagdad, London	Vaclav Fomics Nyizsinszkij
X. Leó pápa <mask> -ben halt meg.	Róma	Belgrád, Karthágó, Surrey, Kairó, Madison, Párizs, Jeruzsálem, Velence, Tajpej, Róma	X. Leó pápa
Donatello <mask> -ben halt meg.	Firenze	Detroit, Stockholm, Athén, Varsó, Kabul, Bagdad, London, Jeruzsálem, Medina, Firenze	Donatello
Chiang Ching-kuo <mask> -ben halt meg.	Tajpej	Bagdad, Damaszkusz, Athén, Berlin, Helsinki, Lyon, Detroit, Nürnberg, Madrid, Tajpej	Chiang Ching-kuo
Robert Hooke <mask> -ben halt meg.	London	Isztambul, Kairó, Konstantinápoly, Berlin, Tokió, Madrid, Surrey, Lyon, Tajpej, London	Robert Hooke
Rosa Parks <mask> -ben halt meg.	Detroit	Párizs, Isztambul, Madrid, Bagdad, Berlin, Stockholm, Madison, Kairó, Athén, Detroit	Rosa Parks
VIII. Jóannész bizánci császár <mask> -ben halt meg.	Konstantinápoly	Stockholm, Varsó, Moszkva, Athén, Bagdad, Tajpej, Kairó, Firenze, Isztambul, Konstantinápoly	VIII. Jóannész bizánci császár
John Dee <mask> -ben halt meg.	Surrey	Róma, Varsó, Bagdad, Konstantinápoly, Tokió, Firenze, Lyon, Detroit, Prága, Surrey	John Dee
Fernandel <mask> -ben halt meg.	Párizs	Varsó, Surrey, Kairó, Athén, Jeruzsálem, Prága, Velence, Lyon, Helsinki, Párizs	Fernandel
II. Mikhaél bizánci császár <mask> -ben halt meg.	Konstantinápoly	Varsó, Isztambul, Tokió, Nürnberg, Moszkva, Kairó, Velence, Lyon, Surrey, Konstantinápoly	II. Mikhaél bizánci császár
Karl Liebknecht <mask> -ben halt meg.	Berlin	Helsinki, Kairó, Tajpej, London, Párizs, Varsó, Isztambul, Madrid, Damaszkusz, Berlin	Karl Liebknecht
Richard Wagner <mask> -ben halt meg.	Velence	Moszkva, Belgrád, Jeruzsálem, Varsó, Surrey, Párizs, Detroit, Bagdad, Damaszkusz, Velence	Richard Wagner
Antiszthenész <mask> -ben halt meg.	Athén	Moszkva, Kairó, Medina, Konstantinápoly, Helsinki, Surrey, Kabul, Párizs, Firenze, Athén	Antiszthenész
Max Ernst <mask> -ben halt meg.	Párizs	London, Stockholm, Tokió, Nürnberg, Róma, Athén, Velence, Moszkva, Belgrád, Párizs	Max Ernst
Martin Buber <mask> -ben halt meg.	Jeruzsálem	Kabul, Bagdad, Stockholm, Moszkva, Isztambul, Surrey, Lyon, Nürnberg, Belgrád, Jeruzsálem	Martin Buber
Joseph Goebbels <mask> -ben halt meg.	Berlin	London, Karthágó, Prága, Athén, Konstantinápoly, Medina, Róma, Kabul, Madison, Berlin	Joseph Goebbels
Montesquieu <mask> -ben halt meg.	Párizs	Stockholm, Kabul, Kairó, Bagdad, Nürnberg, Konstantinápoly, Damaszkusz, Medina, Lyon, Párizs	Montesquieu
V. Miklós pápa <mask> -ben halt meg.	Róma	Moszkva, Surrey, Lyon, Detroit, Nürnberg, Bagdad, Kairó, Madison, Damaszkusz, Róma	V. Miklós pápa
Charlotte Corday <mask> -ben halt meg.	Párizs	Bagdad, Varsó, Jeruzsálem, Kabul, Isztambul, Kairó, Tokió, Medina, Tajpej, Párizs	Charlotte Corday
Mohammed Zahir afgán király <mask> -ben halt meg.	Kabul	Medina, Jeruzsálem, Damaszkusz, Velence, Madison, Detroit, Moszkva, Firenze, Surrey, Kabul	Mohammed Zahir afgán király
XI. Ince pápa <mask> -ben halt meg.	Róma	London, Berlin, Kairó, Velence, Damaszkusz, Madison, Karthágó, Firenze, Athén, Róma	XI. Ince pápa
II. Gordianus római császár <mask> -ben halt meg.	Karthágó	Madison, Lyon, Prága, Róma, Belgrád, Jeruzsálem, Bagdad, Damaszkusz, Detroit, Karthágó	II. Gordianus római császár
Msztyiszlav Leopoldovics Rosztropovics <mask> -ben halt meg.	Moszkva	Lyon, Isztambul, Athén, Nürnberg, Madison, Berlin, Madrid, Tokió, Medina, Moszkva	Msztyiszlav Leopoldovics Rosztropovics
III. Piusz pápa <mask> -ben halt meg.	Róma	Isztambul, London, Prága, Lyon, Párizs, Varsó, Belgrád, Kabul, Madrid, Róma	III. Piusz pápa
Abdul Karim Qasim <mask> -ben halt meg.	Bagdad	Tokió, Róma, Firenze, London, Párizs, Kairó, Tajpej, Lyon, Damaszkusz, Bagdad	Abdul Karim Qasim
XVI. Gergely pápa <mask> -ben halt meg.	Róma	Konstantinápoly, Varsó, Tajpej, Bagdad, Kabul, London, Madrid, Karthágó, Damaszkusz, Róma	XVI. Gergely pápa
Aram Iljics Hacsaturján <mask> -ben halt meg.	Moszkva	Jeruzsálem, Bagdad, Nürnberg, Athén, London, Helsinki, Detroit, Tokió, Karthágó, Moszkva	Aram Iljics Hacsaturján
Heinrich von Kleist <mask> -ben halt meg.	Berlin	Róma, London, Moszkva, Lyon, Bagdad, Kabul, Firenze, Varsó, Surrey, Berlin	Heinrich von Kleist
I. Abdul-Hamid oszmán szultán <mask> -ben halt meg.	Konstantinápoly	Isztambul, Kabul, Velence, Kairó, Medina, Tokió, Detroit, Belgrád, Párizs, Konstantinápoly	I. Abdul-Hamid oszmán szultán
VIII. Sándor pápa <mask> -ben halt meg.	Róma	Lyon, Tajpej, Karthágó, Madison, Isztambul, Varsó, Konstantinápoly, London, Madrid, Róma	VIII. Sándor pápa
Johann Christian Bach <mask> -ben halt meg.	London	Athén, Berlin, Párizs, Kabul, Helsinki, Jeruzsálem, Damaszkusz, Madrid, Lyon, London	Johann Christian Bach
Samuel Johnson <mask> -ben halt meg.	London	Karthágó, Isztambul, Medina, Stockholm, Berlin, Varsó, Moszkva, Kairó, Athén, London	Samuel Johnson
Jacques-Yves Cousteau <mask> -ben halt meg.	Párizs	Athén, Berlin, Velence, Belgrád, Nürnberg, Róma, Konstantinápoly, Jeruzsálem, Bagdad, Párizs	Jacques-Yves Cousteau
Szofja Vasziljevna Kovalevszkaja <mask> -ben halt meg.	Stockholm	Párizs, Helsinki, Berlin, Madison, Athén, Firenze, Detroit, Prága, Kabul, Stockholm	Szofja Vasziljevna Kovalevszkaja
Georg Wilhelm Friedrich Hegel <mask> -ben halt meg.	Berlin	Athén, Madison, Kabul, Madrid, Bagdad, Prága, Stockholm, Isztambul, Medina, Berlin	Georg Wilhelm Friedrich Hegel
Sandro Botticelli <mask> -ben halt meg.	Firenze	Belgrád, Medina, Isztambul, Madison, Nürnberg, Detroit, Stockholm, Kabul, Jeruzsálem, Firenze	Sandro Botticelli
Samuel Taylor Coleridge <mask> -ben halt meg.	London	Stockholm, Varsó, Medina, Detroit, Jeruzsálem, Belgrád, Lyon, Moszkva, Karthágó, London	Samuel Taylor Coleridge
Ibn Khaldún <mask> -ben halt meg.	Kairó	Lyon, Berlin, Nürnberg, Jeruzsálem, Velence, Moszkva, Isztambul, Tajpej, Damaszkusz, Kairó	Ibn Khaldún
IV. Henrik angol király <mask> -ben halt meg.	London	Isztambul, Athén, Kairó, Róma, Nürnberg, Damaszkusz, Madrid, Velence, Berlin, London	IV. Henrik angol király
Tomaso Albinoni <mask> -ben halt meg.	Velence	Párizs, Jeruzsálem, Medina, Lyon, Firenze, Detroit, Helsinki, Belgrád, Tajpej, Velence	Tomaso Albinoni
Paavo Nurmi <mask> -ben halt meg.	Helsinki	Tajpej, Surrey, Stockholm, Firenze, Kabul, Párizs, London, Belgrád, Lyon, Helsinki	Paavo Nurmi
I. Kelemen pápa <mask> -ben halt meg.	Róma	London, Bagdad, Helsinki, Isztambul, Belgrád, Párizs, Karthágó, Konstantinápoly, Varsó, Róma	I. Kelemen pápa
XVII. Lajos francia király <mask> -ben halt meg.	Párizs	Madrid, Velence, Konstantinápoly, Stockholm, Moszkva, Firenze, Medina, Damaszkusz, Nürnberg, Párizs	XVII. Lajos francia király
Kisho Kurokawa <mask> -ben halt meg.	Tokió	Firenze, Athén, Karthágó, Moszkva, Varsó, Kairó, Velence, Párizs, Róma, Tokió	Kisho Kurokawa
Maximilien de Robespierre <mask> -ben halt meg.	Párizs	Firenze, Moszkva, Medina, Damaszkusz, Róma, Tokió, Nürnberg, Stockholm, Bagdad, Párizs	Maximilien de Robespierre
Giorgione da Castelfranco <mask> -ben halt meg.	Velence	Párizs, Róma, Athén, Moszkva, Helsinki, London, Konstantinápoly, Medina, Lyon, Velence	Giorgione da Castelfranco
I. Péter szerb király <mask> -ben halt meg.	Belgrád	Tokió, Bagdad, London, Párizs, Tajpej, Kabul, Helsinki, Athén, Nürnberg, Belgrád	I. Péter szerb király
Lazar Markovics Zamenhof <mask> -ben halt meg.	Varsó	London, Nürnberg, Athén, Belgrád, Lyon, Helsinki, Bagdad, Konstantinápoly, Párizs, Varsó	Lazar Markovics Zamenhof
Ibráhím egyiptomi alkirály <mask> -ben halt meg.	Kairó	Párizs, Madison, Surrey, Prága, Belgrád, Varsó, Athén, Damaszkusz, Isztambul, Kairó	Ibráhím egyiptomi alkirály
XII. Kelemen pápa <mask> -ben halt meg.	Róma	Berlin, Isztambul, Kairó, Tokió, Konstantinápoly, Belgrád, Tajpej, Kabul, Párizs, Róma	XII. Kelemen pápa
Szent Iréneusz <mask> -ben halt meg.	Lyon	Detroit, Helsinki, Surrey, Medina, Nürnberg, London, Firenze, Konstantinápoly, Moszkva, Lyon	Szent Iréneusz
Jacques Derrida <mask> -ben halt meg.	Párizs	Karthágó, Berlin, Detroit, Athén, Róma, Belgrád, Damaszkusz, Kairó, Lyon, Párizs	Jacques Derrida
IV. Károly spanyol király <mask> -ben halt meg.	Róma	Prága, Madrid, Athén, Velence, Varsó, Tokió, Helsinki, Moszkva, Jeruzsálem, Róma	IV. Károly spanyol király
Ralph Vaughan Williams <mask> -ben halt meg.	London	Róma, Madrid, Athén, Berlin, Medina, Párizs, Detroit, Lyon, Kairó, London	Ralph Vaughan Williams
Andrej Andrejevics Gromiko <mask> -ben halt meg.	Moszkva	Madrid, Tajpej, Detroit, Athén, Velence, Damaszkusz, Karthágó, London, Nürnberg, Moszkva	Andrej Andrejevics Gromiko
Ulrika Eleonóra svéd királynő <mask> -ben halt meg.	Stockholm	Athén, Tajpej, Surrey, Varsó, Jeruzsálem, Firenze, Madrid, Damaszkusz, Párizs, Stockholm	Ulrika Eleonóra svéd királynő
Otis Redding <mask> -ben halt meg.	Madison	Párizs, Velence, Róma, Karthágó, Firenze, Isztambul, Kabul, Bagdad, Stockholm, Madison	Otis Redding
Henri Rousseau <mask> -ben halt meg.	Párizs	Surrey, Firenze, Karthágó, Helsinki, Velence, Bagdad, Nürnberg, Damaszkusz, Belgrád, Párizs	Henri Rousseau
I. Muávija omajjád kalifa <mask> -ben halt meg.	Damaszkusz	Stockholm, Tokió, Detroit, Konstantinápoly, Madison, Madrid, Surrey, Prága, Párizs, Damaszkusz	I. Muávija omajjád kalifa
Louis Aragon <mask> -ben halt meg.	Párizs	Kairó, Madrid, Medina, Surrey, Jeruzsálem, Varsó, Madison, Bagdad, Damaszkusz, Párizs	Louis Aragon
Az-Záhir Bajbarsz egyiptomi szultán <mask> -ben halt meg.	Damaszkusz	Moszkva, Surrey, Párizs, Jeruzsálem, London, Medina, Athén, Madrid, Belgrád, Damaszkusz	Az-Záhir Bajbarsz egyiptomi szultán
Claus Schenk von Stauffenberg <mask> -ben halt meg.	Berlin	London, Prága, Varsó, Kabul, Párizs, Lyon, Tajpej, Belgrád, Detroit, Berlin	Claus Schenk von Stauffenberg
Bramante <mask> -ben halt meg.	Róma	Jeruzsálem, Helsinki, Lyon, Stockholm, Berlin, Moszkva, Kabul, Bagdad, Varsó, Róma	Bramante
Francisco Franco <mask> -ben halt meg.	Madrid	Róma, Lyon, Athén, Moszkva, Jeruzsálem, Prága, Konstantinápoly, Berlin, Detroit, Madrid	Francisco Franco
Claude Bernard <mask> -ben halt meg.	Párizs	Medina, Konstantinápoly, Detroit, Damaszkusz, Lyon, Surrey, Stockholm, Madison, Berlin, Párizs	Claude Bernard
Gamal Abden-Nasszer <mask> -ben halt meg.	Kairó	Medina, Isztambul, Nürnberg, Stockholm, Detroit, Tajpej, Firenze, Velence, Varsó, Kairó	Gamal Abden-Nasszer
Jakov Mihajlovics Szverdlov <mask> -ben halt meg.	Moszkva	Tajpej, Bagdad, Detroit, Nürnberg, Damaszkusz, London, Berlin, Velence, Konstantinápoly, Moszkva	Jakov Mihajlovics Szverdlov
Charles Louis Alphonse Laveran <mask> -ben halt meg.	Párizs	Madrid, London, Berlin, Jeruzsálem, Róma, Varsó, Bagdad, Athén, Belgrád, Párizs	Charles Louis Alphonse Laveran
Tycho Brahe <mask> -ben halt meg.	Prága	Karthágó, Helsinki, Medina, Tokió, Róma, Stockholm, Firenze, Isztambul, Bagdad, Prága	Tycho Brahe
Edward Heath <mask> -ben halt meg.	Salisbury	Surrey, Párizs, Tajpej, Konstantinápoly, Madison, Varsó, Berlin, London, Karthágó, Salisbury	Edward Heath
Lentikuláris galaxis az <mask> alosztálya.	galaxis	híd, dezoxiribonukleinsav, Szendvics, angol, kommunikáció, film, orvostudomány, ipar, kutya, galaxis	Lentikuláris galaxis
pezsgő az <mask> alosztálya.	bor	vadászat, homoszexualitás, sejt, alkotókészség, statisztika, film, szoftver, mitológia, védőoltás, bor	pezsgő
leíró statisztika az <mask> alosztálya.	statisztika	angol, ipar, orvostudomány, laptop, artéria, vezetéstudomány, erődítmény, politikus, szocializmus, statisztika	leíró statisztika
koordinátageometria az <mask> alosztálya.	geometria	galaxis, biológia, járvány, történelem, pincér, űreszköz, kőszén, cirkáló, kommunikáció, geometria	koordinátageometria
Maglev az <mask> alosztálya.	vonat	kutya, sejt, orvostudomány, szélhámos, védjegy, egész szám, gyalogság, geológus, algoritmus, vonat	Maglev
felhasználói felület az <mask> alosztálya.	Interfész	óra, pap, izom, betegség, autó, bolygó, erődítmény, WC, távcső, Interfész	felhasználói felület
Általános választójog az <mask> alosztálya.	választójog	ipar, művész, buddhizmus, Kvarc, dezoxiribonukleinsav, kormányzó, bolygó, környezetszennyezés, LMBT, választójog	Általános választójog
Prolaktin az <mask> alosztálya.	fehérje	szélhámos, javaslat, híresség, betegség, színész, híd, kőolaj, művész, kommunikáció, fehérje	Prolaktin
meleg az <mask> alosztálya.	homoszexualitás	pincér, járvány, színész, sakk, vadászat, védőoltás, művelet, gyalogság, dzsessz, homoszexualitás	meleg
Fraktál az <mask> alosztálya.	halmaz	művelet, dzsessz, fikció, kutya, főhős, filozófia, laptop, távcső, artéria, halmaz	Fraktál
összeesküvés-elmélet az <mask> alosztálya.	javaslat	LMBT, gyalogság, alkalmazás, zöldség, szoftver, járvány, jog, bolygó, sejt, javaslat	összeesküvés-elmélet
Buldog az <mask> alosztálya.	kutya	kínai, WC, környezetszennyezés, mitológia, fizika, kőolaj, betegség, Szendvics, gyógyszer, kutya	Buldog
exobolygó az <mask> alosztálya.	bolygó	erődítmény, agy, WC, kutya, növények, demokrácia, művész, filozófia, humor, bolygó	exobolygó
televízióműsor-vezető az <mask> alosztálya.	híresség	humor, film, angol, művelet, választójog, kerékpározás, autó, cirkáló, transzneműség, híresség	televízióműsor-vezető
kozmológia az <mask> alosztálya.	fizika	kínai, dzsessz, buddhizmus, éghajlat, hús, híresség, biológia, kormányzó, szélhámos, fizika	kozmológia
Telepátia az <mask> alosztálya.	kommunikáció	művész, angol, bor, járvány, védőoltás, kutya, erdő, egész szám, emberölés, kommunikáció	Telepátia
társadalomfilozófia az <mask> alosztálya.	filozófia	démon, bolygó, választójog, geológus, híd, fizika, alkotókészség, űreszköz, Interfész, filozófia	társadalomfilozófia
Akkumulátor az <mask> alosztálya.	Szárazelem	vonat, mitológia, erődítmény, híd, kőszén, híresség, fehérje, művész, biológia, Szárazelem	Akkumulátor
kerékpársport az <mask> alosztálya.	kerékpározás	mitológia, alkotókészség, transzneműség, sejt, élőlény, növények, LMBT, fikció, zöldség, kerékpározás	kerékpársport
Ivarsejt az <mask> alosztálya.	sejt	pincér, ábécé, űreszköz, LMBT, híd, angol, védjegy, bor, geometria, sejt	Ivarsejt
optikai távcső az <mask> alosztálya.	távcső	kommunikáció, fikció, erdő, egész szám, gyógyszer, mitológia, ábécé, művész, kormányzó, távcső	optikai távcső
nyilvános WC az <mask> alosztálya.	WC	pincér, halmaz, kőszén, fizika, zenész, statisztika, pápa, kormányzó, erődítmény, WC	nyilvános WC
kínai sakk az <mask> alosztálya.	sakk	gyógyszer, dezoxiribonukleinsav, fizika, alkalmazás, vonat, Interfész, színész, javaslat, szocializmus, sakk	kínai sakk
padlizsán az <mask> alosztálya.	zöldség	alkalmazás, Szendvics, saláta, otthon, űreszköz, bolygó, artéria, izom, demokrácia, zöldség	padlizsán
animációs film az <mask> alosztálya.	film	erdő, gyalogság, növények, kommunikáció, védjegy, kőszén, démon, főhős, autó, film	animációs film
Aorta az <mask> alosztálya.	artéria	otthon, dzsessz, főhős, ábécé, LMBT, szélhámos, dezoxiribonukleinsav, filozófia, gyógyszer, artéria	Aorta
Kovakő az <mask> alosztálya.	Kvarc	film, sejt, kőolaj, pap, szélhámos, mitológia, egész szám, homoszexualitás, biológia, Kvarc	Kovakő
Brokkoli az <mask> alosztálya.	zöldség	választójog, geológus, pincér, űreszköz, pápa, hús, emberölés, színész, betegség, zöldség	Brokkoli
csapos az <mask> alosztálya.	pincér	LMBT, művelet, saláta, ábécé, gyalogság, agy, védőoltás, geológus, hús, pincér	csapos
ellenpápa az <mask> alosztálya.	pápa	galaxis, humor, kerékpározás, erődítmény, fizika, bolygó, fényképezés, ipar, autó, pápa	ellenpápa
házi készítésű robbanóeszköz az <mask> alosztálya.	bomba	geológus, Szendvics, démon, kutya, betegség, cirkáló, pincér, mitológia, fizika, bomba	házi készítésű robbanóeszköz
elnök az <mask> alosztálya.	politikus	színész, kormányzó, Szárazelem, hús, humor, izom, statisztika, javaslat, választójog, politikus	elnök
Eritropoetin az <mask> alosztálya.	fehérje	gyalogság, bor, távcső, éghajlat, kutya, fizika, óra, növények, kommunikáció, fehérje	Eritropoetin
őserdő az <mask> alosztálya.	erdő	művész, ábécé, szoftver, sejt, film, pap, sakk, kommunikáció, dezoxiribonukleinsav, erdő	őserdő
állatorvostan az <mask> alosztálya.	orvostudomány	szélhámos, hús, szoftver, kerékpározás, választójog, vezetéstudomány, ipar, politikus, fehérje, orvostudomány	állatorvostan
akciófilm az <mask> alosztálya.	film	pápa, geometria, művész, bor, hús, Interfész, agy, fehérje, szocializmus, film	akciófilm
természetrajz az <mask> alosztálya.	történelem	éghajlat, saláta, angol, fikció, bomba, artéria, védőoltás, bor, egész szám, történelem	természetrajz
közvetlen demokrácia az <mask> alosztálya.	demokrácia	autó, növények, kőszén, vonat, betegség, kommunikáció, pápa, bomba, élőlény, demokrácia	közvetlen demokrácia
mandarin az <mask> alosztálya.	kínai	izom, Szárazelem, szoftver, filozófia, geometria, csillagászat, demokrácia, bolygó, fehérje, kínai	mandarin
BCG védőoltás az <mask> alosztálya.	védőoltás	ábécé, vezetéstudomány, fehérje, alkalmazás, zöldség, művelet, erődítmény, LMBT, humor, védőoltás	BCG védőoltás
természetjog az <mask> alosztálya.	jog	űreszköz, humor, alkotókészség, bolygó, autó, buddhizmus, szoftver, erődítmény, történelem, jog	természetjog
görög mitológia az <mask> alosztálya.	mitológia	szélhámos, vezetéstudomány, híd, történelem, gyalogság, homoszexualitás, pincér, fizika, Szárazelem, mitológia	görög mitológia
űrállomás az <mask> alosztálya.	űreszköz	agy, szoftver, bor, humor, kommunikáció, ipar, szocializmus, cirkáló, angol, űreszköz	űrállomás
succubus az <mask> alosztálya.	démon	fikció, növények, emberölés, színész, szocializmus, kormányzó, film, homoszexualitás, pincér, démon	succubus
eutanázia az <mask> alosztálya.	emberölés	angol, démon, erődítmény, kormányzó, növények, híresség, éghajlat, pápa, választójog, emberölés	eutanázia
kivonás az <mask> alosztálya.	művelet	kormányzó, Kvarc, védőoltás, híresség, fikció, halmaz, vonat, alkalmazás, galaxis, művelet	kivonás
törpegalaxis az <mask> alosztálya.	galaxis	alkotókészség, művész, erődítmény, pap, bolygó, űreszköz, bomba, szoftver, fikció, galaxis	törpegalaxis
