Prompt	Ans	Candidate Ans	Subject
Konrad Adenauer va néixer a <mask>.	Colònia	Belgrad, Toronto, Ginebra, Como, Moscou, Houston, Milà, Londres, Medina, Colònia	Konrad Adenauer
Ferdinand de Saussure va néixer a <mask>.	Ginebra	Istanbul, Munic, Moscou, Como, Nàpols, Colònia, Belgrad, Madrid, Londres, Ginebra	Ferdinand de Saussure
Basili III de Moscou va néixer a <mask>.	Moscou	Milà, Toronto, La Meca, Berlín, Roma, Pequín, Istanbul, Madrid, Ginebra, Moscou	Basili III de Moscou
Georges Duhamel va néixer a <mask>.	París	Viena, Milà, Westminster, Belfast, La Meca, Armènia, Manchester, Medina, Toronto, París	Georges Duhamel
Àïxa bint Abi-Bakr va néixer a <mask>.	La Meca	Como, Colònia, París, Brooklyn, Belfast, Houston, Escòcia, Viena, Madrid, La Meca	Àïxa bint Abi-Bakr
Pere I de Sèrbia va néixer a <mask>.	Belgrad	Viena, Pequín, Milà, Ginebra, Armènia, Brooklyn, Chicago, Nàpols, Belfast, Belgrad	Pere I de Sèrbia
Bing Crosby va néixer a <mask>.	Tacoma	Chicago, Houston, Viena, Istanbul, Como, Londres, Medina, Brooklyn, Nàpols, Tacoma	Bing Crosby
Michelangelo Buonarroti va morir a <mask>.	Roma	Praga, Varsòvia, Surrey, Florència, Belgrad, Istanbul, Lió, Hèlsinki, Cartago, Roma	Michelangelo Buonarroti
Coco Chanel va morir a <mask>.	París	Surrey, Roma, Medina, Londres, Tòquio, Damasc, Estocolm, Varsòvia, Belgrad, París	Coco Chanel
Climent XIV va morir a <mask>.	Roma	Nuremberg, Lió, Hèlsinki, Kabul, Madison, Londres, París, el Caire, Moscou, Roma	Climent XIV
Úmar ibn al-Khattab va morir a <mask>.	Medina	Moscou, Belgrad, Cartago, Varsòvia, Surrey, Estocolm, Florència, Venècia, Londres, Medina	Úmar ibn al-Khattab
Climent III va morir a <mask>.	Roma	Estocolm, Medina, Londres, Bagdad, Varsòvia, Belgrad, Venècia, Damasc, Surrey, Roma	Climent III
Dècim Celi Calví Balbí va morir a <mask>.	Roma	Istanbul, Estocolm, Praga, Berlín, el Caire, Madrid, Kabul, Nuremberg, Madison, Roma	Dècim Celi Calví Balbí
Hrant Dink va morir a <mask>.	Istanbul	Jerusalem, Tòquio, Moscou, Hèlsinki, Roma, Londres, Kabul, Florència, Madrid, Istanbul	Hrant Dink
Nicèfor III Botaniates va morir a <mask>.	Constantinoble	Taipei, Moscou, Estocolm, Atenes, Kabul, Nuremberg, Damasc, París, Surrey, Constantinoble	Nicèfor III Botaniates
Johann Pachelbel va morir a <mask>.	Nuremberg	Detroit, Atenes, Madrid, Tòquio, Belgrad, Kabul, Roma, Praga, Moscou, Nuremberg	Johann Pachelbel
Vàtslav Nijinski va morir a <mask>.	Londres	Roma, Tòquio, Madison, Istanbul, Medina, Constantinoble, Venècia, Surrey, Bagdad, Londres	Vàtslav Nijinski
Lleó X va morir a <mask>.	Roma	Belgrad, Cartago, Surrey, el Caire, Madison, París, Jerusalem, Venècia, Taipei, Roma	Lleó X
Donatello va morir a <mask>.	Florència	Detroit, Estocolm, Atenes, Varsòvia, Kabul, Bagdad, Londres, Jerusalem, Medina, Florència	Donatello
Chiang Ching-kuo va morir a <mask>.	Taipei	Bagdad, Damasc, Atenes, Berlín, Hèlsinki, Lió, Detroit, Nuremberg, Madrid, Taipei	Chiang Ching-kuo
Robert Hooke va morir a <mask>.	Londres	Istanbul, el Caire, Constantinoble, Berlín, Tòquio, Madrid, Surrey, Lió, Taipei, Londres	Robert Hooke
Rosa Parks va morir a <mask>.	Detroit	París, Istanbul, Madrid, Bagdad, Berlín, Estocolm, Madison, el Caire, Atenes, Detroit	Rosa Parks
Joan VIII Paleòleg va morir a <mask>.	Constantinoble	Estocolm, Varsòvia, Moscou, Atenes, Bagdad, Taipei, el Caire, Florència, Istanbul, Constantinoble	Joan VIII Paleòleg
John Dee va morir a <mask>.	Surrey	Roma, Varsòvia, Bagdad, Constantinoble, Tòquio, Florència, Lió, Detroit, Praga, Surrey	John Dee
Fernandel va morir a <mask>.	París	Varsòvia, Surrey, el Caire, Atenes, Jerusalem, Praga, Venècia, Lió, Hèlsinki, París	Fernandel
Miquel II va morir a <mask>.	Constantinoble	Varsòvia, Istanbul, Tòquio, Nuremberg, Moscou, el Caire, Venècia, Lió, Surrey, Constantinoble	Miquel II
Karl Liebknecht va morir a <mask>.	Berlín	Hèlsinki, el Caire, Taipei, Londres, París, Varsòvia, Istanbul, Madrid, Damasc, Berlín	Karl Liebknecht
Richard Wagner va morir a <mask>.	Venècia	Moscou, Belgrad, Jerusalem, Varsòvia, Surrey, París, Detroit, Bagdad, Damasc, Venècia	Richard Wagner
Antístenes d'Atenes va morir a <mask>.	Atenes	Moscou, el Caire, Medina, Constantinoble, Hèlsinki, Surrey, Kabul, París, Florència, Atenes	Antístenes d'Atenes
Max Ernst va morir a <mask>.	París	Londres, Estocolm, Tòquio, Nuremberg, Roma, Atenes, Venècia, Moscou, Belgrad, París	Max Ernst
Martin Buber va morir a <mask>.	Jerusalem	Kabul, Bagdad, Estocolm, Moscou, Istanbul, Surrey, Lió, Nuremberg, Belgrad, Jerusalem	Martin Buber
Joseph Goebbels va morir a <mask>.	Berlín	Londres, Cartago, Praga, Atenes, Constantinoble, Medina, Roma, Kabul, Madison, Berlín	Joseph Goebbels
Montesquieu va morir a <mask>.	París	Estocolm, Kabul, el Caire, Bagdad, Nuremberg, Constantinoble, Damasc, Medina, Lió, París	Montesquieu
Nicolau V va morir a <mask>.	Roma	Moscou, Surrey, Lió, Detroit, Nuremberg, Bagdad, el Caire, Madison, Damasc, Roma	Nicolau V
Charlotte Corday va morir a <mask>.	París	Bagdad, Varsòvia, Jerusalem, Kabul, Istanbul, el Caire, Tòquio, Medina, Taipei, París	Charlotte Corday
Mohammed Zahir Shah va morir a <mask>.	Kabul	Medina, Jerusalem, Damasc, Venècia, Madison, Detroit, Moscou, Florència, Surrey, Kabul	Mohammed Zahir Shah
Innocenci XI va morir a <mask>.	Roma	Londres, Berlín, el Caire, Venècia, Damasc, Madison, Cartago, Florència, Atenes, Roma	Innocenci XI
Gordià II va morir a <mask>.	Cartago	Madison, Lió, Praga, Roma, Belgrad, Jerusalem, Bagdad, Damasc, Detroit, Cartago	Gordià II
Mstislav Rostropóvitx va morir a <mask>.	Moscou	Lió, Istanbul, Atenes, Nuremberg, Madison, Berlín, Madrid, Tòquio, Medina, Moscou	Mstislav Rostropóvitx
Pius III va morir a <mask>.	Roma	Istanbul, Londres, Praga, Lió, París, Varsòvia, Belgrad, Kabul, Madrid, Roma	Pius III
Abd al-Karim Qasim va morir a <mask>.	Bagdad	Tòquio, Roma, Florència, Londres, París, el Caire, Taipei, Lió, Damasc, Bagdad	Abd al-Karim Qasim
Gregori XVI va morir a <mask>.	Roma	Constantinoble, Varsòvia, Taipei, Bagdad, Kabul, Londres, Madrid, Cartago, Damasc, Roma	Gregori XVI
Aram Khatxaturian va morir a <mask>.	Moscou	Jerusalem, Bagdad, Nuremberg, Atenes, Londres, Hèlsinki, Detroit, Tòquio, Cartago, Moscou	Aram Khatxaturian
Heinrich von Kleist va morir a <mask>.	Berlín	Roma, Londres, Moscou, Lió, Bagdad, Kabul, Florència, Varsòvia, Surrey, Berlín	Heinrich von Kleist
Abdul Hamid I va morir a <mask>.	Constantinoble	Istanbul, Kabul, Venècia, el Caire, Medina, Tòquio, Detroit, Belgrad, París, Constantinoble	Abdul Hamid I
Alexandre VIII va morir a <mask>.	Roma	Lió, Taipei, Cartago, Madison, Istanbul, Varsòvia, Constantinoble, Londres, Madrid, Roma	Alexandre VIII
Johann Christian Bach va morir a <mask>.	Londres	Atenes, Berlín, París, Kabul, Hèlsinki, Jerusalem, Damasc, Madrid, Lió, Londres	Johann Christian Bach
Samuel Johnson va morir a <mask>.	Londres	Cartago, Istanbul, Medina, Estocolm, Berlín, Varsòvia, Moscou, el Caire, Atenes, Londres	Samuel Johnson
Jacques-Yves Cousteau va morir a <mask>.	París	Atenes, Berlín, Venècia, Belgrad, Nuremberg, Roma, Constantinoble, Jerusalem, Bagdad, París	Jacques-Yves Cousteau
Sofia Kovalévskaia va morir a <mask>.	Estocolm	París, Hèlsinki, Berlín, Madison, Atenes, Florència, Detroit, Praga, Kabul, Estocolm	Sofia Kovalévskaia
Georg Wilhelm Friedrich Hegel va morir a <mask>.	Berlín	Atenes, Madison, Kabul, Madrid, Bagdad, Praga, Estocolm, Istanbul, Medina, Berlín	Georg Wilhelm Friedrich Hegel
Sandro Botticelli va morir a <mask>.	Florència	Belgrad, Medina, Istanbul, Madison, Nuremberg, Detroit, Estocolm, Kabul, Jerusalem, Florència	Sandro Botticelli
Samuel Taylor Coleridge va morir a <mask>.	Londres	Estocolm, Varsòvia, Medina, Detroit, Jerusalem, Belgrad, Lió, Moscou, Cartago, Londres	Samuel Taylor Coleridge
Ibn Khaldun va morir a <mask>.	el Caire	Lió, Berlín, Nuremberg, Jerusalem, Venècia, Moscou, Istanbul, Taipei, Damasc, el Caire	Ibn Khaldun
Enric IV d'Anglaterra va morir a <mask>.	Londres	Istanbul, Atenes, el Caire, Roma, Nuremberg, Damasc, Madrid, Venècia, Berlín, Londres	Enric IV d'Anglaterra
Tomaso Albinoni va morir a <mask>.	Venècia	París, Jerusalem, Medina, Lió, Florència, Detroit, Hèlsinki, Belgrad, Taipei, Venècia	Tomaso Albinoni
Paavo Nurmi va morir a <mask>.	Hèlsinki	Taipei, Surrey, Estocolm, Florència, Kabul, París, Londres, Belgrad, Lió, Hèlsinki	Paavo Nurmi
Climent I va morir a <mask>.	Roma	Londres, Bagdad, Hèlsinki, Istanbul, Belgrad, París, Cartago, Constantinoble, Varsòvia, Roma	Climent I
Lluís XVII de França va morir a <mask>.	París	Madrid, Venècia, Constantinoble, Estocolm, Moscou, Florència, Medina, Damasc, Nuremberg, París	Lluís XVII de França
Kisho Kurokawa va morir a <mask>.	Tòquio	Florència, Atenes, Cartago, Moscou, Varsòvia, el Caire, Venècia, París, Roma, Tòquio	Kisho Kurokawa
Maximilien de Robespierre va morir a <mask>.	París	Florència, Moscou, Medina, Damasc, Roma, Tòquio, Nuremberg, Estocolm, Bagdad, París	Maximilien de Robespierre
Giorgione va morir a <mask>.	Venècia	París, Roma, Atenes, Moscou, Hèlsinki, Londres, Constantinoble, Medina, Lió, Venècia	Giorgione
Pere I de Sèrbia va morir a <mask>.	Belgrad	Tòquio, Bagdad, Londres, París, Taipei, Kabul, Hèlsinki, Atenes, Nuremberg, Belgrad	Pere I de Sèrbia
Lluís Llàtzer Zamenhof va morir a <mask>.	Varsòvia	Londres, Nuremberg, Atenes, Belgrad, Lió, Hèlsinki, Bagdad, Constantinoble, París, Varsòvia	Lluís Llàtzer Zamenhof
Ibrahim Paixà d'Egipte va morir a <mask>.	el Caire	París, Madison, Surrey, Praga, Belgrad, Varsòvia, Atenes, Damasc, Istanbul, el Caire	Ibrahim Paixà d'Egipte
Climent XII va morir a <mask>.	Roma	Berlín, Istanbul, el Caire, Tòquio, Constantinoble, Belgrad, Taipei, Kabul, París, Roma	Climent XII
Ireneu de Lió va morir a <mask>.	Lió	Detroit, Hèlsinki, Surrey, Medina, Nuremberg, Londres, Florència, Constantinoble, Moscou, Lió	Ireneu de Lió
Jacques Derrida va morir a <mask>.	París	Cartago, Berlín, Detroit, Atenes, Roma, Belgrad, Damasc, el Caire, Lió, París	Jacques Derrida
Carles IV d'Espanya va morir a <mask>.	Roma	Praga, Madrid, Atenes, Venècia, Varsòvia, Tòquio, Hèlsinki, Moscou, Jerusalem, Roma	Carles IV d'Espanya
Ralph Vaughan Williams va morir a <mask>.	Londres	Roma, Madrid, Atenes, Berlín, Medina, París, Detroit, Lió, el Caire, Londres	Ralph Vaughan Williams
Andrei Gromiko va morir a <mask>.	Moscou	Madrid, Taipei, Detroit, Atenes, Venècia, Damasc, Cartago, Londres, Nuremberg, Moscou	Andrei Gromiko
Ulrica Elionor I de Suècia va morir a <mask>.	Estocolm	Atenes, Taipei, Surrey, Varsòvia, Jerusalem, Florència, Madrid, Damasc, París, Estocolm	Ulrica Elionor I de Suècia
Otis Redding va morir a <mask>.	Madison	París, Venècia, Roma, Cartago, Florència, Istanbul, Kabul, Bagdad, Estocolm, Madison	Otis Redding
Henri Rousseau va morir a <mask>.	París	Surrey, Florència, Cartago, Hèlsinki, Venècia, Bagdad, Nuremberg, Damasc, Belgrad, París	Henri Rousseau
Muàwiya ibn Abi-Sufyan va morir a <mask>.	Damasc	Estocolm, Tòquio, Detroit, Constantinoble, Madison, Madrid, Surrey, Praga, París, Damasc	Muàwiya ibn Abi-Sufyan
Louis Aragon va morir a <mask>.	París	el Caire, Madrid, Medina, Surrey, Jerusalem, Varsòvia, Madison, Bagdad, Damasc, París	Louis Aragon
Bàybars I va morir a <mask>.	Damasc	Moscou, Surrey, París, Jerusalem, Londres, Medina, Atenes, Madrid, Belgrad, Damasc	Bàybars I
Claus von Stauffenberg va morir a <mask>.	Berlín	Londres, Praga, Varsòvia, Kabul, París, Lió, Taipei, Belgrad, Detroit, Berlín	Claus von Stauffenberg
Bramante va morir a <mask>.	Roma	Jerusalem, Hèlsinki, Lió, Estocolm, Berlín, Moscou, Kabul, Bagdad, Varsòvia, Roma	Bramante
Francisco Franco Bahamonde va morir a <mask>.	Madrid	Roma, Lió, Atenes, Moscou, Jerusalem, Praga, Constantinoble, Berlín, Detroit, Madrid	Francisco Franco Bahamonde
Claude Bernard va morir a <mask>.	París	Medina, Constantinoble, Detroit, Damasc, Lió, Surrey, Estocolm, Madison, Berlín, París	Claude Bernard
Gamal Abdel Nasser va morir a <mask>.	el Caire	Medina, Istanbul, Nuremberg, Estocolm, Detroit, Taipei, Florència, Venècia, Varsòvia, el Caire	Gamal Abdel Nasser
Iàkov Sverdlov va morir a <mask>.	Moscou	Taipei, Bagdad, Detroit, Nuremberg, Damasc, Londres, Berlín, Venècia, Constantinoble, Moscou	Iàkov Sverdlov
Charles Louis Alphonse Laveran va morir a <mask>.	París	Madrid, Londres, Berlín, Jerusalem, Roma, Varsòvia, Bagdad, Atenes, Belgrad, París	Charles Louis Alphonse Laveran
Tycho Brahe va morir a <mask>.	Praga	Cartago, Hèlsinki, Medina, Tòquio, Roma, Estocolm, Florència, Istanbul, Bagdad, Praga	Tycho Brahe
Edward Heath va morir a <mask>.	Salisbury	Surrey, París, Taipei, Constantinoble, Madison, Varsòvia, Berlín, Londres, Cartago, Salisbury	Edward Heath
galàxia lenticular és una subclasse de <mask>.	galàxia	pont, àcid desoxiribonucleic, entrepà, anglès, comunicació, pel·lícula, medicina, indústria, gos, galàxia	galàxia lenticular
xampany és una subclasse de <mask>.	vi	caça, homosexualitat, cèl·lula, creativitat, estadística, pel·lícula, programari, mitologia, vacuna, vi	xampany
estadística descriptiva és una subclasse de <mask>.	estadística	anglès, indústria, medicina, ordinador portàtil, artèria, gestió, fortificació, polític, socialisme, estadística	estadística descriptiva
geometria analítica és una subclasse de <mask>.	geometria	galàxia, biologia, epidèmia, història, cambrer, nau espacial, carbó, creuer, comunicació, geometria	geometria analítica
Tren Maglev és una subclasse de <mask>.	tren	gos, cèl·lula, medicina, frau, marca, nombre enter, infanteria, geòleg, algorisme, tren	Tren Maglev
Interfície d'usuari és una subclasse de <mask>.	interfície	rellotge, sacerdot, múscul, malaltia, automòbil, planeta, fortificació, vàter, telescopi, interfície	Interfície d'usuari
sufragi universal és una subclasse de <mask>.	sufragi	indústria, artista, budisme, quars, àcid desoxiribonucleic, governador, planeta, contaminació, LGTB, sufragi	sufragi universal
prolactina és una subclasse de <mask>.	proteïna	frau, proposició, celebritat, malaltia, actor, pont, petroli, artista, comunicació, proteïna	prolactina
gai és una subclasse de <mask>.	homosexualitat	cambrer, epidèmia, actor, escacs, caça, vacuna, operació matemàtica, infanteria, jazz, homosexualitat	gai
fractal és una subclasse de <mask>.	conjunt	operació matemàtica, jazz, ficció, gos, protagonista, filosofia, ordinador portàtil, telescopi, artèria, conjunt	fractal
teoria de la conspiració és una subclasse de <mask>.	proposició	LGTB, infanteria, aplicació, verdura, programari, epidèmia, dret, planeta, cèl·lula, proposició	teoria de la conspiració
buldog anglès és una subclasse de <mask>.	gos	xinès, vàter, contaminació, mitologia, física, petroli, malaltia, entrepà, medicament, gos	buldog anglès
planeta extrasolar és una subclasse de <mask>.	planeta	fortificació, cervell, vàter, gos, planta, democràcia, artista, filosofia, humor, planeta	planeta extrasolar
presentador de televisió és una subclasse de <mask>.	celebritat	humor, pel·lícula, anglès, operació matemàtica, sufragi, ciclisme, automòbil, creuer, transgènere, celebritat	presentador de televisió
cosmologia és una subclasse de <mask>.	física	xinès, jazz, budisme, clima, carn, celebritat, biologia, governador, frau, física	cosmologia
telepatia és una subclasse de <mask>.	comunicació	artista, anglès, vi, epidèmia, vacuna, gos, bosc, nombre enter, homicidi, comunicació	telepatia
filosofia social és una subclasse de <mask>.	filosofia	dimoni, planeta, sufragi, geòleg, pont, física, creativitat, nau espacial, interfície, filosofia	filosofia social
bateria recarregable és una subclasse de <mask>.	bateria elèctrica	tren, mitologia, fortificació, pont, carbó, celebritat, proteïna, artista, biologia, bateria elèctrica	bateria recarregable
ciclisme de competició és una subclasse de <mask>.	ciclisme	mitologia, creativitat, transgènere, cèl·lula, organisme, planta, LGTB, ficció, verdura, ciclisme	ciclisme de competició
gàmeta és una subclasse de <mask>.	cèl·lula	cambrer, alfabet, nau espacial, LGTB, pont, anglès, marca, vi, geometria, cèl·lula	gàmeta
telescopi òptic és una subclasse de <mask>.	telescopi	comunicació, ficció, bosc, nombre enter, medicament, mitologia, alfabet, artista, governador, telescopi	telescopi òptic
serveis és una subclasse de <mask>.	vàter	cambrer, conjunt, carbó, física, músic, estadística, papa, governador, fortificació, vàter	serveis
Xiangqi és una subclasse de <mask>.	escacs	medicament, àcid desoxiribonucleic, física, aplicació, tren, interfície, actor, proposició, socialisme, escacs	Xiangqi
alberginiera és una subclasse de <mask>.	verdura	aplicació, entrepà, amanida, llar, nau espacial, planeta, artèria, múscul, democràcia, verdura	alberginiera
pel·lícula d'animació és una subclasse de <mask>.	pel·lícula	bosc, infanteria, planta, comunicació, marca, carbó, dimoni, protagonista, automòbil, pel·lícula	pel·lícula d'animació
aorta és una subclasse de <mask>.	artèria	llar, jazz, protagonista, alfabet, LGTB, frau, àcid desoxiribonucleic, filosofia, medicament, artèria	aorta
sílex és una subclasse de <mask>.	quars	pel·lícula, cèl·lula, petroli, sacerdot, frau, mitologia, nombre enter, homosexualitat, biologia, quars	sílex
bròcoli és una subclasse de <mask>.	verdura	sufragi, geòleg, cambrer, nau espacial, papa, carn, homicidi, actor, malaltia, verdura	bròcoli
bàrman és una subclasse de <mask>.	cambrer	LGTB, operació matemàtica, amanida, alfabet, infanteria, cervell, vacuna, geòleg, carn, cambrer	bàrman
antipapa és una subclasse de <mask>.	papa	galàxia, humor, ciclisme, fortificació, física, planeta, fotografia, indústria, automòbil, papa	antipapa
artefacte explosiu improvisat és una subclasse de <mask>.	bomba	geòleg, entrepà, dimoni, gos, malaltia, creuer, cambrer, mitologia, física, bomba	artefacte explosiu improvisat
president és una subclasse de <mask>.	polític	actor, governador, bateria elèctrica, carn, humor, múscul, estadística, proposició, sufragi, polític	president
Eritropoetina és una subclasse de <mask>.	proteïna	infanteria, vi, telescopi, clima, gos, física, rellotge, planta, comunicació, proteïna	Eritropoetina
bosc primari és una subclasse de <mask>.	bosc	artista, alfabet, programari, cèl·lula, pel·lícula, sacerdot, escacs, comunicació, àcid desoxiribonucleic, bosc	bosc primari
veterinària és una subclasse de <mask>.	medicina	frau, carn, programari, ciclisme, sufragi, gestió, indústria, polític, proteïna, medicina	veterinària
cinema d'acció és una subclasse de <mask>.	pel·lícula	papa, geometria, artista, vi, carn, interfície, cervell, proteïna, socialisme, pel·lícula	cinema d'acció
història natural és una subclasse de <mask>.	història	clima, amanida, anglès, ficció, bomba, artèria, vacuna, vi, nombre enter, història	història natural
democràcia directa és una subclasse de <mask>.	democràcia	automòbil, planta, carbó, tren, malaltia, comunicació, papa, bomba, organisme, democràcia	democràcia directa
mandarí és una subclasse de <mask>.	xinès	múscul, bateria elèctrica, programari, filosofia, geometria, astronomia, democràcia, planeta, proteïna, xinès	mandarí
bacil de Calmette-Guérin és una subclasse de <mask>.	vacuna	alfabet, gestió, proteïna, aplicació, verdura, operació matemàtica, fortificació, LGTB, humor, vacuna	bacil de Calmette-Guérin
dret natural és una subclasse de <mask>.	dret	nau espacial, humor, creativitat, planeta, automòbil, budisme, programari, fortificació, història, dret	dret natural
mitologia grega és una subclasse de <mask>.	mitologia	frau, gestió, pont, història, infanteria, homosexualitat, cambrer, física, bateria elèctrica, mitologia	mitologia grega
estació espacial és una subclasse de <mask>.	nau espacial	cervell, programari, vi, humor, comunicació, indústria, socialisme, creuer, anglès, nau espacial	estació espacial
súcube és una subclasse de <mask>.	dimoni	ficció, planta, homicidi, actor, socialisme, governador, pel·lícula, homosexualitat, cambrer, dimoni	súcube
eutanàsia és una subclasse de <mask>.	homicidi	anglès, dimoni, fortificació, governador, planta, celebritat, clima, papa, sufragi, homicidi	eutanàsia
resta és una subclasse de <mask>.	operació matemàtica	governador, quars, vacuna, celebritat, ficció, conjunt, tren, aplicació, galàxia, operació matemàtica	resta
galàxia nana és una subclasse de <mask>.	galàxia	creativitat, artista, fortificació, sacerdot, planeta, nau espacial, bomba, programari, ficció, galàxia	galàxia nana
assassinat és una subclasse de <mask>.	homicidi	sacerdot, fotografia, múscul, vi, homosexualitat, biologia, artèria, nau espacial, cervell, homicidi	assassinat
arquitecte és una subclasse de <mask>.	artista	conjunt, celebritat, quars, vàter, epidèmia, dimoni, programari, vi, LGTB, artista	arquitecte
castell és una subclasse de <mask>.	llar	humor, algorisme, jazz, polític, mitologia, cambrer, conjunt, anglès, medicina, llar	castell
satèl·lit artificial és una subclasse de <mask>.	nau espacial	galàxia, artèria, papa, músic, homicidi, LGTB, democràcia, fortificació, homosexualitat, nau espacial	satèl·lit artificial
carnívor és una subclasse de <mask>.	organisme	gos, interfície, alfabet, LGTB, ficció, músic, epidèmia, frau, contaminació, organisme	carnívor
Shōgi és una subclasse de <mask>.	escacs	geòleg, organisme, rellotge, història, governador, ficció, celebritat, vàter, conjunt, escacs	Shōgi
frankfurt és una subclasse de <mask>.	entrepà	caça, humor, nau espacial, medicina, socialisme, programari, carbó, múscul, planeta, entrepà	frankfurt
rellotge de sol és una subclasse de <mask>.	rellotge	vi, fortificació, carbó, amanida, gestió, astronomia, LGTB, contaminació, socialisme, rellotge	rellotge de sol
segell discogràfic és una subclasse de <mask>.	marca	infanteria, dret, cambrer, medicina, ordinador portàtil, clima, malaltia, artèria, cèl·lula, marca	segell discogràfic
novel·la curta és una subclasse de <mask>.	ficció	fortificació, gos, anglès, vàter, programari, indústria, llar, infanteria, budisme, ficció	novel·la curta
física aplicada és una subclasse de <mask>.	física	democràcia, anglès, governador, bosc, marca, quars, cèl·lula, protagonista, amanida, física	física aplicada
