Prompt	Ans	Candidate Ans	Subject
Артур Гарден родился в <mask>.	Манчестер	Лондон, Рим, Кёльн, Белфаст, Шотландия, Мекка, Стамбул, Торонто, Москва, Манчестер	Артур Гарден
Маркиз де Сад родился в <mask>.	Париж	Медина, Милан, Хьюстон, Манчестер, Неаполь, Стамбул, Торонто, Мекка, Рим, Париж	Маркиз де Сад
Чжан Цзыи родился в <mask>.	Пекин	Неаполь, Медина, Чикаго, Берлин, Белград, Мадрид, Рим, Москва, Мекка, Пекин	Чжан Цзыи
Конрад Аденауэр родился в <mask>.	Кёльн	Белград, Торонто, Женева, Комо, Москва, Хьюстон, Милан, Лондон, Медина, Кёльн	Конрад Аденауэр
Фердинанд де Соссюр родился в <mask>.	Женева	Стамбул, Мюнхен, Москва, Комо, Неаполь, Кёльн, Белград, Мадрид, Лондон, Женева	Фердинанд де Соссюр
Василий III родился в <mask>.	Москва	Милан, Торонто, Мекка, Берлин, Рим, Пекин, Стамбул, Мадрид, Женева, Москва	Василий III
Жорж Дюамель родился в <mask>.	Париж	Вена, Милан, Вестминстер, Белфаст, Мекка, Армения, Манчестер, Медина, Торонто, Париж	Жорж Дюамель
Аиша бинт Абу Бакр родился в <mask>.	Мекка	Комо, Кёльн, Париж, Бруклин, Белфаст, Хьюстон, Шотландия, Вена, Мадрид, Мекка	Аиша бинт Абу Бакр
Пётр I Карагеоргиевич родился в <mask>.	Белград	Вена, Пекин, Милан, Женева, Армения, Бруклин, Чикаго, Неаполь, Белфаст, Белград	Пётр I Карагеоргиевич
Кросби, Бинг родился в <mask>.	Такома	Чикаго, Хьюстон, Вена, Стамбул, Комо, Лондон, Медина, Бруклин, Неаполь, Такома	Кросби, Бинг
Микеланджело умер в <mask>.	Рим	Прага, Варшава, Суррей, Флоренция, Белград, Стамбул, Лион, Хельсинки, Карфаген, Рим	Микеланджело
Коко Шанель умер в <mask>.	Париж	Суррей, Рим, Медина, Лондон, Токио, Дамаск, Стокгольм, Варшава, Белград, Париж	Коко Шанель
Климент XIV умер в <mask>.	Рим	Нюрнберг, Лион, Хельсинки, Кабул, Мадисон, Лондон, Париж, Каир, Москва, Рим	Климент XIV
Умар ибн аль-Хаттаб умер в <mask>.	Медина	Москва, Белград, Карфаген, Варшава, Суррей, Стокгольм, Флоренция, Венеция, Лондон, Медина	Умар ибн аль-Хаттаб
Климент III умер в <mask>.	Рим	Стокгольм, Медина, Лондон, Багдад, Варшава, Белград, Венеция, Дамаск, Суррей, Рим	Климент III
Бальбин умер в <mask>.	Рим	Стамбул, Стокгольм, Прага, Берлин, Каир, Мадрид, Кабул, Нюрнберг, Мадисон, Рим	Бальбин
Грант Динк умер в <mask>.	Стамбул	Иерусалим, Токио, Москва, Хельсинки, Рим, Лондон, Кабул, Флоренция, Мадрид, Стамбул	Грант Динк
Никифор III Вотаниат умер в <mask>.	Константинополь	Тайбэй, Москва, Стокгольм, Афины, Кабул, Нюрнберг, Дамаск, Париж, Суррей, Константинополь	Никифор III Вотаниат
Иоганн Пахельбель умер в <mask>.	Нюрнберг	Детройт, Афины, Мадрид, Токио, Белград, Кабул, Рим, Прага, Москва, Нюрнберг	Иоганн Пахельбель
Нижинский, Вацлав Фомич умер в <mask>.	Лондон	Рим, Токио, Мадисон, Стамбул, Медина, Константинополь, Венеция, Суррей, Багдад, Лондон	Нижинский, Вацлав Фомич
Лев X умер в <mask>.	Рим	Белград, Карфаген, Суррей, Каир, Мадисон, Париж, Иерусалим, Венеция, Тайбэй, Рим	Лев X
Донателло умер в <mask>.	Флоренция	Детройт, Стокгольм, Афины, Варшава, Кабул, Багдад, Лондон, Иерусалим, Медина, Флоренция	Донателло
Цзян Цзинго умер в <mask>.	Тайбэй	Багдад, Дамаск, Афины, Берлин, Хельсинки, Лион, Детройт, Нюрнберг, Мадрид, Тайбэй	Цзян Цзинго
Роберт Гук умер в <mask>.	Лондон	Стамбул, Каир, Константинополь, Берлин, Токио, Мадрид, Суррей, Лион, Тайбэй, Лондон	Роберт Гук
Роза Паркс умер в <mask>.	Детройт	Париж, Стамбул, Мадрид, Багдад, Берлин, Стокгольм, Мадисон, Каир, Афины, Детройт	Роза Паркс
Иоанн VIII Палеолог умер в <mask>.	Константинополь	Стокгольм, Варшава, Москва, Афины, Багдад, Тайбэй, Каир, Флоренция, Стамбул, Константинополь	Иоанн VIII Палеолог
Джон Ди умер в <mask>.	Суррей	Рим, Варшава, Багдад, Константинополь, Токио, Флоренция, Лион, Детройт, Прага, Суррей	Джон Ди
Фернандель умер в <mask>.	Париж	Варшава, Суррей, Каир, Афины, Иерусалим, Прага, Венеция, Лион, Хельсинки, Париж	Фернандель
Михаил II Травл умер в <mask>.	Константинополь	Варшава, Стамбул, Токио, Нюрнберг, Москва, Каир, Венеция, Лион, Суррей, Константинополь	Михаил II Травл
Карл Либкнехт умер в <mask>.	Берлин	Хельсинки, Каир, Тайбэй, Лондон, Париж, Варшава, Стамбул, Мадрид, Дамаск, Берлин	Карл Либкнехт
Рихард Вагнер умер в <mask>.	Венеция	Москва, Белград, Иерусалим, Варшава, Суррей, Париж, Детройт, Багдад, Дамаск, Венеция	Рихард Вагнер
Антисфен умер в <mask>.	Афины	Москва, Каир, Медина, Константинополь, Хельсинки, Суррей, Кабул, Париж, Флоренция, Афины	Антисфен
Макс Эрнст умер в <mask>.	Париж	Лондон, Стокгольм, Токио, Нюрнберг, Рим, Афины, Венеция, Москва, Белград, Париж	Макс Эрнст
Мартин Бубер умер в <mask>.	Иерусалим	Кабул, Багдад, Стокгольм, Москва, Стамбул, Суррей, Лион, Нюрнберг, Белград, Иерусалим	Мартин Бубер
Йозеф Геббельс умер в <mask>.	Берлин	Лондон, Карфаген, Прага, Афины, Константинополь, Медина, Рим, Кабул, Мадисон, Берлин	Йозеф Геббельс
Шарль де Монтескьё умер в <mask>.	Париж	Стокгольм, Кабул, Каир, Багдад, Нюрнберг, Константинополь, Дамаск, Медина, Лион, Париж	Шарль де Монтескьё
Николай V умер в <mask>.	Рим	Москва, Суррей, Лион, Детройт, Нюрнберг, Багдад, Каир, Мадисон, Дамаск, Рим	Николай V
Шарлотта Корде умер в <mask>.	Париж	Багдад, Варшава, Иерусалим, Кабул, Стамбул, Каир, Токио, Медина, Тайбэй, Париж	Шарлотта Корде
Захир-Шах умер в <mask>.	Кабул	Медина, Иерусалим, Дамаск, Венеция, Мадисон, Детройт, Москва, Флоренция, Суррей, Кабул	Захир-Шах
Иннокентий XI умер в <mask>.	Рим	Лондон, Берлин, Каир, Венеция, Дамаск, Мадисон, Карфаген, Флоренция, Афины, Рим	Иннокентий XI
Гордиан II умер в <mask>.	Карфаген	Мадисон, Лион, Прага, Рим, Белград, Иерусалим, Багдад, Дамаск, Детройт, Карфаген	Гордиан II
Мстислав Леопольдович Ростропович умер в <mask>.	Москва	Лион, Стамбул, Афины, Нюрнберг, Мадисон, Берлин, Мадрид, Токио, Медина, Москва	Мстислав Леопольдович Ростропович
Пий III умер в <mask>.	Рим	Стамбул, Лондон, Прага, Лион, Париж, Варшава, Белград, Кабул, Мадрид, Рим	Пий III
Касем, Абдель Керим умер в <mask>.	Багдад	Токио, Рим, Флоренция, Лондон, Париж, Каир, Тайбэй, Лион, Дамаск, Багдад	Касем, Абдель Керим
Григорий XVI умер в <mask>.	Рим	Константинополь, Варшава, Тайбэй, Багдад, Кабул, Лондон, Мадрид, Карфаген, Дамаск, Рим	Григорий XVI
Арам Хачатурян умер в <mask>.	Москва	Иерусалим, Багдад, Нюрнберг, Афины, Лондон, Хельсинки, Детройт, Токио, Карфаген, Москва	Арам Хачатурян
Генрих фон Клейст умер в <mask>.	Берлин	Рим, Лондон, Москва, Лион, Багдад, Кабул, Флоренция, Варшава, Суррей, Берлин	Генрих фон Клейст
Абдул-Хамид I умер в <mask>.	Константинополь	Стамбул, Кабул, Венеция, Каир, Медина, Токио, Детройт, Белград, Париж, Константинополь	Абдул-Хамид I
Александр VIII умер в <mask>.	Рим	Лион, Тайбэй, Карфаген, Мадисон, Стамбул, Варшава, Константинополь, Лондон, Мадрид, Рим	Александр VIII
Иоганн Христиан Бах умер в <mask>.	Лондон	Афины, Берлин, Париж, Кабул, Хельсинки, Иерусалим, Дамаск, Мадрид, Лион, Лондон	Иоганн Христиан Бах
Сэмюэл Джонсон умер в <mask>.	Лондон	Карфаген, Стамбул, Медина, Стокгольм, Берлин, Варшава, Москва, Каир, Афины, Лондон	Сэмюэл Джонсон
Жак-Ив Кусто умер в <mask>.	Париж	Афины, Берлин, Венеция, Белград, Нюрнберг, Рим, Константинополь, Иерусалим, Багдад, Париж	Жак-Ив Кусто
Софья Васильевна Ковалевская умер в <mask>.	Стокгольм	Париж, Хельсинки, Берлин, Мадисон, Афины, Флоренция, Детройт, Прага, Кабул, Стокгольм	Софья Васильевна Ковалевская
Георг Вильгельм Фридрих Гегель умер в <mask>.	Берлин	Афины, Мадисон, Кабул, Мадрид, Багдад, Прага, Стокгольм, Стамбул, Медина, Берлин	Георг Вильгельм Фридрих Гегель
Сандро Боттичелли умер в <mask>.	Флоренция	Белград, Медина, Стамбул, Мадисон, Нюрнберг, Детройт, Стокгольм, Кабул, Иерусалим, Флоренция	Сандро Боттичелли
Сэмюэл Тейлор Кольридж умер в <mask>.	Лондон	Стокгольм, Варшава, Медина, Детройт, Иерусалим, Белград, Лион, Москва, Карфаген, Лондон	Сэмюэл Тейлор Кольридж
Ибн Хальдун умер в <mask>.	Каир	Лион, Берлин, Нюрнберг, Иерусалим, Венеция, Москва, Стамбул, Тайбэй, Дамаск, Каир	Ибн Хальдун
Генрих IV умер в <mask>.	Лондон	Стамбул, Афины, Каир, Рим, Нюрнберг, Дамаск, Мадрид, Венеция, Берлин, Лондон	Генрих IV
Томазо Джованни Альбинони умер в <mask>.	Венеция	Париж, Иерусалим, Медина, Лион, Флоренция, Детройт, Хельсинки, Белград, Тайбэй, Венеция	Томазо Джованни Альбинони
Нурми, Пааво умер в <mask>.	Хельсинки	Тайбэй, Суррей, Стокгольм, Флоренция, Кабул, Париж, Лондон, Белград, Лион, Хельсинки	Нурми, Пааво
Климент I умер в <mask>.	Рим	Лондон, Багдад, Хельсинки, Стамбул, Белград, Париж, Карфаген, Константинополь, Варшава, Рим	Климент I
Людовик XVII умер в <mask>.	Париж	Мадрид, Венеция, Константинополь, Стокгольм, Москва, Флоренция, Медина, Дамаск, Нюрнберг, Париж	Людовик XVII
Курокава, Кисё умер в <mask>.	Токио	Флоренция, Афины, Карфаген, Москва, Варшава, Каир, Венеция, Париж, Рим, Токио	Курокава, Кисё
Максимилиан Робеспьер умер в <mask>.	Париж	Флоренция, Москва, Медина, Дамаск, Рим, Токио, Нюрнберг, Стокгольм, Багдад, Париж	Максимилиан Робеспьер
Джорджоне умер в <mask>.	Венеция	Париж, Рим, Афины, Москва, Хельсинки, Лондон, Константинополь, Медина, Лион, Венеция	Джорджоне
Пётр I Карагеоргиевич умер в <mask>.	Белград	Токио, Багдад, Лондон, Париж, Тайбэй, Кабул, Хельсинки, Афины, Нюрнберг, Белград	Пётр I Карагеоргиевич
Людвик Лазарь Заменгоф умер в <mask>.	Варшава	Лондон, Нюрнберг, Афины, Белград, Лион, Хельсинки, Багдад, Константинополь, Париж, Варшава	Людвик Лазарь Заменгоф
Ибрагим-паша умер в <mask>.	Каир	Париж, Мадисон, Суррей, Прага, Белград, Варшава, Афины, Дамаск, Стамбул, Каир	Ибрагим-паша
Климент XII умер в <mask>.	Рим	Берлин, Стамбул, Каир, Токио, Константинополь, Белград, Тайбэй, Кабул, Париж, Рим	Климент XII
Ириней Лионский умер в <mask>.	Лион	Детройт, Хельсинки, Суррей, Медина, Нюрнберг, Лондон, Флоренция, Константинополь, Москва, Лион	Ириней Лионский
Жак Деррида умер в <mask>.	Париж	Карфаген, Берлин, Детройт, Афины, Рим, Белград, Дамаск, Каир, Лион, Париж	Жак Деррида
Карл IV умер в <mask>.	Рим	Прага, Мадрид, Афины, Венеция, Варшава, Токио, Хельсинки, Москва, Иерусалим, Рим	Карл IV
Ральф Воан-Уильямс умер в <mask>.	Лондон	Рим, Мадрид, Афины, Берлин, Медина, Париж, Детройт, Лион, Каир, Лондон	Ральф Воан-Уильямс
Андрей Андреевич Громыко умер в <mask>.	Москва	Мадрид, Тайбэй, Детройт, Афины, Венеция, Дамаск, Карфаген, Лондон, Нюрнберг, Москва	Андрей Андреевич Громыко
Ульрика Элеонора Шведская умер в <mask>.	Стокгольм	Афины, Тайбэй, Суррей, Варшава, Иерусалим, Флоренция, Мадрид, Дамаск, Париж, Стокгольм	Ульрика Элеонора Шведская
Реддинг, Отис умер в <mask>.	Мадисон	Париж, Венеция, Рим, Карфаген, Флоренция, Стамбул, Кабул, Багдад, Стокгольм, Мадисон	Реддинг, Отис
Анри Руссо умер в <mask>.	Париж	Суррей, Флоренция, Карфаген, Хельсинки, Венеция, Багдад, Нюрнберг, Дамаск, Белград, Париж	Анри Руссо
Муавия I умер в <mask>.	Дамаск	Стокгольм, Токио, Детройт, Константинополь, Мадисон, Мадрид, Суррей, Прага, Париж, Дамаск	Муавия I
Луи Арагон умер в <mask>.	Париж	Каир, Мадрид, Медина, Суррей, Иерусалим, Варшава, Мадисон, Багдад, Дамаск, Париж	Луи Арагон
Бейбарс I умер в <mask>.	Дамаск	Москва, Суррей, Париж, Иерусалим, Лондон, Медина, Афины, Мадрид, Белград, Дамаск	Бейбарс I
Штауффенберг, Клаус Шенк фон умер в <mask>.	Берлин	Лондон, Прага, Варшава, Кабул, Париж, Лион, Тайбэй, Белград, Детройт, Берлин	Штауффенберг, Клаус Шенк фон
Донато Браманте умер в <mask>.	Рим	Иерусалим, Хельсинки, Лион, Стокгольм, Берлин, Москва, Кабул, Багдад, Варшава, Рим	Донато Браманте
Франсиско Франко умер в <mask>.	Мадрид	Рим, Лион, Афины, Москва, Иерусалим, Прага, Константинополь, Берлин, Детройт, Мадрид	Франсиско Франко
Клод Бернар умер в <mask>.	Париж	Медина, Константинополь, Детройт, Дамаск, Лион, Суррей, Стокгольм, Мадисон, Берлин, Париж	Клод Бернар
Гамаль Абдель Насер умер в <mask>.	Каир	Медина, Стамбул, Нюрнберг, Стокгольм, Детройт, Тайбэй, Флоренция, Венеция, Варшава, Каир	Гамаль Абдель Насер
Яков Михайлович Свердлов умер в <mask>.	Москва	Тайбэй, Багдад, Детройт, Нюрнберг, Дамаск, Лондон, Берлин, Венеция, Константинополь, Москва	Яков Михайлович Свердлов
Шарль Луи Альфонс Лаверан умер в <mask>.	Париж	Мадрид, Лондон, Берлин, Иерусалим, Рим, Варшава, Багдад, Афины, Белград, Париж	Шарль Луи Альфонс Лаверан
Тихо Браге умер в <mask>.	Прага	Карфаген, Хельсинки, Медина, Токио, Рим, Стокгольм, Флоренция, Стамбул, Багдад, Прага	Тихо Браге
Хит, Эдвард умер в <mask>.	Солсбери	Суррей, Париж, Тайбэй, Константинополь, Мадисон, Варшава, Берлин, Лондон, Карфаген, Солсбери	Хит, Эдвард
линзовидная галактика является подклассом <mask>.	галактика	мост, дезоксирибонуклеиновая кислота, сэндвич, английский язык, коммуникация, фильм, медицина, промышленность, собака, галактика	линзовидная галактика
Шампанское является подклассом <mask>.	вино	охота, гомосексуальность, клетка, творчество, статистика, фильм, программное обеспечение, мифология, вакцина, вино	Шампанское
Описательная статистика является подклассом <mask>.	статистика	английский язык, промышленность, медицина, ноутбук, артерия, менеджмент, фортификационное сооружение, политик, социализм, статистика	Описательная статистика
аналитическая геометрия является подклассом <mask>.	геометрия	галактика, биология, эпидемия, история, официант, космический аппарат, ископаемый уголь, крейсер, коммуникация, геометрия	аналитическая геометрия
Маглев является подклассом <mask>.	поезд	собака, клетка, медицина, мошенничество, товарный знак, целое число, пехота, геолог, алгоритм, поезд	Маглев
интерфейс пользователя является подклассом <mask>.	интерфейс	часы, священник, мышца, болезнь, автомобиль, планета, фортификационное сооружение, туалетное оборудование, телескоп, интерфейс	интерфейс пользователя
всеобщее избирательное право является подклассом <mask>.	активное избирательное право	промышленность, деятель искусств, буддизм, кварц, дезоксирибонуклеиновая кислота, губернатор, планета, загрязнение, ЛГБТ, активное избирательное право	всеобщее избирательное право
Пролактин является подклассом <mask>.	белок	мошенничество, пропозиция, звезда, болезнь, актёр, мост, нефть, деятель искусств, коммуникация, белок	Пролактин
гей является подклассом <mask>.	гомосексуальность	официант, эпидемия, актёр, шахматы, охота, вакцина, операция, пехота, джаз, гомосексуальность	гей
фрактал является подклассом <mask>.	множество	операция, джаз, вымышленная история, собака, протагонист, философия, ноутбук, телескоп, артерия, множество	фрактал
теория заговора является подклассом <mask>.	пропозиция	ЛГБТ, пехота, приложение, овощ, программное обеспечение, эпидемия, правовая норма, планета, клетка, пропозиция	теория заговора
английский бульдог является подклассом <mask>.	собака	китайский язык, туалетное оборудование, загрязнение, мифология, физика, нефть, болезнь, сэндвич, лекарственное средство, собака	английский бульдог
экзопланета является подклассом <mask>.	планета	фортификационное сооружение, головной мозг, туалетное оборудование, собака, растения, демократия, деятель искусств, философия, юмор, планета	экзопланета
телеведущий является подклассом <mask>.	звезда	юмор, фильм, английский язык, операция, активное избирательное право, езда на велосипеде, автомобиль, крейсер, трансгендерность, звезда	телеведущий
космология является подклассом <mask>.	физика	китайский язык, джаз, буддизм, климат, мясо, звезда, биология, губернатор, мошенничество, физика	космология
телепатия является подклассом <mask>.	коммуникация	деятель искусств, английский язык, вино, эпидемия, вакцина, собака, лес, целое число, гомицид, коммуникация	телепатия
социальная философия является подклассом <mask>.	философия	демон, планета, активное избирательное право, геолог, мост, физика, творчество, космический аппарат, интерфейс, философия	социальная философия
электрический аккумулятор является подклассом <mask>.	батарея	поезд, мифология, фортификационное сооружение, мост, ископаемый уголь, звезда, белок, деятель искусств, биология, батарея	электрический аккумулятор
велосипедный спорт является подклассом <mask>.	езда на велосипеде	мифология, творчество, трансгендерность, клетка, особь, растения, ЛГБТ, вымышленная история, овощ, езда на велосипеде	велосипедный спорт
гамета является подклассом <mask>.	клетка	официант, алфавит, космический аппарат, ЛГБТ, мост, английский язык, товарный знак, вино, геометрия, клетка	гамета
телескоп видимого спектра является подклассом <mask>.	телескоп	коммуникация, вымышленная история, лес, целое число, лекарственное средство, мифология, алфавит, деятель искусств, губернатор, телескоп	телескоп видимого спектра
Общественный туалет является подклассом <mask>.	туалетное оборудование	официант, множество, ископаемый уголь, физика, музыкант, статистика, Папа Римский, губернатор, фортификационное сооружение, туалетное оборудование	Общественный туалет
сянци является подклассом <mask>.	шахматы	лекарственное средство, дезоксирибонуклеиновая кислота, физика, приложение, поезд, интерфейс, актёр, пропозиция, социализм, шахматы	сянци
баклажан является подклассом <mask>.	овощ	приложение, сэндвич, салат, дом, космический аппарат, планета, артерия, мышца, демократия, овощ	баклажан
мультфильм является подклассом <mask>.	фильм	лес, пехота, растения, коммуникация, товарный знак, ископаемый уголь, демон, протагонист, автомобиль, фильм	мультфильм
аорта является подклассом <mask>.	артерия	дом, джаз, протагонист, алфавит, ЛГБТ, мошенничество, дезоксирибонуклеиновая кислота, философия, лекарственное средство, артерия	аорта
кремень является подклассом <mask>.	кварц	фильм, клетка, нефть, священник, мошенничество, мифология, целое число, гомосексуальность, биология, кварц	кремень
брокколи является подклассом <mask>.	овощ	активное избирательное право, геолог, официант, космический аппарат, Папа Римский, мясо, гомицид, актёр, болезнь, овощ	брокколи
бармен является подклассом <mask>.	официант	ЛГБТ, операция, салат, алфавит, пехота, головной мозг, вакцина, геолог, мясо, официант	бармен
антипапа является подклассом <mask>.	Папа Римский	галактика, юмор, езда на велосипеде, фортификационное сооружение, физика, планета, фотография, промышленность, автомобиль, Папа Римский	антипапа
самодельное взрывное устройство является подклассом <mask>.	бомба	геолог, сэндвич, демон, собака, болезнь, крейсер, официант, мифология, физика, бомба	самодельное взрывное устройство
президент является подклассом <mask>.	политик	актёр, губернатор, батарея, мясо, юмор, мышца, статистика, пропозиция, активное избирательное право, политик	президент
Эритропоэтин является подклассом <mask>.	белок	пехота, вино, телескоп, климат, собака, физика, часы, растения, коммуникация, белок	Эритропоэтин
первобытный лес является подклассом <mask>.	лес	деятель искусств, алфавит, программное обеспечение, клетка, фильм, священник, шахматы, коммуникация, дезоксирибонуклеиновая кислота, лес	первобытный лес
ветеринария является подклассом <mask>.	медицина	мошенничество, мясо, программное обеспечение, езда на велосипеде, активное избирательное право, менеджмент, промышленность, политик, белок, медицина	ветеринария
боевик является подклассом <mask>.	фильм	Папа Римский, геометрия, деятель искусств, вино, мясо, интерфейс, головной мозг, белок, социализм, фильм	боевик
естествознание является подклассом <mask>.	история	климат, салат, английский язык, вымышленная история, бомба, артерия, вакцина, вино, целое число, история	естествознание
прямая демократия является подклассом <mask>.	демократия	автомобиль, растения, ископаемый уголь, поезд, болезнь, коммуникация, Папа Римский, бомба, особь, демократия	прямая демократия
северокитайский язык является подклассом <mask>.	китайский язык	мышца, батарея, программное обеспечение, философия, геометрия, астрономия, демократия, планета, белок, китайский язык	северокитайский язык
БЦЖ является подклассом <mask>.	вакцина	алфавит, менеджмент, белок, приложение, овощ, операция, фортификационное сооружение, ЛГБТ, юмор, вакцина	БЦЖ
Естественное право является подклассом <mask>.	правовая норма	космический аппарат, юмор, творчество, планета, автомобиль, буддизм, программное обеспечение, фортификационное сооружение, история, правовая норма	Естественное право
древнегреческая мифология является подклассом <mask>.	мифология	мошенничество, менеджмент, мост, история, пехота, гомосексуальность, официант, физика, батарея, мифология	древнегреческая мифология
орбитальная станция является подклассом <mask>.	космический аппарат	головной мозг, программное обеспечение, вино, юмор, коммуникация, промышленность, социализм, крейсер, английский язык, космический аппарат	орбитальная станция
Суккуб является подклассом <mask>.	демон	вымышленная история, растения, гомицид, актёр, социализм, губернатор, фильм, гомосексуальность, официант, демон	Суккуб
эвтаназия является подклассом <mask>.	гомицид	английский язык, демон, фортификационное сооружение, губернатор, растения, звезда, климат, Папа Римский, активное избирательное право, гомицид	эвтаназия
вычитание является подклассом <mask>.	операция	губернатор, кварц, вакцина, звезда, вымышленная история, множество, поезд, приложение, галактика, операция	вычитание
карликовая галактика является подклассом <mask>.	галактика	творчество, деятель искусств, фортификационное сооружение, священник, планета, космический аппарат, бомба, программное обеспечение, вымышленная история, галактика	карликовая галактика
убийство является подклассом <mask>.	гомицид	священник, фотография, мышца, вино, гомосексуальность, биология, артерия, космический аппарат, головной мозг, гомицид	убийство
архитектор является подклассом <mask>.	деятель искусств	множество, звезда, кварц, туалетное оборудование, эпидемия, демон, программное обеспечение, вино, ЛГБТ, деятель искусств	архитектор
замок является подклассом <mask>.	дом	юмор, алгоритм, джаз, политик, мифология, официант, множество, английский язык, медицина, дом	замок
искусственный спутник является подклассом <mask>.	космический аппарат	галактика, артерия, Папа Римский, музыкант, гомицид, ЛГБТ, демократия, фортификационное сооружение, гомосексуальность, космический аппарат	искусственный спутник
плотоядные является подклассом <mask>.	особь	собака, интерфейс, алфавит, ЛГБТ, вымышленная история, музыкант, эпидемия, мошенничество, загрязнение, особь	плотоядные
сёги является подклассом <mask>.	шахматы	геолог, особь, часы, история, губернатор, вымышленная история, звезда, туалетное оборудование, множество, шахматы	сёги
хот-дог является подклассом <mask>.	сэндвич	охота, юмор, космический аппарат, медицина, социализм, программное обеспечение, ископаемый уголь, мышца, планета, сэндвич	хот-дог
