Prompt	Ans	Candidate Ans	Subject
Офіційною мовою Мексика є <mask>.	іспанська мова	італійська мова, китайська мова, естонська мова, румунська мова, вірменська мова, каталанська, баскська мова, французька мова, урду, іспанська мова	Мексика
Офіційною мовою Гамбія є <mask>.	англійська мова	сербська мова, російська мова, азербайджанська мова, польська мова, іспанська мова, естонська мова, італійська мова, латинська мова, словацька мова, англійська мова	Гамбія
Офіційною мовою Острів Мен є <mask>.	англійська мова	хорватська мова, корейська мова, фінська мова, китайська мова, французька мова, тайська мова, японська мова, сербська мова, баскська мова, англійська мова	Острів Мен
Офіційною мовою Міссісіпі є <mask>.	англійська мова	грецька мова, японська мова, данська мова, китайська мова, румунська мова, нідерландська мова, хорватська мова, урду, вірменська мова, англійська мова	Міссісіпі
Офіційною мовою Аоминь є <mask>.	китайська мова	шведська мова, албанська мова, чеська мова, індонезійська мова, французька мова, німецька мова, тайська мова, хорватська мова, румунська мова, китайська мова	Аоминь
Офіційною мовою Ізраїль є <mask>.	іврит	ісландська мова, румунська мова, англійська мова, каталанська, словацька мова, грецька мова, угорська мова, польська мова, болгарська мова, іврит	Ізраїль
Офіційною мовою Самоа є <mask>.	англійська мова	іврит, словацька мова, вірменська мова, іспанська мова, угорська мова, корейська мова, урду, китайська мова, японська мова, англійська мова	Самоа
Офіційною мовою Швейцарія є <mask>.	французька мова	хорватська мова, іврит, латинська мова, німецька мова, угорська мова, азербайджанська мова, іспанська мова, українська мова, нідерландська мова, французька мова	Швейцарія
Офіційною мовою Бельгія є <mask>.	німецька мова	фінська мова, італійська мова, азербайджанська мова, ісландська мова, грецька мова, китайська мова, вірменська мова, грузинська мова, албанська мова, німецька мова	Бельгія
Офіційною мовою Науру є <mask>.	англійська мова	азербайджанська мова, угорська мова, українська мова, албанська мова, іврит, хорватська мова, данська мова, французька мова, італійська мова, англійська мова	Науру
Офіційною мовою Фолклендські острови є <mask>.	англійська мова	індонезійська мова, грецька мова, іврит, латинська мова, словацька мова, китайська мова, вірменська мова, грузинська мова, ісландська мова, англійська мова	Фолклендські острови
Офіційною мовою Гвінея є <mask>.	французька мова	чеська мова, японська мова, румунська мова, естонська мова, турецька мова, ісландська мова, індонезійська мова, фінська мова, іспанська мова, французька мова	Гвінея
Офіційною мовою Австралія є <mask>.	англійська мова	шведська мова, ісландська мова, словацька мова, латинська мова, корейська мова, хорватська мова, турецька мова, французька мова, азербайджанська мова, англійська мова	Австралія
Офіційною мовою Перу є <mask>.	іспанська мова	польська мова, угорська мова, ісландська мова, нідерландська мова, вірменська мова, шведська мова, болгарська мова, іврит, чеська мова, іспанська мова	Перу
Офіційною мовою Лесото є <mask>.	англійська мова	естонська мова, литовська, сербська мова, португальська, фінська мова, російська мова, французька мова, тайська мова, угорська мова, англійська мова	Лесото
Офіційною мовою Індія є <mask>.	англійська мова	болгарська мова, литовська, тайська мова, албанська мова, нідерландська мова, китайська мова, польська мова, естонська мова, іспанська мова, англійська мова	Індія
Офіційною мовою Зімбабве є <mask>.	англійська мова	іврит, литовська, албанська мова, болгарська мова, польська мова, грузинська мова, турецька мова, данська мова, французька мова, англійська мова	Зімбабве
Офіційною мовою Джибуті є <mask>.	французька мова	словенська мова, нідерландська мова, англійська мова, ісландська мова, іврит, італійська мова, українська мова, словацька мова, фінська мова, французька мова	Джибуті
Офіційною мовою Монтана є <mask>.	англійська мова	словацька мова, азербайджанська мова, чеська мова, албанська мова, болгарська мова, російська мова, японська мова, нідерландська мова, словенська мова, англійська мова	Монтана
Офіційною мовою Багамські Острови є <mask>.	англійська мова	сербська мова, баскська мова, перська мова, індонезійська мова, болгарська мова, грузинська мова, іспанська мова, угорська мова, українська мова, англійська мова	Багамські Острови
Офіційною мовою Онтаріо є <mask>.	англійська мова	німецька мова, угорська мова, корейська мова, чеська мова, урду, сербська мова, італійська мова, російська мова, польська мова, англійська мова	Онтаріо
Офіційною мовою Альберта є <mask>.	англійська мова	грецька мова, чеська мова, данська мова, латинська мова, українська мова, німецька мова, словенська мова, шведська мова, каталанська, англійська мова	Альберта
Офіційною мовою Чорногорія є <mask>.	сербська мова	естонська мова, латинська мова, італійська мова, урду, каталанська, азербайджанська мова, французька мова, грузинська мова, іспанська мова, сербська мова	Чорногорія
Офіційною мовою Есватіні є <mask>.	англійська мова	іврит, перська мова, болгарська мова, баскська мова, албанська мова, шведська мова, французька мова, корейська мова, словацька мова, англійська мова	Есватіні
Офіційною мовою Європейський Союз є <mask>.	нідерландська мова	грецька мова, литовська, ісландська мова, латинська мова, українська мова, польська мова, хорватська мова, англійська мова, естонська мова, нідерландська мова	Європейський Союз
Офіційною мовою Гренада є <mask>.	англійська мова	угорська мова, литовська, сербська мова, латинська мова, португальська, іврит, вірменська мова, болгарська мова, грецька мова, англійська мова	Гренада
Офіційною мовою Чечня є <mask>.	російська мова	фінська мова, португальська, словацька мова, баскська мова, угорська мова, латинська мова, азербайджанська мова, тайська мова, румунська мова, російська мова	Чечня
Офіційною мовою Руанда є <mask>.	англійська мова	індонезійська мова, польська мова, португальська, урду, тайська мова, іврит, грецька мова, шведська мова, французька мова, англійська мова	Руанда
Офіційною мовою Фінляндія є <mask>.	фінська мова	шведська мова, естонська мова, корейська мова, японська мова, ісландська мова, китайська мова, іврит, азербайджанська мова, данська мова, фінська мова	Фінляндія
Офіційною мовою Небраска є <mask>.	англійська мова	чеська мова, болгарська мова, литовська, російська мова, фінська мова, китайська мова, каталанська, корейська мова, вірменська мова, англійська мова	Небраска
Офіційною мовою Польща є <mask>.	польська мова	словенська мова, шведська мова, тайська мова, хорватська мова, чеська мова, англійська мова, китайська мова, вірменська мова, італійська мова, польська мова	Польща
Офіційною мовою Базель є <mask>.	німецька мова	фінська мова, румунська мова, сербська мова, данська мова, китайська мова, урду, естонська мова, перська мова, японська мова, німецька мова	Базель
Офіційною мовою Арканзас є <mask>.	англійська мова	італійська мова, баскська мова, ісландська мова, чеська мова, китайська мова, угорська мова, словацька мова, сербська мова, данська мова, англійська мова	Арканзас
Офіційною мовою Румунія є <mask>.	румунська мова	російська мова, албанська мова, нідерландська мова, латинська мова, китайська мова, англійська мова, урду, українська мова, данська мова, румунська мова	Румунія
Офіційною мовою Європейський Союз є <mask>.	грецька мова	ісландська мова, українська мова, баскська мова, китайська мова, португальська, фінська мова, данська мова, азербайджанська мова, шведська мова, грецька мова	Європейський Союз
Офіційною мовою Кенія є <mask>.	англійська мова	литовська, німецька мова, баскська мова, індонезійська мова, іврит, хорватська мова, українська мова, іспанська мова, фінська мова, англійська мова	Кенія
Офіційною мовою Гана є <mask>.	англійська мова	румунська мова, грузинська мова, італійська мова, естонська мова, данська мова, болгарська мова, чеська мова, індонезійська мова, угорська мова, англійська мова	Гана
Офіційною мовою Словенія є <mask>.	словенська мова	сербська мова, вірменська мова, перська мова, ісландська мова, турецька мова, польська мова, естонська мова, урду, українська мова, словенська мова	Словенія
Офіційною мовою Молдова є <mask>.	румунська мова	баскська мова, французька мова, шведська мова, португальська, корейська мова, німецька мова, сербська мова, японська мова, данська мова, румунська мова	Молдова
Офіційною мовою Французька Гвіана є <mask>.	французька мова	іспанська мова, грузинська мова, сербська мова, індонезійська мова, урду, італійська мова, ісландська мова, баскська мова, грецька мова, французька мова	Французька Гвіана
Офіційною мовою Литва є <mask>.	литовська	російська мова, словенська мова, каталанська, словацька мова, румунська мова, португальська, баскська мова, українська мова, німецька мова, литовська	Литва
Офіційною мовою Беліз є <mask>.	англійська мова	нідерландська мова, турецька мова, румунська мова, італійська мова, баскська мова, сербська мова, хорватська мова, російська мова, болгарська мова, англійська мова	Беліз
Офіційною мовою Іспанія є <mask>.	каталанська	чеська мова, французька мова, нідерландська мова, індонезійська мова, баскська мова, українська мова, румунська мова, італійська мова, угорська мова, каталанська	Іспанія
Офіційною мовою Барбадос є <mask>.	англійська мова	португальська, італійська мова, японська мова, грузинська мова, каталанська, баскська мова, словенська мова, румунська мова, турецька мова, англійська мова	Барбадос
Офіційною мовою Колумбія є <mask>.	іспанська мова	грузинська мова, португальська, нідерландська мова, румунська мова, латинська мова, угорська мова, фінська мова, українська мова, хорватська мова, іспанська мова	Колумбія
Офіційною мовою Бруней є <mask>.	англійська мова	словенська мова, угорська мова, турецька мова, китайська мова, грузинська мова, словацька мова, чеська мова, естонська мова, латинська мова, англійська мова	Бруней
Офіційною мовою Пакистан є <mask>.	урду	угорська мова, перська мова, німецька мова, французька мова, португальська, хорватська мова, словенська мова, японська мова, тайська мова, урду	Пакистан
Офіційною мовою Сенегал є <mask>.	французька мова	румунська мова, болгарська мова, словенська мова, турецька мова, естонська мова, українська мова, баскська мова, португальська, іспанська мова, французька мова	Сенегал
Офіційною мовою Нунавут є <mask>.	англійська мова	грузинська мова, китайська мова, сербська мова, литовська, італійська мова, хорватська мова, індонезійська мова, каталанська, корейська мова, англійська мова	Нунавут
Офіційною мовою Женева є <mask>.	французька мова	корейська мова, азербайджанська мова, турецька мова, японська мова, нідерландська мова, українська мова, естонська мова, португальська, каталанська, французька мова	Женева
Офіційною мовою Європейський Союз є <mask>.	болгарська мова	сербська мова, грузинська мова, естонська мова, урду, індонезійська мова, ісландська мова, японська мова, вірменська мова, фінська мова, болгарська мова	Європейський Союз
Офіційною мовою Боснія і Герцеговина є <mask>.	сербська мова	корейська мова, іспанська мова, румунська мова, шведська мова, каталанська, баскська мова, угорська мова, грецька мова, албанська мова, сербська мова	Боснія і Герцеговина
Офіційною мовою Фінляндія є <mask>.	шведська мова	фінська мова, нідерландська мова, російська мова, албанська мова, німецька мова, тайська мова, іспанська мова, французька мова, данська мова, шведська мова	Фінляндія
Офіційною мовою Папуа Нова Гвінея є <mask>.	англійська мова	португальська, урду, перська мова, індонезійська мова, чеська мова, польська мова, фінська мова, данська мова, іврит, англійська мова	Папуа Нова Гвінея
Офіційною мовою Руанда є <mask>.	французька мова	румунська мова, корейська мова, азербайджанська мова, баскська мова, латинська мова, словенська мова, урду, російська мова, тайська мова, французька мова	Руанда
Офіційною мовою Чад є <mask>.	французька мова	словенська мова, фінська мова, німецька мова, баскська мова, англійська мова, словацька мова, естонська мова, азербайджанська мова, російська мова, французька мова	Чад
Офіційною мовою Єреван є <mask>.	вірменська мова	іврит, англійська мова, данська мова, нідерландська мова, фінська мова, литовська, албанська мова, корейська мова, сербська мова, вірменська мова	Єреван
Офіційною мовою Болівія є <mask>.	іспанська мова	російська мова, сербська мова, хорватська мова, німецька мова, словенська мова, баскська мова, вірменська мова, фінська мова, ісландська мова, іспанська мова	Болівія
Офіційною мовою Малайзія є <mask>.	англійська мова	вірменська мова, китайська мова, угорська мова, грузинська мова, португальська, румунська мова, українська мова, урду, шведська мова, англійська мова	Малайзія
Офіційною мовою Південний Судан є <mask>.	англійська мова	угорська мова, грузинська мова, нідерландська мова, російська мова, грецька мова, німецька мова, турецька мова, індонезійська мова, каталанська, англійська мова	Південний Судан
Офіційною мовою Екваторіальна Гвінея є <mask>.	французька мова	естонська мова, фінська мова, литовська, урду, індонезійська мова, перська мова, азербайджанська мова, корейська мова, словацька мова, французька мова	Екваторіальна Гвінея
Офіційною мовою Європейський Союз є <mask>.	угорська мова	естонська мова, вірменська мова, іспанська мова, словенська мова, грецька мова, англійська мова, баскська мова, каталанська, хорватська мова, угорська мова	Європейський Союз
Офіційною мовою Киргизстан є <mask>.	російська мова	естонська мова, болгарська мова, чеська мова, нідерландська мова, сербська мова, корейська мова, литовська, вірменська мова, українська мова, російська мова	Киргизстан
Офіційною мовою Японія є <mask>.	японська мова	румунська мова, литовська, шведська мова, фінська мова, словенська мова, латинська мова, французька мова, індонезійська мова, грузинська мова, японська мова	Японія
Офіційною мовою Іран є <mask>.	перська мова	турецька мова, данська мова, каталанська, нідерландська мова, албанська мова, японська мова, китайська мова, індонезійська мова, іврит, перська мова	Іран
Офіційною мовою Тампере є <mask>.	фінська мова	словацька мова, болгарська мова, німецька мова, шведська мова, вірменська мова, словенська мова, тайська мова, індонезійська мова, хорватська мова, фінська мова	Тампере
Офіційною мовою Панама є <mask>.	іспанська мова	шведська мова, баскська мова, фінська мова, тайська мова, угорська мова, словенська мова, українська мова, російська мова, грузинська мова, іспанська мова	Панама
Офіційною мовою Квебек є <mask>.	французька мова	хорватська мова, угорська мова, іспанська мова, російська мова, польська мова, українська мова, словенська мова, чеська мова, литовська, французька мова	Квебек
Офіційною мовою Римська імперія є <mask>.	латинська мова	литовська, болгарська мова, корейська мова, шведська мова, азербайджанська мова, українська мова, чеська мова, урду, ісландська мова, латинська мова	Римська імперія
Офіційною мовою Екваторіальна Гвінея є <mask>.	іспанська мова	баскська мова, українська мова, урду, іврит, перська мова, болгарська мова, словенська мова, португальська, литовська, іспанська мова	Екваторіальна Гвінея
Офіційною мовою Ньюфаундленд і Лабрадор є <mask>.	англійська мова	литовська, болгарська мова, ісландська мова, каталанська, вірменська мова, іспанська мова, китайська мова, нідерландська мова, шведська мова, англійська мова	Ньюфаундленд і Лабрадор
Офіційною мовою Європейський Союз є <mask>.	естонська мова	литовська, румунська мова, перська мова, грецька мова, індонезійська мова, тайська мова, болгарська мова, німецька мова, чеська мова, естонська мова	Європейський Союз
Офіційною мовою Організація Об’єднаних Націй є <mask>.	іспанська мова	польська мова, японська мова, естонська мова, німецька мова, сербська мова, угорська мова, хорватська мова, урду, ісландська мова, іспанська мова	Організація Об’єднаних Націй
Офіційною мовою Республіка Саха є <mask>.	російська мова	тайська мова, чеська мова, англійська мова, французька мова, грецька мова, португальська, вірменська мова, фінська мова, каталанська, російська мова	Республіка Саха
Офіційною мовою Європейський Союз є <mask>.	польська мова	китайська мова, литовська, словацька мова, перська мова, російська мова, чеська мова, естонська мова, азербайджанська мова, японська мова, польська мова	Європейський Союз
Офіційною мовою Домініканська Республіка є <mask>.	іспанська мова	хорватська мова, китайська мова, нідерландська мова, грецька мова, італійська мова, грузинська мова, словенська мова, німецька мова, албанська мова, іспанська мова	Домініканська Республіка
Офіційною мовою Британська Колумбія є <mask>.	англійська мова	французька мова, нідерландська мова, корейська мова, болгарська мова, каталанська, хорватська мова, італійська мова, грецька мова, російська мова, англійська мова	Британська Колумбія
Офіційною мовою Бельгія є <mask>.	нідерландська мова	баскська мова, румунська мова, грецька мова, французька мова, литовська, польська мова, шведська мова, албанська мова, португальська, нідерландська мова	Бельгія
Офіційною мовою Візантійська імперія є <mask>.	латинська мова	іспанська мова, іврит, румунська мова, японська мова, естонська мова, тайська мова, данська мова, турецька мова, індонезійська мова, латинська мова	Візантійська імперія
Офіційною мовою Ірландія є <mask>.	англійська мова	сербська мова, німецька мова, італійська мова, угорська мова, російська мова, азербайджанська мова, грузинська мова, ісландська мова, іспанська мова, англійська мова	Ірландія
Офіційною мовою Нідерланди є <mask>.	нідерландська мова	грузинська мова, чеська мова, турецька мова, естонська мова, українська мова, угорська мова, баскська мова, індонезійська мова, португальська, нідерландська мова	Нідерланди
Офіційною мовою Канзас є <mask>.	англійська мова	польська мова, словацька мова, турецька мова, сербська мова, каталанська, вірменська мова, естонська мова, українська мова, тайська мова, англійська мова	Канзас
Офіційною мовою Південно-Африканська Республіка є <mask>.	англійська мова	українська мова, латинська мова, грузинська мова, тайська мова, китайська мова, німецька мова, російська мова, італійська мова, естонська мова, англійська мова	Південно-Африканська Республіка
Офіційною мовою Вануату є <mask>.	англійська мова	латинська мова, нідерландська мова, індонезійська мова, корейська мова, болгарська мова, грузинська мова, німецька мова, каталанська, сербська мова, англійська мова	Вануату
Офіційною мовою Чорногорія є <mask>.	хорватська мова	каталанська, грузинська мова, українська мова, чеська мова, угорська мова, данська мова, німецька мова, іспанська мова, грецька мова, хорватська мова	Чорногорія
Офіційною мовою Суринам є <mask>.	нідерландська мова	угорська мова, португальська, індонезійська мова, сербська мова, хорватська мова, вірменська мова, словенська мова, китайська мова, чеська мова, нідерландська мова	Суринам
Офіційною мовою Колорадо є <mask>.	англійська мова	каталанська, українська мова, ісландська мова, азербайджанська мова, португальська, угорська мова, хорватська мова, французька мова, чеська мова, англійська мова	Колорадо
Офіційною мовою Тонга є <mask>.	англійська мова	словацька мова, угорська мова, каталанська, грузинська мова, французька мова, грецька мова, вірменська мова, шведська мова, португальська, англійська мова	Тонга
Офіційною мовою Англія є <mask>.	англійська мова	словенська мова, данська мова, естонська мова, китайська мова, албанська мова, шведська мова, фінська мова, чеська мова, болгарська мова, англійська мова	Англія
Офіційною мовою Екваторіальна Гвінея є <mask>.	португальська	естонська мова, албанська мова, грузинська мова, словенська мова, угорська мова, болгарська мова, словацька мова, німецька мова, японська мова, португальська	Екваторіальна Гвінея
Офіційною мовою Гвінея-Бісау є <mask>.	португальська	словацька мова, італійська мова, латинська мова, нідерландська мова, польська мова, хорватська мова, шведська мова, індонезійська мова, естонська мова, португальська	Гвінея-Бісау
Офіційною мовою Боснія і Герцеговина є <mask>.	хорватська мова	російська мова, естонська мова, японська мова, французька мова, урду, португальська, перська мова, румунська мова, каталанська, хорватська мова	Боснія і Герцеговина
Офіційною мовою Індіана є <mask>.	англійська мова	хорватська мова, угорська мова, польська мова, іспанська мова, албанська мова, китайська мова, урду, ісландська мова, тайська мова, англійська мова	Індіана
Офіційною мовою Корейська Народно-Демократична Республіка є <mask>.	корейська мова	перська мова, фінська мова, азербайджанська мова, словацька мова, турецька мова, індонезійська мова, баскська мова, іспанська мова, тайська мова, корейська мова	Корейська Народно-Демократична Республіка
Офіційною мовою Росія є <mask>.	українська мова	угорська мова, вірменська мова, індонезійська мова, болгарська мова, грузинська мова, нідерландська мова, грецька мова, румунська мова, латинська мова, українська мова	Росія
Офіційною мовою Аргентина є <mask>.	іспанська мова	словацька мова, індонезійська мова, китайська мова, перська мова, албанська мова, шведська мова, ісландська мова, угорська мова, українська мова, іспанська мова	Аргентина
Офіційною мовою Нова Шотландія є <mask>.	англійська мова	тайська мова, хорватська мова, італійська мова, азербайджанська мова, іврит, словацька мова, чеська мова, російська мова, німецька мова, англійська мова	Нова Шотландія
Офіційною мовою Гаваї є <mask>.	англійська мова	українська мова, турецька мова, болгарська мова, ісландська мова, індонезійська мова, словацька мова, іспанська мова, данська мова, словенська мова, англійська мова	Гаваї
Офіційною мовою Республіка Палау є <mask>.	англійська мова	данська мова, польська мова, шведська мова, словацька мова, азербайджанська мова, вірменська мова, турецька мова, італійська мова, тайська мова, англійська мова	Республіка Палау
Офіційною мовою Ніуе є <mask>.	англійська мова	хорватська мова, естонська мова, данська мова, каталанська, азербайджанська мова, французька мова, німецька мова, китайська мова, португальська, англійська мова	Ніуе
Офіційною мовою Кот-д'Івуар є <mask>.	французька мова	корейська мова, італійська мова, ісландська мова, данська мова, японська мова, шведська мова, грузинська мова, польська мова, болгарська мова, французька мова	Кот-д'Івуар
