Prompt	Ans	Candidate Ans	Subject
오스트레일리아의 공식 언어는 <mask>입니다.	영어	스웨덴어, 아이슬란드어, 슬로바키아어, 라틴어, 한국어, 크로아티아어, 터키어, 프랑스어, 아제르바이잔어, 영어	오스트레일리아
페루의 공식 언어는 <mask>입니다.	스페인어	폴란드어, 헝가리어, 아이슬란드어, 네덜란드어, 아르메니아어, 스웨덴어, 불가리아어, 히브리어, 체코어, 스페인어	페루
레소토의 공식 언어는 <mask>입니다.	영어	에스토니아어, 리투아니아어, 세르비아어, 포르투갈어, 핀란드어, 러시아어, 프랑스어, 태국어, 헝가리어, 영어	레소토
인도의 공식 언어는 <mask>입니다.	영어	불가리아어, 리투아니아어, 태국어, 알바니아어, 네덜란드어, 중국어, 폴란드어, 에스토니아어, 스페인어, 영어	인도
짐바브웨의 공식 언어는 <mask>입니다.	영어	히브리어, 리투아니아어, 알바니아어, 불가리아어, 폴란드어, 조지아어, 터키어, 덴마크어, 프랑스어, 영어	짐바브웨
지부티의 공식 언어는 <mask>입니다.	프랑스어	슬로베니아어, 네덜란드어, 영어, 아이슬란드어, 히브리어, 이탈리아어, 우크라이나어, 슬로바키아어, 핀란드어, 프랑스어	지부티
몬태나주의 공식 언어는 <mask>입니다.	영어	슬로바키아어, 아제르바이잔어, 체코어, 알바니아어, 불가리아어, 러시아어, 일본어, 네덜란드어, 슬로베니아어, 영어	몬태나주
바하마의 공식 언어는 <mask>입니다.	영어	세르비아어, 바스크어, 페르시아어, 인도네시아어, 불가리아어, 조지아어, 스페인어, 헝가리어, 우크라이나어, 영어	바하마
온타리오주의 공식 언어는 <mask>입니다.	영어	독일어, 헝가리어, 한국어, 체코어, 우르두어, 세르비아어, 이탈리아어, 러시아어, 폴란드어, 영어	온타리오주
앨버타주의 공식 언어는 <mask>입니다.	영어	그리스어, 체코어, 덴마크어, 라틴어, 우크라이나어, 독일어, 슬로베니아어, 스웨덴어, 카탈루냐어, 영어	앨버타주
몬테네그로의 공식 언어는 <mask>입니다.	세르비아어	에스토니아어, 라틴어, 이탈리아어, 우르두어, 카탈루냐어, 아제르바이잔어, 프랑스어, 조지아어, 스페인어, 세르비아어	몬테네그로
에스와티니의 공식 언어는 <mask>입니다.	영어	히브리어, 페르시아어, 불가리아어, 바스크어, 알바니아어, 스웨덴어, 프랑스어, 한국어, 슬로바키아어, 영어	에스와티니
유럽 연합의 공식 언어는 <mask>입니다.	네덜란드어	그리스어, 리투아니아어, 아이슬란드어, 라틴어, 우크라이나어, 폴란드어, 크로아티아어, 영어, 에스토니아어, 네덜란드어	유럽 연합
그레나다의 공식 언어는 <mask>입니다.	영어	헝가리어, 리투아니아어, 세르비아어, 라틴어, 포르투갈어, 히브리어, 아르메니아어, 불가리아어, 그리스어, 영어	그레나다
체첸 공화국의 공식 언어는 <mask>입니다.	러시아어	핀란드어, 포르투갈어, 슬로바키아어, 바스크어, 헝가리어, 라틴어, 아제르바이잔어, 태국어, 루마니아어, 러시아어	체첸 공화국
르완다의 공식 언어는 <mask>입니다.	영어	인도네시아어, 폴란드어, 포르투갈어, 우르두어, 태국어, 히브리어, 그리스어, 스웨덴어, 프랑스어, 영어	르완다
핀란드의 공식 언어는 <mask>입니다.	핀란드어	스웨덴어, 에스토니아어, 한국어, 일본어, 아이슬란드어, 중국어, 히브리어, 아제르바이잔어, 덴마크어, 핀란드어	핀란드
네브래스카주의 공식 언어는 <mask>입니다.	영어	체코어, 불가리아어, 리투아니아어, 러시아어, 핀란드어, 중국어, 카탈루냐어, 한국어, 아르메니아어, 영어	네브래스카주
폴란드의 공식 언어는 <mask>입니다.	폴란드어	슬로베니아어, 스웨덴어, 태국어, 크로아티아어, 체코어, 영어, 중국어, 아르메니아어, 이탈리아어, 폴란드어	폴란드
바젤의 공식 언어는 <mask>입니다.	독일어	핀란드어, 루마니아어, 세르비아어, 덴마크어, 중국어, 우르두어, 에스토니아어, 페르시아어, 일본어, 독일어	바젤
아칸소주의 공식 언어는 <mask>입니다.	영어	이탈리아어, 바스크어, 아이슬란드어, 체코어, 중국어, 헝가리어, 슬로바키아어, 세르비아어, 덴마크어, 영어	아칸소주
루마니아의 공식 언어는 <mask>입니다.	루마니아어	러시아어, 알바니아어, 네덜란드어, 라틴어, 중국어, 영어, 우르두어, 우크라이나어, 덴마크어, 루마니아어	루마니아
유럽 연합의 공식 언어는 <mask>입니다.	그리스어	아이슬란드어, 우크라이나어, 바스크어, 중국어, 포르투갈어, 핀란드어, 덴마크어, 아제르바이잔어, 스웨덴어, 그리스어	유럽 연합
케냐의 공식 언어는 <mask>입니다.	영어	리투아니아어, 독일어, 바스크어, 인도네시아어, 히브리어, 크로아티아어, 우크라이나어, 스페인어, 핀란드어, 영어	케냐
가나의 공식 언어는 <mask>입니다.	영어	루마니아어, 조지아어, 이탈리아어, 에스토니아어, 덴마크어, 불가리아어, 체코어, 인도네시아어, 헝가리어, 영어	가나
슬로베니아의 공식 언어는 <mask>입니다.	슬로베니아어	세르비아어, 아르메니아어, 페르시아어, 아이슬란드어, 터키어, 폴란드어, 에스토니아어, 우르두어, 우크라이나어, 슬로베니아어	슬로베니아
몰도바의 공식 언어는 <mask>입니다.	루마니아어	바스크어, 프랑스어, 스웨덴어, 포르투갈어, 한국어, 독일어, 세르비아어, 일본어, 덴마크어, 루마니아어	몰도바
프랑스령 기아나의 공식 언어는 <mask>입니다.	프랑스어	스페인어, 조지아어, 세르비아어, 인도네시아어, 우르두어, 이탈리아어, 아이슬란드어, 바스크어, 그리스어, 프랑스어	프랑스령 기아나
리투아니아의 공식 언어는 <mask>입니다.	리투아니아어	러시아어, 슬로베니아어, 카탈루냐어, 슬로바키아어, 루마니아어, 포르투갈어, 바스크어, 우크라이나어, 독일어, 리투아니아어	리투아니아
벨리즈의 공식 언어는 <mask>입니다.	영어	네덜란드어, 터키어, 루마니아어, 이탈리아어, 바스크어, 세르비아어, 크로아티아어, 러시아어, 불가리아어, 영어	벨리즈
스페인의 공식 언어는 <mask>입니다.	카탈루냐어	체코어, 프랑스어, 네덜란드어, 인도네시아어, 바스크어, 우크라이나어, 루마니아어, 이탈리아어, 헝가리어, 카탈루냐어	스페인
바베이도스의 공식 언어는 <mask>입니다.	영어	포르투갈어, 이탈리아어, 일본어, 조지아어, 카탈루냐어, 바스크어, 슬로베니아어, 루마니아어, 터키어, 영어	바베이도스
콜롬비아의 공식 언어는 <mask>입니다.	스페인어	조지아어, 포르투갈어, 네덜란드어, 루마니아어, 라틴어, 헝가리어, 핀란드어, 우크라이나어, 크로아티아어, 스페인어	콜롬비아
브루나이의 공식 언어는 <mask>입니다.	영어	슬로베니아어, 헝가리어, 터키어, 중국어, 조지아어, 슬로바키아어, 체코어, 에스토니아어, 라틴어, 영어	브루나이
파키스탄의 공식 언어는 <mask>입니다.	우르두어	헝가리어, 페르시아어, 독일어, 프랑스어, 포르투갈어, 크로아티아어, 슬로베니아어, 일본어, 태국어, 우르두어	파키스탄
세네갈의 공식 언어는 <mask>입니다.	프랑스어	루마니아어, 불가리아어, 슬로베니아어, 터키어, 에스토니아어, 우크라이나어, 바스크어, 포르투갈어, 스페인어, 프랑스어	세네갈
누나부트 준주의 공식 언어는 <mask>입니다.	영어	조지아어, 중국어, 세르비아어, 리투아니아어, 이탈리아어, 크로아티아어, 인도네시아어, 카탈루냐어, 한국어, 영어	누나부트 준주
제네바의 공식 언어는 <mask>입니다.	프랑스어	한국어, 아제르바이잔어, 터키어, 일본어, 네덜란드어, 우크라이나어, 에스토니아어, 포르투갈어, 카탈루냐어, 프랑스어	제네바
유럽 연합의 공식 언어는 <mask>입니다.	불가리아어	세르비아어, 조지아어, 에스토니아어, 우르두어, 인도네시아어, 아이슬란드어, 일본어, 아르메니아어, 핀란드어, 불가리아어	유럽 연합
보스니아 헤르체고비나의 공식 언어는 <mask>입니다.	세르비아어	한국어, 스페인어, 루마니아어, 스웨덴어, 카탈루냐어, 바스크어, 헝가리어, 그리스어, 알바니아어, 세르비아어	보스니아 헤르체고비나
핀란드의 공식 언어는 <mask>입니다.	스웨덴어	핀란드어, 네덜란드어, 러시아어, 알바니아어, 독일어, 태국어, 스페인어, 프랑스어, 덴마크어, 스웨덴어	핀란드
파푸아뉴기니의 공식 언어는 <mask>입니다.	영어	포르투갈어, 우르두어, 페르시아어, 인도네시아어, 체코어, 폴란드어, 핀란드어, 덴마크어, 히브리어, 영어	파푸아뉴기니
르완다의 공식 언어는 <mask>입니다.	프랑스어	루마니아어, 한국어, 아제르바이잔어, 바스크어, 라틴어, 슬로베니아어, 우르두어, 러시아어, 태국어, 프랑스어	르완다
차드의 공식 언어는 <mask>입니다.	프랑스어	슬로베니아어, 핀란드어, 독일어, 바스크어, 영어, 슬로바키아어, 에스토니아어, 아제르바이잔어, 러시아어, 프랑스어	차드
예레반의 공식 언어는 <mask>입니다.	아르메니아어	히브리어, 영어, 덴마크어, 네덜란드어, 핀란드어, 리투아니아어, 알바니아어, 한국어, 세르비아어, 아르메니아어	예레반
볼리비아의 공식 언어는 <mask>입니다.	스페인어	러시아어, 세르비아어, 크로아티아어, 독일어, 슬로베니아어, 바스크어, 아르메니아어, 핀란드어, 아이슬란드어, 스페인어	볼리비아
말레이시아의 공식 언어는 <mask>입니다.	영어	아르메니아어, 중국어, 헝가리어, 조지아어, 포르투갈어, 루마니아어, 우크라이나어, 우르두어, 스웨덴어, 영어	말레이시아
남수단의 공식 언어는 <mask>입니다.	영어	헝가리어, 조지아어, 네덜란드어, 러시아어, 그리스어, 독일어, 터키어, 인도네시아어, 카탈루냐어, 영어	남수단
적도 기니의 공식 언어는 <mask>입니다.	프랑스어	에스토니아어, 핀란드어, 리투아니아어, 우르두어, 인도네시아어, 페르시아어, 아제르바이잔어, 한국어, 슬로바키아어, 프랑스어	적도 기니
유럽 연합의 공식 언어는 <mask>입니다.	헝가리어	에스토니아어, 아르메니아어, 스페인어, 슬로베니아어, 그리스어, 영어, 바스크어, 카탈루냐어, 크로아티아어, 헝가리어	유럽 연합
키르기스스탄의 공식 언어는 <mask>입니다.	러시아어	에스토니아어, 불가리아어, 체코어, 네덜란드어, 세르비아어, 한국어, 리투아니아어, 아르메니아어, 우크라이나어, 러시아어	키르기스스탄
일본의 공식 언어는 <mask>입니다.	일본어	루마니아어, 리투아니아어, 스웨덴어, 핀란드어, 슬로베니아어, 라틴어, 프랑스어, 인도네시아어, 조지아어, 일본어	일본
이란의 공식 언어는 <mask>입니다.	페르시아어	터키어, 덴마크어, 카탈루냐어, 네덜란드어, 알바니아어, 일본어, 중국어, 인도네시아어, 히브리어, 페르시아어	이란
탐페레의 공식 언어는 <mask>입니다.	핀란드어	슬로바키아어, 불가리아어, 독일어, 스웨덴어, 아르메니아어, 슬로베니아어, 태국어, 인도네시아어, 크로아티아어, 핀란드어	탐페레
파나마의 공식 언어는 <mask>입니다.	스페인어	스웨덴어, 바스크어, 핀란드어, 태국어, 헝가리어, 슬로베니아어, 우크라이나어, 러시아어, 조지아어, 스페인어	파나마
퀘벡주의 공식 언어는 <mask>입니다.	프랑스어	크로아티아어, 헝가리어, 스페인어, 러시아어, 폴란드어, 우크라이나어, 슬로베니아어, 체코어, 리투아니아어, 프랑스어	퀘벡주
로마 제국의 공식 언어는 <mask>입니다.	라틴어	리투아니아어, 불가리아어, 한국어, 스웨덴어, 아제르바이잔어, 우크라이나어, 체코어, 우르두어, 아이슬란드어, 라틴어	로마 제국
적도 기니의 공식 언어는 <mask>입니다.	스페인어	바스크어, 우크라이나어, 우르두어, 히브리어, 페르시아어, 불가리아어, 슬로베니아어, 포르투갈어, 리투아니아어, 스페인어	적도 기니
뉴펀들랜드래브라도주의 공식 언어는 <mask>입니다.	영어	리투아니아어, 불가리아어, 아이슬란드어, 카탈루냐어, 아르메니아어, 스페인어, 중국어, 네덜란드어, 스웨덴어, 영어	뉴펀들랜드래브라도주
유럽 연합의 공식 언어는 <mask>입니다.	에스토니아어	리투아니아어, 루마니아어, 페르시아어, 그리스어, 인도네시아어, 태국어, 불가리아어, 독일어, 체코어, 에스토니아어	유럽 연합
유엔의 공식 언어는 <mask>입니다.	스페인어	폴란드어, 일본어, 에스토니아어, 독일어, 세르비아어, 헝가리어, 크로아티아어, 우르두어, 아이슬란드어, 스페인어	유엔
사하 공화국의 공식 언어는 <mask>입니다.	러시아어	태국어, 체코어, 영어, 프랑스어, 그리스어, 포르투갈어, 아르메니아어, 핀란드어, 카탈루냐어, 러시아어	사하 공화국
유럽 연합의 공식 언어는 <mask>입니다.	폴란드어	중국어, 리투아니아어, 슬로바키아어, 페르시아어, 러시아어, 체코어, 에스토니아어, 아제르바이잔어, 일본어, 폴란드어	유럽 연합
도미니카 공화국의 공식 언어는 <mask>입니다.	스페인어	크로아티아어, 중국어, 네덜란드어, 그리스어, 이탈리아어, 조지아어, 슬로베니아어, 독일어, 알바니아어, 스페인어	도미니카 공화국
브리티시컬럼비아주의 공식 언어는 <mask>입니다.	영어	프랑스어, 네덜란드어, 한국어, 불가리아어, 카탈루냐어, 크로아티아어, 이탈리아어, 그리스어, 러시아어, 영어	브리티시컬럼비아주
벨기에의 공식 언어는 <mask>입니다.	네덜란드어	바스크어, 루마니아어, 그리스어, 프랑스어, 리투아니아어, 폴란드어, 스웨덴어, 알바니아어, 포르투갈어, 네덜란드어	벨기에
비잔티움 제국의 공식 언어는 <mask>입니다.	라틴어	스페인어, 히브리어, 루마니아어, 일본어, 에스토니아어, 태국어, 덴마크어, 터키어, 인도네시아어, 라틴어	비잔티움 제국
아일랜드의 공식 언어는 <mask>입니다.	영어	세르비아어, 독일어, 이탈리아어, 헝가리어, 러시아어, 아제르바이잔어, 조지아어, 아이슬란드어, 스페인어, 영어	아일랜드
네덜란드의 공식 언어는 <mask>입니다.	네덜란드어	조지아어, 체코어, 터키어, 에스토니아어, 우크라이나어, 헝가리어, 바스크어, 인도네시아어, 포르투갈어, 네덜란드어	네덜란드
캔자스주의 공식 언어는 <mask>입니다.	영어	폴란드어, 슬로바키아어, 터키어, 세르비아어, 카탈루냐어, 아르메니아어, 에스토니아어, 우크라이나어, 태국어, 영어	캔자스주
남아프리카 공화국의 공식 언어는 <mask>입니다.	영어	우크라이나어, 라틴어, 조지아어, 태국어, 중국어, 독일어, 러시아어, 이탈리아어, 에스토니아어, 영어	남아프리카 공화국
바누아투의 공식 언어는 <mask>입니다.	영어	라틴어, 네덜란드어, 인도네시아어, 한국어, 불가리아어, 조지아어, 독일어, 카탈루냐어, 세르비아어, 영어	바누아투
몬테네그로의 공식 언어는 <mask>입니다.	크로아티아어	카탈루냐어, 조지아어, 우크라이나어, 체코어, 헝가리어, 덴마크어, 독일어, 스페인어, 그리스어, 크로아티아어	몬테네그로
수리남의 공식 언어는 <mask>입니다.	네덜란드어	헝가리어, 포르투갈어, 인도네시아어, 세르비아어, 크로아티아어, 아르메니아어, 슬로베니아어, 중국어, 체코어, 네덜란드어	수리남
콜로라도주의 공식 언어는 <mask>입니다.	영어	카탈루냐어, 우크라이나어, 아이슬란드어, 아제르바이잔어, 포르투갈어, 헝가리어, 크로아티아어, 프랑스어, 체코어, 영어	콜로라도주
통가의 공식 언어는 <mask>입니다.	영어	슬로바키아어, 헝가리어, 카탈루냐어, 조지아어, 프랑스어, 그리스어, 아르메니아어, 스웨덴어, 포르투갈어, 영어	통가
잉글랜드의 공식 언어는 <mask>입니다.	영어	슬로베니아어, 덴마크어, 에스토니아어, 중국어, 알바니아어, 스웨덴어, 핀란드어, 체코어, 불가리아어, 영어	잉글랜드
적도 기니의 공식 언어는 <mask>입니다.	포르투갈어	에스토니아어, 알바니아어, 조지아어, 슬로베니아어, 헝가리어, 불가리아어, 슬로바키아어, 독일어, 일본어, 포르투갈어	적도 기니
기니비사우의 공식 언어는 <mask>입니다.	포르투갈어	슬로바키아어, 이탈리아어, 라틴어, 네덜란드어, 폴란드어, 크로아티아어, 스웨덴어, 인도네시아어, 에스토니아어, 포르투갈어	기니비사우
보스니아 헤르체고비나의 공식 언어는 <mask>입니다.	크로아티아어	러시아어, 에스토니아어, 일본어, 프랑스어, 우르두어, 포르투갈어, 페르시아어, 루마니아어, 카탈루냐어, 크로아티아어	보스니아 헤르체고비나
인디애나주의 공식 언어는 <mask>입니다.	영어	크로아티아어, 헝가리어, 폴란드어, 스페인어, 알바니아어, 중국어, 우르두어, 아이슬란드어, 태국어, 영어	인디애나주
조선민주주의인민공화국의 공식 언어는 <mask>입니다.	한국어	페르시아어, 핀란드어, 아제르바이잔어, 슬로바키아어, 터키어, 인도네시아어, 바스크어, 스페인어, 태국어, 한국어	조선민주주의인민공화국
러시아의 공식 언어는 <mask>입니다.	우크라이나어	헝가리어, 아르메니아어, 인도네시아어, 불가리아어, 조지아어, 네덜란드어, 그리스어, 루마니아어, 라틴어, 우크라이나어	러시아
아르헨티나의 공식 언어는 <mask>입니다.	스페인어	슬로바키아어, 인도네시아어, 중국어, 페르시아어, 알바니아어, 스웨덴어, 아이슬란드어, 헝가리어, 우크라이나어, 스페인어	아르헨티나
노바스코샤주의 공식 언어는 <mask>입니다.	영어	태국어, 크로아티아어, 이탈리아어, 아제르바이잔어, 히브리어, 슬로바키아어, 체코어, 러시아어, 독일어, 영어	노바스코샤주
하와이주의 공식 언어는 <mask>입니다.	영어	우크라이나어, 터키어, 불가리아어, 아이슬란드어, 인도네시아어, 슬로바키아어, 스페인어, 덴마크어, 슬로베니아어, 영어	하와이주
팔라우의 공식 언어는 <mask>입니다.	영어	덴마크어, 폴란드어, 스웨덴어, 슬로바키아어, 아제르바이잔어, 아르메니아어, 터키어, 이탈리아어, 태국어, 영어	팔라우
니우에의 공식 언어는 <mask>입니다.	영어	크로아티아어, 에스토니아어, 덴마크어, 카탈루냐어, 아제르바이잔어, 프랑스어, 독일어, 중국어, 포르투갈어, 영어	니우에
코트디부아르의 공식 언어는 <mask>입니다.	프랑스어	한국어, 이탈리아어, 아이슬란드어, 덴마크어, 일본어, 스웨덴어, 조지아어, 폴란드어, 불가리아어, 프랑스어	코트디부아르
온두라스의 공식 언어는 <mask>입니다.	스페인어	중국어, 터키어, 히브리어, 아제르바이잔어, 우르두어, 조지아어, 슬로베니아어, 에스토니아어, 프랑스어, 스페인어	온두라스
뉴햄프셔주의 공식 언어는 <mask>입니다.	영어	독일어, 조지아어, 포르투갈어, 페르시아어, 중국어, 헝가리어, 크로아티아어, 한국어, 인도네시아어, 영어	뉴햄프셔주
부룬디의 공식 언어는 <mask>입니다.	영어	러시아어, 터키어, 네덜란드어, 중국어, 아제르바이잔어, 바스크어, 한국어, 독일어, 슬로베니아어, 영어	부룬디
카메룬의 공식 언어는 <mask>입니다.	영어	바스크어, 이탈리아어, 그리스어, 슬로베니아어, 폴란드어, 우르두어, 헝가리어, 프랑스어, 핀란드어, 영어	카메룬
알래스카주의 공식 언어는 <mask>입니다.	영어	덴마크어, 핀란드어, 슬로베니아어, 크로아티아어, 라틴어, 루마니아어, 러시아어, 카탈루냐어, 프랑스어, 영어	알래스카주
바티칸 시국의 공식 언어는 <mask>입니다.	이탈리아어	아이슬란드어, 슬로바키아어, 알바니아어, 핀란드어, 체코어, 포르투갈어, 폴란드어, 바스크어, 헝가리어, 이탈리아어	바티칸 시국
모잠비크의 공식 언어는 <mask>입니다.	포르투갈어	히브리어, 한국어, 인도네시아어, 우르두어, 카탈루냐어, 조지아어, 슬로베니아어, 크로아티아어, 체코어, 포르투갈어	모잠비크
동티모르의 공식 언어는 <mask>입니다.	포르투갈어	라틴어, 네덜란드어, 바스크어, 아르메니아어, 이탈리아어, 스웨덴어, 알바니아어, 조지아어, 한국어, 포르투갈어	동티모르
나이지리아의 공식 언어는 <mask>입니다.	영어	알바니아어, 리투아니아어, 바스크어, 에스토니아어, 슬로바키아어, 덴마크어, 스페인어, 태국어, 폴란드어, 영어	나이지리아
압하지야의 공식 언어는 <mask>입니다.	러시아어	포르투갈어, 중국어, 덴마크어, 한국어, 프랑스어, 인도네시아어, 이탈리아어, 크로아티아어, 라틴어, 러시아어	압하지야
포르투갈의 공식 언어는 <mask>입니다.	포르투갈어	슬로바키아어, 아르메니아어, 터키어, 러시아어, 영어, 폴란드어, 크로아티아어, 인도네시아어, 조지아어, 포르투갈어	포르투갈
매니토바주의 공식 언어는 <mask>입니다.	영어	포르투갈어, 루마니아어, 슬로베니아어, 폴란드어, 불가리아어, 인도네시아어, 라틴어, 스페인어, 핀란드어, 영어	매니토바주
말라보의 공식 언어는 <mask>입니다.	스페인어	라틴어, 프랑스어, 알바니아어, 헝가리어, 터키어, 조지아어, 스웨덴어, 루마니아어, 한국어, 스페인어	말라보
유럽 연합의 공식 언어는 <mask>입니다.	스페인어	라틴어, 터키어, 한국어, 프랑스어, 영어, 러시아어, 스웨덴어, 바스크어, 포르투갈어, 스페인어	유럽 연합
헬싱키의 공식 언어는 <mask>입니다.	핀란드어	폴란드어, 세르비아어, 아르메니아어, 한국어, 프랑스어, 이탈리아어, 우크라이나어, 그리스어, 스웨덴어, 핀란드어	헬싱키
카탈루냐 지방의 공식 언어는 <mask>입니다.	스페인어	폴란드어, 영어, 크로아티아어, 리투아니아어, 프랑스어, 러시아어, 루마니아어, 아르메니아어, 이탈리아어, 스페인어	카탈루냐 지방
세이셸의 공식 언어는 <mask>입니다.	영어	카탈루냐어, 이탈리아어, 스페인어, 조지아어, 핀란드어, 크로아티아어, 슬로바키아어, 라틴어, 일본어, 영어	세이셸
서스캐처원주의 공식 언어는 <mask>입니다.	영어	페르시아어, 리투아니아어, 라틴어, 포르투갈어, 세르비아어, 스페인어, 스웨덴어, 슬로바키아어, 한국어, 영어	서스캐처원주
코소보의 공식 언어는 <mask>입니다.	알바니아어	이탈리아어, 조지아어, 프랑스어, 인도네시아어, 바스크어, 우크라이나어, 라틴어, 카탈루냐어, 러시아어, 알바니아어	코소보
에콰도르의 공식 언어는 <mask>입니다.	스페인어	리투아니아어, 바스크어, 체코어, 러시아어, 독일어, 조지아어, 크로아티아어, 태국어, 세르비아어, 스페인어	에콰도르
유엔의 공식 언어는 <mask>입니다.	영어	한국어, 이탈리아어, 일본어, 에스토니아어, 리투아니아어, 크로아티아어, 그리스어, 페르시아어, 러시아어, 영어	유엔
가이아나의 공식 언어는 <mask>입니다.	영어	독일어, 태국어, 그리스어, 체코어, 라틴어, 포르투갈어, 조지아어, 바스크어, 세르비아어, 영어	가이아나
오스트리아의 공식 언어는 <mask>입니다.	독일어	스웨덴어, 그리스어, 이탈리아어, 리투아니아어, 라틴어, 체코어, 크로아티아어, 바스크어, 카탈루냐어, 독일어	오스트리아
