Prompt	Ans	Candidate Ans	Subject
Uradni jezik Vanuatu je <mask>.	angleščina	latinščina, Nizozemščina, indonezijščina, Korejščina, bolgarščina, Gruzinščina, nemščina, Katalonščina, Srbščina, angleščina	Vanuatu
Uradni jezik Črna gora je <mask>.	hrvaščina	Katalonščina, Gruzinščina, Ukrajinščina, Češčina, madžarščina, Danščina, nemščina, španščina, grščina, hrvaščina	Črna gora
Uradni jezik Surinam je <mask>.	Nizozemščina	madžarščina, portugalščina, indonezijščina, Srbščina, hrvaščina, armenščina, slovenščina, Kitajščina, Češčina, Nizozemščina	Surinam
Uradni jezik Kolorado je <mask>.	angleščina	Katalonščina, Ukrajinščina, Islandščina, azerbajdžanščina, portugalščina, madžarščina, hrvaščina, francoščina, Češčina, angleščina	Kolorado
Uradni jezik Tonga je <mask>.	angleščina	Slovaščina, madžarščina, Katalonščina, Gruzinščina, francoščina, grščina, armenščina, švedščina, portugalščina, angleščina	Tonga
Uradni jezik Anglija je <mask>.	angleščina	slovenščina, Danščina, Estonščina, Kitajščina, albanščina, švedščina, finščina, Češčina, bolgarščina, angleščina	Anglija
Uradni jezik Ekvatorialna Gvineja je <mask>.	portugalščina	Estonščina, albanščina, Gruzinščina, slovenščina, madžarščina, bolgarščina, Slovaščina, nemščina, Japonščina, portugalščina	Ekvatorialna Gvineja
Uradni jezik Gvineja Bissau je <mask>.	portugalščina	Slovaščina, italijanščina, latinščina, Nizozemščina, poljščina, hrvaščina, švedščina, indonezijščina, Estonščina, portugalščina	Gvineja Bissau
Uradni jezik Bosna in Hercegovina je <mask>.	hrvaščina	ruščina, Estonščina, Japonščina, francoščina, Urdujščina, portugalščina, Perzijščina, Romunščina, Katalonščina, hrvaščina	Bosna in Hercegovina
Uradni jezik Indiana je <mask>.	angleščina	hrvaščina, madžarščina, poljščina, španščina, albanščina, Kitajščina, Urdujščina, Islandščina, tajščina, angleščina	Indiana
Uradni jezik Severna Koreja je <mask>.	Korejščina	Perzijščina, finščina, azerbajdžanščina, Slovaščina, turščina, indonezijščina, Baskovščina, španščina, tajščina, Korejščina	Severna Koreja
Uradni jezik Rusija je <mask>.	Ukrajinščina	madžarščina, armenščina, indonezijščina, bolgarščina, Gruzinščina, Nizozemščina, grščina, Romunščina, latinščina, Ukrajinščina	Rusija
Uradni jezik Argentina je <mask>.	španščina	Slovaščina, indonezijščina, Kitajščina, Perzijščina, albanščina, švedščina, Islandščina, madžarščina, Ukrajinščina, španščina	Argentina
Uradni jezik Nova Škotska je <mask>.	angleščina	tajščina, hrvaščina, italijanščina, azerbajdžanščina, Hebrejščina, Slovaščina, Češčina, ruščina, nemščina, angleščina	Nova Škotska
Uradni jezik Havaji je <mask>.	angleščina	Ukrajinščina, turščina, bolgarščina, Islandščina, indonezijščina, Slovaščina, španščina, Danščina, slovenščina, angleščina	Havaji
Uradni jezik Palau je <mask>.	angleščina	Danščina, poljščina, švedščina, Slovaščina, azerbajdžanščina, armenščina, turščina, italijanščina, tajščina, angleščina	Palau
Uradni jezik Niue je <mask>.	angleščina	hrvaščina, Estonščina, Danščina, Katalonščina, azerbajdžanščina, francoščina, nemščina, Kitajščina, portugalščina, angleščina	Niue
Uradni jezik Slonokoščena obala je <mask>.	francoščina	Korejščina, italijanščina, Islandščina, Danščina, Japonščina, švedščina, Gruzinščina, poljščina, bolgarščina, francoščina	Slonokoščena obala
Uradni jezik Honduras je <mask>.	španščina	Kitajščina, turščina, Hebrejščina, azerbajdžanščina, Urdujščina, Gruzinščina, slovenščina, Estonščina, francoščina, španščina	Honduras
Uradni jezik New Hampshire je <mask>.	angleščina	nemščina, Gruzinščina, portugalščina, Perzijščina, Kitajščina, madžarščina, hrvaščina, Korejščina, indonezijščina, angleščina	New Hampshire
Uradni jezik Burundi je <mask>.	angleščina	ruščina, turščina, Nizozemščina, Kitajščina, azerbajdžanščina, Baskovščina, Korejščina, nemščina, slovenščina, angleščina	Burundi
Uradni jezik Kamerun je <mask>.	angleščina	Baskovščina, italijanščina, grščina, slovenščina, poljščina, Urdujščina, madžarščina, francoščina, finščina, angleščina	Kamerun
Uradni jezik Aljaska je <mask>.	angleščina	Danščina, finščina, slovenščina, hrvaščina, latinščina, Romunščina, ruščina, Katalonščina, francoščina, angleščina	Aljaska
Uradni jezik Vatikan je <mask>.	italijanščina	Islandščina, Slovaščina, albanščina, finščina, Češčina, portugalščina, poljščina, Baskovščina, madžarščina, italijanščina	Vatikan
Uradni jezik Mozambik je <mask>.	portugalščina	Hebrejščina, Korejščina, indonezijščina, Urdujščina, Katalonščina, Gruzinščina, slovenščina, hrvaščina, Češčina, portugalščina	Mozambik
Uradni jezik Vzhodni Timor je <mask>.	portugalščina	latinščina, Nizozemščina, Baskovščina, armenščina, italijanščina, švedščina, albanščina, Gruzinščina, Korejščina, portugalščina	Vzhodni Timor
Uradni jezik Nigerija je <mask>.	angleščina	albanščina, Litovščina, Baskovščina, Estonščina, Slovaščina, Danščina, španščina, tajščina, poljščina, angleščina	Nigerija
Uradni jezik Abhazija je <mask>.	ruščina	portugalščina, Kitajščina, Danščina, Korejščina, francoščina, indonezijščina, italijanščina, hrvaščina, latinščina, ruščina	Abhazija
Uradni jezik Portugalska je <mask>.	portugalščina	Slovaščina, armenščina, turščina, ruščina, angleščina, poljščina, hrvaščina, indonezijščina, Gruzinščina, portugalščina	Portugalska
Uradni jezik Manitoba je <mask>.	angleščina	portugalščina, Romunščina, slovenščina, poljščina, bolgarščina, indonezijščina, latinščina, španščina, finščina, angleščina	Manitoba
Uradni jezik Malabo je <mask>.	španščina	latinščina, francoščina, albanščina, madžarščina, turščina, Gruzinščina, švedščina, Romunščina, Korejščina, španščina	Malabo
Uradni jezik Evropska unija je <mask>.	španščina	latinščina, turščina, Korejščina, francoščina, angleščina, ruščina, švedščina, Baskovščina, portugalščina, španščina	Evropska unija
Uradni jezik Helsinki je <mask>.	finščina	poljščina, Srbščina, armenščina, Korejščina, francoščina, italijanščina, Ukrajinščina, grščina, švedščina, finščina	Helsinki
Uradni jezik Katalonija je <mask>.	španščina	poljščina, angleščina, hrvaščina, Litovščina, francoščina, ruščina, Romunščina, armenščina, italijanščina, španščina	Katalonija
Uradni jezik Sejšeli je <mask>.	angleščina	Katalonščina, italijanščina, španščina, Gruzinščina, finščina, hrvaščina, Slovaščina, latinščina, Japonščina, angleščina	Sejšeli
Uradni jezik Saskatchewan je <mask>.	angleščina	Perzijščina, Litovščina, latinščina, portugalščina, Srbščina, španščina, švedščina, Slovaščina, Korejščina, angleščina	Saskatchewan
Uradni jezik Kosovo je <mask>.	albanščina	italijanščina, Gruzinščina, francoščina, indonezijščina, Baskovščina, Ukrajinščina, latinščina, Katalonščina, ruščina, albanščina	Kosovo
Uradni jezik Ekvador je <mask>.	španščina	Litovščina, Baskovščina, Češčina, ruščina, nemščina, Gruzinščina, hrvaščina, tajščina, Srbščina, španščina	Ekvador
Uradni jezik Organizacija združenih narodov je <mask>.	angleščina	Korejščina, italijanščina, Japonščina, Estonščina, Litovščina, hrvaščina, grščina, Perzijščina, ruščina, angleščina	Organizacija združenih narodov
Uradni jezik Gvajana je <mask>.	angleščina	nemščina, tajščina, grščina, Češčina, latinščina, portugalščina, Gruzinščina, Baskovščina, Srbščina, angleščina	Gvajana
Uradni jezik Avstrija je <mask>.	nemščina	švedščina, grščina, italijanščina, Litovščina, latinščina, Češčina, hrvaščina, Baskovščina, Katalonščina, nemščina	Avstrija
Uradni jezik Turčija je <mask>.	turščina	slovenščina, španščina, Islandščina, portugalščina, Nizozemščina, poljščina, nemščina, albanščina, francoščina, turščina	Turčija
Uradni jezik Čile je <mask>.	španščina	Baskovščina, tajščina, angleščina, slovenščina, indonezijščina, nemščina, Nizozemščina, Češčina, bolgarščina, španščina	Čile
Uradni jezik Evropska unija je <mask>.	angleščina	Romunščina, francoščina, grščina, hrvaščina, albanščina, Hebrejščina, Gruzinščina, Perzijščina, Baskovščina, angleščina	Evropska unija
Uradni jezik Južna Dakota je <mask>.	angleščina	francoščina, Češčina, Islandščina, Hebrejščina, latinščina, Litovščina, azerbajdžanščina, Katalonščina, Japonščina, angleščina	Južna Dakota
Uradni jezik Alabama je <mask>.	angleščina	Litovščina, grščina, španščina, Estonščina, nemščina, Srbščina, Hebrejščina, francoščina, Kitajščina, angleščina	Alabama
Uradni jezik Kalifornija je <mask>.	angleščina	španščina, armenščina, Hebrejščina, italijanščina, švedščina, francoščina, albanščina, madžarščina, Ukrajinščina, angleščina	Kalifornija
Uradni jezik Švica je <mask>.	italijanščina	Estonščina, albanščina, švedščina, Japonščina, hrvaščina, bolgarščina, turščina, Litovščina, ruščina, italijanščina	Švica
Uradni jezik Rusija je <mask>.	ruščina	latinščina, Baskovščina, Kitajščina, španščina, Romunščina, Perzijščina, tajščina, Nizozemščina, portugalščina, ruščina	Rusija
Uradni jezik Jukon je <mask>.	angleščina	tajščina, azerbajdžanščina, Ukrajinščina, finščina, španščina, hrvaščina, Slovaščina, Estonščina, poljščina, angleščina	Jukon
Uradni jezik Burkina Faso je <mask>.	francoščina	Japonščina, nemščina, tajščina, Estonščina, Slovaščina, portugalščina, poljščina, indonezijščina, azerbajdžanščina, francoščina	Burkina Faso
Uradni jezik Rusija je <mask>.	azerbajdžanščina	Češčina, Japonščina, Perzijščina, Islandščina, albanščina, slovenščina, Romunščina, Korejščina, ruščina, azerbajdžanščina	Rusija
Uradni jezik Nunavut je <mask>.	francoščina	turščina, Urdujščina, Korejščina, Baskovščina, latinščina, hrvaščina, slovenščina, albanščina, indonezijščina, francoščina	Nunavut
Uradni jezik Italija je <mask>.	italijanščina	Nizozemščina, Romunščina, turščina, Islandščina, Ukrajinščina, španščina, finščina, Gruzinščina, madžarščina, italijanščina	Italija
Uradni jezik Severna Karolina je <mask>.	angleščina	Baskovščina, grščina, latinščina, poljščina, francoščina, turščina, madžarščina, Nizozemščina, ruščina, angleščina	Severna Karolina
Uradni jezik Filipini je <mask>.	angleščina	latinščina, armenščina, Urdujščina, Estonščina, albanščina, Danščina, Litovščina, Srbščina, švedščina, angleščina	Filipini
