Prompt	Ans	Candidate Ans	Subject
Афіцыйнай мовай востраў Мэн з'яўляецца <mask>.	англійская мова	Харвацкая мова, карэйская мова, фінская мова, кітайская мова, французская мова, тайская мова, японская мова, сербская мова, баскская мова, англійская мова	востраў Мэн
Афіцыйнай мовай Місісіпі з'яўляецца <mask>.	англійская мова	грэчаская мова, японская мова, дацкая мова, кітайская мова, румынская мова, нідэрландская мова, Харвацкая мова, урду, армянская мова, англійская мова	Місісіпі
Афіцыйнай мовай Макаа з'яўляецца <mask>.	кітайская мова	шведская мова, албанская мова, чэшская мова, інданезійская мова, французская мова, нямецкая мова, тайская мова, Харвацкая мова, румынская мова, кітайская мова	Макаа
Афіцыйнай мовай Ізраіль з'яўляецца <mask>.	іўрыт	Ісландская мова, румынская мова, англійская мова, каталанская мова, славацкая мова, грэчаская мова, венгерская мова, польская мова, балгарская мова, іўрыт	Ізраіль
Афіцыйнай мовай Самоа з'яўляецца <mask>.	англійская мова	іўрыт, славацкая мова, армянская мова, іспанская мова, венгерская мова, карэйская мова, урду, кітайская мова, японская мова, англійская мова	Самоа
Афіцыйнай мовай Швейцарыя з'яўляецца <mask>.	французская мова	Харвацкая мова, іўрыт, лацінская мова, нямецкая мова, венгерская мова, азербайджанская мова, іспанская мова, украінская мова, нідэрландская мова, французская мова	Швейцарыя
Афіцыйнай мовай Бельгія з'яўляецца <mask>.	нямецкая мова	фінская мова, італьянская мова, азербайджанская мова, Ісландская мова, грэчаская мова, кітайская мова, армянская мова, грузінская мова, албанская мова, нямецкая мова	Бельгія
Афіцыйнай мовай Науру з'яўляецца <mask>.	англійская мова	азербайджанская мова, венгерская мова, украінская мова, албанская мова, іўрыт, Харвацкая мова, дацкая мова, французская мова, італьянская мова, англійская мова	Науру
Афіцыйнай мовай Фалклендскія астравы з'яўляецца <mask>.	англійская мова	інданезійская мова, грэчаская мова, іўрыт, лацінская мова, славацкая мова, кітайская мова, армянская мова, грузінская мова, Ісландская мова, англійская мова	Фалклендскія астравы
Афіцыйнай мовай Гвінея з'яўляецца <mask>.	французская мова	чэшская мова, японская мова, румынская мова, эстонская мова, турэцкая мова, Ісландская мова, інданезійская мова, фінская мова, іспанская мова, французская мова	Гвінея
Афіцыйнай мовай Аўстралія з'яўляецца <mask>.	англійская мова	шведская мова, Ісландская мова, славацкая мова, лацінская мова, карэйская мова, Харвацкая мова, турэцкая мова, французская мова, азербайджанская мова, англійская мова	Аўстралія
Афіцыйнай мовай Перу з'яўляецца <mask>.	іспанская мова	польская мова, венгерская мова, Ісландская мова, нідэрландская мова, армянская мова, шведская мова, балгарская мова, іўрыт, чэшская мова, іспанская мова	Перу
Афіцыйнай мовай Лесота з'яўляецца <mask>.	англійская мова	эстонская мова, літоўская мова, сербская мова, партугальская мова, фінская мова, руская мова, французская мова, тайская мова, венгерская мова, англійская мова	Лесота
Афіцыйнай мовай Індыя з'яўляецца <mask>.	англійская мова	балгарская мова, літоўская мова, тайская мова, албанская мова, нідэрландская мова, кітайская мова, польская мова, эстонская мова, іспанская мова, англійская мова	Індыя
Афіцыйнай мовай Зімбабвэ з'яўляецца <mask>.	англійская мова	іўрыт, літоўская мова, албанская мова, балгарская мова, польская мова, грузінская мова, турэцкая мова, дацкая мова, французская мова, англійская мова	Зімбабвэ
Афіцыйнай мовай Джыбуці з'яўляецца <mask>.	французская мова	Славенская мова, нідэрландская мова, англійская мова, Ісландская мова, іўрыт, італьянская мова, украінская мова, славацкая мова, фінская мова, французская мова	Джыбуці
Афіцыйнай мовай Мантана з'яўляецца <mask>.	англійская мова	славацкая мова, азербайджанская мова, чэшская мова, албанская мова, балгарская мова, руская мова, японская мова, нідэрландская мова, Славенская мова, англійская мова	Мантана
Афіцыйнай мовай Багамскія Астравы з'яўляецца <mask>.	англійская мова	сербская мова, баскская мова, персідская мова, інданезійская мова, балгарская мова, грузінская мова, іспанская мова, венгерская мова, украінская мова, англійская мова	Багамскія Астравы
Афіцыйнай мовай Антарыа з'яўляецца <mask>.	англійская мова	нямецкая мова, венгерская мова, карэйская мова, чэшская мова, урду, сербская мова, італьянская мова, руская мова, польская мова, англійская мова	Антарыа
Афіцыйнай мовай Альберта з'яўляецца <mask>.	англійская мова	грэчаская мова, чэшская мова, дацкая мова, лацінская мова, украінская мова, нямецкая мова, Славенская мова, шведская мова, каталанская мова, англійская мова	Альберта
Афіцыйнай мовай Чарнагорыя з'яўляецца <mask>.	сербская мова	эстонская мова, лацінская мова, італьянская мова, урду, каталанская мова, азербайджанская мова, французская мова, грузінская мова, іспанская мова, сербская мова	Чарнагорыя
Афіцыйнай мовай Эсваціні з'яўляецца <mask>.	англійская мова	іўрыт, персідская мова, балгарская мова, баскская мова, албанская мова, шведская мова, французская мова, карэйская мова, славацкая мова, англійская мова	Эсваціні
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	нідэрландская мова	грэчаская мова, літоўская мова, Ісландская мова, лацінская мова, украінская мова, польская мова, Харвацкая мова, англійская мова, эстонская мова, нідэрландская мова	Еўрапейскі Саюз
Афіцыйнай мовай Грэнада з'яўляецца <mask>.	англійская мова	венгерская мова, літоўская мова, сербская мова, лацінская мова, партугальская мова, іўрыт, армянская мова, балгарская мова, грэчаская мова, англійская мова	Грэнада
Афіцыйнай мовай Чачня з'яўляецца <mask>.	руская мова	фінская мова, партугальская мова, славацкая мова, баскская мова, венгерская мова, лацінская мова, азербайджанская мова, тайская мова, румынская мова, руская мова	Чачня
Афіцыйнай мовай Руанда з'яўляецца <mask>.	англійская мова	інданезійская мова, польская мова, партугальская мова, урду, тайская мова, іўрыт, грэчаская мова, шведская мова, французская мова, англійская мова	Руанда
Афіцыйнай мовай Фінляндыя з'яўляецца <mask>.	фінская мова	шведская мова, эстонская мова, карэйская мова, японская мова, Ісландская мова, кітайская мова, іўрыт, азербайджанская мова, дацкая мова, фінская мова	Фінляндыя
Афіцыйнай мовай Небраска з'яўляецца <mask>.	англійская мова	чэшская мова, балгарская мова, літоўская мова, руская мова, фінская мова, кітайская мова, каталанская мова, карэйская мова, армянская мова, англійская мова	Небраска
Афіцыйнай мовай Польшча з'яўляецца <mask>.	польская мова	Славенская мова, шведская мова, тайская мова, Харвацкая мова, чэшская мова, англійская мова, кітайская мова, армянская мова, італьянская мова, польская мова	Польшча
Афіцыйнай мовай Базель з'яўляецца <mask>.	нямецкая мова	фінская мова, румынская мова, сербская мова, дацкая мова, кітайская мова, урду, эстонская мова, персідская мова, японская мова, нямецкая мова	Базель
Афіцыйнай мовай Арканзас з'яўляецца <mask>.	англійская мова	італьянская мова, баскская мова, Ісландская мова, чэшская мова, кітайская мова, венгерская мова, славацкая мова, сербская мова, дацкая мова, англійская мова	Арканзас
Афіцыйнай мовай Румынія з'яўляецца <mask>.	румынская мова	руская мова, албанская мова, нідэрландская мова, лацінская мова, кітайская мова, англійская мова, урду, украінская мова, дацкая мова, румынская мова	Румынія
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	грэчаская мова	Ісландская мова, украінская мова, баскская мова, кітайская мова, партугальская мова, фінская мова, дацкая мова, азербайджанская мова, шведская мова, грэчаская мова	Еўрапейскі Саюз
Афіцыйнай мовай Кенія з'яўляецца <mask>.	англійская мова	літоўская мова, нямецкая мова, баскская мова, інданезійская мова, іўрыт, Харвацкая мова, украінская мова, іспанская мова, фінская мова, англійская мова	Кенія
Афіцыйнай мовай Гана з'яўляецца <mask>.	англійская мова	румынская мова, грузінская мова, італьянская мова, эстонская мова, дацкая мова, балгарская мова, чэшская мова, інданезійская мова, венгерская мова, англійская мова	Гана
Афіцыйнай мовай Славенія з'яўляецца <mask>.	Славенская мова	сербская мова, армянская мова, персідская мова, Ісландская мова, турэцкая мова, польская мова, эстонская мова, урду, украінская мова, Славенская мова	Славенія
Афіцыйнай мовай Малдова з'яўляецца <mask>.	румынская мова	баскская мова, французская мова, шведская мова, партугальская мова, карэйская мова, нямецкая мова, сербская мова, японская мова, дацкая мова, румынская мова	Малдова
Афіцыйнай мовай Французская Гвіяна з'яўляецца <mask>.	французская мова	іспанская мова, грузінская мова, сербская мова, інданезійская мова, урду, італьянская мова, Ісландская мова, баскская мова, грэчаская мова, французская мова	Французская Гвіяна
Афіцыйнай мовай Літва з'яўляецца <mask>.	літоўская мова	руская мова, Славенская мова, каталанская мова, славацкая мова, румынская мова, партугальская мова, баскская мова, украінская мова, нямецкая мова, літоўская мова	Літва
Афіцыйнай мовай Беліз з'яўляецца <mask>.	англійская мова	нідэрландская мова, турэцкая мова, румынская мова, італьянская мова, баскская мова, сербская мова, Харвацкая мова, руская мова, балгарская мова, англійская мова	Беліз
Афіцыйнай мовай Іспанія з'яўляецца <mask>.	каталанская мова	чэшская мова, французская мова, нідэрландская мова, інданезійская мова, баскская мова, украінская мова, румынская мова, італьянская мова, венгерская мова, каталанская мова	Іспанія
Афіцыйнай мовай Барбадас з'яўляецца <mask>.	англійская мова	партугальская мова, італьянская мова, японская мова, грузінская мова, каталанская мова, баскская мова, Славенская мова, румынская мова, турэцкая мова, англійская мова	Барбадас
Афіцыйнай мовай Калумбія з'яўляецца <mask>.	іспанская мова	грузінская мова, партугальская мова, нідэрландская мова, румынская мова, лацінская мова, венгерская мова, фінская мова, украінская мова, Харвацкая мова, іспанская мова	Калумбія
Афіцыйнай мовай Бруней з'яўляецца <mask>.	англійская мова	Славенская мова, венгерская мова, турэцкая мова, кітайская мова, грузінская мова, славацкая мова, чэшская мова, эстонская мова, лацінская мова, англійская мова	Бруней
Афіцыйнай мовай Пакістан з'яўляецца <mask>.	урду	венгерская мова, персідская мова, нямецкая мова, французская мова, партугальская мова, Харвацкая мова, Славенская мова, японская мова, тайская мова, урду	Пакістан
Афіцыйнай мовай Сенегал з'яўляецца <mask>.	французская мова	румынская мова, балгарская мова, Славенская мова, турэцкая мова, эстонская мова, украінская мова, баскская мова, партугальская мова, іспанская мова, французская мова	Сенегал
Афіцыйнай мовай Нунавут з'яўляецца <mask>.	англійская мова	грузінская мова, кітайская мова, сербская мова, літоўская мова, італьянская мова, Харвацкая мова, інданезійская мова, каталанская мова, карэйская мова, англійская мова	Нунавут
Афіцыйнай мовай Жэнева з'яўляецца <mask>.	французская мова	карэйская мова, азербайджанская мова, турэцкая мова, японская мова, нідэрландская мова, украінская мова, эстонская мова, партугальская мова, каталанская мова, французская мова	Жэнева
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	балгарская мова	сербская мова, грузінская мова, эстонская мова, урду, інданезійская мова, Ісландская мова, японская мова, армянская мова, фінская мова, балгарская мова	Еўрапейскі Саюз
Афіцыйнай мовай Боснія і Герцагавіна з'яўляецца <mask>.	сербская мова	карэйская мова, іспанская мова, румынская мова, шведская мова, каталанская мова, баскская мова, венгерская мова, грэчаская мова, албанская мова, сербская мова	Боснія і Герцагавіна
Афіцыйнай мовай Фінляндыя з'яўляецца <mask>.	шведская мова	фінская мова, нідэрландская мова, руская мова, албанская мова, нямецкая мова, тайская мова, іспанская мова, французская мова, дацкая мова, шведская мова	Фінляндыя
Афіцыйнай мовай Папуа — Новая Гвінея з'яўляецца <mask>.	англійская мова	партугальская мова, урду, персідская мова, інданезійская мова, чэшская мова, польская мова, фінская мова, дацкая мова, іўрыт, англійская мова	Папуа — Новая Гвінея
Афіцыйнай мовай Руанда з'яўляецца <mask>.	французская мова	румынская мова, карэйская мова, азербайджанская мова, баскская мова, лацінская мова, Славенская мова, урду, руская мова, тайская мова, французская мова	Руанда
Афіцыйнай мовай Чад з'яўляецца <mask>.	французская мова	Славенская мова, фінская мова, нямецкая мова, баскская мова, англійская мова, славацкая мова, эстонская мова, азербайджанская мова, руская мова, французская мова	Чад
Афіцыйнай мовай Ерэван з'яўляецца <mask>.	армянская мова	іўрыт, англійская мова, дацкая мова, нідэрландская мова, фінская мова, літоўская мова, албанская мова, карэйская мова, сербская мова, армянская мова	Ерэван
Афіцыйнай мовай Балівія з'яўляецца <mask>.	іспанская мова	руская мова, сербская мова, Харвацкая мова, нямецкая мова, Славенская мова, баскская мова, армянская мова, фінская мова, Ісландская мова, іспанская мова	Балівія
Афіцыйнай мовай Малайзія з'яўляецца <mask>.	англійская мова	армянская мова, кітайская мова, венгерская мова, грузінская мова, партугальская мова, румынская мова, украінская мова, урду, шведская мова, англійская мова	Малайзія
Афіцыйнай мовай Паўднёвы Судан з'яўляецца <mask>.	англійская мова	венгерская мова, грузінская мова, нідэрландская мова, руская мова, грэчаская мова, нямецкая мова, турэцкая мова, інданезійская мова, каталанская мова, англійская мова	Паўднёвы Судан
Афіцыйнай мовай Экватарыяльная Гвінея з'яўляецца <mask>.	французская мова	эстонская мова, фінская мова, літоўская мова, урду, інданезійская мова, персідская мова, азербайджанская мова, карэйская мова, славацкая мова, французская мова	Экватарыяльная Гвінея
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	венгерская мова	эстонская мова, армянская мова, іспанская мова, Славенская мова, грэчаская мова, англійская мова, баскская мова, каталанская мова, Харвацкая мова, венгерская мова	Еўрапейскі Саюз
Афіцыйнай мовай Кыргызстан з'яўляецца <mask>.	руская мова	эстонская мова, балгарская мова, чэшская мова, нідэрландская мова, сербская мова, карэйская мова, літоўская мова, армянская мова, украінская мова, руская мова	Кыргызстан
Афіцыйнай мовай Японія з'яўляецца <mask>.	японская мова	румынская мова, літоўская мова, шведская мова, фінская мова, Славенская мова, лацінская мова, французская мова, інданезійская мова, грузінская мова, японская мова	Японія
Афіцыйнай мовай Іран з'яўляецца <mask>.	персідская мова	турэцкая мова, дацкая мова, каталанская мова, нідэрландская мова, албанская мова, японская мова, кітайская мова, інданезійская мова, іўрыт, персідская мова	Іран
Афіцыйнай мовай Тамперэ з'яўляецца <mask>.	фінская мова	славацкая мова, балгарская мова, нямецкая мова, шведская мова, армянская мова, Славенская мова, тайская мова, інданезійская мова, Харвацкая мова, фінская мова	Тамперэ
Афіцыйнай мовай Панама з'яўляецца <mask>.	іспанская мова	шведская мова, баскская мова, фінская мова, тайская мова, венгерская мова, Славенская мова, украінская мова, руская мова, грузінская мова, іспанская мова	Панама
Афіцыйнай мовай Квебек з'яўляецца <mask>.	французская мова	Харвацкая мова, венгерская мова, іспанская мова, руская мова, польская мова, украінская мова, Славенская мова, чэшская мова, літоўская мова, французская мова	Квебек
Афіцыйнай мовай Рымская імперыя з'яўляецца <mask>.	лацінская мова	літоўская мова, балгарская мова, карэйская мова, шведская мова, азербайджанская мова, украінская мова, чэшская мова, урду, Ісландская мова, лацінская мова	Рымская імперыя
Афіцыйнай мовай Экватарыяльная Гвінея з'яўляецца <mask>.	іспанская мова	баскская мова, украінская мова, урду, іўрыт, персідская мова, балгарская мова, Славенская мова, партугальская мова, літоўская мова, іспанская мова	Экватарыяльная Гвінея
Афіцыйнай мовай Правінцыя Ньюфаўндленд і Лабрадор з'яўляецца <mask>.	англійская мова	літоўская мова, балгарская мова, Ісландская мова, каталанская мова, армянская мова, іспанская мова, кітайская мова, нідэрландская мова, шведская мова, англійская мова	Правінцыя Ньюфаўндленд і Лабрадор
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	эстонская мова	літоўская мова, румынская мова, персідская мова, грэчаская мова, інданезійская мова, тайская мова, балгарская мова, нямецкая мова, чэшская мова, эстонская мова	Еўрапейскі Саюз
Афіцыйнай мовай Арганізацыя Аб’яднаных Нацый з'яўляецца <mask>.	іспанская мова	польская мова, японская мова, эстонская мова, нямецкая мова, сербская мова, венгерская мова, Харвацкая мова, урду, Ісландская мова, іспанская мова	Арганізацыя Аб’яднаных Нацый
Афіцыйнай мовай Якуція з'яўляецца <mask>.	руская мова	тайская мова, чэшская мова, англійская мова, французская мова, грэчаская мова, партугальская мова, армянская мова, фінская мова, каталанская мова, руская мова	Якуція
Афіцыйнай мовай Еўрапейскі Саюз з'яўляецца <mask>.	польская мова	кітайская мова, літоўская мова, славацкая мова, персідская мова, руская мова, чэшская мова, эстонская мова, азербайджанская мова, японская мова, польская мова	Еўрапейскі Саюз
Афіцыйнай мовай Дамініканская Рэспубліка з'яўляецца <mask>.	іспанская мова	Харвацкая мова, кітайская мова, нідэрландская мова, грэчаская мова, італьянская мова, грузінская мова, Славенская мова, нямецкая мова, албанская мова, іспанская мова	Дамініканская Рэспубліка
Афіцыйнай мовай Правінцыя Брытанская Калумбія з'яўляецца <mask>.	англійская мова	французская мова, нідэрландская мова, карэйская мова, балгарская мова, каталанская мова, Харвацкая мова, італьянская мова, грэчаская мова, руская мова, англійская мова	Правінцыя Брытанская Калумбія
Афіцыйнай мовай Бельгія з'яўляецца <mask>.	нідэрландская мова	баскская мова, румынская мова, грэчаская мова, французская мова, літоўская мова, польская мова, шведская мова, албанская мова, партугальская мова, нідэрландская мова	Бельгія
Афіцыйнай мовай Візантыя з'яўляецца <mask>.	лацінская мова	іспанская мова, іўрыт, румынская мова, японская мова, эстонская мова, тайская мова, дацкая мова, турэцкая мова, інданезійская мова, лацінская мова	Візантыя
Афіцыйнай мовай Ірландыя з'яўляецца <mask>.	англійская мова	сербская мова, нямецкая мова, італьянская мова, венгерская мова, руская мова, азербайджанская мова, грузінская мова, Ісландская мова, іспанская мова, англійская мова	Ірландыя
Афіцыйнай мовай Нідэрланды з'яўляецца <mask>.	нідэрландская мова	грузінская мова, чэшская мова, турэцкая мова, эстонская мова, украінская мова, венгерская мова, баскская мова, інданезійская мова, партугальская мова, нідэрландская мова	Нідэрланды
Афіцыйнай мовай Канзас з'яўляецца <mask>.	англійская мова	польская мова, славацкая мова, турэцкая мова, сербская мова, каталанская мова, армянская мова, эстонская мова, украінская мова, тайская мова, англійская мова	Канзас
Афіцыйнай мовай Паўднёва-Афрыканская Рэспубліка з'яўляецца <mask>.	англійская мова	украінская мова, лацінская мова, грузінская мова, тайская мова, кітайская мова, нямецкая мова, руская мова, італьянская мова, эстонская мова, англійская мова	Паўднёва-Афрыканская Рэспубліка
Афіцыйнай мовай Вануату з'яўляецца <mask>.	англійская мова	лацінская мова, нідэрландская мова, інданезійская мова, карэйская мова, балгарская мова, грузінская мова, нямецкая мова, каталанская мова, сербская мова, англійская мова	Вануату
Афіцыйнай мовай Чарнагорыя з'яўляецца <mask>.	Харвацкая мова	каталанская мова, грузінская мова, украінская мова, чэшская мова, венгерская мова, дацкая мова, нямецкая мова, іспанская мова, грэчаская мова, Харвацкая мова	Чарнагорыя
Афіцыйнай мовай Сурынам з'яўляецца <mask>.	нідэрландская мова	венгерская мова, партугальская мова, інданезійская мова, сербская мова, Харвацкая мова, армянская мова, Славенская мова, кітайская мова, чэшская мова, нідэрландская мова	Сурынам
Афіцыйнай мовай Каларада з'яўляецца <mask>.	англійская мова	каталанская мова, украінская мова, Ісландская мова, азербайджанская мова, партугальская мова, венгерская мова, Харвацкая мова, французская мова, чэшская мова, англійская мова	Каларада
Афіцыйнай мовай Тонга з'яўляецца <mask>.	англійская мова	славацкая мова, венгерская мова, каталанская мова, грузінская мова, французская мова, грэчаская мова, армянская мова, шведская мова, партугальская мова, англійская мова	Тонга
Афіцыйнай мовай Англія з'яўляецца <mask>.	англійская мова	Славенская мова, дацкая мова, эстонская мова, кітайская мова, албанская мова, шведская мова, фінская мова, чэшская мова, балгарская мова, англійская мова	Англія
Афіцыйнай мовай Экватарыяльная Гвінея з'яўляецца <mask>.	партугальская мова	эстонская мова, албанская мова, грузінская мова, Славенская мова, венгерская мова, балгарская мова, славацкая мова, нямецкая мова, японская мова, партугальская мова	Экватарыяльная Гвінея
Афіцыйнай мовай Гвінея-Бісау з'яўляецца <mask>.	партугальская мова	славацкая мова, італьянская мова, лацінская мова, нідэрландская мова, польская мова, Харвацкая мова, шведская мова, інданезійская мова, эстонская мова, партугальская мова	Гвінея-Бісау
Афіцыйнай мовай Боснія і Герцагавіна з'яўляецца <mask>.	Харвацкая мова	руская мова, эстонская мова, японская мова, французская мова, урду, партугальская мова, персідская мова, румынская мова, каталанская мова, Харвацкая мова	Боснія і Герцагавіна
Афіцыйнай мовай Індыяна з'яўляецца <mask>.	англійская мова	Харвацкая мова, венгерская мова, польская мова, іспанская мова, албанская мова, кітайская мова, урду, Ісландская мова, тайская мова, англійская мова	Індыяна
Афіцыйнай мовай Карэйская Народна-Дэмакратычная Рэспубліка з'яўляецца <mask>.	карэйская мова	персідская мова, фінская мова, азербайджанская мова, славацкая мова, турэцкая мова, інданезійская мова, баскская мова, іспанская мова, тайская мова, карэйская мова	Карэйская Народна-Дэмакратычная Рэспубліка
