Prompt	Ans	Candidate Ans	Subject
A Bázel hivatalos nyelve <mask>.	német	finn, román, szerb, dán, kínai, urdu, észt, perzsa, japán, német	Bázel
A Arkansas hivatalos nyelve <mask>.	angol	olasz, baszk, izlandi, cseh, kínai, magyar, szlovák, szerb, dán, angol	Arkansas
A Románia hivatalos nyelve <mask>.	román	orosz, albán, holland, latin, kínai, angol, urdu, ukrán, dán, román	Románia
A Európai Unió hivatalos nyelve <mask>.	görög	izlandi, ukrán, baszk, kínai, portugál, finn, dán, azeri, svéd, görög	Európai Unió
A Kenya hivatalos nyelve <mask>.	angol	litván, német, baszk, indonéz, héber, horvát, ukrán, spanyol, finn, angol	Kenya
A Ghána hivatalos nyelve <mask>.	angol	román, grúz, olasz, észt, dán, bolgár, cseh, indonéz, magyar, angol	Ghána
A Szlovénia hivatalos nyelve <mask>.	szlovén	szerb, örmény, perzsa, izlandi, török, lengyel, észt, urdu, ukrán, szlovén	Szlovénia
A Moldova hivatalos nyelve <mask>.	román	baszk, francia, svéd, portugál, koreai, német, szerb, japán, dán, román	Moldova
A Francia Guyana hivatalos nyelve <mask>.	francia	spanyol, grúz, szerb, indonéz, urdu, olasz, izlandi, baszk, görög, francia	Francia Guyana
A Litvánia hivatalos nyelve <mask>.	litván	orosz, szlovén, katalán, szlovák, román, portugál, baszk, ukrán, német, litván	Litvánia
A Belize hivatalos nyelve <mask>.	angol	holland, török, román, olasz, baszk, szerb, horvát, orosz, bolgár, angol	Belize
A Spanyolország hivatalos nyelve <mask>.	katalán	cseh, francia, holland, indonéz, baszk, ukrán, román, olasz, magyar, katalán	Spanyolország
A Barbados hivatalos nyelve <mask>.	angol	portugál, olasz, japán, grúz, katalán, baszk, szlovén, román, török, angol	Barbados
A Kolumbia hivatalos nyelve <mask>.	spanyol	grúz, portugál, holland, román, latin, magyar, finn, ukrán, horvát, spanyol	Kolumbia
A Brunei hivatalos nyelve <mask>.	angol	szlovén, magyar, török, kínai, grúz, szlovák, cseh, észt, latin, angol	Brunei
A Pakisztán hivatalos nyelve <mask>.	urdu	magyar, perzsa, német, francia, portugál, horvát, szlovén, japán, thai, urdu	Pakisztán
A Szenegál hivatalos nyelve <mask>.	francia	román, bolgár, szlovén, török, észt, ukrán, baszk, portugál, spanyol, francia	Szenegál
A Nunavut hivatalos nyelve <mask>.	angol	grúz, kínai, szerb, litván, olasz, horvát, indonéz, katalán, koreai, angol	Nunavut
A Genf hivatalos nyelve <mask>.	francia	koreai, azeri, török, japán, holland, ukrán, észt, portugál, katalán, francia	Genf
A Európai Unió hivatalos nyelve <mask>.	bolgár	szerb, grúz, észt, urdu, indonéz, izlandi, japán, örmény, finn, bolgár	Európai Unió
A Bosznia-Hercegovina hivatalos nyelve <mask>.	szerb	koreai, spanyol, román, svéd, katalán, baszk, magyar, görög, albán, szerb	Bosznia-Hercegovina
A Finnország hivatalos nyelve <mask>.	svéd	finn, holland, orosz, albán, német, thai, spanyol, francia, dán, svéd	Finnország
A Pápua Új-Guinea hivatalos nyelve <mask>.	angol	portugál, urdu, perzsa, indonéz, cseh, lengyel, finn, dán, héber, angol	Pápua Új-Guinea
A Ruanda hivatalos nyelve <mask>.	francia	román, koreai, azeri, baszk, latin, szlovén, urdu, orosz, thai, francia	Ruanda
A Csád hivatalos nyelve <mask>.	francia	szlovén, finn, német, baszk, angol, szlovák, észt, azeri, orosz, francia	Csád
A Jereván hivatalos nyelve <mask>.	örmény	héber, angol, dán, holland, finn, litván, albán, koreai, szerb, örmény	Jereván
A Bolívia hivatalos nyelve <mask>.	spanyol	orosz, szerb, horvát, német, szlovén, baszk, örmény, finn, izlandi, spanyol	Bolívia
A Malajzia hivatalos nyelve <mask>.	angol	örmény, kínai, magyar, grúz, portugál, román, ukrán, urdu, svéd, angol	Malajzia
A Dél-Szudán hivatalos nyelve <mask>.	angol	magyar, grúz, holland, orosz, görög, német, török, indonéz, katalán, angol	Dél-Szudán
A Egyenlítői-Guinea hivatalos nyelve <mask>.	francia	észt, finn, litván, urdu, indonéz, perzsa, azeri, koreai, szlovák, francia	Egyenlítői-Guinea
A Európai Unió hivatalos nyelve <mask>.	magyar	észt, örmény, spanyol, szlovén, görög, angol, baszk, katalán, horvát, magyar	Európai Unió
A Kirgizisztán hivatalos nyelve <mask>.	orosz	észt, bolgár, cseh, holland, szerb, koreai, litván, örmény, ukrán, orosz	Kirgizisztán
A Japán hivatalos nyelve <mask>.	japán	román, litván, svéd, finn, szlovén, latin, francia, indonéz, grúz, japán	Japán
A Irán hivatalos nyelve <mask>.	perzsa	török, dán, katalán, holland, albán, japán, kínai, indonéz, héber, perzsa	Irán
A Tampere hivatalos nyelve <mask>.	finn	szlovák, bolgár, német, svéd, örmény, szlovén, thai, indonéz, horvát, finn	Tampere
A Panama hivatalos nyelve <mask>.	spanyol	svéd, baszk, finn, thai, magyar, szlovén, ukrán, orosz, grúz, spanyol	Panama
A Québec hivatalos nyelve <mask>.	francia	horvát, magyar, spanyol, orosz, lengyel, ukrán, szlovén, cseh, litván, francia	Québec
A Római Birodalom hivatalos nyelve <mask>.	latin	litván, bolgár, koreai, svéd, azeri, ukrán, cseh, urdu, izlandi, latin	Római Birodalom
A Egyenlítői-Guinea hivatalos nyelve <mask>.	spanyol	baszk, ukrán, urdu, héber, perzsa, bolgár, szlovén, portugál, litván, spanyol	Egyenlítői-Guinea
A Új-Fundland és Labrador hivatalos nyelve <mask>.	angol	litván, bolgár, izlandi, katalán, örmény, spanyol, kínai, holland, svéd, angol	Új-Fundland és Labrador
A Európai Unió hivatalos nyelve <mask>.	észt	litván, román, perzsa, görög, indonéz, thai, bolgár, német, cseh, észt	Európai Unió
A Egyesült Nemzetek Szervezete hivatalos nyelve <mask>.	spanyol	lengyel, japán, észt, német, szerb, magyar, horvát, urdu, izlandi, spanyol	Egyesült Nemzetek Szervezete
A Jakutföld hivatalos nyelve <mask>.	orosz	thai, cseh, angol, francia, görög, portugál, örmény, finn, katalán, orosz	Jakutföld
A Európai Unió hivatalos nyelve <mask>.	lengyel	kínai, litván, szlovák, perzsa, orosz, cseh, észt, azeri, japán, lengyel	Európai Unió
A Dominikai Köztársaság hivatalos nyelve <mask>.	spanyol	horvát, kínai, holland, görög, olasz, grúz, szlovén, német, albán, spanyol	Dominikai Köztársaság
A Brit Columbia hivatalos nyelve <mask>.	angol	francia, holland, koreai, bolgár, katalán, horvát, olasz, görög, orosz, angol	Brit Columbia
A Belgium hivatalos nyelve <mask>.	holland	baszk, román, görög, francia, litván, lengyel, svéd, albán, portugál, holland	Belgium
A Bizánci Birodalom hivatalos nyelve <mask>.	latin	spanyol, héber, román, japán, észt, thai, dán, török, indonéz, latin	Bizánci Birodalom
A Írország hivatalos nyelve <mask>.	angol	szerb, német, olasz, magyar, orosz, azeri, grúz, izlandi, spanyol, angol	Írország
A Hollandia hivatalos nyelve <mask>.	holland	grúz, cseh, török, észt, ukrán, magyar, baszk, indonéz, portugál, holland	Hollandia
A Kansas hivatalos nyelve <mask>.	angol	lengyel, szlovák, török, szerb, katalán, örmény, észt, ukrán, thai, angol	Kansas
A Dél-afrikai Köztársaság hivatalos nyelve <mask>.	angol	ukrán, latin, grúz, thai, kínai, német, orosz, olasz, észt, angol	Dél-afrikai Köztársaság
A Vanuatu hivatalos nyelve <mask>.	angol	latin, holland, indonéz, koreai, bolgár, grúz, német, katalán, szerb, angol	Vanuatu
A Montenegró hivatalos nyelve <mask>.	horvát	katalán, grúz, ukrán, cseh, magyar, dán, német, spanyol, görög, horvát	Montenegró
A Suriname hivatalos nyelve <mask>.	holland	magyar, portugál, indonéz, szerb, horvát, örmény, szlovén, kínai, cseh, holland	Suriname
A Colorado hivatalos nyelve <mask>.	angol	katalán, ukrán, izlandi, azeri, portugál, magyar, horvát, francia, cseh, angol	Colorado
A Tonga hivatalos nyelve <mask>.	angol	szlovák, magyar, katalán, grúz, francia, görög, örmény, svéd, portugál, angol	Tonga
A Anglia hivatalos nyelve <mask>.	angol	szlovén, dán, észt, kínai, albán, svéd, finn, cseh, bolgár, angol	Anglia
A Egyenlítői-Guinea hivatalos nyelve <mask>.	portugál	észt, albán, grúz, szlovén, magyar, bolgár, szlovák, német, japán, portugál	Egyenlítői-Guinea
A Bissau-Guinea hivatalos nyelve <mask>.	portugál	szlovák, olasz, latin, holland, lengyel, horvát, svéd, indonéz, észt, portugál	Bissau-Guinea
A Bosznia-Hercegovina hivatalos nyelve <mask>.	horvát	orosz, észt, japán, francia, urdu, portugál, perzsa, román, katalán, horvát	Bosznia-Hercegovina
A Indiana hivatalos nyelve <mask>.	angol	horvát, magyar, lengyel, spanyol, albán, kínai, urdu, izlandi, thai, angol	Indiana
A Észak-Korea hivatalos nyelve <mask>.	koreai	perzsa, finn, azeri, szlovák, török, indonéz, baszk, spanyol, thai, koreai	Észak-Korea
A Oroszország hivatalos nyelve <mask>.	ukrán	magyar, örmény, indonéz, bolgár, grúz, holland, görög, román, latin, ukrán	Oroszország
A Argentína hivatalos nyelve <mask>.	spanyol	szlovák, indonéz, kínai, perzsa, albán, svéd, izlandi, magyar, ukrán, spanyol	Argentína
A Új-Skócia hivatalos nyelve <mask>.	angol	thai, horvát, olasz, azeri, héber, szlovák, cseh, orosz, német, angol	Új-Skócia
A Hawaii hivatalos nyelve <mask>.	angol	ukrán, török, bolgár, izlandi, indonéz, szlovák, spanyol, dán, szlovén, angol	Hawaii
A Palau hivatalos nyelve <mask>.	angol	dán, lengyel, svéd, szlovák, azeri, örmény, török, olasz, thai, angol	Palau
A Niue hivatalos nyelve <mask>.	angol	horvát, észt, dán, katalán, azeri, francia, német, kínai, portugál, angol	Niue
A Elefántcsontpart hivatalos nyelve <mask>.	francia	koreai, olasz, izlandi, dán, japán, svéd, grúz, lengyel, bolgár, francia	Elefántcsontpart
A Honduras hivatalos nyelve <mask>.	spanyol	kínai, török, héber, azeri, urdu, grúz, szlovén, észt, francia, spanyol	Honduras
A New Hampshire hivatalos nyelve <mask>.	angol	német, grúz, portugál, perzsa, kínai, magyar, horvát, koreai, indonéz, angol	New Hampshire
A Burundi hivatalos nyelve <mask>.	angol	orosz, török, holland, kínai, azeri, baszk, koreai, német, szlovén, angol	Burundi
A Kamerun hivatalos nyelve <mask>.	angol	baszk, olasz, görög, szlovén, lengyel, urdu, magyar, francia, finn, angol	Kamerun
A Alaszka hivatalos nyelve <mask>.	angol	dán, finn, szlovén, horvát, latin, román, orosz, katalán, francia, angol	Alaszka
A Vatikán hivatalos nyelve <mask>.	olasz	izlandi, szlovák, albán, finn, cseh, portugál, lengyel, baszk, magyar, olasz	Vatikán
A Mozambik hivatalos nyelve <mask>.	portugál	héber, koreai, indonéz, urdu, katalán, grúz, szlovén, horvát, cseh, portugál	Mozambik
A Kelet-Timor hivatalos nyelve <mask>.	portugál	latin, holland, baszk, örmény, olasz, svéd, albán, grúz, koreai, portugál	Kelet-Timor
A Nigéria hivatalos nyelve <mask>.	angol	albán, litván, baszk, észt, szlovák, dán, spanyol, thai, lengyel, angol	Nigéria
A Abházia hivatalos nyelve <mask>.	orosz	portugál, kínai, dán, koreai, francia, indonéz, olasz, horvát, latin, orosz	Abházia
A Portugália hivatalos nyelve <mask>.	portugál	szlovák, örmény, török, orosz, angol, lengyel, horvát, indonéz, grúz, portugál	Portugália
A Manitoba hivatalos nyelve <mask>.	angol	portugál, román, szlovén, lengyel, bolgár, indonéz, latin, spanyol, finn, angol	Manitoba
A Malabo hivatalos nyelve <mask>.	spanyol	latin, francia, albán, magyar, török, grúz, svéd, román, koreai, spanyol	Malabo
A Európai Unió hivatalos nyelve <mask>.	spanyol	latin, török, koreai, francia, angol, orosz, svéd, baszk, portugál, spanyol	Európai Unió
A Helsinki hivatalos nyelve <mask>.	finn	lengyel, szerb, örmény, koreai, francia, olasz, ukrán, görög, svéd, finn	Helsinki
A Katalónia hivatalos nyelve <mask>.	spanyol	lengyel, angol, horvát, litván, francia, orosz, román, örmény, olasz, spanyol	Katalónia
A Seychelle-szigetek hivatalos nyelve <mask>.	angol	katalán, olasz, spanyol, grúz, finn, horvát, szlovák, latin, japán, angol	Seychelle-szigetek
A Saskatchewan hivatalos nyelve <mask>.	angol	perzsa, litván, latin, portugál, szerb, spanyol, svéd, szlovák, koreai, angol	Saskatchewan
A Koszovó hivatalos nyelve <mask>.	albán	olasz, grúz, francia, indonéz, baszk, ukrán, latin, katalán, orosz, albán	Koszovó
A Ecuador hivatalos nyelve <mask>.	spanyol	litván, baszk, cseh, orosz, német, grúz, horvát, thai, szerb, spanyol	Ecuador
A Egyesült Nemzetek Szervezete hivatalos nyelve <mask>.	angol	koreai, olasz, japán, észt, litván, horvát, görög, perzsa, orosz, angol	Egyesült Nemzetek Szervezete
A Guyana hivatalos nyelve <mask>.	angol	német, thai, görög, cseh, latin, portugál, grúz, baszk, szerb, angol	Guyana
A Ausztria hivatalos nyelve <mask>.	német	svéd, görög, olasz, litván, latin, cseh, horvát, baszk, katalán, német	Ausztria
A Törökország hivatalos nyelve <mask>.	török	szlovén, spanyol, izlandi, portugál, holland, lengyel, német, albán, francia, török	Törökország
A Chile hivatalos nyelve <mask>.	spanyol	baszk, thai, angol, szlovén, indonéz, német, holland, cseh, bolgár, spanyol	Chile
A Európai Unió hivatalos nyelve <mask>.	angol	román, francia, görög, horvát, albán, héber, grúz, perzsa, baszk, angol	Európai Unió
A Dél-Dakota hivatalos nyelve <mask>.	angol	francia, cseh, izlandi, héber, latin, litván, azeri, katalán, japán, angol	Dél-Dakota
A Alabama hivatalos nyelve <mask>.	angol	litván, görög, spanyol, észt, német, szerb, héber, francia, kínai, angol	Alabama
A Kalifornia hivatalos nyelve <mask>.	angol	spanyol, örmény, héber, olasz, svéd, francia, albán, magyar, ukrán, angol	Kalifornia
A Svájc hivatalos nyelve <mask>.	olasz	észt, albán, svéd, japán, horvát, bolgár, török, litván, orosz, olasz	Svájc
A Oroszország hivatalos nyelve <mask>.	orosz	latin, baszk, kínai, spanyol, román, perzsa, thai, holland, portugál, orosz	Oroszország
A Yukon hivatalos nyelve <mask>.	angol	thai, azeri, ukrán, finn, spanyol, horvát, szlovák, észt, lengyel, angol	Yukon
A Burkina Faso hivatalos nyelve <mask>.	francia	japán, német, thai, észt, szlovák, portugál, lengyel, indonéz, azeri, francia	Burkina Faso
A Oroszország hivatalos nyelve <mask>.	azeri	cseh, japán, perzsa, izlandi, albán, szlovén, román, koreai, orosz, azeri	Oroszország
A Nunavut hivatalos nyelve <mask>.	francia	török, urdu, koreai, baszk, latin, horvát, szlovén, albán, indonéz, francia	Nunavut
A Olaszország hivatalos nyelve <mask>.	olasz	holland, román, török, izlandi, ukrán, spanyol, finn, grúz, magyar, olasz	Olaszország
A Észak-Karolina hivatalos nyelve <mask>.	angol	baszk, görög, latin, lengyel, francia, török, magyar, holland, orosz, angol	Észak-Karolina
A Fülöp-szigetek hivatalos nyelve <mask>.	angol	latin, örmény, urdu, észt, albán, dán, litván, szerb, svéd, angol	Fülöp-szigetek
A Svédország hivatalos nyelve <mask>.	finn	thai, horvát, görög, urdu, szlovák, lengyel, héber, litván, bolgár, finn	Svédország
A Idaho hivatalos nyelve <mask>.	angol	japán, baszk, azeri, thai, francia, izlandi, cseh, horvát, örmény, angol	Idaho
A Niger hivatalos nyelve <mask>.	francia	ukrán, német, lengyel, finn, thai, azeri, holland, spanyol, angol, francia	Niger
A Horvátország hivatalos nyelve <mask>.	horvát	baszk, héber, katalán, görög, török, japán, francia, holland, latin, horvát	Horvátország
A Csehország hivatalos nyelve <mask>.	cseh	japán, latin, baszk, portugál, thai, holland, ukrán, bolgár, grúz, cseh	Csehország
A Saint Lucia hivatalos nyelve <mask>.	angol	svéd, francia, bolgár, izlandi, holland, észt, spanyol, cseh, azeri, angol	Saint Lucia
A Liechtenstein hivatalos nyelve <mask>.	német	szerb, szlovén, katalán, litván, lengyel, ukrán, baszk, török, görög, német	Liechtenstein
A Uganda hivatalos nyelve <mask>.	angol	albán, lengyel, thai, cseh, szlovén, holland, orosz, perzsa, japán, angol	Uganda
A Adigeföld hivatalos nyelve <mask>.	orosz	dán, török, ukrán, olasz, szlovén, thai, örmény, észt, grúz, orosz	Adigeföld
A Seychelle-szigetek hivatalos nyelve <mask>.	francia	baszk, portugál, román, thai, dán, grúz, albán, indonéz, cseh, francia	Seychelle-szigetek
A Európai Unió hivatalos nyelve <mask>.	cseh	szlovák, spanyol, grúz, urdu, latin, orosz, albán, koreai, bolgár, cseh	Európai Unió
A Eritrea hivatalos nyelve <mask>.	angol	török, grúz, finn, izlandi, lengyel, thai, szlovén, bolgár, cseh, angol	Eritrea
A Mauritius hivatalos nyelve <mask>.	francia	perzsa, bolgár, görög, indonéz, grúz, albán, kínai, litván, latin, francia	Mauritius
A Európai Unió hivatalos nyelve <mask>.	litván	francia, török, albán, olasz, szlovén, grúz, koreai, lengyel, angol, litván	Európai Unió
A Észak-Oszétia hivatalos nyelve <mask>.	orosz	albán, szlovák, katalán, ukrán, francia, thai, kínai, holland, latin, orosz	Észak-Oszétia
A Franciaország hivatalos nyelve <mask>.	francia	szlovén, azeri, koreai, örmény, grúz, baszk, thai, angol, spanyol, francia	Franciaország
A Kamerun hivatalos nyelve <mask>.	francia	thai, baszk, török, koreai, azeri, angol, olasz, dán, bolgár, francia	Kamerun
A Québec hivatalos nyelve <mask>.	francia	magyar, svéd, héber, orosz, angol, észt, lengyel, perzsa, spanyol, francia	Québec
A Thaiföld hivatalos nyelve <mask>.	thai	német, angol, urdu, cseh, kínai, azeri, finn, orosz, ukrán, thai	Thaiföld
A Kongói Demokratikus Köztársaság hivatalos nyelve <mask>.	francia	görög, román, kínai, izlandi, svéd, urdu, orosz, örmény, azeri, francia	Kongói Demokratikus Köztársaság
A Magyarország hivatalos nyelve <mask>.	magyar	finn, görög, szerb, urdu, portugál, grúz, spanyol, észt, német, magyar	Magyarország
A Vanuatu hivatalos nyelve <mask>.	francia	örmény, észt, finn, görög, török, dán, latin, bolgár, ukrán, francia	Vanuatu
A Észtország hivatalos nyelve <mask>.	észt	örmény, japán, török, katalán, görög, szerb, szlovák, bolgár, dán, észt	Észtország
A Kentucky hivatalos nyelve <mask>.	angol	cseh, indonéz, baszk, azeri, ukrán, szlovén, spanyol, finn, horvát, angol	Kentucky
A Észak-Dakota hivatalos nyelve <mask>.	angol	katalán, francia, cseh, urdu, thai, lengyel, svéd, szlovák, kínai, angol	Észak-Dakota
A Spanyolország hivatalos nyelve <mask>.	baszk	urdu, kínai, szlovén, héber, lengyel, japán, litván, grúz, spanyol, baszk	Spanyolország
A Málta hivatalos nyelve <mask>.	angol	német, bolgár, szlovák, japán, portugál, urdu, francia, ukrán, perzsa, angol	Málta
A Északnyugati területek hivatalos nyelve <mask>.	angol	latin, holland, cseh, dán, grúz, finn, svéd, koreai, francia, angol	Északnyugati területek
A Új-Brunswick hivatalos nyelve <mask>.	angol	svéd, izlandi, dán, indonéz, cseh, katalán, albán, perzsa, kínai, angol	Új-Brunswick
A Wales hivatalos nyelve <mask>.	angol	lengyel, szerb, francia, baszk, orosz, görög, cseh, héber, koreai, angol	Wales
A Comore-szigetek hivatalos nyelve <mask>.	francia	indonéz, szerb, latin, japán, horvát, katalán, lengyel, koreai, spanyol, francia	Comore-szigetek
A Egyesült Nemzetek Szervezete hivatalos nyelve <mask>.	francia	német, japán, örmény, görög, magyar, orosz, horvát, perzsa, latin, francia	Egyesült Nemzetek Szervezete
A Római Birodalom hivatalos nyelve <mask>.	görög	ukrán, örmény, cseh, észt, katalán, kínai, portugál, dán, baszk, görög	Római Birodalom
A Gibraltár hivatalos nyelve <mask>.	angol	dán, orosz, cseh, latin, horvát, német, grúz, magyar, katalán, angol	Gibraltár
A Spanyolország hivatalos nyelve <mask>.	spanyol	francia, észt, thai, izlandi, japán, héber, svéd, katalán, orosz, spanyol	Spanyolország
A Luxemburg hivatalos nyelve <mask>.	francia	horvát, grúz, azeri, spanyol, finn, bolgár, perzsa, katalán, baszk, francia	Luxemburg
A El Salvador hivatalos nyelve <mask>.	spanyol	észt, olasz, dán, albán, perzsa, holland, örmény, portugál, német, spanyol	El Salvador
A Európai Unió hivatalos nyelve <mask>.	francia	japán, perzsa, szerb, török, grúz, görög, thai, portugál, román, francia	Európai Unió
A Dánia hivatalos nyelve <mask>.	dán	albán, katalán, urdu, azeri, finn, horvát, orosz, portugál, cseh, dán	Dánia
A Kanada hivatalos nyelve <mask>.	francia	azeri, holland, ukrán, német, lengyel, japán, angol, albán, héber, francia	Kanada
A San Marino hivatalos nyelve <mask>.	olasz	portugál, baszk, albán, azeri, grúz, német, héber, katalán, örmény, olasz	San Marino
A Pakisztán hivatalos nyelve <mask>.	angol	orosz, koreai, héber, török, grúz, thai, holland, indonéz, lengyel, angol	Pakisztán
A Európai Unió hivatalos nyelve <mask>.	portugál	szerb, finn, örmény, orosz, lengyel, ukrán, holland, magyar, japán, portugál	Európai Unió
A Dominikai Közösség hivatalos nyelve <mask>.	angol	perzsa, héber, grúz, svéd, lengyel, török, bolgár, thai, holland, angol	Dominikai Közösség
A Guatemala hivatalos nyelve <mask>.	spanyol	kínai, latin, japán, angol, bolgár, finn, héber, baszk, indonéz, spanyol	Guatemala
A Fehéroroszország hivatalos nyelve <mask>.	orosz	francia, grúz, japán, urdu, ukrán, örmény, görög, baszk, héber, orosz	Fehéroroszország
A Dél-Karolina hivatalos nyelve <mask>.	angol	portugál, katalán, latin, grúz, perzsa, baszk, litván, török, szlovák, angol	Dél-Karolina
