Prompt	Ans	Candidate Ans	Subject
メキシコの公用語は<mask>です。	スペイン語	イタリア語, 中国語, エストニア語, ルーマニア語, アルメニア語, カタルーニャ語, バスク語, フランス語, ウルドゥー語, スペイン語	メキシコ
ガンビアの公用語は<mask>です。	英語	セルビア語, ロシア語, アゼルバイジャン語, ポーランド語, スペイン語, エストニア語, イタリア語, ラテン語, スロバキア語, 英語	ガンビア
マン島の公用語は<mask>です。	英語	クロアチア語, 朝鮮語, フィンランド語, 中国語, フランス語, タイ語, 日本語, セルビア語, バスク語, 英語	マン島
ミシシッピ州の公用語は<mask>です。	英語	ギリシア語, 日本語, デンマーク語, 中国語, ルーマニア語, オランダ語, クロアチア語, ウルドゥー語, アルメニア語, 英語	ミシシッピ州
マカオの公用語は<mask>です。	中国語	スウェーデン語, アルバニア語, チェコ語, インドネシア語, フランス語, ドイツ語, タイ語, クロアチア語, ルーマニア語, 中国語	マカオ
イスラエルの公用語は<mask>です。	ヘブライ語	アイスランド語, ルーマニア語, 英語, カタルーニャ語, スロバキア語, ギリシア語, ハンガリー語, ポーランド語, ブルガリア語, ヘブライ語	イスラエル
サモアの公用語は<mask>です。	英語	ヘブライ語, スロバキア語, アルメニア語, スペイン語, ハンガリー語, 朝鮮語, ウルドゥー語, 中国語, 日本語, 英語	サモア
スイスの公用語は<mask>です。	フランス語	クロアチア語, ヘブライ語, ラテン語, ドイツ語, ハンガリー語, アゼルバイジャン語, スペイン語, ウクライナ語, オランダ語, フランス語	スイス
ベルギーの公用語は<mask>です。	ドイツ語	フィンランド語, イタリア語, アゼルバイジャン語, アイスランド語, ギリシア語, 中国語, アルメニア語, ジョージア語, アルバニア語, ドイツ語	ベルギー
ナウルの公用語は<mask>です。	英語	アゼルバイジャン語, ハンガリー語, ウクライナ語, アルバニア語, ヘブライ語, クロアチア語, デンマーク語, フランス語, イタリア語, 英語	ナウル
フォークランド諸島の公用語は<mask>です。	英語	インドネシア語, ギリシア語, ヘブライ語, ラテン語, スロバキア語, 中国語, アルメニア語, ジョージア語, アイスランド語, 英語	フォークランド諸島
ギニアの公用語は<mask>です。	フランス語	チェコ語, 日本語, ルーマニア語, エストニア語, トルコ語, アイスランド語, インドネシア語, フィンランド語, スペイン語, フランス語	ギニア
オーストラリアの公用語は<mask>です。	英語	スウェーデン語, アイスランド語, スロバキア語, ラテン語, 朝鮮語, クロアチア語, トルコ語, フランス語, アゼルバイジャン語, 英語	オーストラリア
ペルーの公用語は<mask>です。	スペイン語	ポーランド語, ハンガリー語, アイスランド語, オランダ語, アルメニア語, スウェーデン語, ブルガリア語, ヘブライ語, チェコ語, スペイン語	ペルー
レソトの公用語は<mask>です。	英語	エストニア語, リトアニア語, セルビア語, ポルトガル語, フィンランド語, ロシア語, フランス語, タイ語, ハンガリー語, 英語	レソト
インドの公用語は<mask>です。	英語	ブルガリア語, リトアニア語, タイ語, アルバニア語, オランダ語, 中国語, ポーランド語, エストニア語, スペイン語, 英語	インド
ジンバブエの公用語は<mask>です。	英語	ヘブライ語, リトアニア語, アルバニア語, ブルガリア語, ポーランド語, ジョージア語, トルコ語, デンマーク語, フランス語, 英語	ジンバブエ
ジブチの公用語は<mask>です。	フランス語	スロベニア語, オランダ語, 英語, アイスランド語, ヘブライ語, イタリア語, ウクライナ語, スロバキア語, フィンランド語, フランス語	ジブチ
モンタナ州の公用語は<mask>です。	英語	スロバキア語, アゼルバイジャン語, チェコ語, アルバニア語, ブルガリア語, ロシア語, 日本語, オランダ語, スロベニア語, 英語	モンタナ州
バハマの公用語は<mask>です。	英語	セルビア語, バスク語, ペルシア語, インドネシア語, ブルガリア語, ジョージア語, スペイン語, ハンガリー語, ウクライナ語, 英語	バハマ
オンタリオ州の公用語は<mask>です。	英語	ドイツ語, ハンガリー語, 朝鮮語, チェコ語, ウルドゥー語, セルビア語, イタリア語, ロシア語, ポーランド語, 英語	オンタリオ州
アルバータ州の公用語は<mask>です。	英語	ギリシア語, チェコ語, デンマーク語, ラテン語, ウクライナ語, ドイツ語, スロベニア語, スウェーデン語, カタルーニャ語, 英語	アルバータ州
モンテネグロの公用語は<mask>です。	セルビア語	エストニア語, ラテン語, イタリア語, ウルドゥー語, カタルーニャ語, アゼルバイジャン語, フランス語, ジョージア語, スペイン語, セルビア語	モンテネグロ
エスワティニの公用語は<mask>です。	英語	ヘブライ語, ペルシア語, ブルガリア語, バスク語, アルバニア語, スウェーデン語, フランス語, 朝鮮語, スロバキア語, 英語	エスワティニ
欧州連合の公用語は<mask>です。	オランダ語	ギリシア語, リトアニア語, アイスランド語, ラテン語, ウクライナ語, ポーランド語, クロアチア語, 英語, エストニア語, オランダ語	欧州連合
グレナダの公用語は<mask>です。	英語	ハンガリー語, リトアニア語, セルビア語, ラテン語, ポルトガル語, ヘブライ語, アルメニア語, ブルガリア語, ギリシア語, 英語	グレナダ
チェチェン共和国の公用語は<mask>です。	ロシア語	フィンランド語, ポルトガル語, スロバキア語, バスク語, ハンガリー語, ラテン語, アゼルバイジャン語, タイ語, ルーマニア語, ロシア語	チェチェン共和国
ルワンダの公用語は<mask>です。	英語	インドネシア語, ポーランド語, ポルトガル語, ウルドゥー語, タイ語, ヘブライ語, ギリシア語, スウェーデン語, フランス語, 英語	ルワンダ
フィンランドの公用語は<mask>です。	フィンランド語	スウェーデン語, エストニア語, 朝鮮語, 日本語, アイスランド語, 中国語, ヘブライ語, アゼルバイジャン語, デンマーク語, フィンランド語	フィンランド
ネブラスカ州の公用語は<mask>です。	英語	チェコ語, ブルガリア語, リトアニア語, ロシア語, フィンランド語, 中国語, カタルーニャ語, 朝鮮語, アルメニア語, 英語	ネブラスカ州
ポーランドの公用語は<mask>です。	ポーランド語	スロベニア語, スウェーデン語, タイ語, クロアチア語, チェコ語, 英語, 中国語, アルメニア語, イタリア語, ポーランド語	ポーランド
バーゼルの公用語は<mask>です。	ドイツ語	フィンランド語, ルーマニア語, セルビア語, デンマーク語, 中国語, ウルドゥー語, エストニア語, ペルシア語, 日本語, ドイツ語	バーゼル
アーカンソー州の公用語は<mask>です。	英語	イタリア語, バスク語, アイスランド語, チェコ語, 中国語, ハンガリー語, スロバキア語, セルビア語, デンマーク語, 英語	アーカンソー州
ルーマニアの公用語は<mask>です。	ルーマニア語	ロシア語, アルバニア語, オランダ語, ラテン語, 中国語, 英語, ウルドゥー語, ウクライナ語, デンマーク語, ルーマニア語	ルーマニア
欧州連合の公用語は<mask>です。	ギリシア語	アイスランド語, ウクライナ語, バスク語, 中国語, ポルトガル語, フィンランド語, デンマーク語, アゼルバイジャン語, スウェーデン語, ギリシア語	欧州連合
ケニアの公用語は<mask>です。	英語	リトアニア語, ドイツ語, バスク語, インドネシア語, ヘブライ語, クロアチア語, ウクライナ語, スペイン語, フィンランド語, 英語	ケニア
ガーナの公用語は<mask>です。	英語	ルーマニア語, ジョージア語, イタリア語, エストニア語, デンマーク語, ブルガリア語, チェコ語, インドネシア語, ハンガリー語, 英語	ガーナ
スロベニアの公用語は<mask>です。	スロベニア語	セルビア語, アルメニア語, ペルシア語, アイスランド語, トルコ語, ポーランド語, エストニア語, ウルドゥー語, ウクライナ語, スロベニア語	スロベニア
モルドバの公用語は<mask>です。	ルーマニア語	バスク語, フランス語, スウェーデン語, ポルトガル語, 朝鮮語, ドイツ語, セルビア語, 日本語, デンマーク語, ルーマニア語	モルドバ
フランス領ギアナの公用語は<mask>です。	フランス語	スペイン語, ジョージア語, セルビア語, インドネシア語, ウルドゥー語, イタリア語, アイスランド語, バスク語, ギリシア語, フランス語	フランス領ギアナ
リトアニアの公用語は<mask>です。	リトアニア語	ロシア語, スロベニア語, カタルーニャ語, スロバキア語, ルーマニア語, ポルトガル語, バスク語, ウクライナ語, ドイツ語, リトアニア語	リトアニア
ベリーズの公用語は<mask>です。	英語	オランダ語, トルコ語, ルーマニア語, イタリア語, バスク語, セルビア語, クロアチア語, ロシア語, ブルガリア語, 英語	ベリーズ
スペインの公用語は<mask>です。	カタルーニャ語	チェコ語, フランス語, オランダ語, インドネシア語, バスク語, ウクライナ語, ルーマニア語, イタリア語, ハンガリー語, カタルーニャ語	スペイン
バルバドスの公用語は<mask>です。	英語	ポルトガル語, イタリア語, 日本語, ジョージア語, カタルーニャ語, バスク語, スロベニア語, ルーマニア語, トルコ語, 英語	バルバドス
コロンビアの公用語は<mask>です。	スペイン語	ジョージア語, ポルトガル語, オランダ語, ルーマニア語, ラテン語, ハンガリー語, フィンランド語, ウクライナ語, クロアチア語, スペイン語	コロンビア
ブルネイの公用語は<mask>です。	英語	スロベニア語, ハンガリー語, トルコ語, 中国語, ジョージア語, スロバキア語, チェコ語, エストニア語, ラテン語, 英語	ブルネイ
パキスタンの公用語は<mask>です。	ウルドゥー語	ハンガリー語, ペルシア語, ドイツ語, フランス語, ポルトガル語, クロアチア語, スロベニア語, 日本語, タイ語, ウルドゥー語	パキスタン
セネガルの公用語は<mask>です。	フランス語	ルーマニア語, ブルガリア語, スロベニア語, トルコ語, エストニア語, ウクライナ語, バスク語, ポルトガル語, スペイン語, フランス語	セネガル
ヌナブト準州の公用語は<mask>です。	英語	ジョージア語, 中国語, セルビア語, リトアニア語, イタリア語, クロアチア語, インドネシア語, カタルーニャ語, 朝鮮語, 英語	ヌナブト準州
ジュネーヴの公用語は<mask>です。	フランス語	朝鮮語, アゼルバイジャン語, トルコ語, 日本語, オランダ語, ウクライナ語, エストニア語, ポルトガル語, カタルーニャ語, フランス語	ジュネーヴ
欧州連合の公用語は<mask>です。	ブルガリア語	セルビア語, ジョージア語, エストニア語, ウルドゥー語, インドネシア語, アイスランド語, 日本語, アルメニア語, フィンランド語, ブルガリア語	欧州連合
ボスニア・ヘルツェゴビナの公用語は<mask>です。	セルビア語	朝鮮語, スペイン語, ルーマニア語, スウェーデン語, カタルーニャ語, バスク語, ハンガリー語, ギリシア語, アルバニア語, セルビア語	ボスニア・ヘルツェゴビナ
フィンランドの公用語は<mask>です。	スウェーデン語	フィンランド語, オランダ語, ロシア語, アルバニア語, ドイツ語, タイ語, スペイン語, フランス語, デンマーク語, スウェーデン語	フィンランド
パプアニューギニアの公用語は<mask>です。	英語	ポルトガル語, ウルドゥー語, ペルシア語, インドネシア語, チェコ語, ポーランド語, フィンランド語, デンマーク語, ヘブライ語, 英語	パプアニューギニア
ルワンダの公用語は<mask>です。	フランス語	ルーマニア語, 朝鮮語, アゼルバイジャン語, バスク語, ラテン語, スロベニア語, ウルドゥー語, ロシア語, タイ語, フランス語	ルワンダ
チャドの公用語は<mask>です。	フランス語	スロベニア語, フィンランド語, ドイツ語, バスク語, 英語, スロバキア語, エストニア語, アゼルバイジャン語, ロシア語, フランス語	チャド
エレバンの公用語は<mask>です。	アルメニア語	ヘブライ語, 英語, デンマーク語, オランダ語, フィンランド語, リトアニア語, アルバニア語, 朝鮮語, セルビア語, アルメニア語	エレバン
ボリビアの公用語は<mask>です。	スペイン語	ロシア語, セルビア語, クロアチア語, ドイツ語, スロベニア語, バスク語, アルメニア語, フィンランド語, アイスランド語, スペイン語	ボリビア
マレーシアの公用語は<mask>です。	英語	アルメニア語, 中国語, ハンガリー語, ジョージア語, ポルトガル語, ルーマニア語, ウクライナ語, ウルドゥー語, スウェーデン語, 英語	マレーシア
南スーダンの公用語は<mask>です。	英語	ハンガリー語, ジョージア語, オランダ語, ロシア語, ギリシア語, ドイツ語, トルコ語, インドネシア語, カタルーニャ語, 英語	南スーダン
赤道ギニアの公用語は<mask>です。	フランス語	エストニア語, フィンランド語, リトアニア語, ウルドゥー語, インドネシア語, ペルシア語, アゼルバイジャン語, 朝鮮語, スロバキア語, フランス語	赤道ギニア
欧州連合の公用語は<mask>です。	ハンガリー語	エストニア語, アルメニア語, スペイン語, スロベニア語, ギリシア語, 英語, バスク語, カタルーニャ語, クロアチア語, ハンガリー語	欧州連合
キルギスの公用語は<mask>です。	ロシア語	エストニア語, ブルガリア語, チェコ語, オランダ語, セルビア語, 朝鮮語, リトアニア語, アルメニア語, ウクライナ語, ロシア語	キルギス
日本の公用語は<mask>です。	日本語	ルーマニア語, リトアニア語, スウェーデン語, フィンランド語, スロベニア語, ラテン語, フランス語, インドネシア語, ジョージア語, 日本語	日本
イランの公用語は<mask>です。	ペルシア語	トルコ語, デンマーク語, カタルーニャ語, オランダ語, アルバニア語, 日本語, 中国語, インドネシア語, ヘブライ語, ペルシア語	イラン
タンペレの公用語は<mask>です。	フィンランド語	スロバキア語, ブルガリア語, ドイツ語, スウェーデン語, アルメニア語, スロベニア語, タイ語, インドネシア語, クロアチア語, フィンランド語	タンペレ
パナマの公用語は<mask>です。	スペイン語	スウェーデン語, バスク語, フィンランド語, タイ語, ハンガリー語, スロベニア語, ウクライナ語, ロシア語, ジョージア語, スペイン語	パナマ
ケベック州の公用語は<mask>です。	フランス語	クロアチア語, ハンガリー語, スペイン語, ロシア語, ポーランド語, ウクライナ語, スロベニア語, チェコ語, リトアニア語, フランス語	ケベック州
ローマ帝国の公用語は<mask>です。	ラテン語	リトアニア語, ブルガリア語, 朝鮮語, スウェーデン語, アゼルバイジャン語, ウクライナ語, チェコ語, ウルドゥー語, アイスランド語, ラテン語	ローマ帝国
赤道ギニアの公用語は<mask>です。	スペイン語	バスク語, ウクライナ語, ウルドゥー語, ヘブライ語, ペルシア語, ブルガリア語, スロベニア語, ポルトガル語, リトアニア語, スペイン語	赤道ギニア
ニューファンドランド・ラブラドール州の公用語は<mask>です。	英語	リトアニア語, ブルガリア語, アイスランド語, カタルーニャ語, アルメニア語, スペイン語, 中国語, オランダ語, スウェーデン語, 英語	ニューファンドランド・ラブラドール州
欧州連合の公用語は<mask>です。	エストニア語	リトアニア語, ルーマニア語, ペルシア語, ギリシア語, インドネシア語, タイ語, ブルガリア語, ドイツ語, チェコ語, エストニア語	欧州連合
国際連合の公用語は<mask>です。	スペイン語	ポーランド語, 日本語, エストニア語, ドイツ語, セルビア語, ハンガリー語, クロアチア語, ウルドゥー語, アイスランド語, スペイン語	国際連合
サハ共和国の公用語は<mask>です。	ロシア語	タイ語, チェコ語, 英語, フランス語, ギリシア語, ポルトガル語, アルメニア語, フィンランド語, カタルーニャ語, ロシア語	サハ共和国
欧州連合の公用語は<mask>です。	ポーランド語	中国語, リトアニア語, スロバキア語, ペルシア語, ロシア語, チェコ語, エストニア語, アゼルバイジャン語, 日本語, ポーランド語	欧州連合
ドミニカ共和国の公用語は<mask>です。	スペイン語	クロアチア語, 中国語, オランダ語, ギリシア語, イタリア語, ジョージア語, スロベニア語, ドイツ語, アルバニア語, スペイン語	ドミニカ共和国
ブリティッシュコロンビア州の公用語は<mask>です。	英語	フランス語, オランダ語, 朝鮮語, ブルガリア語, カタルーニャ語, クロアチア語, イタリア語, ギリシア語, ロシア語, 英語	ブリティッシュコロンビア州
ベルギーの公用語は<mask>です。	オランダ語	バスク語, ルーマニア語, ギリシア語, フランス語, リトアニア語, ポーランド語, スウェーデン語, アルバニア語, ポルトガル語, オランダ語	ベルギー
東ローマ帝国の公用語は<mask>です。	ラテン語	スペイン語, ヘブライ語, ルーマニア語, 日本語, エストニア語, タイ語, デンマーク語, トルコ語, インドネシア語, ラテン語	東ローマ帝国
アイルランドの公用語は<mask>です。	英語	セルビア語, ドイツ語, イタリア語, ハンガリー語, ロシア語, アゼルバイジャン語, ジョージア語, アイスランド語, スペイン語, 英語	アイルランド
オランダの公用語は<mask>です。	オランダ語	ジョージア語, チェコ語, トルコ語, エストニア語, ウクライナ語, ハンガリー語, バスク語, インドネシア語, ポルトガル語, オランダ語	オランダ
カンザス州の公用語は<mask>です。	英語	ポーランド語, スロバキア語, トルコ語, セルビア語, カタルーニャ語, アルメニア語, エストニア語, ウクライナ語, タイ語, 英語	カンザス州
南アフリカ共和国の公用語は<mask>です。	英語	ウクライナ語, ラテン語, ジョージア語, タイ語, 中国語, ドイツ語, ロシア語, イタリア語, エストニア語, 英語	南アフリカ共和国
バヌアツの公用語は<mask>です。	英語	ラテン語, オランダ語, インドネシア語, 朝鮮語, ブルガリア語, ジョージア語, ドイツ語, カタルーニャ語, セルビア語, 英語	バヌアツ
モンテネグロの公用語は<mask>です。	クロアチア語	カタルーニャ語, ジョージア語, ウクライナ語, チェコ語, ハンガリー語, デンマーク語, ドイツ語, スペイン語, ギリシア語, クロアチア語	モンテネグロ
スリナムの公用語は<mask>です。	オランダ語	ハンガリー語, ポルトガル語, インドネシア語, セルビア語, クロアチア語, アルメニア語, スロベニア語, 中国語, チェコ語, オランダ語	スリナム
コロラド州の公用語は<mask>です。	英語	カタルーニャ語, ウクライナ語, アイスランド語, アゼルバイジャン語, ポルトガル語, ハンガリー語, クロアチア語, フランス語, チェコ語, 英語	コロラド州
トンガの公用語は<mask>です。	英語	スロバキア語, ハンガリー語, カタルーニャ語, ジョージア語, フランス語, ギリシア語, アルメニア語, スウェーデン語, ポルトガル語, 英語	トンガ
イングランドの公用語は<mask>です。	英語	スロベニア語, デンマーク語, エストニア語, 中国語, アルバニア語, スウェーデン語, フィンランド語, チェコ語, ブルガリア語, 英語	イングランド
赤道ギニアの公用語は<mask>です。	ポルトガル語	エストニア語, アルバニア語, ジョージア語, スロベニア語, ハンガリー語, ブルガリア語, スロバキア語, ドイツ語, 日本語, ポルトガル語	赤道ギニア
ギニアビサウの公用語は<mask>です。	ポルトガル語	スロバキア語, イタリア語, ラテン語, オランダ語, ポーランド語, クロアチア語, スウェーデン語, インドネシア語, エストニア語, ポルトガル語	ギニアビサウ
ボスニア・ヘルツェゴビナの公用語は<mask>です。	クロアチア語	ロシア語, エストニア語, 日本語, フランス語, ウルドゥー語, ポルトガル語, ペルシア語, ルーマニア語, カタルーニャ語, クロアチア語	ボスニア・ヘルツェゴビナ
インディアナ州の公用語は<mask>です。	英語	クロアチア語, ハンガリー語, ポーランド語, スペイン語, アルバニア語, 中国語, ウルドゥー語, アイスランド語, タイ語, 英語	インディアナ州
朝鮮民主主義人民共和国の公用語は<mask>です。	朝鮮語	ペルシア語, フィンランド語, アゼルバイジャン語, スロバキア語, トルコ語, インドネシア語, バスク語, スペイン語, タイ語, 朝鮮語	朝鮮民主主義人民共和国
ロシアの公用語は<mask>です。	ウクライナ語	ハンガリー語, アルメニア語, インドネシア語, ブルガリア語, ジョージア語, オランダ語, ギリシア語, ルーマニア語, ラテン語, ウクライナ語	ロシア
アルゼンチンの公用語は<mask>です。	スペイン語	スロバキア語, インドネシア語, 中国語, ペルシア語, アルバニア語, スウェーデン語, アイスランド語, ハンガリー語, ウクライナ語, スペイン語	アルゼンチン
ノバスコシア州の公用語は<mask>です。	英語	タイ語, クロアチア語, イタリア語, アゼルバイジャン語, ヘブライ語, スロバキア語, チェコ語, ロシア語, ドイツ語, 英語	ノバスコシア州
ハワイ州の公用語は<mask>です。	英語	ウクライナ語, トルコ語, ブルガリア語, アイスランド語, インドネシア語, スロバキア語, スペイン語, デンマーク語, スロベニア語, 英語	ハワイ州
パラオの公用語は<mask>です。	英語	デンマーク語, ポーランド語, スウェーデン語, スロバキア語, アゼルバイジャン語, アルメニア語, トルコ語, イタリア語, タイ語, 英語	パラオ
ニウエの公用語は<mask>です。	英語	クロアチア語, エストニア語, デンマーク語, カタルーニャ語, アゼルバイジャン語, フランス語, ドイツ語, 中国語, ポルトガル語, 英語	ニウエ
コートジボワールの公用語は<mask>です。	フランス語	朝鮮語, イタリア語, アイスランド語, デンマーク語, 日本語, スウェーデン語, ジョージア語, ポーランド語, ブルガリア語, フランス語	コートジボワール
ホンジュラスの公用語は<mask>です。	スペイン語	中国語, トルコ語, ヘブライ語, アゼルバイジャン語, ウルドゥー語, ジョージア語, スロベニア語, エストニア語, フランス語, スペイン語	ホンジュラス
ニューハンプシャー州の公用語は<mask>です。	英語	ドイツ語, ジョージア語, ポルトガル語, ペルシア語, 中国語, ハンガリー語, クロアチア語, 朝鮮語, インドネシア語, 英語	ニューハンプシャー州
ブルンジの公用語は<mask>です。	英語	ロシア語, トルコ語, オランダ語, 中国語, アゼルバイジャン語, バスク語, 朝鮮語, ドイツ語, スロベニア語, 英語	ブルンジ
カメルーンの公用語は<mask>です。	英語	バスク語, イタリア語, ギリシア語, スロベニア語, ポーランド語, ウルドゥー語, ハンガリー語, フランス語, フィンランド語, 英語	カメルーン
アラスカ州の公用語は<mask>です。	英語	デンマーク語, フィンランド語, スロベニア語, クロアチア語, ラテン語, ルーマニア語, ロシア語, カタルーニャ語, フランス語, 英語	アラスカ州
バチカンの公用語は<mask>です。	イタリア語	アイスランド語, スロバキア語, アルバニア語, フィンランド語, チェコ語, ポルトガル語, ポーランド語, バスク語, ハンガリー語, イタリア語	バチカン
モザンビークの公用語は<mask>です。	ポルトガル語	ヘブライ語, 朝鮮語, インドネシア語, ウルドゥー語, カタルーニャ語, ジョージア語, スロベニア語, クロアチア語, チェコ語, ポルトガル語	モザンビーク
東ティモールの公用語は<mask>です。	ポルトガル語	ラテン語, オランダ語, バスク語, アルメニア語, イタリア語, スウェーデン語, アルバニア語, ジョージア語, 朝鮮語, ポルトガル語	東ティモール
ナイジェリアの公用語は<mask>です。	英語	アルバニア語, リトアニア語, バスク語, エストニア語, スロバキア語, デンマーク語, スペイン語, タイ語, ポーランド語, 英語	ナイジェリア
アブハジアの公用語は<mask>です。	ロシア語	ポルトガル語, 中国語, デンマーク語, 朝鮮語, フランス語, インドネシア語, イタリア語, クロアチア語, ラテン語, ロシア語	アブハジア
ポルトガルの公用語は<mask>です。	ポルトガル語	スロバキア語, アルメニア語, トルコ語, ロシア語, 英語, ポーランド語, クロアチア語, インドネシア語, ジョージア語, ポルトガル語	ポルトガル
マニトバ州の公用語は<mask>です。	英語	ポルトガル語, ルーマニア語, スロベニア語, ポーランド語, ブルガリア語, インドネシア語, ラテン語, スペイン語, フィンランド語, 英語	マニトバ州
マラボの公用語は<mask>です。	スペイン語	ラテン語, フランス語, アルバニア語, ハンガリー語, トルコ語, ジョージア語, スウェーデン語, ルーマニア語, 朝鮮語, スペイン語	マラボ
欧州連合の公用語は<mask>です。	スペイン語	ラテン語, トルコ語, 朝鮮語, フランス語, 英語, ロシア語, スウェーデン語, バスク語, ポルトガル語, スペイン語	欧州連合
ヘルシンキの公用語は<mask>です。	フィンランド語	ポーランド語, セルビア語, アルメニア語, 朝鮮語, フランス語, イタリア語, ウクライナ語, ギリシア語, スウェーデン語, フィンランド語	ヘルシンキ
カタルーニャ州の公用語は<mask>です。	スペイン語	ポーランド語, 英語, クロアチア語, リトアニア語, フランス語, ロシア語, ルーマニア語, アルメニア語, イタリア語, スペイン語	カタルーニャ州
セーシェルの公用語は<mask>です。	英語	カタルーニャ語, イタリア語, スペイン語, ジョージア語, フィンランド語, クロアチア語, スロバキア語, ラテン語, 日本語, 英語	セーシェル
サスカチュワン州の公用語は<mask>です。	英語	ペルシア語, リトアニア語, ラテン語, ポルトガル語, セルビア語, スペイン語, スウェーデン語, スロバキア語, 朝鮮語, 英語	サスカチュワン州
コソボ共和国の公用語は<mask>です。	アルバニア語	イタリア語, ジョージア語, フランス語, インドネシア語, バスク語, ウクライナ語, ラテン語, カタルーニャ語, ロシア語, アルバニア語	コソボ共和国
エクアドルの公用語は<mask>です。	スペイン語	リトアニア語, バスク語, チェコ語, ロシア語, ドイツ語, ジョージア語, クロアチア語, タイ語, セルビア語, スペイン語	エクアドル
国際連合の公用語は<mask>です。	英語	朝鮮語, イタリア語, 日本語, エストニア語, リトアニア語, クロアチア語, ギリシア語, ペルシア語, ロシア語, 英語	国際連合
ガイアナの公用語は<mask>です。	英語	ドイツ語, タイ語, ギリシア語, チェコ語, ラテン語, ポルトガル語, ジョージア語, バスク語, セルビア語, 英語	ガイアナ
オーストリアの公用語は<mask>です。	ドイツ語	スウェーデン語, ギリシア語, イタリア語, リトアニア語, ラテン語, チェコ語, クロアチア語, バスク語, カタルーニャ語, ドイツ語	オーストリア
トルコの公用語は<mask>です。	トルコ語	スロベニア語, スペイン語, アイスランド語, ポルトガル語, オランダ語, ポーランド語, ドイツ語, アルバニア語, フランス語, トルコ語	トルコ
チリの公用語は<mask>です。	スペイン語	バスク語, タイ語, 英語, スロベニア語, インドネシア語, ドイツ語, オランダ語, チェコ語, ブルガリア語, スペイン語	チリ
欧州連合の公用語は<mask>です。	英語	ルーマニア語, フランス語, ギリシア語, クロアチア語, アルバニア語, ヘブライ語, ジョージア語, ペルシア語, バスク語, 英語	欧州連合
サウスダコタ州の公用語は<mask>です。	英語	フランス語, チェコ語, アイスランド語, ヘブライ語, ラテン語, リトアニア語, アゼルバイジャン語, カタルーニャ語, 日本語, 英語	サウスダコタ州
アラバマ州の公用語は<mask>です。	英語	リトアニア語, ギリシア語, スペイン語, エストニア語, ドイツ語, セルビア語, ヘブライ語, フランス語, 中国語, 英語	アラバマ州
カリフォルニア州の公用語は<mask>です。	英語	スペイン語, アルメニア語, ヘブライ語, イタリア語, スウェーデン語, フランス語, アルバニア語, ハンガリー語, ウクライナ語, 英語	カリフォルニア州
