Prompt	Ans	Candidate Ans	Subject
Bahasa rasmi Pulau Easter ialah <mask>.	bahasa Sepanyol	bahasa Rusia, Bahasa Czech, Bahasa Latin, bahasa Denmark, bahasa Jepun, Bahasa Hungary, Bahasa Iceland, Bahasa Georgia, Bahasa Sweden, bahasa Sepanyol	Pulau Easter
Bahasa rasmi Brazil ialah <mask>.	Bahasa Portugis	Bahasa Urdu, Bahasa Iceland, Bahasa Serbia, bahasa Thai, Bahasa Finland, Bahasa Georgia, Bahasa Basque, Bahasa Slovak, Bahasa Lithuania, Bahasa Portugis	Brazil
Bahasa rasmi Mexico ialah <mask>.	bahasa Sepanyol	Bahasa Itali, Bahasa Cina, Bahasa Estonia, Bahasa Romania, Bahasa Armenia, Bahasa Catalonia, Bahasa Basque, Bahasa Perancis, Bahasa Urdu, bahasa Sepanyol	Mexico
Bahasa rasmi Gambia ialah <mask>.	bahasa Inggeris	Bahasa Serbia, bahasa Rusia, Bahasa Azeri, Bahasa Poland, bahasa Sepanyol, Bahasa Estonia, Bahasa Itali, Bahasa Latin, Bahasa Slovak, bahasa Inggeris	Gambia
Bahasa rasmi Isle of Man ialah <mask>.	bahasa Inggeris	Bahasa Croatia, Bahasa Korea, Bahasa Finland, Bahasa Cina, Bahasa Perancis, bahasa Thai, bahasa Jepun, Bahasa Serbia, Bahasa Basque, bahasa Inggeris	Isle of Man
Bahasa rasmi Mississippi ialah <mask>.	bahasa Inggeris	Bahasa Greek, bahasa Jepun, bahasa Denmark, Bahasa Cina, Bahasa Romania, Bahasa Belanda, Bahasa Croatia, Bahasa Urdu, Bahasa Armenia, bahasa Inggeris	Mississippi
Bahasa rasmi Makau ialah <mask>.	Bahasa Cina	Bahasa Sweden, Bahasa Albania, Bahasa Czech, bahasa Indonesia, Bahasa Perancis, bahasa Jerman, bahasa Thai, Bahasa Croatia, Bahasa Romania, Bahasa Cina	Makau
Bahasa rasmi Israel ialah <mask>.	bahasa Ibrani	Bahasa Iceland, Bahasa Romania, bahasa Inggeris, Bahasa Catalonia, Bahasa Slovak, Bahasa Greek, Bahasa Hungary, Bahasa Poland, Bahasa Bulgaria, bahasa Ibrani	Israel
Bahasa rasmi Samoa ialah <mask>.	bahasa Inggeris	bahasa Ibrani, Bahasa Slovak, Bahasa Armenia, bahasa Sepanyol, Bahasa Hungary, Bahasa Korea, Bahasa Urdu, Bahasa Cina, bahasa Jepun, bahasa Inggeris	Samoa
Bahasa rasmi Switzerland ialah <mask>.	Bahasa Perancis	Bahasa Croatia, bahasa Ibrani, Bahasa Latin, bahasa Jerman, Bahasa Hungary, Bahasa Azeri, bahasa Sepanyol, Bahasa Ukraine, Bahasa Belanda, Bahasa Perancis	Switzerland
Bahasa rasmi Belgium ialah <mask>.	bahasa Jerman	Bahasa Finland, Bahasa Itali, Bahasa Azeri, Bahasa Iceland, Bahasa Greek, Bahasa Cina, Bahasa Armenia, Bahasa Georgia, Bahasa Albania, bahasa Jerman	Belgium
Bahasa rasmi Nauru ialah <mask>.	bahasa Inggeris	Bahasa Azeri, Bahasa Hungary, Bahasa Ukraine, Bahasa Albania, bahasa Ibrani, Bahasa Croatia, bahasa Denmark, Bahasa Perancis, Bahasa Itali, bahasa Inggeris	Nauru
Bahasa rasmi Kepulauan Falkland ialah <mask>.	bahasa Inggeris	bahasa Indonesia, Bahasa Greek, bahasa Ibrani, Bahasa Latin, Bahasa Slovak, Bahasa Cina, Bahasa Armenia, Bahasa Georgia, Bahasa Iceland, bahasa Inggeris	Kepulauan Falkland
Bahasa rasmi Guinea ialah <mask>.	Bahasa Perancis	Bahasa Czech, bahasa Jepun, Bahasa Romania, Bahasa Estonia, Bahasa Turki, Bahasa Iceland, bahasa Indonesia, Bahasa Finland, bahasa Sepanyol, Bahasa Perancis	Guinea
Bahasa rasmi Australia ialah <mask>.	bahasa Inggeris	Bahasa Sweden, Bahasa Iceland, Bahasa Slovak, Bahasa Latin, Bahasa Korea, Bahasa Croatia, Bahasa Turki, Bahasa Perancis, Bahasa Azeri, bahasa Inggeris	Australia
Bahasa rasmi Peru ialah <mask>.	bahasa Sepanyol	Bahasa Poland, Bahasa Hungary, Bahasa Iceland, Bahasa Belanda, Bahasa Armenia, Bahasa Sweden, Bahasa Bulgaria, bahasa Ibrani, Bahasa Czech, bahasa Sepanyol	Peru
Bahasa rasmi Lesotho ialah <mask>.	bahasa Inggeris	Bahasa Estonia, Bahasa Lithuania, Bahasa Serbia, Bahasa Portugis, Bahasa Finland, bahasa Rusia, Bahasa Perancis, bahasa Thai, Bahasa Hungary, bahasa Inggeris	Lesotho
Bahasa rasmi India ialah <mask>.	bahasa Inggeris	Bahasa Bulgaria, Bahasa Lithuania, bahasa Thai, Bahasa Albania, Bahasa Belanda, Bahasa Cina, Bahasa Poland, Bahasa Estonia, bahasa Sepanyol, bahasa Inggeris	India
Bahasa rasmi Zimbabwe ialah <mask>.	bahasa Inggeris	bahasa Ibrani, Bahasa Lithuania, Bahasa Albania, Bahasa Bulgaria, Bahasa Poland, Bahasa Georgia, Bahasa Turki, bahasa Denmark, Bahasa Perancis, bahasa Inggeris	Zimbabwe
Bahasa rasmi Djibouti ialah <mask>.	Bahasa Perancis	Bahasa Slovene, Bahasa Belanda, bahasa Inggeris, Bahasa Iceland, bahasa Ibrani, Bahasa Itali, Bahasa Ukraine, Bahasa Slovak, Bahasa Finland, Bahasa Perancis	Djibouti
Bahasa rasmi Montana ialah <mask>.	bahasa Inggeris	Bahasa Slovak, Bahasa Azeri, Bahasa Czech, Bahasa Albania, Bahasa Bulgaria, bahasa Rusia, bahasa Jepun, Bahasa Belanda, Bahasa Slovene, bahasa Inggeris	Montana
Bahasa rasmi Bahamas ialah <mask>.	bahasa Inggeris	Bahasa Serbia, Bahasa Basque, Parsi, bahasa Indonesia, Bahasa Bulgaria, Bahasa Georgia, bahasa Sepanyol, Bahasa Hungary, Bahasa Ukraine, bahasa Inggeris	Bahamas
Bahasa rasmi Ontario ialah <mask>.	bahasa Inggeris	bahasa Jerman, Bahasa Hungary, Bahasa Korea, Bahasa Czech, Bahasa Urdu, Bahasa Serbia, Bahasa Itali, bahasa Rusia, Bahasa Poland, bahasa Inggeris	Ontario
Bahasa rasmi Alberta ialah <mask>.	bahasa Inggeris	Bahasa Greek, Bahasa Czech, bahasa Denmark, Bahasa Latin, Bahasa Ukraine, bahasa Jerman, Bahasa Slovene, Bahasa Sweden, Bahasa Catalonia, bahasa Inggeris	Alberta
Bahasa rasmi Montenegro ialah <mask>.	Bahasa Serbia	Bahasa Estonia, Bahasa Latin, Bahasa Itali, Bahasa Urdu, Bahasa Catalonia, Bahasa Azeri, Bahasa Perancis, Bahasa Georgia, bahasa Sepanyol, Bahasa Serbia	Montenegro
Bahasa rasmi Eswatini ialah <mask>.	bahasa Inggeris	bahasa Ibrani, Parsi, Bahasa Bulgaria, Bahasa Basque, Bahasa Albania, Bahasa Sweden, Bahasa Perancis, Bahasa Korea, Bahasa Slovak, bahasa Inggeris	Eswatini
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Belanda	Bahasa Greek, Bahasa Lithuania, Bahasa Iceland, Bahasa Latin, Bahasa Ukraine, Bahasa Poland, Bahasa Croatia, bahasa Inggeris, Bahasa Estonia, Bahasa Belanda	Kesatuan Eropah
Bahasa rasmi Grenada ialah <mask>.	bahasa Inggeris	Bahasa Hungary, Bahasa Lithuania, Bahasa Serbia, Bahasa Latin, Bahasa Portugis, bahasa Ibrani, Bahasa Armenia, Bahasa Bulgaria, Bahasa Greek, bahasa Inggeris	Grenada
Bahasa rasmi Chechnya ialah <mask>.	bahasa Rusia	Bahasa Finland, Bahasa Portugis, Bahasa Slovak, Bahasa Basque, Bahasa Hungary, Bahasa Latin, Bahasa Azeri, bahasa Thai, Bahasa Romania, bahasa Rusia	Chechnya
Bahasa rasmi Rwanda ialah <mask>.	bahasa Inggeris	bahasa Indonesia, Bahasa Poland, Bahasa Portugis, Bahasa Urdu, bahasa Thai, bahasa Ibrani, Bahasa Greek, Bahasa Sweden, Bahasa Perancis, bahasa Inggeris	Rwanda
Bahasa rasmi Finland ialah <mask>.	Bahasa Finland	Bahasa Sweden, Bahasa Estonia, Bahasa Korea, bahasa Jepun, Bahasa Iceland, Bahasa Cina, bahasa Ibrani, Bahasa Azeri, bahasa Denmark, Bahasa Finland	Finland
Bahasa rasmi Nebraska ialah <mask>.	bahasa Inggeris	Bahasa Czech, Bahasa Bulgaria, Bahasa Lithuania, bahasa Rusia, Bahasa Finland, Bahasa Cina, Bahasa Catalonia, Bahasa Korea, Bahasa Armenia, bahasa Inggeris	Nebraska
Bahasa rasmi Poland ialah <mask>.	Bahasa Poland	Bahasa Slovene, Bahasa Sweden, bahasa Thai, Bahasa Croatia, Bahasa Czech, bahasa Inggeris, Bahasa Cina, Bahasa Armenia, Bahasa Itali, Bahasa Poland	Poland
Bahasa rasmi Basel ialah <mask>.	bahasa Jerman	Bahasa Finland, Bahasa Romania, Bahasa Serbia, bahasa Denmark, Bahasa Cina, Bahasa Urdu, Bahasa Estonia, Parsi, bahasa Jepun, bahasa Jerman	Basel
Bahasa rasmi Arkansas ialah <mask>.	bahasa Inggeris	Bahasa Itali, Bahasa Basque, Bahasa Iceland, Bahasa Czech, Bahasa Cina, Bahasa Hungary, Bahasa Slovak, Bahasa Serbia, bahasa Denmark, bahasa Inggeris	Arkansas
Bahasa rasmi Romania ialah <mask>.	Bahasa Romania	bahasa Rusia, Bahasa Albania, Bahasa Belanda, Bahasa Latin, Bahasa Cina, bahasa Inggeris, Bahasa Urdu, Bahasa Ukraine, bahasa Denmark, Bahasa Romania	Romania
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Greek	Bahasa Iceland, Bahasa Ukraine, Bahasa Basque, Bahasa Cina, Bahasa Portugis, Bahasa Finland, bahasa Denmark, Bahasa Azeri, Bahasa Sweden, Bahasa Greek	Kesatuan Eropah
Bahasa rasmi Kenya ialah <mask>.	bahasa Inggeris	Bahasa Lithuania, bahasa Jerman, Bahasa Basque, bahasa Indonesia, bahasa Ibrani, Bahasa Croatia, Bahasa Ukraine, bahasa Sepanyol, Bahasa Finland, bahasa Inggeris	Kenya
Bahasa rasmi Ghana ialah <mask>.	bahasa Inggeris	Bahasa Romania, Bahasa Georgia, Bahasa Itali, Bahasa Estonia, bahasa Denmark, Bahasa Bulgaria, Bahasa Czech, bahasa Indonesia, Bahasa Hungary, bahasa Inggeris	Ghana
Bahasa rasmi Slovenia ialah <mask>.	Bahasa Slovene	Bahasa Serbia, Bahasa Armenia, Parsi, Bahasa Iceland, Bahasa Turki, Bahasa Poland, Bahasa Estonia, Bahasa Urdu, Bahasa Ukraine, Bahasa Slovene	Slovenia
Bahasa rasmi Moldova ialah <mask>.	Bahasa Romania	Bahasa Basque, Bahasa Perancis, Bahasa Sweden, Bahasa Portugis, Bahasa Korea, bahasa Jerman, Bahasa Serbia, bahasa Jepun, bahasa Denmark, Bahasa Romania	Moldova
Bahasa rasmi Guiana Perancis ialah <mask>.	Bahasa Perancis	bahasa Sepanyol, Bahasa Georgia, Bahasa Serbia, bahasa Indonesia, Bahasa Urdu, Bahasa Itali, Bahasa Iceland, Bahasa Basque, Bahasa Greek, Bahasa Perancis	Guiana Perancis
Bahasa rasmi Lithuania ialah <mask>.	Bahasa Lithuania	bahasa Rusia, Bahasa Slovene, Bahasa Catalonia, Bahasa Slovak, Bahasa Romania, Bahasa Portugis, Bahasa Basque, Bahasa Ukraine, bahasa Jerman, Bahasa Lithuania	Lithuania
Bahasa rasmi Belize ialah <mask>.	bahasa Inggeris	Bahasa Belanda, Bahasa Turki, Bahasa Romania, Bahasa Itali, Bahasa Basque, Bahasa Serbia, Bahasa Croatia, bahasa Rusia, Bahasa Bulgaria, bahasa Inggeris	Belize
Bahasa rasmi Sepanyol ialah <mask>.	Bahasa Catalonia	Bahasa Czech, Bahasa Perancis, Bahasa Belanda, bahasa Indonesia, Bahasa Basque, Bahasa Ukraine, Bahasa Romania, Bahasa Itali, Bahasa Hungary, Bahasa Catalonia	Sepanyol
Bahasa rasmi Barbados ialah <mask>.	bahasa Inggeris	Bahasa Portugis, Bahasa Itali, bahasa Jepun, Bahasa Georgia, Bahasa Catalonia, Bahasa Basque, Bahasa Slovene, Bahasa Romania, Bahasa Turki, bahasa Inggeris	Barbados
Bahasa rasmi Colombia ialah <mask>.	bahasa Sepanyol	Bahasa Georgia, Bahasa Portugis, Bahasa Belanda, Bahasa Romania, Bahasa Latin, Bahasa Hungary, Bahasa Finland, Bahasa Ukraine, Bahasa Croatia, bahasa Sepanyol	Colombia
Bahasa rasmi Brunei ialah <mask>.	bahasa Inggeris	Bahasa Slovene, Bahasa Hungary, Bahasa Turki, Bahasa Cina, Bahasa Georgia, Bahasa Slovak, Bahasa Czech, Bahasa Estonia, Bahasa Latin, bahasa Inggeris	Brunei
Bahasa rasmi Pakistan ialah <mask>.	Bahasa Urdu	Bahasa Hungary, Parsi, bahasa Jerman, Bahasa Perancis, Bahasa Portugis, Bahasa Croatia, Bahasa Slovene, bahasa Jepun, bahasa Thai, Bahasa Urdu	Pakistan
Bahasa rasmi Senegal ialah <mask>.	Bahasa Perancis	Bahasa Romania, Bahasa Bulgaria, Bahasa Slovene, Bahasa Turki, Bahasa Estonia, Bahasa Ukraine, Bahasa Basque, Bahasa Portugis, bahasa Sepanyol, Bahasa Perancis	Senegal
Bahasa rasmi Nunavut ialah <mask>.	bahasa Inggeris	Bahasa Georgia, Bahasa Cina, Bahasa Serbia, Bahasa Lithuania, Bahasa Itali, Bahasa Croatia, bahasa Indonesia, Bahasa Catalonia, Bahasa Korea, bahasa Inggeris	Nunavut
Bahasa rasmi Geneva ialah <mask>.	Bahasa Perancis	Bahasa Korea, Bahasa Azeri, Bahasa Turki, bahasa Jepun, Bahasa Belanda, Bahasa Ukraine, Bahasa Estonia, Bahasa Portugis, Bahasa Catalonia, Bahasa Perancis	Geneva
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Bulgaria	Bahasa Serbia, Bahasa Georgia, Bahasa Estonia, Bahasa Urdu, bahasa Indonesia, Bahasa Iceland, bahasa Jepun, Bahasa Armenia, Bahasa Finland, Bahasa Bulgaria	Kesatuan Eropah
Bahasa rasmi Bosnia dan Herzegovina ialah <mask>.	Bahasa Serbia	Bahasa Korea, bahasa Sepanyol, Bahasa Romania, Bahasa Sweden, Bahasa Catalonia, Bahasa Basque, Bahasa Hungary, Bahasa Greek, Bahasa Albania, Bahasa Serbia	Bosnia dan Herzegovina
Bahasa rasmi Finland ialah <mask>.	Bahasa Sweden	Bahasa Finland, Bahasa Belanda, bahasa Rusia, Bahasa Albania, bahasa Jerman, bahasa Thai, bahasa Sepanyol, Bahasa Perancis, bahasa Denmark, Bahasa Sweden	Finland
Bahasa rasmi Papua New Guinea ialah <mask>.	bahasa Inggeris	Bahasa Portugis, Bahasa Urdu, Parsi, bahasa Indonesia, Bahasa Czech, Bahasa Poland, Bahasa Finland, bahasa Denmark, bahasa Ibrani, bahasa Inggeris	Papua New Guinea
Bahasa rasmi Rwanda ialah <mask>.	Bahasa Perancis	Bahasa Romania, Bahasa Korea, Bahasa Azeri, Bahasa Basque, Bahasa Latin, Bahasa Slovene, Bahasa Urdu, bahasa Rusia, bahasa Thai, Bahasa Perancis	Rwanda
Bahasa rasmi Chad ialah <mask>.	Bahasa Perancis	Bahasa Slovene, Bahasa Finland, bahasa Jerman, Bahasa Basque, bahasa Inggeris, Bahasa Slovak, Bahasa Estonia, Bahasa Azeri, bahasa Rusia, Bahasa Perancis	Chad
Bahasa rasmi Yerevan ialah <mask>.	Bahasa Armenia	bahasa Ibrani, bahasa Inggeris, bahasa Denmark, Bahasa Belanda, Bahasa Finland, Bahasa Lithuania, Bahasa Albania, Bahasa Korea, Bahasa Serbia, Bahasa Armenia	Yerevan
Bahasa rasmi Bolivia ialah <mask>.	bahasa Sepanyol	bahasa Rusia, Bahasa Serbia, Bahasa Croatia, bahasa Jerman, Bahasa Slovene, Bahasa Basque, Bahasa Armenia, Bahasa Finland, Bahasa Iceland, bahasa Sepanyol	Bolivia
Bahasa rasmi Malaysia ialah <mask>.	bahasa Inggeris	Bahasa Armenia, Bahasa Cina, Bahasa Hungary, Bahasa Georgia, Bahasa Portugis, Bahasa Romania, Bahasa Ukraine, Bahasa Urdu, Bahasa Sweden, bahasa Inggeris	Malaysia
Bahasa rasmi Sudan Selatan ialah <mask>.	bahasa Inggeris	Bahasa Hungary, Bahasa Georgia, Bahasa Belanda, bahasa Rusia, Bahasa Greek, bahasa Jerman, Bahasa Turki, bahasa Indonesia, Bahasa Catalonia, bahasa Inggeris	Sudan Selatan
Bahasa rasmi Guinea Khatulistiwa ialah <mask>.	Bahasa Perancis	Bahasa Estonia, Bahasa Finland, Bahasa Lithuania, Bahasa Urdu, bahasa Indonesia, Parsi, Bahasa Azeri, Bahasa Korea, Bahasa Slovak, Bahasa Perancis	Guinea Khatulistiwa
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Hungary	Bahasa Estonia, Bahasa Armenia, bahasa Sepanyol, Bahasa Slovene, Bahasa Greek, bahasa Inggeris, Bahasa Basque, Bahasa Catalonia, Bahasa Croatia, Bahasa Hungary	Kesatuan Eropah
Bahasa rasmi Kyrgyzstan ialah <mask>.	bahasa Rusia	Bahasa Estonia, Bahasa Bulgaria, Bahasa Czech, Bahasa Belanda, Bahasa Serbia, Bahasa Korea, Bahasa Lithuania, Bahasa Armenia, Bahasa Ukraine, bahasa Rusia	Kyrgyzstan
Bahasa rasmi Jepun ialah <mask>.	bahasa Jepun	Bahasa Romania, Bahasa Lithuania, Bahasa Sweden, Bahasa Finland, Bahasa Slovene, Bahasa Latin, Bahasa Perancis, bahasa Indonesia, Bahasa Georgia, bahasa Jepun	Jepun
Bahasa rasmi Iran ialah <mask>.	Parsi	Bahasa Turki, bahasa Denmark, Bahasa Catalonia, Bahasa Belanda, Bahasa Albania, bahasa Jepun, Bahasa Cina, bahasa Indonesia, bahasa Ibrani, Parsi	Iran
Bahasa rasmi Tampere ialah <mask>.	Bahasa Finland	Bahasa Slovak, Bahasa Bulgaria, bahasa Jerman, Bahasa Sweden, Bahasa Armenia, Bahasa Slovene, bahasa Thai, bahasa Indonesia, Bahasa Croatia, Bahasa Finland	Tampere
Bahasa rasmi Panama ialah <mask>.	bahasa Sepanyol	Bahasa Sweden, Bahasa Basque, Bahasa Finland, bahasa Thai, Bahasa Hungary, Bahasa Slovene, Bahasa Ukraine, bahasa Rusia, Bahasa Georgia, bahasa Sepanyol	Panama
Bahasa rasmi Quebec ialah <mask>.	Bahasa Perancis	Bahasa Croatia, Bahasa Hungary, bahasa Sepanyol, bahasa Rusia, Bahasa Poland, Bahasa Ukraine, Bahasa Slovene, Bahasa Czech, Bahasa Lithuania, Bahasa Perancis	Quebec
Bahasa rasmi Empayar Rom ialah <mask>.	Bahasa Latin	Bahasa Lithuania, Bahasa Bulgaria, Bahasa Korea, Bahasa Sweden, Bahasa Azeri, Bahasa Ukraine, Bahasa Czech, Bahasa Urdu, Bahasa Iceland, Bahasa Latin	Empayar Rom
Bahasa rasmi Guinea Khatulistiwa ialah <mask>.	bahasa Sepanyol	Bahasa Basque, Bahasa Ukraine, Bahasa Urdu, bahasa Ibrani, Parsi, Bahasa Bulgaria, Bahasa Slovene, Bahasa Portugis, Bahasa Lithuania, bahasa Sepanyol	Guinea Khatulistiwa
Bahasa rasmi Newfoundland dan Labrador ialah <mask>.	bahasa Inggeris	Bahasa Lithuania, Bahasa Bulgaria, Bahasa Iceland, Bahasa Catalonia, Bahasa Armenia, bahasa Sepanyol, Bahasa Cina, Bahasa Belanda, Bahasa Sweden, bahasa Inggeris	Newfoundland dan Labrador
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Estonia	Bahasa Lithuania, Bahasa Romania, Parsi, Bahasa Greek, bahasa Indonesia, bahasa Thai, Bahasa Bulgaria, bahasa Jerman, Bahasa Czech, Bahasa Estonia	Kesatuan Eropah
Bahasa rasmi Pertubuhan Bangsa-Bangsa Bersatu ialah <mask>.	bahasa Sepanyol	Bahasa Poland, bahasa Jepun, Bahasa Estonia, bahasa Jerman, Bahasa Serbia, Bahasa Hungary, Bahasa Croatia, Bahasa Urdu, Bahasa Iceland, bahasa Sepanyol	Pertubuhan Bangsa-Bangsa Bersatu
Bahasa rasmi Republik Sakha ialah <mask>.	bahasa Rusia	bahasa Thai, Bahasa Czech, bahasa Inggeris, Bahasa Perancis, Bahasa Greek, Bahasa Portugis, Bahasa Armenia, Bahasa Finland, Bahasa Catalonia, bahasa Rusia	Republik Sakha
Bahasa rasmi Kesatuan Eropah ialah <mask>.	Bahasa Poland	Bahasa Cina, Bahasa Lithuania, Bahasa Slovak, Parsi, bahasa Rusia, Bahasa Czech, Bahasa Estonia, Bahasa Azeri, bahasa Jepun, Bahasa Poland	Kesatuan Eropah
Bahasa rasmi Republik Dominika ialah <mask>.	bahasa Sepanyol	Bahasa Croatia, Bahasa Cina, Bahasa Belanda, Bahasa Greek, Bahasa Itali, Bahasa Georgia, Bahasa Slovene, bahasa Jerman, Bahasa Albania, bahasa Sepanyol	Republik Dominika
Bahasa rasmi British Columbia ialah <mask>.	bahasa Inggeris	Bahasa Perancis, Bahasa Belanda, Bahasa Korea, Bahasa Bulgaria, Bahasa Catalonia, Bahasa Croatia, Bahasa Itali, Bahasa Greek, bahasa Rusia, bahasa Inggeris	British Columbia
Bahasa rasmi Belgium ialah <mask>.	Bahasa Belanda	Bahasa Basque, Bahasa Romania, Bahasa Greek, Bahasa Perancis, Bahasa Lithuania, Bahasa Poland, Bahasa Sweden, Bahasa Albania, Bahasa Portugis, Bahasa Belanda	Belgium
Bahasa rasmi Empayar Byzantine ialah <mask>.	Bahasa Latin	bahasa Sepanyol, bahasa Ibrani, Bahasa Romania, bahasa Jepun, Bahasa Estonia, bahasa Thai, bahasa Denmark, Bahasa Turki, bahasa Indonesia, Bahasa Latin	Empayar Byzantine
Bahasa rasmi Republik Ireland ialah <mask>.	bahasa Inggeris	Bahasa Serbia, bahasa Jerman, Bahasa Itali, Bahasa Hungary, bahasa Rusia, Bahasa Azeri, Bahasa Georgia, Bahasa Iceland, bahasa Sepanyol, bahasa Inggeris	Republik Ireland
Bahasa rasmi Belanda ialah <mask>.	Bahasa Belanda	Bahasa Georgia, Bahasa Czech, Bahasa Turki, Bahasa Estonia, Bahasa Ukraine, Bahasa Hungary, Bahasa Basque, bahasa Indonesia, Bahasa Portugis, Bahasa Belanda	Belanda
Bahasa rasmi Kansas ialah <mask>.	bahasa Inggeris	Bahasa Poland, Bahasa Slovak, Bahasa Turki, Bahasa Serbia, Bahasa Catalonia, Bahasa Armenia, Bahasa Estonia, Bahasa Ukraine, bahasa Thai, bahasa Inggeris	Kansas
Bahasa rasmi Afrika Selatan ialah <mask>.	bahasa Inggeris	Bahasa Ukraine, Bahasa Latin, Bahasa Georgia, bahasa Thai, Bahasa Cina, bahasa Jerman, bahasa Rusia, Bahasa Itali, Bahasa Estonia, bahasa Inggeris	Afrika Selatan
Bahasa rasmi Vanuatu ialah <mask>.	bahasa Inggeris	Bahasa Latin, Bahasa Belanda, bahasa Indonesia, Bahasa Korea, Bahasa Bulgaria, Bahasa Georgia, bahasa Jerman, Bahasa Catalonia, Bahasa Serbia, bahasa Inggeris	Vanuatu
Bahasa rasmi Montenegro ialah <mask>.	Bahasa Croatia	Bahasa Catalonia, Bahasa Georgia, Bahasa Ukraine, Bahasa Czech, Bahasa Hungary, bahasa Denmark, bahasa Jerman, bahasa Sepanyol, Bahasa Greek, Bahasa Croatia	Montenegro
Bahasa rasmi Suriname ialah <mask>.	Bahasa Belanda	Bahasa Hungary, Bahasa Portugis, bahasa Indonesia, Bahasa Serbia, Bahasa Croatia, Bahasa Armenia, Bahasa Slovene, Bahasa Cina, Bahasa Czech, Bahasa Belanda	Suriname
Bahasa rasmi Colorado ialah <mask>.	bahasa Inggeris	Bahasa Catalonia, Bahasa Ukraine, Bahasa Iceland, Bahasa Azeri, Bahasa Portugis, Bahasa Hungary, Bahasa Croatia, Bahasa Perancis, Bahasa Czech, bahasa Inggeris	Colorado
Bahasa rasmi Tonga ialah <mask>.	bahasa Inggeris	Bahasa Slovak, Bahasa Hungary, Bahasa Catalonia, Bahasa Georgia, Bahasa Perancis, Bahasa Greek, Bahasa Armenia, Bahasa Sweden, Bahasa Portugis, bahasa Inggeris	Tonga
