Prompt	Ans	Candidate Ans	Subject
Det officiella språket för Rwanda är <mask>.	engelska	indonesiska, polska, portugisiska, urdu, thai, hebreiska, grekiska, svenska, franska, engelska	Rwanda
Det officiella språket för Finland är <mask>.	finska	svenska, estniska, koreanska, japanska, isländska, kinesiska, hebreiska, azerbajdzjanska, danska, finska	Finland
Det officiella språket för Nebraska är <mask>.	engelska	tjeckiska, bulgariska, litauiska, ryska, finska, kinesiska, katalanska, koreanska, armeniska, engelska	Nebraska
Det officiella språket för Polen är <mask>.	polska	slovenska, svenska, thai, kroatiska, tjeckiska, engelska, kinesiska, armeniska, italienska, polska	Polen
Det officiella språket för Basel är <mask>.	tyska	finska, rumänska, serbiska, danska, kinesiska, urdu, estniska, persiska, japanska, tyska	Basel
Det officiella språket för Arkansas är <mask>.	engelska	italienska, baskiska, isländska, tjeckiska, kinesiska, ungerska, slovakiska, serbiska, danska, engelska	Arkansas
Det officiella språket för Rumänien är <mask>.	rumänska	ryska, albanska, nederländska, latin, kinesiska, engelska, urdu, ukrainska, danska, rumänska	Rumänien
Det officiella språket för Europeiska unionen är <mask>.	grekiska	isländska, ukrainska, baskiska, kinesiska, portugisiska, finska, danska, azerbajdzjanska, svenska, grekiska	Europeiska unionen
Det officiella språket för Kenya är <mask>.	engelska	litauiska, tyska, baskiska, indonesiska, hebreiska, kroatiska, ukrainska, spanska, finska, engelska	Kenya
Det officiella språket för Ghana är <mask>.	engelska	rumänska, georgiska, italienska, estniska, danska, bulgariska, tjeckiska, indonesiska, ungerska, engelska	Ghana
Det officiella språket för Slovenien är <mask>.	slovenska	serbiska, armeniska, persiska, isländska, turkiska, polska, estniska, urdu, ukrainska, slovenska	Slovenien
Det officiella språket för Moldavien är <mask>.	rumänska	baskiska, franska, svenska, portugisiska, koreanska, tyska, serbiska, japanska, danska, rumänska	Moldavien
Det officiella språket för Franska Guyana är <mask>.	franska	spanska, georgiska, serbiska, indonesiska, urdu, italienska, isländska, baskiska, grekiska, franska	Franska Guyana
Det officiella språket för Litauen är <mask>.	litauiska	ryska, slovenska, katalanska, slovakiska, rumänska, portugisiska, baskiska, ukrainska, tyska, litauiska	Litauen
Det officiella språket för Belize är <mask>.	engelska	nederländska, turkiska, rumänska, italienska, baskiska, serbiska, kroatiska, ryska, bulgariska, engelska	Belize
Det officiella språket för Spanien är <mask>.	katalanska	tjeckiska, franska, nederländska, indonesiska, baskiska, ukrainska, rumänska, italienska, ungerska, katalanska	Spanien
Det officiella språket för Barbados är <mask>.	engelska	portugisiska, italienska, japanska, georgiska, katalanska, baskiska, slovenska, rumänska, turkiska, engelska	Barbados
Det officiella språket för Colombia är <mask>.	spanska	georgiska, portugisiska, nederländska, rumänska, latin, ungerska, finska, ukrainska, kroatiska, spanska	Colombia
Det officiella språket för Brunei är <mask>.	engelska	slovenska, ungerska, turkiska, kinesiska, georgiska, slovakiska, tjeckiska, estniska, latin, engelska	Brunei
Det officiella språket för Pakistan är <mask>.	urdu	ungerska, persiska, tyska, franska, portugisiska, kroatiska, slovenska, japanska, thai, urdu	Pakistan
Det officiella språket för Senegal är <mask>.	franska	rumänska, bulgariska, slovenska, turkiska, estniska, ukrainska, baskiska, portugisiska, spanska, franska	Senegal
Det officiella språket för Nunavut är <mask>.	engelska	georgiska, kinesiska, serbiska, litauiska, italienska, kroatiska, indonesiska, katalanska, koreanska, engelska	Nunavut
Det officiella språket för Genève är <mask>.	franska	koreanska, azerbajdzjanska, turkiska, japanska, nederländska, ukrainska, estniska, portugisiska, katalanska, franska	Genève
Det officiella språket för Europeiska unionen är <mask>.	bulgariska	serbiska, georgiska, estniska, urdu, indonesiska, isländska, japanska, armeniska, finska, bulgariska	Europeiska unionen
Det officiella språket för Bosnien och Hercegovina är <mask>.	serbiska	koreanska, spanska, rumänska, svenska, katalanska, baskiska, ungerska, grekiska, albanska, serbiska	Bosnien och Hercegovina
Det officiella språket för Finland är <mask>.	svenska	finska, nederländska, ryska, albanska, tyska, thai, spanska, franska, danska, svenska	Finland
Det officiella språket för Papua Nya Guinea är <mask>.	engelska	portugisiska, urdu, persiska, indonesiska, tjeckiska, polska, finska, danska, hebreiska, engelska	Papua Nya Guinea
Det officiella språket för Rwanda är <mask>.	franska	rumänska, koreanska, azerbajdzjanska, baskiska, latin, slovenska, urdu, ryska, thai, franska	Rwanda
Det officiella språket för Tchad är <mask>.	franska	slovenska, finska, tyska, baskiska, engelska, slovakiska, estniska, azerbajdzjanska, ryska, franska	Tchad
Det officiella språket för Jerevan är <mask>.	armeniska	hebreiska, engelska, danska, nederländska, finska, litauiska, albanska, koreanska, serbiska, armeniska	Jerevan
Det officiella språket för Bolivia är <mask>.	spanska	ryska, serbiska, kroatiska, tyska, slovenska, baskiska, armeniska, finska, isländska, spanska	Bolivia
Det officiella språket för Malaysia är <mask>.	engelska	armeniska, kinesiska, ungerska, georgiska, portugisiska, rumänska, ukrainska, urdu, svenska, engelska	Malaysia
Det officiella språket för Sydsudan är <mask>.	engelska	ungerska, georgiska, nederländska, ryska, grekiska, tyska, turkiska, indonesiska, katalanska, engelska	Sydsudan
Det officiella språket för Ekvatorialguinea är <mask>.	franska	estniska, finska, litauiska, urdu, indonesiska, persiska, azerbajdzjanska, koreanska, slovakiska, franska	Ekvatorialguinea
Det officiella språket för Europeiska unionen är <mask>.	ungerska	estniska, armeniska, spanska, slovenska, grekiska, engelska, baskiska, katalanska, kroatiska, ungerska	Europeiska unionen
Det officiella språket för Kirgizistan är <mask>.	ryska	estniska, bulgariska, tjeckiska, nederländska, serbiska, koreanska, litauiska, armeniska, ukrainska, ryska	Kirgizistan
Det officiella språket för Japan är <mask>.	japanska	rumänska, litauiska, svenska, finska, slovenska, latin, franska, indonesiska, georgiska, japanska	Japan
Det officiella språket för Iran är <mask>.	persiska	turkiska, danska, katalanska, nederländska, albanska, japanska, kinesiska, indonesiska, hebreiska, persiska	Iran
Det officiella språket för Tammerfors är <mask>.	finska	slovakiska, bulgariska, tyska, svenska, armeniska, slovenska, thai, indonesiska, kroatiska, finska	Tammerfors
Det officiella språket för Panama är <mask>.	spanska	svenska, baskiska, finska, thai, ungerska, slovenska, ukrainska, ryska, georgiska, spanska	Panama
Det officiella språket för Québec är <mask>.	franska	kroatiska, ungerska, spanska, ryska, polska, ukrainska, slovenska, tjeckiska, litauiska, franska	Québec
Det officiella språket för Romerska kejsardömet är <mask>.	latin	litauiska, bulgariska, koreanska, svenska, azerbajdzjanska, ukrainska, tjeckiska, urdu, isländska, latin	Romerska kejsardömet
Det officiella språket för Ekvatorialguinea är <mask>.	spanska	baskiska, ukrainska, urdu, hebreiska, persiska, bulgariska, slovenska, portugisiska, litauiska, spanska	Ekvatorialguinea
Det officiella språket för Newfoundland och Labrador är <mask>.	engelska	litauiska, bulgariska, isländska, katalanska, armeniska, spanska, kinesiska, nederländska, svenska, engelska	Newfoundland och Labrador
Det officiella språket för Europeiska unionen är <mask>.	estniska	litauiska, rumänska, persiska, grekiska, indonesiska, thai, bulgariska, tyska, tjeckiska, estniska	Europeiska unionen
Det officiella språket för Förenta nationerna är <mask>.	spanska	polska, japanska, estniska, tyska, serbiska, ungerska, kroatiska, urdu, isländska, spanska	Förenta nationerna
Det officiella språket för Sacha är <mask>.	ryska	thai, tjeckiska, engelska, franska, grekiska, portugisiska, armeniska, finska, katalanska, ryska	Sacha
Det officiella språket för Europeiska unionen är <mask>.	polska	kinesiska, litauiska, slovakiska, persiska, ryska, tjeckiska, estniska, azerbajdzjanska, japanska, polska	Europeiska unionen
Det officiella språket för Dominikanska republiken är <mask>.	spanska	kroatiska, kinesiska, nederländska, grekiska, italienska, georgiska, slovenska, tyska, albanska, spanska	Dominikanska republiken
Det officiella språket för British Columbia är <mask>.	engelska	franska, nederländska, koreanska, bulgariska, katalanska, kroatiska, italienska, grekiska, ryska, engelska	British Columbia
Det officiella språket för Belgien är <mask>.	nederländska	baskiska, rumänska, grekiska, franska, litauiska, polska, svenska, albanska, portugisiska, nederländska	Belgien
Det officiella språket för Bysantinska riket är <mask>.	latin	spanska, hebreiska, rumänska, japanska, estniska, thai, danska, turkiska, indonesiska, latin	Bysantinska riket
Det officiella språket för Irland är <mask>.	engelska	serbiska, tyska, italienska, ungerska, ryska, azerbajdzjanska, georgiska, isländska, spanska, engelska	Irland
Det officiella språket för Nederländerna är <mask>.	nederländska	georgiska, tjeckiska, turkiska, estniska, ukrainska, ungerska, baskiska, indonesiska, portugisiska, nederländska	Nederländerna
Det officiella språket för Kansas är <mask>.	engelska	polska, slovakiska, turkiska, serbiska, katalanska, armeniska, estniska, ukrainska, thai, engelska	Kansas
Det officiella språket för Sydafrika är <mask>.	engelska	ukrainska, latin, georgiska, thai, kinesiska, tyska, ryska, italienska, estniska, engelska	Sydafrika
Det officiella språket för Vanuatu är <mask>.	engelska	latin, nederländska, indonesiska, koreanska, bulgariska, georgiska, tyska, katalanska, serbiska, engelska	Vanuatu
Det officiella språket för Montenegro är <mask>.	kroatiska	katalanska, georgiska, ukrainska, tjeckiska, ungerska, danska, tyska, spanska, grekiska, kroatiska	Montenegro
Det officiella språket för Surinam är <mask>.	nederländska	ungerska, portugisiska, indonesiska, serbiska, kroatiska, armeniska, slovenska, kinesiska, tjeckiska, nederländska	Surinam
Det officiella språket för Colorado är <mask>.	engelska	katalanska, ukrainska, isländska, azerbajdzjanska, portugisiska, ungerska, kroatiska, franska, tjeckiska, engelska	Colorado
Det officiella språket för Tonga är <mask>.	engelska	slovakiska, ungerska, katalanska, georgiska, franska, grekiska, armeniska, svenska, portugisiska, engelska	Tonga
Det officiella språket för England är <mask>.	engelska	slovenska, danska, estniska, kinesiska, albanska, svenska, finska, tjeckiska, bulgariska, engelska	England
Det officiella språket för Ekvatorialguinea är <mask>.	portugisiska	estniska, albanska, georgiska, slovenska, ungerska, bulgariska, slovakiska, tyska, japanska, portugisiska	Ekvatorialguinea
Det officiella språket för Guinea-Bissau är <mask>.	portugisiska	slovakiska, italienska, latin, nederländska, polska, kroatiska, svenska, indonesiska, estniska, portugisiska	Guinea-Bissau
Det officiella språket för Bosnien och Hercegovina är <mask>.	kroatiska	ryska, estniska, japanska, franska, urdu, portugisiska, persiska, rumänska, katalanska, kroatiska	Bosnien och Hercegovina
Det officiella språket för Indiana är <mask>.	engelska	kroatiska, ungerska, polska, spanska, albanska, kinesiska, urdu, isländska, thai, engelska	Indiana
Det officiella språket för Nordkorea är <mask>.	koreanska	persiska, finska, azerbajdzjanska, slovakiska, turkiska, indonesiska, baskiska, spanska, thai, koreanska	Nordkorea
Det officiella språket för Ryssland är <mask>.	ukrainska	ungerska, armeniska, indonesiska, bulgariska, georgiska, nederländska, grekiska, rumänska, latin, ukrainska	Ryssland
Det officiella språket för Argentina är <mask>.	spanska	slovakiska, indonesiska, kinesiska, persiska, albanska, svenska, isländska, ungerska, ukrainska, spanska	Argentina
Det officiella språket för Nova Scotia är <mask>.	engelska	thai, kroatiska, italienska, azerbajdzjanska, hebreiska, slovakiska, tjeckiska, ryska, tyska, engelska	Nova Scotia
Det officiella språket för Hawaii är <mask>.	engelska	ukrainska, turkiska, bulgariska, isländska, indonesiska, slovakiska, spanska, danska, slovenska, engelska	Hawaii
Det officiella språket för Palau är <mask>.	engelska	danska, polska, svenska, slovakiska, azerbajdzjanska, armeniska, turkiska, italienska, thai, engelska	Palau
Det officiella språket för Niue är <mask>.	engelska	kroatiska, estniska, danska, katalanska, azerbajdzjanska, franska, tyska, kinesiska, portugisiska, engelska	Niue
Det officiella språket för Elfenbenskusten är <mask>.	franska	koreanska, italienska, isländska, danska, japanska, svenska, georgiska, polska, bulgariska, franska	Elfenbenskusten
Det officiella språket för Honduras är <mask>.	spanska	kinesiska, turkiska, hebreiska, azerbajdzjanska, urdu, georgiska, slovenska, estniska, franska, spanska	Honduras
Det officiella språket för New Hampshire är <mask>.	engelska	tyska, georgiska, portugisiska, persiska, kinesiska, ungerska, kroatiska, koreanska, indonesiska, engelska	New Hampshire
Det officiella språket för Burundi är <mask>.	engelska	ryska, turkiska, nederländska, kinesiska, azerbajdzjanska, baskiska, koreanska, tyska, slovenska, engelska	Burundi
Det officiella språket för Kamerun är <mask>.	engelska	baskiska, italienska, grekiska, slovenska, polska, urdu, ungerska, franska, finska, engelska	Kamerun
Det officiella språket för Alaska är <mask>.	engelska	danska, finska, slovenska, kroatiska, latin, rumänska, ryska, katalanska, franska, engelska	Alaska
Det officiella språket för Vatikanstaten är <mask>.	italienska	isländska, slovakiska, albanska, finska, tjeckiska, portugisiska, polska, baskiska, ungerska, italienska	Vatikanstaten
Det officiella språket för Moçambique är <mask>.	portugisiska	hebreiska, koreanska, indonesiska, urdu, katalanska, georgiska, slovenska, kroatiska, tjeckiska, portugisiska	Moçambique
Det officiella språket för Östtimor är <mask>.	portugisiska	latin, nederländska, baskiska, armeniska, italienska, svenska, albanska, georgiska, koreanska, portugisiska	Östtimor
Det officiella språket för Nigeria är <mask>.	engelska	albanska, litauiska, baskiska, estniska, slovakiska, danska, spanska, thai, polska, engelska	Nigeria
Det officiella språket för Abchazien är <mask>.	ryska	portugisiska, kinesiska, danska, koreanska, franska, indonesiska, italienska, kroatiska, latin, ryska	Abchazien
Det officiella språket för Portugal är <mask>.	portugisiska	slovakiska, armeniska, turkiska, ryska, engelska, polska, kroatiska, indonesiska, georgiska, portugisiska	Portugal
Det officiella språket för Manitoba är <mask>.	engelska	portugisiska, rumänska, slovenska, polska, bulgariska, indonesiska, latin, spanska, finska, engelska	Manitoba
Det officiella språket för Malabo är <mask>.	spanska	latin, franska, albanska, ungerska, turkiska, georgiska, svenska, rumänska, koreanska, spanska	Malabo
Det officiella språket för Europeiska unionen är <mask>.	spanska	latin, turkiska, koreanska, franska, engelska, ryska, svenska, baskiska, portugisiska, spanska	Europeiska unionen
Det officiella språket för Helsingfors är <mask>.	finska	polska, serbiska, armeniska, koreanska, franska, italienska, ukrainska, grekiska, svenska, finska	Helsingfors
Det officiella språket för Katalonien är <mask>.	spanska	polska, engelska, kroatiska, litauiska, franska, ryska, rumänska, armeniska, italienska, spanska	Katalonien
Det officiella språket för Seychellerna är <mask>.	engelska	katalanska, italienska, spanska, georgiska, finska, kroatiska, slovakiska, latin, japanska, engelska	Seychellerna
Det officiella språket för Saskatchewan är <mask>.	engelska	persiska, litauiska, latin, portugisiska, serbiska, spanska, svenska, slovakiska, koreanska, engelska	Saskatchewan
Det officiella språket för Kosovo är <mask>.	albanska	italienska, georgiska, franska, indonesiska, baskiska, ukrainska, latin, katalanska, ryska, albanska	Kosovo
Det officiella språket för Ecuador är <mask>.	spanska	litauiska, baskiska, tjeckiska, ryska, tyska, georgiska, kroatiska, thai, serbiska, spanska	Ecuador
Det officiella språket för Förenta nationerna är <mask>.	engelska	koreanska, italienska, japanska, estniska, litauiska, kroatiska, grekiska, persiska, ryska, engelska	Förenta nationerna
Det officiella språket för Guyana är <mask>.	engelska	tyska, thai, grekiska, tjeckiska, latin, portugisiska, georgiska, baskiska, serbiska, engelska	Guyana
Det officiella språket för Österrike är <mask>.	tyska	svenska, grekiska, italienska, litauiska, latin, tjeckiska, kroatiska, baskiska, katalanska, tyska	Österrike
Det officiella språket för Turkiet är <mask>.	turkiska	slovenska, spanska, isländska, portugisiska, nederländska, polska, tyska, albanska, franska, turkiska	Turkiet
Det officiella språket för Chile är <mask>.	spanska	baskiska, thai, engelska, slovenska, indonesiska, tyska, nederländska, tjeckiska, bulgariska, spanska	Chile
Det officiella språket för Europeiska unionen är <mask>.	engelska	rumänska, franska, grekiska, kroatiska, albanska, hebreiska, georgiska, persiska, baskiska, engelska	Europeiska unionen
Det officiella språket för South Dakota är <mask>.	engelska	franska, tjeckiska, isländska, hebreiska, latin, litauiska, azerbajdzjanska, katalanska, japanska, engelska	South Dakota
Det officiella språket för Alabama är <mask>.	engelska	litauiska, grekiska, spanska, estniska, tyska, serbiska, hebreiska, franska, kinesiska, engelska	Alabama
Det officiella språket för Kalifornien är <mask>.	engelska	spanska, armeniska, hebreiska, italienska, svenska, franska, albanska, ungerska, ukrainska, engelska	Kalifornien
Det officiella språket för Schweiz är <mask>.	italienska	estniska, albanska, svenska, japanska, kroatiska, bulgariska, turkiska, litauiska, ryska, italienska	Schweiz
Det officiella språket för Ryssland är <mask>.	ryska	latin, baskiska, kinesiska, spanska, rumänska, persiska, thai, nederländska, portugisiska, ryska	Ryssland
Det officiella språket för Yukon är <mask>.	engelska	thai, azerbajdzjanska, ukrainska, finska, spanska, kroatiska, slovakiska, estniska, polska, engelska	Yukon
Det officiella språket för Burkina Faso är <mask>.	franska	japanska, tyska, thai, estniska, slovakiska, portugisiska, polska, indonesiska, azerbajdzjanska, franska	Burkina Faso
Det officiella språket för Ryssland är <mask>.	azerbajdzjanska	tjeckiska, japanska, persiska, isländska, albanska, slovenska, rumänska, koreanska, ryska, azerbajdzjanska	Ryssland
Det officiella språket för Nunavut är <mask>.	franska	turkiska, urdu, koreanska, baskiska, latin, kroatiska, slovenska, albanska, indonesiska, franska	Nunavut
Det officiella språket för Italien är <mask>.	italienska	nederländska, rumänska, turkiska, isländska, ukrainska, spanska, finska, georgiska, ungerska, italienska	Italien
Det officiella språket för North Carolina är <mask>.	engelska	baskiska, grekiska, latin, polska, franska, turkiska, ungerska, nederländska, ryska, engelska	North Carolina
Det officiella språket för Filippinerna är <mask>.	engelska	latin, armeniska, urdu, estniska, albanska, danska, litauiska, serbiska, svenska, engelska	Filippinerna
Det officiella språket för Sverige är <mask>.	finska	thai, kroatiska, grekiska, urdu, slovakiska, polska, hebreiska, litauiska, bulgariska, finska	Sverige
Det officiella språket för Idaho är <mask>.	engelska	japanska, baskiska, azerbajdzjanska, thai, franska, isländska, tjeckiska, kroatiska, armeniska, engelska	Idaho
Det officiella språket för Niger är <mask>.	franska	ukrainska, tyska, polska, finska, thai, azerbajdzjanska, nederländska, spanska, engelska, franska	Niger
Det officiella språket för Kroatien är <mask>.	kroatiska	baskiska, hebreiska, katalanska, grekiska, turkiska, japanska, franska, nederländska, latin, kroatiska	Kroatien
Det officiella språket för Tjeckien är <mask>.	tjeckiska	japanska, latin, baskiska, portugisiska, thai, nederländska, ukrainska, bulgariska, georgiska, tjeckiska	Tjeckien
Det officiella språket för Saint Lucia är <mask>.	engelska	svenska, franska, bulgariska, isländska, nederländska, estniska, spanska, tjeckiska, azerbajdzjanska, engelska	Saint Lucia
Det officiella språket för Liechtenstein är <mask>.	tyska	serbiska, slovenska, katalanska, litauiska, polska, ukrainska, baskiska, turkiska, grekiska, tyska	Liechtenstein
Det officiella språket för Uganda är <mask>.	engelska	albanska, polska, thai, tjeckiska, slovenska, nederländska, ryska, persiska, japanska, engelska	Uganda
Det officiella språket för Adygeiska republiken är <mask>.	ryska	danska, turkiska, ukrainska, italienska, slovenska, thai, armeniska, estniska, georgiska, ryska	Adygeiska republiken
Det officiella språket för Seychellerna är <mask>.	franska	baskiska, portugisiska, rumänska, thai, danska, georgiska, albanska, indonesiska, tjeckiska, franska	Seychellerna
Det officiella språket för Europeiska unionen är <mask>.	tjeckiska	slovakiska, spanska, georgiska, urdu, latin, ryska, albanska, koreanska, bulgariska, tjeckiska	Europeiska unionen
Det officiella språket för Eritrea är <mask>.	engelska	turkiska, georgiska, finska, isländska, polska, thai, slovenska, bulgariska, tjeckiska, engelska	Eritrea
Det officiella språket för Mauritius är <mask>.	franska	persiska, bulgariska, grekiska, indonesiska, georgiska, albanska, kinesiska, litauiska, latin, franska	Mauritius
Det officiella språket för Europeiska unionen är <mask>.	litauiska	franska, turkiska, albanska, italienska, slovenska, georgiska, koreanska, polska, engelska, litauiska	Europeiska unionen
Det officiella språket för Nordossetien är <mask>.	ryska	albanska, slovakiska, katalanska, ukrainska, franska, thai, kinesiska, nederländska, latin, ryska	Nordossetien
Det officiella språket för Frankrike är <mask>.	franska	slovenska, azerbajdzjanska, koreanska, armeniska, georgiska, baskiska, thai, engelska, spanska, franska	Frankrike
Det officiella språket för Kamerun är <mask>.	franska	thai, baskiska, turkiska, koreanska, azerbajdzjanska, engelska, italienska, danska, bulgariska, franska	Kamerun
Det officiella språket för Québec är <mask>.	franska	ungerska, svenska, hebreiska, ryska, engelska, estniska, polska, persiska, spanska, franska	Québec
Det officiella språket för Thailand är <mask>.	thai	tyska, engelska, urdu, tjeckiska, kinesiska, azerbajdzjanska, finska, ryska, ukrainska, thai	Thailand
Det officiella språket för Kongo-Kinshasa är <mask>.	franska	grekiska, rumänska, kinesiska, isländska, svenska, urdu, ryska, armeniska, azerbajdzjanska, franska	Kongo-Kinshasa
Det officiella språket för Ungern är <mask>.	ungerska	finska, grekiska, serbiska, urdu, portugisiska, georgiska, spanska, estniska, tyska, ungerska	Ungern
Det officiella språket för Vanuatu är <mask>.	franska	armeniska, estniska, finska, grekiska, turkiska, danska, latin, bulgariska, ukrainska, franska	Vanuatu
Det officiella språket för Estland är <mask>.	estniska	armeniska, japanska, turkiska, katalanska, grekiska, serbiska, slovakiska, bulgariska, danska, estniska	Estland
Det officiella språket för Kentucky är <mask>.	engelska	tjeckiska, indonesiska, baskiska, azerbajdzjanska, ukrainska, slovenska, spanska, finska, kroatiska, engelska	Kentucky
Det officiella språket för North Dakota är <mask>.	engelska	katalanska, franska, tjeckiska, urdu, thai, polska, svenska, slovakiska, kinesiska, engelska	North Dakota
