Prompt	Ans	Candidate Ans	Subject
زبان رسمی اوستیای جنوبی <mask> است.	زبان گرجی	زبان بلغاری, زبان انگلیسی, زبان چکی, زبان اسلواکیایی, زبان ترکی استانبولی, زبان هلندی, زبان پرتغالی, زبان ارمنی, زبان کره‌ای, زبان گرجی	اوستیای جنوبی
زبان رسمی جمهوری کنگو <mask> است.	زبان فرانسوی	زبان لهستانی, زبان عبری, زبان تایلندی, زبان کرواتی, زبان استونیایی, زبان لاتین, زبان یونانی, زبان ژاپنی, زبان ترکی استانبولی, زبان فرانسوی	جمهوری کنگو
زبان رسمی جزایر سلیمان <mask> است.	زبان انگلیسی	زبان فرانسوی, زبان مجاری, زبان تایلندی, زبان اسلواکیایی, زبان ایسلندی, زبان بلغاری, زبان کره‌ای, زبان‌های چینی, زبان روسی, زبان انگلیسی	جزایر سلیمان
زبان رسمی جزیره ایستر <mask> است.	زبان اسپانیایی	زبان روسی, زبان چکی, زبان لاتین, زبان دانمارکی, زبان ژاپنی, زبان مجاری, زبان ایسلندی, زبان گرجی, زبان سوئدی, زبان اسپانیایی	جزیره ایستر
زبان رسمی برزیل <mask> است.	زبان پرتغالی	زبان اردو, زبان ایسلندی, زبان صربی, زبان تایلندی, زبان فنلاندی, زبان گرجی, زبان باسکی, زبان اسلواکیایی, زبان لیتوانیایی, زبان پرتغالی	برزیل
زبان رسمی مکزیک <mask> است.	زبان اسپانیایی	زبان ایتالیایی, زبان‌های چینی, زبان استونیایی, زبان رومانیایی, زبان ارمنی, زبان کاتالان, زبان باسکی, زبان فرانسوی, زبان اردو, زبان اسپانیایی	مکزیک
زبان رسمی گامبیا <mask> است.	زبان انگلیسی	زبان صربی, زبان روسی, زبان ترکی آذربایجانی, زبان لهستانی, زبان اسپانیایی, زبان استونیایی, زبان ایتالیایی, زبان لاتین, زبان اسلواکیایی, زبان انگلیسی	گامبیا
زبان رسمی جزیره من <mask> است.	زبان انگلیسی	زبان کرواتی, زبان کره‌ای, زبان فنلاندی, زبان‌های چینی, زبان فرانسوی, زبان تایلندی, زبان ژاپنی, زبان صربی, زبان باسکی, زبان انگلیسی	جزیره من
زبان رسمی میسیسیپی <mask> است.	زبان انگلیسی	زبان یونانی, زبان ژاپنی, زبان دانمارکی, زبان‌های چینی, زبان رومانیایی, زبان هلندی, زبان کرواتی, زبان اردو, زبان ارمنی, زبان انگلیسی	میسیسیپی
زبان رسمی ماکائو <mask> است.	زبان‌های چینی	زبان سوئدی, زبان آلبانیایی, زبان چکی, زبان اندونزیایی, زبان فرانسوی, زبان آلمانی, زبان تایلندی, زبان کرواتی, زبان رومانیایی, زبان‌های چینی	ماکائو
زبان رسمی اسرائیل <mask> است.	زبان عبری	زبان ایسلندی, زبان رومانیایی, زبان انگلیسی, زبان کاتالان, زبان اسلواکیایی, زبان یونانی, زبان مجاری, زبان لهستانی, زبان بلغاری, زبان عبری	اسرائیل
زبان رسمی ساموآ <mask> است.	زبان انگلیسی	زبان عبری, زبان اسلواکیایی, زبان ارمنی, زبان اسپانیایی, زبان مجاری, زبان کره‌ای, زبان اردو, زبان‌های چینی, زبان ژاپنی, زبان انگلیسی	ساموآ
زبان رسمی سوئیس <mask> است.	زبان فرانسوی	زبان کرواتی, زبان عبری, زبان لاتین, زبان آلمانی, زبان مجاری, زبان ترکی آذربایجانی, زبان اسپانیایی, زبان اوکراینی, زبان هلندی, زبان فرانسوی	سوئیس
زبان رسمی بلژیک <mask> است.	زبان آلمانی	زبان فنلاندی, زبان ایتالیایی, زبان ترکی آذربایجانی, زبان ایسلندی, زبان یونانی, زبان‌های چینی, زبان ارمنی, زبان گرجی, زبان آلبانیایی, زبان آلمانی	بلژیک
زبان رسمی نائورو <mask> است.	زبان انگلیسی	زبان ترکی آذربایجانی, زبان مجاری, زبان اوکراینی, زبان آلبانیایی, زبان عبری, زبان کرواتی, زبان دانمارکی, زبان فرانسوی, زبان ایتالیایی, زبان انگلیسی	نائورو
زبان رسمی جزایر فالکلند <mask> است.	زبان انگلیسی	زبان اندونزیایی, زبان یونانی, زبان عبری, زبان لاتین, زبان اسلواکیایی, زبان‌های چینی, زبان ارمنی, زبان گرجی, زبان ایسلندی, زبان انگلیسی	جزایر فالکلند
زبان رسمی گینه <mask> است.	زبان فرانسوی	زبان چکی, زبان ژاپنی, زبان رومانیایی, زبان استونیایی, زبان ترکی استانبولی, زبان ایسلندی, زبان اندونزیایی, زبان فنلاندی, زبان اسپانیایی, زبان فرانسوی	گینه
زبان رسمی استرالیا <mask> است.	زبان انگلیسی	زبان سوئدی, زبان ایسلندی, زبان اسلواکیایی, زبان لاتین, زبان کره‌ای, زبان کرواتی, زبان ترکی استانبولی, زبان فرانسوی, زبان ترکی آذربایجانی, زبان انگلیسی	استرالیا
زبان رسمی پرو <mask> است.	زبان اسپانیایی	زبان لهستانی, زبان مجاری, زبان ایسلندی, زبان هلندی, زبان ارمنی, زبان سوئدی, زبان بلغاری, زبان عبری, زبان چکی, زبان اسپانیایی	پرو
زبان رسمی لسوتو <mask> است.	زبان انگلیسی	زبان استونیایی, زبان لیتوانیایی, زبان صربی, زبان پرتغالی, زبان فنلاندی, زبان روسی, زبان فرانسوی, زبان تایلندی, زبان مجاری, زبان انگلیسی	لسوتو
زبان رسمی هند <mask> است.	زبان انگلیسی	زبان بلغاری, زبان لیتوانیایی, زبان تایلندی, زبان آلبانیایی, زبان هلندی, زبان‌های چینی, زبان لهستانی, زبان استونیایی, زبان اسپانیایی, زبان انگلیسی	هند
زبان رسمی زیمبابوه <mask> است.	زبان انگلیسی	زبان عبری, زبان لیتوانیایی, زبان آلبانیایی, زبان بلغاری, زبان لهستانی, زبان گرجی, زبان ترکی استانبولی, زبان دانمارکی, زبان فرانسوی, زبان انگلیسی	زیمبابوه
زبان رسمی جیبوتی <mask> است.	زبان فرانسوی	زبان اسلونیایی, زبان هلندی, زبان انگلیسی, زبان ایسلندی, زبان عبری, زبان ایتالیایی, زبان اوکراینی, زبان اسلواکیایی, زبان فنلاندی, زبان فرانسوی	جیبوتی
زبان رسمی ایالت مونتانا <mask> است.	زبان انگلیسی	زبان اسلواکیایی, زبان ترکی آذربایجانی, زبان چکی, زبان آلبانیایی, زبان بلغاری, زبان روسی, زبان ژاپنی, زبان هلندی, زبان اسلونیایی, زبان انگلیسی	ایالت مونتانا
زبان رسمی باهاما <mask> است.	زبان انگلیسی	زبان صربی, زبان باسکی, زبان فارسی, زبان اندونزیایی, زبان بلغاری, زبان گرجی, زبان اسپانیایی, زبان مجاری, زبان اوکراینی, زبان انگلیسی	باهاما
زبان رسمی انتاریو <mask> است.	زبان انگلیسی	زبان آلمانی, زبان مجاری, زبان کره‌ای, زبان چکی, زبان اردو, زبان صربی, زبان ایتالیایی, زبان روسی, زبان لهستانی, زبان انگلیسی	انتاریو
زبان رسمی آلبرتا <mask> است.	زبان انگلیسی	زبان یونانی, زبان چکی, زبان دانمارکی, زبان لاتین, زبان اوکراینی, زبان آلمانی, زبان اسلونیایی, زبان سوئدی, زبان کاتالان, زبان انگلیسی	آلبرتا
زبان رسمی مونته‌نگرو <mask> است.	زبان صربی	زبان استونیایی, زبان لاتین, زبان ایتالیایی, زبان اردو, زبان کاتالان, زبان ترکی آذربایجانی, زبان فرانسوی, زبان گرجی, زبان اسپانیایی, زبان صربی	مونته‌نگرو
زبان رسمی اسواتینی <mask> است.	زبان انگلیسی	زبان عبری, زبان فارسی, زبان بلغاری, زبان باسکی, زبان آلبانیایی, زبان سوئدی, زبان فرانسوی, زبان کره‌ای, زبان اسلواکیایی, زبان انگلیسی	اسواتینی
زبان رسمی اتحادیه اروپا <mask> است.	زبان هلندی	زبان یونانی, زبان لیتوانیایی, زبان ایسلندی, زبان لاتین, زبان اوکراینی, زبان لهستانی, زبان کرواتی, زبان انگلیسی, زبان استونیایی, زبان هلندی	اتحادیه اروپا
زبان رسمی گرنادا <mask> است.	زبان انگلیسی	زبان مجاری, زبان لیتوانیایی, زبان صربی, زبان لاتین, زبان پرتغالی, زبان عبری, زبان ارمنی, زبان بلغاری, زبان یونانی, زبان انگلیسی	گرنادا
زبان رسمی چچن <mask> است.	زبان روسی	زبان فنلاندی, زبان پرتغالی, زبان اسلواکیایی, زبان باسکی, زبان مجاری, زبان لاتین, زبان ترکی آذربایجانی, زبان تایلندی, زبان رومانیایی, زبان روسی	چچن
زبان رسمی رواندا <mask> است.	زبان انگلیسی	زبان اندونزیایی, زبان لهستانی, زبان پرتغالی, زبان اردو, زبان تایلندی, زبان عبری, زبان یونانی, زبان سوئدی, زبان فرانسوی, زبان انگلیسی	رواندا
زبان رسمی فنلاند <mask> است.	زبان فنلاندی	زبان سوئدی, زبان استونیایی, زبان کره‌ای, زبان ژاپنی, زبان ایسلندی, زبان‌های چینی, زبان عبری, زبان ترکی آذربایجانی, زبان دانمارکی, زبان فنلاندی	فنلاند
زبان رسمی نبراسکا <mask> است.	زبان انگلیسی	زبان چکی, زبان بلغاری, زبان لیتوانیایی, زبان روسی, زبان فنلاندی, زبان‌های چینی, زبان کاتالان, زبان کره‌ای, زبان ارمنی, زبان انگلیسی	نبراسکا
زبان رسمی لهستان <mask> است.	زبان لهستانی	زبان اسلونیایی, زبان سوئدی, زبان تایلندی, زبان کرواتی, زبان چکی, زبان انگلیسی, زبان‌های چینی, زبان ارمنی, زبان ایتالیایی, زبان لهستانی	لهستان
زبان رسمی بازل <mask> است.	زبان آلمانی	زبان فنلاندی, زبان رومانیایی, زبان صربی, زبان دانمارکی, زبان‌های چینی, زبان اردو, زبان استونیایی, زبان فارسی, زبان ژاپنی, زبان آلمانی	بازل
زبان رسمی آرکانزاس <mask> است.	زبان انگلیسی	زبان ایتالیایی, زبان باسکی, زبان ایسلندی, زبان چکی, زبان‌های چینی, زبان مجاری, زبان اسلواکیایی, زبان صربی, زبان دانمارکی, زبان انگلیسی	آرکانزاس
زبان رسمی رومانی <mask> است.	زبان رومانیایی	زبان روسی, زبان آلبانیایی, زبان هلندی, زبان لاتین, زبان‌های چینی, زبان انگلیسی, زبان اردو, زبان اوکراینی, زبان دانمارکی, زبان رومانیایی	رومانی
زبان رسمی اتحادیه اروپا <mask> است.	زبان یونانی	زبان ایسلندی, زبان اوکراینی, زبان باسکی, زبان‌های چینی, زبان پرتغالی, زبان فنلاندی, زبان دانمارکی, زبان ترکی آذربایجانی, زبان سوئدی, زبان یونانی	اتحادیه اروپا
زبان رسمی کنیا <mask> است.	زبان انگلیسی	زبان لیتوانیایی, زبان آلمانی, زبان باسکی, زبان اندونزیایی, زبان عبری, زبان کرواتی, زبان اوکراینی, زبان اسپانیایی, زبان فنلاندی, زبان انگلیسی	کنیا
زبان رسمی غنا <mask> است.	زبان انگلیسی	زبان رومانیایی, زبان گرجی, زبان ایتالیایی, زبان استونیایی, زبان دانمارکی, زبان بلغاری, زبان چکی, زبان اندونزیایی, زبان مجاری, زبان انگلیسی	غنا
زبان رسمی اسلوونی <mask> است.	زبان اسلونیایی	زبان صربی, زبان ارمنی, زبان فارسی, زبان ایسلندی, زبان ترکی استانبولی, زبان لهستانی, زبان استونیایی, زبان اردو, زبان اوکراینی, زبان اسلونیایی	اسلوونی
زبان رسمی مولداوی <mask> است.	زبان رومانیایی	زبان باسکی, زبان فرانسوی, زبان سوئدی, زبان پرتغالی, زبان کره‌ای, زبان آلمانی, زبان صربی, زبان ژاپنی, زبان دانمارکی, زبان رومانیایی	مولداوی
زبان رسمی گویان فرانسه <mask> است.	زبان فرانسوی	زبان اسپانیایی, زبان گرجی, زبان صربی, زبان اندونزیایی, زبان اردو, زبان ایتالیایی, زبان ایسلندی, زبان باسکی, زبان یونانی, زبان فرانسوی	گویان فرانسه
زبان رسمی لیتوانی <mask> است.	زبان لیتوانیایی	زبان روسی, زبان اسلونیایی, زبان کاتالان, زبان اسلواکیایی, زبان رومانیایی, زبان پرتغالی, زبان باسکی, زبان اوکراینی, زبان آلمانی, زبان لیتوانیایی	لیتوانی
زبان رسمی بلیز <mask> است.	زبان انگلیسی	زبان هلندی, زبان ترکی استانبولی, زبان رومانیایی, زبان ایتالیایی, زبان باسکی, زبان صربی, زبان کرواتی, زبان روسی, زبان بلغاری, زبان انگلیسی	بلیز
زبان رسمی اسپانیا <mask> است.	زبان کاتالان	زبان چکی, زبان فرانسوی, زبان هلندی, زبان اندونزیایی, زبان باسکی, زبان اوکراینی, زبان رومانیایی, زبان ایتالیایی, زبان مجاری, زبان کاتالان	اسپانیا
زبان رسمی باربادوس <mask> است.	زبان انگلیسی	زبان پرتغالی, زبان ایتالیایی, زبان ژاپنی, زبان گرجی, زبان کاتالان, زبان باسکی, زبان اسلونیایی, زبان رومانیایی, زبان ترکی استانبولی, زبان انگلیسی	باربادوس
زبان رسمی کلمبیا <mask> است.	زبان اسپانیایی	زبان گرجی, زبان پرتغالی, زبان هلندی, زبان رومانیایی, زبان لاتین, زبان مجاری, زبان فنلاندی, زبان اوکراینی, زبان کرواتی, زبان اسپانیایی	کلمبیا
زبان رسمی برونئی <mask> است.	زبان انگلیسی	زبان اسلونیایی, زبان مجاری, زبان ترکی استانبولی, زبان‌های چینی, زبان گرجی, زبان اسلواکیایی, زبان چکی, زبان استونیایی, زبان لاتین, زبان انگلیسی	برونئی
زبان رسمی پاکستان <mask> است.	زبان اردو	زبان مجاری, زبان فارسی, زبان آلمانی, زبان فرانسوی, زبان پرتغالی, زبان کرواتی, زبان اسلونیایی, زبان ژاپنی, زبان تایلندی, زبان اردو	پاکستان
زبان رسمی سنگال <mask> است.	زبان فرانسوی	زبان رومانیایی, زبان بلغاری, زبان اسلونیایی, زبان ترکی استانبولی, زبان استونیایی, زبان اوکراینی, زبان باسکی, زبان پرتغالی, زبان اسپانیایی, زبان فرانسوی	سنگال
زبان رسمی نوناووت <mask> است.	زبان انگلیسی	زبان گرجی, زبان‌های چینی, زبان صربی, زبان لیتوانیایی, زبان ایتالیایی, زبان کرواتی, زبان اندونزیایی, زبان کاتالان, زبان کره‌ای, زبان انگلیسی	نوناووت
زبان رسمی ژنو <mask> است.	زبان فرانسوی	زبان کره‌ای, زبان ترکی آذربایجانی, زبان ترکی استانبولی, زبان ژاپنی, زبان هلندی, زبان اوکراینی, زبان استونیایی, زبان پرتغالی, زبان کاتالان, زبان فرانسوی	ژنو
زبان رسمی اتحادیه اروپا <mask> است.	زبان بلغاری	زبان صربی, زبان گرجی, زبان استونیایی, زبان اردو, زبان اندونزیایی, زبان ایسلندی, زبان ژاپنی, زبان ارمنی, زبان فنلاندی, زبان بلغاری	اتحادیه اروپا
زبان رسمی بوسنی و هرزگوین <mask> است.	زبان صربی	زبان کره‌ای, زبان اسپانیایی, زبان رومانیایی, زبان سوئدی, زبان کاتالان, زبان باسکی, زبان مجاری, زبان یونانی, زبان آلبانیایی, زبان صربی	بوسنی و هرزگوین
زبان رسمی فنلاند <mask> است.	زبان سوئدی	زبان فنلاندی, زبان هلندی, زبان روسی, زبان آلبانیایی, زبان آلمانی, زبان تایلندی, زبان اسپانیایی, زبان فرانسوی, زبان دانمارکی, زبان سوئدی	فنلاند
زبان رسمی پاپوآ گینه نو <mask> است.	زبان انگلیسی	زبان پرتغالی, زبان اردو, زبان فارسی, زبان اندونزیایی, زبان چکی, زبان لهستانی, زبان فنلاندی, زبان دانمارکی, زبان عبری, زبان انگلیسی	پاپوآ گینه نو
زبان رسمی رواندا <mask> است.	زبان فرانسوی	زبان رومانیایی, زبان کره‌ای, زبان ترکی آذربایجانی, زبان باسکی, زبان لاتین, زبان اسلونیایی, زبان اردو, زبان روسی, زبان تایلندی, زبان فرانسوی	رواندا
زبان رسمی چاد <mask> است.	زبان فرانسوی	زبان اسلونیایی, زبان فنلاندی, زبان آلمانی, زبان باسکی, زبان انگلیسی, زبان اسلواکیایی, زبان استونیایی, زبان ترکی آذربایجانی, زبان روسی, زبان فرانسوی	چاد
زبان رسمی ایروان <mask> است.	زبان ارمنی	زبان عبری, زبان انگلیسی, زبان دانمارکی, زبان هلندی, زبان فنلاندی, زبان لیتوانیایی, زبان آلبانیایی, زبان کره‌ای, زبان صربی, زبان ارمنی	ایروان
زبان رسمی بولیوی <mask> است.	زبان اسپانیایی	زبان روسی, زبان صربی, زبان کرواتی, زبان آلمانی, زبان اسلونیایی, زبان باسکی, زبان ارمنی, زبان فنلاندی, زبان ایسلندی, زبان اسپانیایی	بولیوی
زبان رسمی مالزی <mask> است.	زبان انگلیسی	زبان ارمنی, زبان‌های چینی, زبان مجاری, زبان گرجی, زبان پرتغالی, زبان رومانیایی, زبان اوکراینی, زبان اردو, زبان سوئدی, زبان انگلیسی	مالزی
زبان رسمی سودان جنوبی <mask> است.	زبان انگلیسی	زبان مجاری, زبان گرجی, زبان هلندی, زبان روسی, زبان یونانی, زبان آلمانی, زبان ترکی استانبولی, زبان اندونزیایی, زبان کاتالان, زبان انگلیسی	سودان جنوبی
زبان رسمی گینه استوایی <mask> است.	زبان فرانسوی	زبان استونیایی, زبان فنلاندی, زبان لیتوانیایی, زبان اردو, زبان اندونزیایی, زبان فارسی, زبان ترکی آذربایجانی, زبان کره‌ای, زبان اسلواکیایی, زبان فرانسوی	گینه استوایی
زبان رسمی اتحادیه اروپا <mask> است.	زبان مجاری	زبان استونیایی, زبان ارمنی, زبان اسپانیایی, زبان اسلونیایی, زبان یونانی, زبان انگلیسی, زبان باسکی, زبان کاتالان, زبان کرواتی, زبان مجاری	اتحادیه اروپا
زبان رسمی قرقیزستان <mask> است.	زبان روسی	زبان استونیایی, زبان بلغاری, زبان چکی, زبان هلندی, زبان صربی, زبان کره‌ای, زبان لیتوانیایی, زبان ارمنی, زبان اوکراینی, زبان روسی	قرقیزستان
زبان رسمی ژاپن <mask> است.	زبان ژاپنی	زبان رومانیایی, زبان لیتوانیایی, زبان سوئدی, زبان فنلاندی, زبان اسلونیایی, زبان لاتین, زبان فرانسوی, زبان اندونزیایی, زبان گرجی, زبان ژاپنی	ژاپن
زبان رسمی ایران <mask> است.	زبان فارسی	زبان ترکی استانبولی, زبان دانمارکی, زبان کاتالان, زبان هلندی, زبان آلبانیایی, زبان ژاپنی, زبان‌های چینی, زبان اندونزیایی, زبان عبری, زبان فارسی	ایران
زبان رسمی تامپری <mask> است.	زبان فنلاندی	زبان اسلواکیایی, زبان بلغاری, زبان آلمانی, زبان سوئدی, زبان ارمنی, زبان اسلونیایی, زبان تایلندی, زبان اندونزیایی, زبان کرواتی, زبان فنلاندی	تامپری
زبان رسمی پاناما <mask> است.	زبان اسپانیایی	زبان سوئدی, زبان باسکی, زبان فنلاندی, زبان تایلندی, زبان مجاری, زبان اسلونیایی, زبان اوکراینی, زبان روسی, زبان گرجی, زبان اسپانیایی	پاناما
زبان رسمی استان کبک <mask> است.	زبان فرانسوی	زبان کرواتی, زبان مجاری, زبان اسپانیایی, زبان روسی, زبان لهستانی, زبان اوکراینی, زبان اسلونیایی, زبان چکی, زبان لیتوانیایی, زبان فرانسوی	استان کبک
زبان رسمی امپراتوری روم <mask> است.	زبان لاتین	زبان لیتوانیایی, زبان بلغاری, زبان کره‌ای, زبان سوئدی, زبان ترکی آذربایجانی, زبان اوکراینی, زبان چکی, زبان اردو, زبان ایسلندی, زبان لاتین	امپراتوری روم
زبان رسمی گینه استوایی <mask> است.	زبان اسپانیایی	زبان باسکی, زبان اوکراینی, زبان اردو, زبان عبری, زبان فارسی, زبان بلغاری, زبان اسلونیایی, زبان پرتغالی, زبان لیتوانیایی, زبان اسپانیایی	گینه استوایی
زبان رسمی نیوفاندلند و لابرادور <mask> است.	زبان انگلیسی	زبان لیتوانیایی, زبان بلغاری, زبان ایسلندی, زبان کاتالان, زبان ارمنی, زبان اسپانیایی, زبان‌های چینی, زبان هلندی, زبان سوئدی, زبان انگلیسی	نیوفاندلند و لابرادور
زبان رسمی اتحادیه اروپا <mask> است.	زبان استونیایی	زبان لیتوانیایی, زبان رومانیایی, زبان فارسی, زبان یونانی, زبان اندونزیایی, زبان تایلندی, زبان بلغاری, زبان آلمانی, زبان چکی, زبان استونیایی	اتحادیه اروپا
زبان رسمی سازمان ملل متحد <mask> است.	زبان اسپانیایی	زبان لهستانی, زبان ژاپنی, زبان استونیایی, زبان آلمانی, زبان صربی, زبان مجاری, زبان کرواتی, زبان اردو, زبان ایسلندی, زبان اسپانیایی	سازمان ملل متحد
زبان رسمی یاقوتستان <mask> است.	زبان روسی	زبان تایلندی, زبان چکی, زبان انگلیسی, زبان فرانسوی, زبان یونانی, زبان پرتغالی, زبان ارمنی, زبان فنلاندی, زبان کاتالان, زبان روسی	یاقوتستان
زبان رسمی اتحادیه اروپا <mask> است.	زبان لهستانی	زبان‌های چینی, زبان لیتوانیایی, زبان اسلواکیایی, زبان فارسی, زبان روسی, زبان چکی, زبان استونیایی, زبان ترکی آذربایجانی, زبان ژاپنی, زبان لهستانی	اتحادیه اروپا
زبان رسمی جمهوری دومینیکن <mask> است.	زبان اسپانیایی	زبان کرواتی, زبان‌های چینی, زبان هلندی, زبان یونانی, زبان ایتالیایی, زبان گرجی, زبان اسلونیایی, زبان آلمانی, زبان آلبانیایی, زبان اسپانیایی	جمهوری دومینیکن
زبان رسمی بریتیش کلمبیا <mask> است.	زبان انگلیسی	زبان فرانسوی, زبان هلندی, زبان کره‌ای, زبان بلغاری, زبان کاتالان, زبان کرواتی, زبان ایتالیایی, زبان یونانی, زبان روسی, زبان انگلیسی	بریتیش کلمبیا
زبان رسمی بلژیک <mask> است.	زبان هلندی	زبان باسکی, زبان رومانیایی, زبان یونانی, زبان فرانسوی, زبان لیتوانیایی, زبان لهستانی, زبان سوئدی, زبان آلبانیایی, زبان پرتغالی, زبان هلندی	بلژیک
زبان رسمی امپراتوری روم شرقی <mask> است.	زبان لاتین	زبان اسپانیایی, زبان عبری, زبان رومانیایی, زبان ژاپنی, زبان استونیایی, زبان تایلندی, زبان دانمارکی, زبان ترکی استانبولی, زبان اندونزیایی, زبان لاتین	امپراتوری روم شرقی
زبان رسمی ایرلند <mask> است.	زبان انگلیسی	زبان صربی, زبان آلمانی, زبان ایتالیایی, زبان مجاری, زبان روسی, زبان ترکی آذربایجانی, زبان گرجی, زبان ایسلندی, زبان اسپانیایی, زبان انگلیسی	ایرلند
زبان رسمی هلند <mask> است.	زبان هلندی	زبان گرجی, زبان چکی, زبان ترکی استانبولی, زبان استونیایی, زبان اوکراینی, زبان مجاری, زبان باسکی, زبان اندونزیایی, زبان پرتغالی, زبان هلندی	هلند
زبان رسمی کانزاس <mask> است.	زبان انگلیسی	زبان لهستانی, زبان اسلواکیایی, زبان ترکی استانبولی, زبان صربی, زبان کاتالان, زبان ارمنی, زبان استونیایی, زبان اوکراینی, زبان تایلندی, زبان انگلیسی	کانزاس
زبان رسمی آفریقای جنوبی <mask> است.	زبان انگلیسی	زبان اوکراینی, زبان لاتین, زبان گرجی, زبان تایلندی, زبان‌های چینی, زبان آلمانی, زبان روسی, زبان ایتالیایی, زبان استونیایی, زبان انگلیسی	آفریقای جنوبی
زبان رسمی وانواتو <mask> است.	زبان انگلیسی	زبان لاتین, زبان هلندی, زبان اندونزیایی, زبان کره‌ای, زبان بلغاری, زبان گرجی, زبان آلمانی, زبان کاتالان, زبان صربی, زبان انگلیسی	وانواتو
زبان رسمی مونته‌نگرو <mask> است.	زبان کرواتی	زبان کاتالان, زبان گرجی, زبان اوکراینی, زبان چکی, زبان مجاری, زبان دانمارکی, زبان آلمانی, زبان اسپانیایی, زبان یونانی, زبان کرواتی	مونته‌نگرو
زبان رسمی سورینام <mask> است.	زبان هلندی	زبان مجاری, زبان پرتغالی, زبان اندونزیایی, زبان صربی, زبان کرواتی, زبان ارمنی, زبان اسلونیایی, زبان‌های چینی, زبان چکی, زبان هلندی	سورینام
زبان رسمی کلرادو <mask> است.	زبان انگلیسی	زبان کاتالان, زبان اوکراینی, زبان ایسلندی, زبان ترکی آذربایجانی, زبان پرتغالی, زبان مجاری, زبان کرواتی, زبان فرانسوی, زبان چکی, زبان انگلیسی	کلرادو
زبان رسمی تونگا <mask> است.	زبان انگلیسی	زبان اسلواکیایی, زبان مجاری, زبان کاتالان, زبان گرجی, زبان فرانسوی, زبان یونانی, زبان ارمنی, زبان سوئدی, زبان پرتغالی, زبان انگلیسی	تونگا
زبان رسمی انگلستان <mask> است.	زبان انگلیسی	زبان اسلونیایی, زبان دانمارکی, زبان استونیایی, زبان‌های چینی, زبان آلبانیایی, زبان سوئدی, زبان فنلاندی, زبان چکی, زبان بلغاری, زبان انگلیسی	انگلستان
زبان رسمی گینه استوایی <mask> است.	زبان پرتغالی	زبان استونیایی, زبان آلبانیایی, زبان گرجی, زبان اسلونیایی, زبان مجاری, زبان بلغاری, زبان اسلواکیایی, زبان آلمانی, زبان ژاپنی, زبان پرتغالی	گینه استوایی
زبان رسمی گینه بیسائو <mask> است.	زبان پرتغالی	زبان اسلواکیایی, زبان ایتالیایی, زبان لاتین, زبان هلندی, زبان لهستانی, زبان کرواتی, زبان سوئدی, زبان اندونزیایی, زبان استونیایی, زبان پرتغالی	گینه بیسائو
زبان رسمی بوسنی و هرزگوین <mask> است.	زبان کرواتی	زبان روسی, زبان استونیایی, زبان ژاپنی, زبان فرانسوی, زبان اردو, زبان پرتغالی, زبان فارسی, زبان رومانیایی, زبان کاتالان, زبان کرواتی	بوسنی و هرزگوین
