Prompt	Ans	Candidate Ans	Subject
Официалният език на Бразилия е <mask>.	португалски език	Урду, Исландски език, Сръбски език, Тайски език, Фински език, Грузински език, Баски език, Словашки език, Литовски език, португалски език	Бразилия
Официалният език на Мексико е <mask>.	испански език	италиански език, Китайски език, Естонски език, Румънски език, арменски език, Каталонски език, Баски език, френски език, Урду, испански език	Мексико
Официалният език на Гамбия е <mask>.	английски език	Сръбски език, руски език, Азербайджански език, полски език, испански език, Естонски език, италиански език, латински език, Словашки език, английски език	Гамбия
Официалният език на Ман е <mask>.	английски език	хърватски език, Корейски език, Фински език, Китайски език, френски език, Тайски език, японски език, Сръбски език, Баски език, английски език	Ман
Официалният език на Мисисипи е <mask>.	английски език	гръцки език, японски език, Датски език, Китайски език, Румънски език, нидерландски език, хърватски език, Урду, арменски език, английски език	Мисисипи
Официалният език на Макао е <mask>.	Китайски език	Шведски език, албански език, Чешки език, Индонезийски език, френски език, немски език, Тайски език, хърватски език, Румънски език, Китайски език	Макао
Официалният език на Израел е <mask>.	Иврит	Исландски език, Румънски език, английски език, Каталонски език, Словашки език, гръцки език, Унгарски език, полски език, български език, Иврит	Израел
Официалният език на Самоа е <mask>.	английски език	Иврит, Словашки език, арменски език, испански език, Унгарски език, Корейски език, Урду, Китайски език, японски език, английски език	Самоа
Официалният език на Швейцария е <mask>.	френски език	хърватски език, Иврит, латински език, немски език, Унгарски език, Азербайджански език, испански език, Украински език, нидерландски език, френски език	Швейцария
Официалният език на Белгия е <mask>.	немски език	Фински език, италиански език, Азербайджански език, Исландски език, гръцки език, Китайски език, арменски език, Грузински език, албански език, немски език	Белгия
Официалният език на Науру е <mask>.	английски език	Азербайджански език, Унгарски език, Украински език, албански език, Иврит, хърватски език, Датски език, френски език, италиански език, английски език	Науру
Официалният език на Фолкландски острови е <mask>.	английски език	Индонезийски език, гръцки език, Иврит, латински език, Словашки език, Китайски език, арменски език, Грузински език, Исландски език, английски език	Фолкландски острови
Официалният език на Гвинея е <mask>.	френски език	Чешки език, японски език, Румънски език, Естонски език, турски език, Исландски език, Индонезийски език, Фински език, испански език, френски език	Гвинея
Официалният език на Австралия е <mask>.	английски език	Шведски език, Исландски език, Словашки език, латински език, Корейски език, хърватски език, турски език, френски език, Азербайджански език, английски език	Австралия
Официалният език на Перу е <mask>.	испански език	полски език, Унгарски език, Исландски език, нидерландски език, арменски език, Шведски език, български език, Иврит, Чешки език, испански език	Перу
Официалният език на Лесото е <mask>.	английски език	Естонски език, Литовски език, Сръбски език, португалски език, Фински език, руски език, френски език, Тайски език, Унгарски език, английски език	Лесото
Официалният език на Индия е <mask>.	английски език	български език, Литовски език, Тайски език, албански език, нидерландски език, Китайски език, полски език, Естонски език, испански език, английски език	Индия
Официалният език на Зимбабве е <mask>.	английски език	Иврит, Литовски език, албански език, български език, полски език, Грузински език, турски език, Датски език, френски език, английски език	Зимбабве
Официалният език на Джибути е <mask>.	френски език	Словенски език, нидерландски език, английски език, Исландски език, Иврит, италиански език, Украински език, Словашки език, Фински език, френски език	Джибути
Официалният език на Монтана е <mask>.	английски език	Словашки език, Азербайджански език, Чешки език, албански език, български език, руски език, японски език, нидерландски език, Словенски език, английски език	Монтана
Официалният език на Бахамски острови е <mask>.	английски език	Сръбски език, Баски език, персийски език, Индонезийски език, български език, Грузински език, испански език, Унгарски език, Украински език, английски език	Бахамски острови
Официалният език на Онтарио е <mask>.	английски език	немски език, Унгарски език, Корейски език, Чешки език, Урду, Сръбски език, италиански език, руски език, полски език, английски език	Онтарио
Официалният език на Албърта е <mask>.	английски език	гръцки език, Чешки език, Датски език, латински език, Украински език, немски език, Словенски език, Шведски език, Каталонски език, английски език	Албърта
Официалният език на Черна гора е <mask>.	Сръбски език	Естонски език, латински език, италиански език, Урду, Каталонски език, Азербайджански език, френски език, Грузински език, испански език, Сръбски език	Черна гора
Официалният език на Есватини е <mask>.	английски език	Иврит, персийски език, български език, Баски език, албански език, Шведски език, френски език, Корейски език, Словашки език, английски език	Есватини
Официалният език на Европейски съюз е <mask>.	нидерландски език	гръцки език, Литовски език, Исландски език, латински език, Украински език, полски език, хърватски език, английски език, Естонски език, нидерландски език	Европейски съюз
Официалният език на Гренада е <mask>.	английски език	Унгарски език, Литовски език, Сръбски език, латински език, португалски език, Иврит, арменски език, български език, гръцки език, английски език	Гренада
Официалният език на Чеченска република е <mask>.	руски език	Фински език, португалски език, Словашки език, Баски език, Унгарски език, латински език, Азербайджански език, Тайски език, Румънски език, руски език	Чеченска република
Официалният език на Руанда е <mask>.	английски език	Индонезийски език, полски език, португалски език, Урду, Тайски език, Иврит, гръцки език, Шведски език, френски език, английски език	Руанда
Официалният език на Финландия е <mask>.	Фински език	Шведски език, Естонски език, Корейски език, японски език, Исландски език, Китайски език, Иврит, Азербайджански език, Датски език, Фински език	Финландия
Официалният език на Небраска е <mask>.	английски език	Чешки език, български език, Литовски език, руски език, Фински език, Китайски език, Каталонски език, Корейски език, арменски език, английски език	Небраска
Официалният език на Полша е <mask>.	полски език	Словенски език, Шведски език, Тайски език, хърватски език, Чешки език, английски език, Китайски език, арменски език, италиански език, полски език	Полша
Официалният език на Базел е <mask>.	немски език	Фински език, Румънски език, Сръбски език, Датски език, Китайски език, Урду, Естонски език, персийски език, японски език, немски език	Базел
Официалният език на Арканзас е <mask>.	английски език	италиански език, Баски език, Исландски език, Чешки език, Китайски език, Унгарски език, Словашки език, Сръбски език, Датски език, английски език	Арканзас
Официалният език на Румъния е <mask>.	Румънски език	руски език, албански език, нидерландски език, латински език, Китайски език, английски език, Урду, Украински език, Датски език, Румънски език	Румъния
Официалният език на Европейски съюз е <mask>.	гръцки език	Исландски език, Украински език, Баски език, Китайски език, португалски език, Фински език, Датски език, Азербайджански език, Шведски език, гръцки език	Европейски съюз
Официалният език на Кения е <mask>.	английски език	Литовски език, немски език, Баски език, Индонезийски език, Иврит, хърватски език, Украински език, испански език, Фински език, английски език	Кения
Официалният език на Гана е <mask>.	английски език	Румънски език, Грузински език, италиански език, Естонски език, Датски език, български език, Чешки език, Индонезийски език, Унгарски език, английски език	Гана
Официалният език на Словения е <mask>.	Словенски език	Сръбски език, арменски език, персийски език, Исландски език, турски език, полски език, Естонски език, Урду, Украински език, Словенски език	Словения
Официалният език на Молдова е <mask>.	Румънски език	Баски език, френски език, Шведски език, португалски език, Корейски език, немски език, Сръбски език, японски език, Датски език, Румънски език	Молдова
Официалният език на Френска Гвиана е <mask>.	френски език	испански език, Грузински език, Сръбски език, Индонезийски език, Урду, италиански език, Исландски език, Баски език, гръцки език, френски език	Френска Гвиана
Официалният език на Литва е <mask>.	Литовски език	руски език, Словенски език, Каталонски език, Словашки език, Румънски език, португалски език, Баски език, Украински език, немски език, Литовски език	Литва
Официалният език на Белиз е <mask>.	английски език	нидерландски език, турски език, Румънски език, италиански език, Баски език, Сръбски език, хърватски език, руски език, български език, английски език	Белиз
Официалният език на Испания е <mask>.	Каталонски език	Чешки език, френски език, нидерландски език, Индонезийски език, Баски език, Украински език, Румънски език, италиански език, Унгарски език, Каталонски език	Испания
Официалният език на Барбадос е <mask>.	английски език	португалски език, италиански език, японски език, Грузински език, Каталонски език, Баски език, Словенски език, Румънски език, турски език, английски език	Барбадос
Официалният език на Колумбия е <mask>.	испански език	Грузински език, португалски език, нидерландски език, Румънски език, латински език, Унгарски език, Фински език, Украински език, хърватски език, испански език	Колумбия
Официалният език на Бруней е <mask>.	английски език	Словенски език, Унгарски език, турски език, Китайски език, Грузински език, Словашки език, Чешки език, Естонски език, латински език, английски език	Бруней
Официалният език на Пакистан е <mask>.	Урду	Унгарски език, персийски език, немски език, френски език, португалски език, хърватски език, Словенски език, японски език, Тайски език, Урду	Пакистан
Официалният език на Сенегал е <mask>.	френски език	Румънски език, български език, Словенски език, турски език, Естонски език, Украински език, Баски език, португалски език, испански език, френски език	Сенегал
Официалният език на Нунавут е <mask>.	английски език	Грузински език, Китайски език, Сръбски език, Литовски език, италиански език, хърватски език, Индонезийски език, Каталонски език, Корейски език, английски език	Нунавут
Официалният език на Женева е <mask>.	френски език	Корейски език, Азербайджански език, турски език, японски език, нидерландски език, Украински език, Естонски език, португалски език, Каталонски език, френски език	Женева
Официалният език на Европейски съюз е <mask>.	български език	Сръбски език, Грузински език, Естонски език, Урду, Индонезийски език, Исландски език, японски език, арменски език, Фински език, български език	Европейски съюз
Официалният език на Босна и Херцеговина е <mask>.	Сръбски език	Корейски език, испански език, Румънски език, Шведски език, Каталонски език, Баски език, Унгарски език, гръцки език, албански език, Сръбски език	Босна и Херцеговина
Официалният език на Финландия е <mask>.	Шведски език	Фински език, нидерландски език, руски език, албански език, немски език, Тайски език, испански език, френски език, Датски език, Шведски език	Финландия
Официалният език на Папуа Нова Гвинея е <mask>.	английски език	португалски език, Урду, персийски език, Индонезийски език, Чешки език, полски език, Фински език, Датски език, Иврит, английски език	Папуа Нова Гвинея
Официалният език на Руанда е <mask>.	френски език	Румънски език, Корейски език, Азербайджански език, Баски език, латински език, Словенски език, Урду, руски език, Тайски език, френски език	Руанда
Официалният език на Чад е <mask>.	френски език	Словенски език, Фински език, немски език, Баски език, английски език, Словашки език, Естонски език, Азербайджански език, руски език, френски език	Чад
Официалният език на Ереван е <mask>.	арменски език	Иврит, английски език, Датски език, нидерландски език, Фински език, Литовски език, албански език, Корейски език, Сръбски език, арменски език	Ереван
Официалният език на Боливия е <mask>.	испански език	руски език, Сръбски език, хърватски език, немски език, Словенски език, Баски език, арменски език, Фински език, Исландски език, испански език	Боливия
Официалният език на Малайзия е <mask>.	английски език	арменски език, Китайски език, Унгарски език, Грузински език, португалски език, Румънски език, Украински език, Урду, Шведски език, английски език	Малайзия
Официалният език на Южен Судан е <mask>.	английски език	Унгарски език, Грузински език, нидерландски език, руски език, гръцки език, немски език, турски език, Индонезийски език, Каталонски език, английски език	Южен Судан
Официалният език на Екваториална Гвинея е <mask>.	френски език	Естонски език, Фински език, Литовски език, Урду, Индонезийски език, персийски език, Азербайджански език, Корейски език, Словашки език, френски език	Екваториална Гвинея
Официалният език на Европейски съюз е <mask>.	Унгарски език	Естонски език, арменски език, испански език, Словенски език, гръцки език, английски език, Баски език, Каталонски език, хърватски език, Унгарски език	Европейски съюз
Официалният език на Киргизстан е <mask>.	руски език	Естонски език, български език, Чешки език, нидерландски език, Сръбски език, Корейски език, Литовски език, арменски език, Украински език, руски език	Киргизстан
Официалният език на Япония е <mask>.	японски език	Румънски език, Литовски език, Шведски език, Фински език, Словенски език, латински език, френски език, Индонезийски език, Грузински език, японски език	Япония
Официалният език на Иран е <mask>.	персийски език	турски език, Датски език, Каталонски език, нидерландски език, албански език, японски език, Китайски език, Индонезийски език, Иврит, персийски език	Иран
Официалният език на Тампере е <mask>.	Фински език	Словашки език, български език, немски език, Шведски език, арменски език, Словенски език, Тайски език, Индонезийски език, хърватски език, Фински език	Тампере
Официалният език на Панама е <mask>.	испански език	Шведски език, Баски език, Фински език, Тайски език, Унгарски език, Словенски език, Украински език, руски език, Грузински език, испански език	Панама
Официалният език на Квебек е <mask>.	френски език	хърватски език, Унгарски език, испански език, руски език, полски език, Украински език, Словенски език, Чешки език, Литовски език, френски език	Квебек
Официалният език на Римска империя е <mask>.	латински език	Литовски език, български език, Корейски език, Шведски език, Азербайджански език, Украински език, Чешки език, Урду, Исландски език, латински език	Римска империя
Официалният език на Екваториална Гвинея е <mask>.	испански език	Баски език, Украински език, Урду, Иврит, персийски език, български език, Словенски език, португалски език, Литовски език, испански език	Екваториална Гвинея
Официалният език на Нюфаундленд и Лабрадор е <mask>.	английски език	Литовски език, български език, Исландски език, Каталонски език, арменски език, испански език, Китайски език, нидерландски език, Шведски език, английски език	Нюфаундленд и Лабрадор
Официалният език на Европейски съюз е <mask>.	Естонски език	Литовски език, Румънски език, персийски език, гръцки език, Индонезийски език, Тайски език, български език, немски език, Чешки език, Естонски език	Европейски съюз
Официалният език на Организация на обединените нации е <mask>.	испански език	полски език, японски език, Естонски език, немски език, Сръбски език, Унгарски език, хърватски език, Урду, Исландски език, испански език	Организация на обединените нации
Официалният език на Якутия е <mask>.	руски език	Тайски език, Чешки език, английски език, френски език, гръцки език, португалски език, арменски език, Фински език, Каталонски език, руски език	Якутия
Официалният език на Европейски съюз е <mask>.	полски език	Китайски език, Литовски език, Словашки език, персийски език, руски език, Чешки език, Естонски език, Азербайджански език, японски език, полски език	Европейски съюз
Официалният език на Доминиканска република е <mask>.	испански език	хърватски език, Китайски език, нидерландски език, гръцки език, италиански език, Грузински език, Словенски език, немски език, албански език, испански език	Доминиканска република
Официалният език на Британска Колумбия е <mask>.	английски език	френски език, нидерландски език, Корейски език, български език, Каталонски език, хърватски език, италиански език, гръцки език, руски език, английски език	Британска Колумбия
Официалният език на Белгия е <mask>.	нидерландски език	Баски език, Румънски език, гръцки език, френски език, Литовски език, полски език, Шведски език, албански език, португалски език, нидерландски език	Белгия
Официалният език на Византийска империя е <mask>.	латински език	испански език, Иврит, Румънски език, японски език, Естонски език, Тайски език, Датски език, турски език, Индонезийски език, латински език	Византийска империя
Официалният език на Ирландия е <mask>.	английски език	Сръбски език, немски език, италиански език, Унгарски език, руски език, Азербайджански език, Грузински език, Исландски език, испански език, английски език	Ирландия
Официалният език на Нидерландия е <mask>.	нидерландски език	Грузински език, Чешки език, турски език, Естонски език, Украински език, Унгарски език, Баски език, Индонезийски език, португалски език, нидерландски език	Нидерландия
Официалният език на Канзас е <mask>.	английски език	полски език, Словашки език, турски език, Сръбски език, Каталонски език, арменски език, Естонски език, Украински език, Тайски език, английски език	Канзас
Официалният език на ЮАР е <mask>.	английски език	Украински език, латински език, Грузински език, Тайски език, Китайски език, немски език, руски език, италиански език, Естонски език, английски език	ЮАР
Официалният език на Вануату е <mask>.	английски език	латински език, нидерландски език, Индонезийски език, Корейски език, български език, Грузински език, немски език, Каталонски език, Сръбски език, английски език	Вануату
Официалният език на Черна гора е <mask>.	хърватски език	Каталонски език, Грузински език, Украински език, Чешки език, Унгарски език, Датски език, немски език, испански език, гръцки език, хърватски език	Черна гора
Официалният език на Суринам е <mask>.	нидерландски език	Унгарски език, португалски език, Индонезийски език, Сръбски език, хърватски език, арменски език, Словенски език, Китайски език, Чешки език, нидерландски език	Суринам
Официалният език на Колорадо е <mask>.	английски език	Каталонски език, Украински език, Исландски език, Азербайджански език, португалски език, Унгарски език, хърватски език, френски език, Чешки език, английски език	Колорадо
Официалният език на Тонга е <mask>.	английски език	Словашки език, Унгарски език, Каталонски език, Грузински език, френски език, гръцки език, арменски език, Шведски език, португалски език, английски език	Тонга
Официалният език на Англия е <mask>.	английски език	Словенски език, Датски език, Естонски език, Китайски език, албански език, Шведски език, Фински език, Чешки език, български език, английски език	Англия
Официалният език на Екваториална Гвинея е <mask>.	португалски език	Естонски език, албански език, Грузински език, Словенски език, Унгарски език, български език, Словашки език, немски език, японски език, португалски език	Екваториална Гвинея
Официалният език на Гвинея-Бисау е <mask>.	португалски език	Словашки език, италиански език, латински език, нидерландски език, полски език, хърватски език, Шведски език, Индонезийски език, Естонски език, португалски език	Гвинея-Бисау
Официалният език на Босна и Херцеговина е <mask>.	хърватски език	руски език, Естонски език, японски език, френски език, Урду, португалски език, персийски език, Румънски език, Каталонски език, хърватски език	Босна и Херцеговина
Официалният език на Индиана е <mask>.	английски език	хърватски език, Унгарски език, полски език, испански език, албански език, Китайски език, Урду, Исландски език, Тайски език, английски език	Индиана
Официалният език на Северна Корея е <mask>.	Корейски език	персийски език, Фински език, Азербайджански език, Словашки език, турски език, Индонезийски език, Баски език, испански език, Тайски език, Корейски език	Северна Корея
Официалният език на Русия е <mask>.	Украински език	Унгарски език, арменски език, Индонезийски език, български език, Грузински език, нидерландски език, гръцки език, Румънски език, латински език, Украински език	Русия
Официалният език на Аржентина е <mask>.	испански език	Словашки език, Индонезийски език, Китайски език, персийски език, албански език, Шведски език, Исландски език, Унгарски език, Украински език, испански език	Аржентина
Официалният език на Нова Скотия е <mask>.	английски език	Тайски език, хърватски език, италиански език, Азербайджански език, Иврит, Словашки език, Чешки език, руски език, немски език, английски език	Нова Скотия
Официалният език на Хаваи е <mask>.	английски език	Украински език, турски език, български език, Исландски език, Индонезийски език, Словашки език, испански език, Датски език, Словенски език, английски език	Хаваи
Официалният език на Палау е <mask>.	английски език	Датски език, полски език, Шведски език, Словашки език, Азербайджански език, арменски език, турски език, италиански език, Тайски език, английски език	Палау
Официалният език на Ниуе е <mask>.	английски език	хърватски език, Естонски език, Датски език, Каталонски език, Азербайджански език, френски език, немски език, Китайски език, португалски език, английски език	Ниуе
Официалният език на Кот д'Ивоар е <mask>.	френски език	Корейски език, италиански език, Исландски език, Датски език, японски език, Шведски език, Грузински език, полски език, български език, френски език	Кот д'Ивоар
Официалният език на Хондурас е <mask>.	испански език	Китайски език, турски език, Иврит, Азербайджански език, Урду, Грузински език, Словенски език, Естонски език, френски език, испански език	Хондурас
Официалният език на Ню Хампшър е <mask>.	английски език	немски език, Грузински език, португалски език, персийски език, Китайски език, Унгарски език, хърватски език, Корейски език, Индонезийски език, английски език	Ню Хампшър
Официалният език на Бурунди е <mask>.	английски език	руски език, турски език, нидерландски език, Китайски език, Азербайджански език, Баски език, Корейски език, немски език, Словенски език, английски език	Бурунди
Официалният език на Камерун е <mask>.	английски език	Баски език, италиански език, гръцки език, Словенски език, полски език, Урду, Унгарски език, френски език, Фински език, английски език	Камерун
Официалният език на Аляска е <mask>.	английски език	Датски език, Фински език, Словенски език, хърватски език, латински език, Румънски език, руски език, Каталонски език, френски език, английски език	Аляска
