Prompt	Ans	Candidate Ans	Subject
Limba oficială a lui Uniunea Europeană este <mask>.	limba greacă	Limba islandeză, limba ucraineană, limba bască, limba chineză, limba portugheză, limba finlandeză, Limba daneză, limba azeră, limba suedeză, limba greacă	Uniunea Europeană
Limba oficială a lui Kenya este <mask>.	limba engleză	limba lituaniană, limba germană, limba bască, Limba indoneziană, limba ebraică, Limba croată, limba ucraineană, limba spaniolă, limba finlandeză, limba engleză	Kenya
Limba oficială a lui Ghana este <mask>.	limba engleză	limba română, limba georgiană, limba italiană, limba estonă, Limba daneză, limba bulgară, limba cehă, Limba indoneziană, limba maghiară, limba engleză	Ghana
Limba oficială a lui Slovenia este <mask>.	limba slovenă	limba sârbă, limba armeană, limba persană, Limba islandeză, limba turcă, limba poloneză, limba estonă, limba urdu, limba ucraineană, limba slovenă	Slovenia
Limba oficială a lui Republica Moldova este <mask>.	limba română	limba bască, limba franceză, limba suedeză, limba portugheză, limba coreeană, limba germană, limba sârbă, limba japoneză, Limba daneză, limba română	Republica Moldova
Limba oficială a lui Guyana Franceză este <mask>.	limba franceză	limba spaniolă, limba georgiană, limba sârbă, Limba indoneziană, limba urdu, limba italiană, Limba islandeză, limba bască, limba greacă, limba franceză	Guyana Franceză
Limba oficială a lui Lituania este <mask>.	limba lituaniană	limba rusă, limba slovenă, Limba catalană, limba slovacă, limba română, limba portugheză, limba bască, limba ucraineană, limba germană, limba lituaniană	Lituania
Limba oficială a lui Belize este <mask>.	limba engleză	limba neerlandeză, limba turcă, limba română, limba italiană, limba bască, limba sârbă, Limba croată, limba rusă, limba bulgară, limba engleză	Belize
Limba oficială a lui Spania este <mask>.	Limba catalană	limba cehă, limba franceză, limba neerlandeză, Limba indoneziană, limba bască, limba ucraineană, limba română, limba italiană, limba maghiară, Limba catalană	Spania
Limba oficială a lui Barbados este <mask>.	limba engleză	limba portugheză, limba italiană, limba japoneză, limba georgiană, Limba catalană, limba bască, limba slovenă, limba română, limba turcă, limba engleză	Barbados
Limba oficială a lui Columbia este <mask>.	limba spaniolă	limba georgiană, limba portugheză, limba neerlandeză, limba română, limba latină, limba maghiară, limba finlandeză, limba ucraineană, Limba croată, limba spaniolă	Columbia
Limba oficială a lui Brunei este <mask>.	limba engleză	limba slovenă, limba maghiară, limba turcă, limba chineză, limba georgiană, limba slovacă, limba cehă, limba estonă, limba latină, limba engleză	Brunei
Limba oficială a lui Pakistan este <mask>.	limba urdu	limba maghiară, limba persană, limba germană, limba franceză, limba portugheză, Limba croată, limba slovenă, limba japoneză, limba thailandeză, limba urdu	Pakistan
Limba oficială a lui Senegal este <mask>.	limba franceză	limba română, limba bulgară, limba slovenă, limba turcă, limba estonă, limba ucraineană, limba bască, limba portugheză, limba spaniolă, limba franceză	Senegal
Limba oficială a lui Nunavut este <mask>.	limba engleză	limba georgiană, limba chineză, limba sârbă, limba lituaniană, limba italiană, Limba croată, Limba indoneziană, Limba catalană, limba coreeană, limba engleză	Nunavut
Limba oficială a lui Geneva este <mask>.	limba franceză	limba coreeană, limba azeră, limba turcă, limba japoneză, limba neerlandeză, limba ucraineană, limba estonă, limba portugheză, Limba catalană, limba franceză	Geneva
Limba oficială a lui Uniunea Europeană este <mask>.	limba bulgară	limba sârbă, limba georgiană, limba estonă, limba urdu, Limba indoneziană, Limba islandeză, limba japoneză, limba armeană, limba finlandeză, limba bulgară	Uniunea Europeană
Limba oficială a lui Bosnia și Herțegovina este <mask>.	limba sârbă	limba coreeană, limba spaniolă, limba română, limba suedeză, Limba catalană, limba bască, limba maghiară, limba greacă, Limba albaneză, limba sârbă	Bosnia și Herțegovina
Limba oficială a lui Finlanda este <mask>.	limba suedeză	limba finlandeză, limba neerlandeză, limba rusă, Limba albaneză, limba germană, limba thailandeză, limba spaniolă, limba franceză, Limba daneză, limba suedeză	Finlanda
Limba oficială a lui Papua Noua Guinee este <mask>.	limba engleză	limba portugheză, limba urdu, limba persană, Limba indoneziană, limba cehă, limba poloneză, limba finlandeză, Limba daneză, limba ebraică, limba engleză	Papua Noua Guinee
Limba oficială a lui Rwanda este <mask>.	limba franceză	limba română, limba coreeană, limba azeră, limba bască, limba latină, limba slovenă, limba urdu, limba rusă, limba thailandeză, limba franceză	Rwanda
Limba oficială a lui Ciad este <mask>.	limba franceză	limba slovenă, limba finlandeză, limba germană, limba bască, limba engleză, limba slovacă, limba estonă, limba azeră, limba rusă, limba franceză	Ciad
Limba oficială a lui Erevan este <mask>.	limba armeană	limba ebraică, limba engleză, Limba daneză, limba neerlandeză, limba finlandeză, limba lituaniană, Limba albaneză, limba coreeană, limba sârbă, limba armeană	Erevan
Limba oficială a lui Bolivia este <mask>.	limba spaniolă	limba rusă, limba sârbă, Limba croată, limba germană, limba slovenă, limba bască, limba armeană, limba finlandeză, Limba islandeză, limba spaniolă	Bolivia
Limba oficială a lui Malaezia este <mask>.	limba engleză	limba armeană, limba chineză, limba maghiară, limba georgiană, limba portugheză, limba română, limba ucraineană, limba urdu, limba suedeză, limba engleză	Malaezia
Limba oficială a lui Sudanul de Sud este <mask>.	limba engleză	limba maghiară, limba georgiană, limba neerlandeză, limba rusă, limba greacă, limba germană, limba turcă, Limba indoneziană, Limba catalană, limba engleză	Sudanul de Sud
Limba oficială a lui Guineea Ecuatorială este <mask>.	limba franceză	limba estonă, limba finlandeză, limba lituaniană, limba urdu, Limba indoneziană, limba persană, limba azeră, limba coreeană, limba slovacă, limba franceză	Guineea Ecuatorială
Limba oficială a lui Uniunea Europeană este <mask>.	limba maghiară	limba estonă, limba armeană, limba spaniolă, limba slovenă, limba greacă, limba engleză, limba bască, Limba catalană, Limba croată, limba maghiară	Uniunea Europeană
Limba oficială a lui Kârgâzstan este <mask>.	limba rusă	limba estonă, limba bulgară, limba cehă, limba neerlandeză, limba sârbă, limba coreeană, limba lituaniană, limba armeană, limba ucraineană, limba rusă	Kârgâzstan
Limba oficială a lui Japonia este <mask>.	limba japoneză	limba română, limba lituaniană, limba suedeză, limba finlandeză, limba slovenă, limba latină, limba franceză, Limba indoneziană, limba georgiană, limba japoneză	Japonia
Limba oficială a lui Iran este <mask>.	limba persană	limba turcă, Limba daneză, Limba catalană, limba neerlandeză, Limba albaneză, limba japoneză, limba chineză, Limba indoneziană, limba ebraică, limba persană	Iran
Limba oficială a lui Tampere este <mask>.	limba finlandeză	limba slovacă, limba bulgară, limba germană, limba suedeză, limba armeană, limba slovenă, limba thailandeză, Limba indoneziană, Limba croată, limba finlandeză	Tampere
Limba oficială a lui Panama este <mask>.	limba spaniolă	limba suedeză, limba bască, limba finlandeză, limba thailandeză, limba maghiară, limba slovenă, limba ucraineană, limba rusă, limba georgiană, limba spaniolă	Panama
Limba oficială a lui Provincia Québec este <mask>.	limba franceză	Limba croată, limba maghiară, limba spaniolă, limba rusă, limba poloneză, limba ucraineană, limba slovenă, limba cehă, limba lituaniană, limba franceză	Provincia Québec
Limba oficială a lui Imperiul Roman este <mask>.	limba latină	limba lituaniană, limba bulgară, limba coreeană, limba suedeză, limba azeră, limba ucraineană, limba cehă, limba urdu, Limba islandeză, limba latină	Imperiul Roman
Limba oficială a lui Guineea Ecuatorială este <mask>.	limba spaniolă	limba bască, limba ucraineană, limba urdu, limba ebraică, limba persană, limba bulgară, limba slovenă, limba portugheză, limba lituaniană, limba spaniolă	Guineea Ecuatorială
Limba oficială a lui Newfoundland și Labrador este <mask>.	limba engleză	limba lituaniană, limba bulgară, Limba islandeză, Limba catalană, limba armeană, limba spaniolă, limba chineză, limba neerlandeză, limba suedeză, limba engleză	Newfoundland și Labrador
Limba oficială a lui Uniunea Europeană este <mask>.	limba estonă	limba lituaniană, limba română, limba persană, limba greacă, Limba indoneziană, limba thailandeză, limba bulgară, limba germană, limba cehă, limba estonă	Uniunea Europeană
Limba oficială a lui Organizația Națiunilor Unite este <mask>.	limba spaniolă	limba poloneză, limba japoneză, limba estonă, limba germană, limba sârbă, limba maghiară, Limba croată, limba urdu, Limba islandeză, limba spaniolă	Organizația Națiunilor Unite
Limba oficială a lui Iacuția este <mask>.	limba rusă	limba thailandeză, limba cehă, limba engleză, limba franceză, limba greacă, limba portugheză, limba armeană, limba finlandeză, Limba catalană, limba rusă	Iacuția
Limba oficială a lui Uniunea Europeană este <mask>.	limba poloneză	limba chineză, limba lituaniană, limba slovacă, limba persană, limba rusă, limba cehă, limba estonă, limba azeră, limba japoneză, limba poloneză	Uniunea Europeană
Limba oficială a lui Republica Dominicană este <mask>.	limba spaniolă	Limba croată, limba chineză, limba neerlandeză, limba greacă, limba italiană, limba georgiană, limba slovenă, limba germană, Limba albaneză, limba spaniolă	Republica Dominicană
Limba oficială a lui Columbia Britanică este <mask>.	limba engleză	limba franceză, limba neerlandeză, limba coreeană, limba bulgară, Limba catalană, Limba croată, limba italiană, limba greacă, limba rusă, limba engleză	Columbia Britanică
Limba oficială a lui Belgia este <mask>.	limba neerlandeză	limba bască, limba română, limba greacă, limba franceză, limba lituaniană, limba poloneză, limba suedeză, Limba albaneză, limba portugheză, limba neerlandeză	Belgia
Limba oficială a lui Imperiul Roman de Răsărit este <mask>.	limba latină	limba spaniolă, limba ebraică, limba română, limba japoneză, limba estonă, limba thailandeză, Limba daneză, limba turcă, Limba indoneziană, limba latină	Imperiul Roman de Răsărit
Limba oficială a lui Irlanda este <mask>.	limba engleză	limba sârbă, limba germană, limba italiană, limba maghiară, limba rusă, limba azeră, limba georgiană, Limba islandeză, limba spaniolă, limba engleză	Irlanda
Limba oficială a lui Țările de Jos este <mask>.	limba neerlandeză	limba georgiană, limba cehă, limba turcă, limba estonă, limba ucraineană, limba maghiară, limba bască, Limba indoneziană, limba portugheză, limba neerlandeză	Țările de Jos
Limba oficială a lui Kansas este <mask>.	limba engleză	limba poloneză, limba slovacă, limba turcă, limba sârbă, Limba catalană, limba armeană, limba estonă, limba ucraineană, limba thailandeză, limba engleză	Kansas
Limba oficială a lui Africa de Sud este <mask>.	limba engleză	limba ucraineană, limba latină, limba georgiană, limba thailandeză, limba chineză, limba germană, limba rusă, limba italiană, limba estonă, limba engleză	Africa de Sud
Limba oficială a lui Vanuatu este <mask>.	limba engleză	limba latină, limba neerlandeză, Limba indoneziană, limba coreeană, limba bulgară, limba georgiană, limba germană, Limba catalană, limba sârbă, limba engleză	Vanuatu
Limba oficială a lui Muntenegru este <mask>.	Limba croată	Limba catalană, limba georgiană, limba ucraineană, limba cehă, limba maghiară, Limba daneză, limba germană, limba spaniolă, limba greacă, Limba croată	Muntenegru
Limba oficială a lui Surinam este <mask>.	limba neerlandeză	limba maghiară, limba portugheză, Limba indoneziană, limba sârbă, Limba croată, limba armeană, limba slovenă, limba chineză, limba cehă, limba neerlandeză	Surinam
Limba oficială a lui Colorado este <mask>.	limba engleză	Limba catalană, limba ucraineană, Limba islandeză, limba azeră, limba portugheză, limba maghiară, Limba croată, limba franceză, limba cehă, limba engleză	Colorado
Limba oficială a lui Tonga este <mask>.	limba engleză	limba slovacă, limba maghiară, Limba catalană, limba georgiană, limba franceză, limba greacă, limba armeană, limba suedeză, limba portugheză, limba engleză	Tonga
Limba oficială a lui Anglia este <mask>.	limba engleză	limba slovenă, Limba daneză, limba estonă, limba chineză, Limba albaneză, limba suedeză, limba finlandeză, limba cehă, limba bulgară, limba engleză	Anglia
Limba oficială a lui Guineea Ecuatorială este <mask>.	limba portugheză	limba estonă, Limba albaneză, limba georgiană, limba slovenă, limba maghiară, limba bulgară, limba slovacă, limba germană, limba japoneză, limba portugheză	Guineea Ecuatorială
Limba oficială a lui Guineea-Bissau este <mask>.	limba portugheză	limba slovacă, limba italiană, limba latină, limba neerlandeză, limba poloneză, Limba croată, limba suedeză, Limba indoneziană, limba estonă, limba portugheză	Guineea-Bissau
Limba oficială a lui Bosnia și Herțegovina este <mask>.	Limba croată	limba rusă, limba estonă, limba japoneză, limba franceză, limba urdu, limba portugheză, limba persană, limba română, Limba catalană, Limba croată	Bosnia și Herțegovina
Limba oficială a lui Indiana este <mask>.	limba engleză	Limba croată, limba maghiară, limba poloneză, limba spaniolă, Limba albaneză, limba chineză, limba urdu, Limba islandeză, limba thailandeză, limba engleză	Indiana
Limba oficială a lui Coreea de Nord este <mask>.	limba coreeană	limba persană, limba finlandeză, limba azeră, limba slovacă, limba turcă, Limba indoneziană, limba bască, limba spaniolă, limba thailandeză, limba coreeană	Coreea de Nord
Limba oficială a lui Rusia este <mask>.	limba ucraineană	limba maghiară, limba armeană, Limba indoneziană, limba bulgară, limba georgiană, limba neerlandeză, limba greacă, limba română, limba latină, limba ucraineană	Rusia
Limba oficială a lui Argentina este <mask>.	limba spaniolă	limba slovacă, Limba indoneziană, limba chineză, limba persană, Limba albaneză, limba suedeză, Limba islandeză, limba maghiară, limba ucraineană, limba spaniolă	Argentina
Limba oficială a lui Noua Scoție este <mask>.	limba engleză	limba thailandeză, Limba croată, limba italiană, limba azeră, limba ebraică, limba slovacă, limba cehă, limba rusă, limba germană, limba engleză	Noua Scoție
Limba oficială a lui Hawaii este <mask>.	limba engleză	limba ucraineană, limba turcă, limba bulgară, Limba islandeză, Limba indoneziană, limba slovacă, limba spaniolă, Limba daneză, limba slovenă, limba engleză	Hawaii
Limba oficială a lui Palau este <mask>.	limba engleză	Limba daneză, limba poloneză, limba suedeză, limba slovacă, limba azeră, limba armeană, limba turcă, limba italiană, limba thailandeză, limba engleză	Palau
Limba oficială a lui Niue este <mask>.	limba engleză	Limba croată, limba estonă, Limba daneză, Limba catalană, limba azeră, limba franceză, limba germană, limba chineză, limba portugheză, limba engleză	Niue
Limba oficială a lui Coasta de Fildeș este <mask>.	limba franceză	limba coreeană, limba italiană, Limba islandeză, Limba daneză, limba japoneză, limba suedeză, limba georgiană, limba poloneză, limba bulgară, limba franceză	Coasta de Fildeș
Limba oficială a lui Honduras este <mask>.	limba spaniolă	limba chineză, limba turcă, limba ebraică, limba azeră, limba urdu, limba georgiană, limba slovenă, limba estonă, limba franceză, limba spaniolă	Honduras
Limba oficială a lui New Hampshire este <mask>.	limba engleză	limba germană, limba georgiană, limba portugheză, limba persană, limba chineză, limba maghiară, Limba croată, limba coreeană, Limba indoneziană, limba engleză	New Hampshire
Limba oficială a lui Burundi este <mask>.	limba engleză	limba rusă, limba turcă, limba neerlandeză, limba chineză, limba azeră, limba bască, limba coreeană, limba germană, limba slovenă, limba engleză	Burundi
Limba oficială a lui Camerun este <mask>.	limba engleză	limba bască, limba italiană, limba greacă, limba slovenă, limba poloneză, limba urdu, limba maghiară, limba franceză, limba finlandeză, limba engleză	Camerun
Limba oficială a lui Alaska este <mask>.	limba engleză	Limba daneză, limba finlandeză, limba slovenă, Limba croată, limba latină, limba română, limba rusă, Limba catalană, limba franceză, limba engleză	Alaska
Limba oficială a lui Vatican este <mask>.	limba italiană	Limba islandeză, limba slovacă, Limba albaneză, limba finlandeză, limba cehă, limba portugheză, limba poloneză, limba bască, limba maghiară, limba italiană	Vatican
Limba oficială a lui Mozambic este <mask>.	limba portugheză	limba ebraică, limba coreeană, Limba indoneziană, limba urdu, Limba catalană, limba georgiană, limba slovenă, Limba croată, limba cehă, limba portugheză	Mozambic
Limba oficială a lui Timorul de Est este <mask>.	limba portugheză	limba latină, limba neerlandeză, limba bască, limba armeană, limba italiană, limba suedeză, Limba albaneză, limba georgiană, limba coreeană, limba portugheză	Timorul de Est
Limba oficială a lui Nigeria este <mask>.	limba engleză	Limba albaneză, limba lituaniană, limba bască, limba estonă, limba slovacă, Limba daneză, limba spaniolă, limba thailandeză, limba poloneză, limba engleză	Nigeria
Limba oficială a lui Abhazia este <mask>.	limba rusă	limba portugheză, limba chineză, Limba daneză, limba coreeană, limba franceză, Limba indoneziană, limba italiană, Limba croată, limba latină, limba rusă	Abhazia
Limba oficială a lui Portugalia este <mask>.	limba portugheză	limba slovacă, limba armeană, limba turcă, limba rusă, limba engleză, limba poloneză, Limba croată, Limba indoneziană, limba georgiană, limba portugheză	Portugalia
Limba oficială a lui Manitoba este <mask>.	limba engleză	limba portugheză, limba română, limba slovenă, limba poloneză, limba bulgară, Limba indoneziană, limba latină, limba spaniolă, limba finlandeză, limba engleză	Manitoba
Limba oficială a lui Malabo este <mask>.	limba spaniolă	limba latină, limba franceză, Limba albaneză, limba maghiară, limba turcă, limba georgiană, limba suedeză, limba română, limba coreeană, limba spaniolă	Malabo
Limba oficială a lui Uniunea Europeană este <mask>.	limba spaniolă	limba latină, limba turcă, limba coreeană, limba franceză, limba engleză, limba rusă, limba suedeză, limba bască, limba portugheză, limba spaniolă	Uniunea Europeană
Limba oficială a lui Helsinki este <mask>.	limba finlandeză	limba poloneză, limba sârbă, limba armeană, limba coreeană, limba franceză, limba italiană, limba ucraineană, limba greacă, limba suedeză, limba finlandeză	Helsinki
Limba oficială a lui Catalonia este <mask>.	limba spaniolă	limba poloneză, limba engleză, Limba croată, limba lituaniană, limba franceză, limba rusă, limba română, limba armeană, limba italiană, limba spaniolă	Catalonia
Limba oficială a lui Seychelles este <mask>.	limba engleză	Limba catalană, limba italiană, limba spaniolă, limba georgiană, limba finlandeză, Limba croată, limba slovacă, limba latină, limba japoneză, limba engleză	Seychelles
Limba oficială a lui Saskatchewan este <mask>.	limba engleză	limba persană, limba lituaniană, limba latină, limba portugheză, limba sârbă, limba spaniolă, limba suedeză, limba slovacă, limba coreeană, limba engleză	Saskatchewan
Limba oficială a lui Kosovo este <mask>.	Limba albaneză	limba italiană, limba georgiană, limba franceză, Limba indoneziană, limba bască, limba ucraineană, limba latină, Limba catalană, limba rusă, Limba albaneză	Kosovo
Limba oficială a lui Ecuador este <mask>.	limba spaniolă	limba lituaniană, limba bască, limba cehă, limba rusă, limba germană, limba georgiană, Limba croată, limba thailandeză, limba sârbă, limba spaniolă	Ecuador
Limba oficială a lui Organizația Națiunilor Unite este <mask>.	limba engleză	limba coreeană, limba italiană, limba japoneză, limba estonă, limba lituaniană, Limba croată, limba greacă, limba persană, limba rusă, limba engleză	Organizația Națiunilor Unite
Limba oficială a lui Guyana este <mask>.	limba engleză	limba germană, limba thailandeză, limba greacă, limba cehă, limba latină, limba portugheză, limba georgiană, limba bască, limba sârbă, limba engleză	Guyana
