Prompt	Ans	Candidate Ans	Subject
Službeni jezik Izrael je <mask>.	hebrejski jezik	Islandski jezik, Rumunjski jezik, engleski jezik, Katalonski jezik, Slovački jezik, Grčki jezik, Mađarski jezik, Poljski jezik, bugarski jezik, hebrejski jezik	Izrael
Službeni jezik Samoa je <mask>.	engleski jezik	hebrejski jezik, Slovački jezik, armenski jezik, španjolski jezik, Mađarski jezik, Korejski jezik, Urdu jezik, kineski jezik, japanski jezik, engleski jezik	Samoa
Službeni jezik Švicarska je <mask>.	francuski jezik	hrvatski jezik, hebrejski jezik, latinski jezik, njemački jezik, Mađarski jezik, Azerski jezik, španjolski jezik, Ukrajinski jezik, Nizozemski jezik, francuski jezik	Švicarska
Službeni jezik Belgija je <mask>.	njemački jezik	Finski jezik, talijanski jezik, Azerski jezik, Islandski jezik, Grčki jezik, kineski jezik, armenski jezik, Gruzijski jezik, Albanski jezik, njemački jezik	Belgija
Službeni jezik Nauru je <mask>.	engleski jezik	Azerski jezik, Mađarski jezik, Ukrajinski jezik, Albanski jezik, hebrejski jezik, hrvatski jezik, Danski jezik, francuski jezik, talijanski jezik, engleski jezik	Nauru
Službeni jezik Falklandski otoci je <mask>.	engleski jezik	Indonezijski jezik, Grčki jezik, hebrejski jezik, latinski jezik, Slovački jezik, kineski jezik, armenski jezik, Gruzijski jezik, Islandski jezik, engleski jezik	Falklandski otoci
Službeni jezik Gvineja je <mask>.	francuski jezik	Češki jezik, japanski jezik, Rumunjski jezik, Estonski jezik, turski jezik, Islandski jezik, Indonezijski jezik, Finski jezik, španjolski jezik, francuski jezik	Gvineja
Službeni jezik Australija je <mask>.	engleski jezik	Švedski jezik, Islandski jezik, Slovački jezik, latinski jezik, Korejski jezik, hrvatski jezik, turski jezik, francuski jezik, Azerski jezik, engleski jezik	Australija
Službeni jezik Peru je <mask>.	španjolski jezik	Poljski jezik, Mađarski jezik, Islandski jezik, Nizozemski jezik, armenski jezik, Švedski jezik, bugarski jezik, hebrejski jezik, Češki jezik, španjolski jezik	Peru
Službeni jezik Lesoto je <mask>.	engleski jezik	Estonski jezik, Litavski jezik, srpski jezik, Portugalski jezik, Finski jezik, ruski jezik, francuski jezik, Tajski jezik, Mađarski jezik, engleski jezik	Lesoto
Službeni jezik Indija je <mask>.	engleski jezik	bugarski jezik, Litavski jezik, Tajski jezik, Albanski jezik, Nizozemski jezik, kineski jezik, Poljski jezik, Estonski jezik, španjolski jezik, engleski jezik	Indija
Službeni jezik Zimbabve je <mask>.	engleski jezik	hebrejski jezik, Litavski jezik, Albanski jezik, bugarski jezik, Poljski jezik, Gruzijski jezik, turski jezik, Danski jezik, francuski jezik, engleski jezik	Zimbabve
Službeni jezik Džibuti je <mask>.	francuski jezik	Slovenski jezik, Nizozemski jezik, engleski jezik, Islandski jezik, hebrejski jezik, talijanski jezik, Ukrajinski jezik, Slovački jezik, Finski jezik, francuski jezik	Džibuti
Službeni jezik Montana je <mask>.	engleski jezik	Slovački jezik, Azerski jezik, Češki jezik, Albanski jezik, bugarski jezik, ruski jezik, japanski jezik, Nizozemski jezik, Slovenski jezik, engleski jezik	Montana
Službeni jezik Bahami je <mask>.	engleski jezik	srpski jezik, Baskijski jezik, Perzijski jezik, Indonezijski jezik, bugarski jezik, Gruzijski jezik, španjolski jezik, Mađarski jezik, Ukrajinski jezik, engleski jezik	Bahami
Službeni jezik Ontario je <mask>.	engleski jezik	njemački jezik, Mađarski jezik, Korejski jezik, Češki jezik, Urdu jezik, srpski jezik, talijanski jezik, ruski jezik, Poljski jezik, engleski jezik	Ontario
Službeni jezik Alberta je <mask>.	engleski jezik	Grčki jezik, Češki jezik, Danski jezik, latinski jezik, Ukrajinski jezik, njemački jezik, Slovenski jezik, Švedski jezik, Katalonski jezik, engleski jezik	Alberta
Službeni jezik Crna Gora je <mask>.	srpski jezik	Estonski jezik, latinski jezik, talijanski jezik, Urdu jezik, Katalonski jezik, Azerski jezik, francuski jezik, Gruzijski jezik, španjolski jezik, srpski jezik	Crna Gora
Službeni jezik Esvatini je <mask>.	engleski jezik	hebrejski jezik, Perzijski jezik, bugarski jezik, Baskijski jezik, Albanski jezik, Švedski jezik, francuski jezik, Korejski jezik, Slovački jezik, engleski jezik	Esvatini
Službeni jezik Europska unija je <mask>.	Nizozemski jezik	Grčki jezik, Litavski jezik, Islandski jezik, latinski jezik, Ukrajinski jezik, Poljski jezik, hrvatski jezik, engleski jezik, Estonski jezik, Nizozemski jezik	Europska unija
Službeni jezik Grenada je <mask>.	engleski jezik	Mađarski jezik, Litavski jezik, srpski jezik, latinski jezik, Portugalski jezik, hebrejski jezik, armenski jezik, bugarski jezik, Grčki jezik, engleski jezik	Grenada
Službeni jezik Čečenija je <mask>.	ruski jezik	Finski jezik, Portugalski jezik, Slovački jezik, Baskijski jezik, Mađarski jezik, latinski jezik, Azerski jezik, Tajski jezik, Rumunjski jezik, ruski jezik	Čečenija
Službeni jezik Ruanda je <mask>.	engleski jezik	Indonezijski jezik, Poljski jezik, Portugalski jezik, Urdu jezik, Tajski jezik, hebrejski jezik, Grčki jezik, Švedski jezik, francuski jezik, engleski jezik	Ruanda
Službeni jezik Finska je <mask>.	Finski jezik	Švedski jezik, Estonski jezik, Korejski jezik, japanski jezik, Islandski jezik, kineski jezik, hebrejski jezik, Azerski jezik, Danski jezik, Finski jezik	Finska
Službeni jezik Nebraska je <mask>.	engleski jezik	Češki jezik, bugarski jezik, Litavski jezik, ruski jezik, Finski jezik, kineski jezik, Katalonski jezik, Korejski jezik, armenski jezik, engleski jezik	Nebraska
Službeni jezik Poljska je <mask>.	Poljski jezik	Slovenski jezik, Švedski jezik, Tajski jezik, hrvatski jezik, Češki jezik, engleski jezik, kineski jezik, armenski jezik, talijanski jezik, Poljski jezik	Poljska
Službeni jezik Basel je <mask>.	njemački jezik	Finski jezik, Rumunjski jezik, srpski jezik, Danski jezik, kineski jezik, Urdu jezik, Estonski jezik, Perzijski jezik, japanski jezik, njemački jezik	Basel
Službeni jezik Arkansas je <mask>.	engleski jezik	talijanski jezik, Baskijski jezik, Islandski jezik, Češki jezik, kineski jezik, Mađarski jezik, Slovački jezik, srpski jezik, Danski jezik, engleski jezik	Arkansas
Službeni jezik Rumunjska je <mask>.	Rumunjski jezik	ruski jezik, Albanski jezik, Nizozemski jezik, latinski jezik, kineski jezik, engleski jezik, Urdu jezik, Ukrajinski jezik, Danski jezik, Rumunjski jezik	Rumunjska
Službeni jezik Europska unija je <mask>.	Grčki jezik	Islandski jezik, Ukrajinski jezik, Baskijski jezik, kineski jezik, Portugalski jezik, Finski jezik, Danski jezik, Azerski jezik, Švedski jezik, Grčki jezik	Europska unija
Službeni jezik Kenija je <mask>.	engleski jezik	Litavski jezik, njemački jezik, Baskijski jezik, Indonezijski jezik, hebrejski jezik, hrvatski jezik, Ukrajinski jezik, španjolski jezik, Finski jezik, engleski jezik	Kenija
Službeni jezik Gana je <mask>.	engleski jezik	Rumunjski jezik, Gruzijski jezik, talijanski jezik, Estonski jezik, Danski jezik, bugarski jezik, Češki jezik, Indonezijski jezik, Mađarski jezik, engleski jezik	Gana
Službeni jezik Slovenija je <mask>.	Slovenski jezik	srpski jezik, armenski jezik, Perzijski jezik, Islandski jezik, turski jezik, Poljski jezik, Estonski jezik, Urdu jezik, Ukrajinski jezik, Slovenski jezik	Slovenija
Službeni jezik Moldavija je <mask>.	Rumunjski jezik	Baskijski jezik, francuski jezik, Švedski jezik, Portugalski jezik, Korejski jezik, njemački jezik, srpski jezik, japanski jezik, Danski jezik, Rumunjski jezik	Moldavija
Službeni jezik Francuska Gvajana je <mask>.	francuski jezik	španjolski jezik, Gruzijski jezik, srpski jezik, Indonezijski jezik, Urdu jezik, talijanski jezik, Islandski jezik, Baskijski jezik, Grčki jezik, francuski jezik	Francuska Gvajana
Službeni jezik Litva je <mask>.	Litavski jezik	ruski jezik, Slovenski jezik, Katalonski jezik, Slovački jezik, Rumunjski jezik, Portugalski jezik, Baskijski jezik, Ukrajinski jezik, njemački jezik, Litavski jezik	Litva
Službeni jezik Belize je <mask>.	engleski jezik	Nizozemski jezik, turski jezik, Rumunjski jezik, talijanski jezik, Baskijski jezik, srpski jezik, hrvatski jezik, ruski jezik, bugarski jezik, engleski jezik	Belize
Službeni jezik Španjolska je <mask>.	Katalonski jezik	Češki jezik, francuski jezik, Nizozemski jezik, Indonezijski jezik, Baskijski jezik, Ukrajinski jezik, Rumunjski jezik, talijanski jezik, Mađarski jezik, Katalonski jezik	Španjolska
Službeni jezik Barbados je <mask>.	engleski jezik	Portugalski jezik, talijanski jezik, japanski jezik, Gruzijski jezik, Katalonski jezik, Baskijski jezik, Slovenski jezik, Rumunjski jezik, turski jezik, engleski jezik	Barbados
Službeni jezik Kolumbija je <mask>.	španjolski jezik	Gruzijski jezik, Portugalski jezik, Nizozemski jezik, Rumunjski jezik, latinski jezik, Mađarski jezik, Finski jezik, Ukrajinski jezik, hrvatski jezik, španjolski jezik	Kolumbija
Službeni jezik Brunej je <mask>.	engleski jezik	Slovenski jezik, Mađarski jezik, turski jezik, kineski jezik, Gruzijski jezik, Slovački jezik, Češki jezik, Estonski jezik, latinski jezik, engleski jezik	Brunej
Službeni jezik Pakistan je <mask>.	Urdu jezik	Mađarski jezik, Perzijski jezik, njemački jezik, francuski jezik, Portugalski jezik, hrvatski jezik, Slovenski jezik, japanski jezik, Tajski jezik, Urdu jezik	Pakistan
Službeni jezik Senegal je <mask>.	francuski jezik	Rumunjski jezik, bugarski jezik, Slovenski jezik, turski jezik, Estonski jezik, Ukrajinski jezik, Baskijski jezik, Portugalski jezik, španjolski jezik, francuski jezik	Senegal
Službeni jezik Nunavut je <mask>.	engleski jezik	Gruzijski jezik, kineski jezik, srpski jezik, Litavski jezik, talijanski jezik, hrvatski jezik, Indonezijski jezik, Katalonski jezik, Korejski jezik, engleski jezik	Nunavut
Službeni jezik Ženeva je <mask>.	francuski jezik	Korejski jezik, Azerski jezik, turski jezik, japanski jezik, Nizozemski jezik, Ukrajinski jezik, Estonski jezik, Portugalski jezik, Katalonski jezik, francuski jezik	Ženeva
Službeni jezik Europska unija je <mask>.	bugarski jezik	srpski jezik, Gruzijski jezik, Estonski jezik, Urdu jezik, Indonezijski jezik, Islandski jezik, japanski jezik, armenski jezik, Finski jezik, bugarski jezik	Europska unija
Službeni jezik Bosna i Hercegovina je <mask>.	srpski jezik	Korejski jezik, španjolski jezik, Rumunjski jezik, Švedski jezik, Katalonski jezik, Baskijski jezik, Mađarski jezik, Grčki jezik, Albanski jezik, srpski jezik	Bosna i Hercegovina
Službeni jezik Finska je <mask>.	Švedski jezik	Finski jezik, Nizozemski jezik, ruski jezik, Albanski jezik, njemački jezik, Tajski jezik, španjolski jezik, francuski jezik, Danski jezik, Švedski jezik	Finska
Službeni jezik Papua Nova Gvineja je <mask>.	engleski jezik	Portugalski jezik, Urdu jezik, Perzijski jezik, Indonezijski jezik, Češki jezik, Poljski jezik, Finski jezik, Danski jezik, hebrejski jezik, engleski jezik	Papua Nova Gvineja
Službeni jezik Ruanda je <mask>.	francuski jezik	Rumunjski jezik, Korejski jezik, Azerski jezik, Baskijski jezik, latinski jezik, Slovenski jezik, Urdu jezik, ruski jezik, Tajski jezik, francuski jezik	Ruanda
Službeni jezik Čad je <mask>.	francuski jezik	Slovenski jezik, Finski jezik, njemački jezik, Baskijski jezik, engleski jezik, Slovački jezik, Estonski jezik, Azerski jezik, ruski jezik, francuski jezik	Čad
Službeni jezik Erevan je <mask>.	armenski jezik	hebrejski jezik, engleski jezik, Danski jezik, Nizozemski jezik, Finski jezik, Litavski jezik, Albanski jezik, Korejski jezik, srpski jezik, armenski jezik	Erevan
Službeni jezik Bolivija je <mask>.	španjolski jezik	ruski jezik, srpski jezik, hrvatski jezik, njemački jezik, Slovenski jezik, Baskijski jezik, armenski jezik, Finski jezik, Islandski jezik, španjolski jezik	Bolivija
Službeni jezik Malezija je <mask>.	engleski jezik	armenski jezik, kineski jezik, Mađarski jezik, Gruzijski jezik, Portugalski jezik, Rumunjski jezik, Ukrajinski jezik, Urdu jezik, Švedski jezik, engleski jezik	Malezija
Službeni jezik Južni Sudan je <mask>.	engleski jezik	Mađarski jezik, Gruzijski jezik, Nizozemski jezik, ruski jezik, Grčki jezik, njemački jezik, turski jezik, Indonezijski jezik, Katalonski jezik, engleski jezik	Južni Sudan
Službeni jezik Ekvatorska Gvineja je <mask>.	francuski jezik	Estonski jezik, Finski jezik, Litavski jezik, Urdu jezik, Indonezijski jezik, Perzijski jezik, Azerski jezik, Korejski jezik, Slovački jezik, francuski jezik	Ekvatorska Gvineja
Službeni jezik Europska unija je <mask>.	Mađarski jezik	Estonski jezik, armenski jezik, španjolski jezik, Slovenski jezik, Grčki jezik, engleski jezik, Baskijski jezik, Katalonski jezik, hrvatski jezik, Mađarski jezik	Europska unija
Službeni jezik Kirgistan je <mask>.	ruski jezik	Estonski jezik, bugarski jezik, Češki jezik, Nizozemski jezik, srpski jezik, Korejski jezik, Litavski jezik, armenski jezik, Ukrajinski jezik, ruski jezik	Kirgistan
Službeni jezik Japan je <mask>.	japanski jezik	Rumunjski jezik, Litavski jezik, Švedski jezik, Finski jezik, Slovenski jezik, latinski jezik, francuski jezik, Indonezijski jezik, Gruzijski jezik, japanski jezik	Japan
Službeni jezik Iran je <mask>.	Perzijski jezik	turski jezik, Danski jezik, Katalonski jezik, Nizozemski jezik, Albanski jezik, japanski jezik, kineski jezik, Indonezijski jezik, hebrejski jezik, Perzijski jezik	Iran
Službeni jezik Tampere je <mask>.	Finski jezik	Slovački jezik, bugarski jezik, njemački jezik, Švedski jezik, armenski jezik, Slovenski jezik, Tajski jezik, Indonezijski jezik, hrvatski jezik, Finski jezik	Tampere
Službeni jezik Panama je <mask>.	španjolski jezik	Švedski jezik, Baskijski jezik, Finski jezik, Tajski jezik, Mađarski jezik, Slovenski jezik, Ukrajinski jezik, ruski jezik, Gruzijski jezik, španjolski jezik	Panama
Službeni jezik Québec je <mask>.	francuski jezik	hrvatski jezik, Mađarski jezik, španjolski jezik, ruski jezik, Poljski jezik, Ukrajinski jezik, Slovenski jezik, Češki jezik, Litavski jezik, francuski jezik	Québec
Službeni jezik Rimsko Carstvo je <mask>.	latinski jezik	Litavski jezik, bugarski jezik, Korejski jezik, Švedski jezik, Azerski jezik, Ukrajinski jezik, Češki jezik, Urdu jezik, Islandski jezik, latinski jezik	Rimsko Carstvo
Službeni jezik Ekvatorska Gvineja je <mask>.	španjolski jezik	Baskijski jezik, Ukrajinski jezik, Urdu jezik, hebrejski jezik, Perzijski jezik, bugarski jezik, Slovenski jezik, Portugalski jezik, Litavski jezik, španjolski jezik	Ekvatorska Gvineja
Službeni jezik Newfoundland i Labrador je <mask>.	engleski jezik	Litavski jezik, bugarski jezik, Islandski jezik, Katalonski jezik, armenski jezik, španjolski jezik, kineski jezik, Nizozemski jezik, Švedski jezik, engleski jezik	Newfoundland i Labrador
Službeni jezik Europska unija je <mask>.	Estonski jezik	Litavski jezik, Rumunjski jezik, Perzijski jezik, Grčki jezik, Indonezijski jezik, Tajski jezik, bugarski jezik, njemački jezik, Češki jezik, Estonski jezik	Europska unija
Službeni jezik Ujedinjeni narodi je <mask>.	španjolski jezik	Poljski jezik, japanski jezik, Estonski jezik, njemački jezik, srpski jezik, Mađarski jezik, hrvatski jezik, Urdu jezik, Islandski jezik, španjolski jezik	Ujedinjeni narodi
Službeni jezik Jakutska je <mask>.	ruski jezik	Tajski jezik, Češki jezik, engleski jezik, francuski jezik, Grčki jezik, Portugalski jezik, armenski jezik, Finski jezik, Katalonski jezik, ruski jezik	Jakutska
Službeni jezik Europska unija je <mask>.	Poljski jezik	kineski jezik, Litavski jezik, Slovački jezik, Perzijski jezik, ruski jezik, Češki jezik, Estonski jezik, Azerski jezik, japanski jezik, Poljski jezik	Europska unija
Službeni jezik Dominikanska Republika je <mask>.	španjolski jezik	hrvatski jezik, kineski jezik, Nizozemski jezik, Grčki jezik, talijanski jezik, Gruzijski jezik, Slovenski jezik, njemački jezik, Albanski jezik, španjolski jezik	Dominikanska Republika
Službeni jezik Britanska Kolumbija je <mask>.	engleski jezik	francuski jezik, Nizozemski jezik, Korejski jezik, bugarski jezik, Katalonski jezik, hrvatski jezik, talijanski jezik, Grčki jezik, ruski jezik, engleski jezik	Britanska Kolumbija
Službeni jezik Belgija je <mask>.	Nizozemski jezik	Baskijski jezik, Rumunjski jezik, Grčki jezik, francuski jezik, Litavski jezik, Poljski jezik, Švedski jezik, Albanski jezik, Portugalski jezik, Nizozemski jezik	Belgija
Službeni jezik Bizant je <mask>.	latinski jezik	španjolski jezik, hebrejski jezik, Rumunjski jezik, japanski jezik, Estonski jezik, Tajski jezik, Danski jezik, turski jezik, Indonezijski jezik, latinski jezik	Bizant
Službeni jezik Irska je <mask>.	engleski jezik	srpski jezik, njemački jezik, talijanski jezik, Mađarski jezik, ruski jezik, Azerski jezik, Gruzijski jezik, Islandski jezik, španjolski jezik, engleski jezik	Irska
Službeni jezik Nizozemska je <mask>.	Nizozemski jezik	Gruzijski jezik, Češki jezik, turski jezik, Estonski jezik, Ukrajinski jezik, Mađarski jezik, Baskijski jezik, Indonezijski jezik, Portugalski jezik, Nizozemski jezik	Nizozemska
Službeni jezik Kansas je <mask>.	engleski jezik	Poljski jezik, Slovački jezik, turski jezik, srpski jezik, Katalonski jezik, armenski jezik, Estonski jezik, Ukrajinski jezik, Tajski jezik, engleski jezik	Kansas
Službeni jezik Južnoafrička Republika je <mask>.	engleski jezik	Ukrajinski jezik, latinski jezik, Gruzijski jezik, Tajski jezik, kineski jezik, njemački jezik, ruski jezik, talijanski jezik, Estonski jezik, engleski jezik	Južnoafrička Republika
Službeni jezik Vanuatu je <mask>.	engleski jezik	latinski jezik, Nizozemski jezik, Indonezijski jezik, Korejski jezik, bugarski jezik, Gruzijski jezik, njemački jezik, Katalonski jezik, srpski jezik, engleski jezik	Vanuatu
Službeni jezik Crna Gora je <mask>.	hrvatski jezik	Katalonski jezik, Gruzijski jezik, Ukrajinski jezik, Češki jezik, Mađarski jezik, Danski jezik, njemački jezik, španjolski jezik, Grčki jezik, hrvatski jezik	Crna Gora
Službeni jezik Surinam je <mask>.	Nizozemski jezik	Mađarski jezik, Portugalski jezik, Indonezijski jezik, srpski jezik, hrvatski jezik, armenski jezik, Slovenski jezik, kineski jezik, Češki jezik, Nizozemski jezik	Surinam
Službeni jezik Colorado je <mask>.	engleski jezik	Katalonski jezik, Ukrajinski jezik, Islandski jezik, Azerski jezik, Portugalski jezik, Mađarski jezik, hrvatski jezik, francuski jezik, Češki jezik, engleski jezik	Colorado
Službeni jezik Tonga je <mask>.	engleski jezik	Slovački jezik, Mađarski jezik, Katalonski jezik, Gruzijski jezik, francuski jezik, Grčki jezik, armenski jezik, Švedski jezik, Portugalski jezik, engleski jezik	Tonga
Službeni jezik Engleska je <mask>.	engleski jezik	Slovenski jezik, Danski jezik, Estonski jezik, kineski jezik, Albanski jezik, Švedski jezik, Finski jezik, Češki jezik, bugarski jezik, engleski jezik	Engleska
Službeni jezik Ekvatorska Gvineja je <mask>.	Portugalski jezik	Estonski jezik, Albanski jezik, Gruzijski jezik, Slovenski jezik, Mađarski jezik, bugarski jezik, Slovački jezik, njemački jezik, japanski jezik, Portugalski jezik	Ekvatorska Gvineja
Službeni jezik Gvineja Bisau je <mask>.	Portugalski jezik	Slovački jezik, talijanski jezik, latinski jezik, Nizozemski jezik, Poljski jezik, hrvatski jezik, Švedski jezik, Indonezijski jezik, Estonski jezik, Portugalski jezik	Gvineja Bisau
Službeni jezik Bosna i Hercegovina je <mask>.	hrvatski jezik	ruski jezik, Estonski jezik, japanski jezik, francuski jezik, Urdu jezik, Portugalski jezik, Perzijski jezik, Rumunjski jezik, Katalonski jezik, hrvatski jezik	Bosna i Hercegovina
Službeni jezik Indiana je <mask>.	engleski jezik	hrvatski jezik, Mađarski jezik, Poljski jezik, španjolski jezik, Albanski jezik, kineski jezik, Urdu jezik, Islandski jezik, Tajski jezik, engleski jezik	Indiana
Službeni jezik Sjeverna Koreja je <mask>.	Korejski jezik	Perzijski jezik, Finski jezik, Azerski jezik, Slovački jezik, turski jezik, Indonezijski jezik, Baskijski jezik, španjolski jezik, Tajski jezik, Korejski jezik	Sjeverna Koreja
Službeni jezik Rusija je <mask>.	Ukrajinski jezik	Mađarski jezik, armenski jezik, Indonezijski jezik, bugarski jezik, Gruzijski jezik, Nizozemski jezik, Grčki jezik, Rumunjski jezik, latinski jezik, Ukrajinski jezik	Rusija
Službeni jezik Argentina je <mask>.	španjolski jezik	Slovački jezik, Indonezijski jezik, kineski jezik, Perzijski jezik, Albanski jezik, Švedski jezik, Islandski jezik, Mađarski jezik, Ukrajinski jezik, španjolski jezik	Argentina
Službeni jezik Nova Škotska je <mask>.	engleski jezik	Tajski jezik, hrvatski jezik, talijanski jezik, Azerski jezik, hebrejski jezik, Slovački jezik, Češki jezik, ruski jezik, njemački jezik, engleski jezik	Nova Škotska
Službeni jezik Havaji je <mask>.	engleski jezik	Ukrajinski jezik, turski jezik, bugarski jezik, Islandski jezik, Indonezijski jezik, Slovački jezik, španjolski jezik, Danski jezik, Slovenski jezik, engleski jezik	Havaji
Službeni jezik Palau je <mask>.	engleski jezik	Danski jezik, Poljski jezik, Švedski jezik, Slovački jezik, Azerski jezik, armenski jezik, turski jezik, talijanski jezik, Tajski jezik, engleski jezik	Palau
Službeni jezik Niue je <mask>.	engleski jezik	hrvatski jezik, Estonski jezik, Danski jezik, Katalonski jezik, Azerski jezik, francuski jezik, njemački jezik, kineski jezik, Portugalski jezik, engleski jezik	Niue
Službeni jezik Obala Bjelokosti je <mask>.	francuski jezik	Korejski jezik, talijanski jezik, Islandski jezik, Danski jezik, japanski jezik, Švedski jezik, Gruzijski jezik, Poljski jezik, bugarski jezik, francuski jezik	Obala Bjelokosti
Službeni jezik Honduras je <mask>.	španjolski jezik	kineski jezik, turski jezik, hebrejski jezik, Azerski jezik, Urdu jezik, Gruzijski jezik, Slovenski jezik, Estonski jezik, francuski jezik, španjolski jezik	Honduras
Službeni jezik New Hampshire je <mask>.	engleski jezik	njemački jezik, Gruzijski jezik, Portugalski jezik, Perzijski jezik, kineski jezik, Mađarski jezik, hrvatski jezik, Korejski jezik, Indonezijski jezik, engleski jezik	New Hampshire
Službeni jezik Burundi je <mask>.	engleski jezik	ruski jezik, turski jezik, Nizozemski jezik, kineski jezik, Azerski jezik, Baskijski jezik, Korejski jezik, njemački jezik, Slovenski jezik, engleski jezik	Burundi
Službeni jezik Kamerun je <mask>.	engleski jezik	Baskijski jezik, talijanski jezik, Grčki jezik, Slovenski jezik, Poljski jezik, Urdu jezik, Mađarski jezik, francuski jezik, Finski jezik, engleski jezik	Kamerun
Službeni jezik Aljaska je <mask>.	engleski jezik	Danski jezik, Finski jezik, Slovenski jezik, hrvatski jezik, latinski jezik, Rumunjski jezik, ruski jezik, Katalonski jezik, francuski jezik, engleski jezik	Aljaska
Službeni jezik Vatikan je <mask>.	talijanski jezik	Islandski jezik, Slovački jezik, Albanski jezik, Finski jezik, Češki jezik, Portugalski jezik, Poljski jezik, Baskijski jezik, Mađarski jezik, talijanski jezik	Vatikan
Službeni jezik Mozambik je <mask>.	Portugalski jezik	hebrejski jezik, Korejski jezik, Indonezijski jezik, Urdu jezik, Katalonski jezik, Gruzijski jezik, Slovenski jezik, hrvatski jezik, Češki jezik, Portugalski jezik	Mozambik
