Prompt	Ans	Candidate Ans	Subject
Ang opisyal nga sinultian sa Republika sa Congo mao ang <mask>.	Prinanses	Pinulongang Polako, Inebreo, Pinulongang Thai, Pinulongang Kroata, Pinulongang Estonyo, Linatin, Pinulongang Griyego, Hinapones, Pinulongang Turko, Prinanses	Republika sa Congo
Ang opisyal nga sinultian sa Kapupud-ang Solomon mao ang <mask>.	Iningles	Prinanses, Pinulongang Unggaro, Pinulongang Thai, Pinulongang Eslobako, Pinulongang Islandes, Pinulongang Bulgaro, Pinulongang Koreano, Inintsik, Rinuso, Iningles	Kapupud-ang Solomon
Ang opisyal nga sinultian sa Easter Island mao ang <mask>.	Kinastila	Rinuso, Pinulongang Tsekyo, Linatin, Pinulongang Danes, Hinapones, Pinulongang Unggaro, Pinulongang Islandes, Pinulongang Heyorhiyano, Pinulongang Sweko, Kinastila	Easter Island
Ang opisyal nga sinultian sa Brasil mao ang <mask>.	Pinulongang Portuges	Pinulongang Urdu, Pinulongang Islandes, Pinulongang Serbyo, Pinulongang Thai, Pinulongang Pines, Pinulongang Heyorhiyano, Pinulongang Basko, Pinulongang Eslobako, Pinulongang Litwano, Pinulongang Portuges	Brasil
Ang opisyal nga sinultian sa Mehiko mao ang <mask>.	Kinastila	Initalyano, Inintsik, Pinulongang Estonyo, Pinulongang Rumano, Pinulongang Armenyanhon, Pinulongang Katalan, Pinulongang Basko, Prinanses, Pinulongang Urdu, Kinastila	Mehiko
Ang opisyal nga sinultian sa Gambia mao ang <mask>.	Iningles	Pinulongang Serbyo, Rinuso, Pinulongang Aserbaiyan, Pinulongang Polako, Kinastila, Pinulongang Estonyo, Initalyano, Linatin, Pinulongang Eslobako, Iningles	Gambia
Ang opisyal nga sinultian sa Isle of Man mao ang <mask>.	Iningles	Pinulongang Kroata, Pinulongang Koreano, Pinulongang Pines, Inintsik, Prinanses, Pinulongang Thai, Hinapones, Pinulongang Serbyo, Pinulongang Basko, Iningles	Isle of Man
Ang opisyal nga sinultian sa Mississippi mao ang <mask>.	Iningles	Pinulongang Griyego, Hinapones, Pinulongang Danes, Inintsik, Pinulongang Rumano, Inolandes, Pinulongang Kroata, Pinulongang Urdu, Pinulongang Armenyanhon, Iningles	Mississippi
Ang opisyal nga sinultian sa Macau mao ang <mask>.	Inintsik	Pinulongang Sweko, Pinulongang Albanes, Pinulongang Tsekyo, Inindonesyo, Prinanses, Inaleman, Pinulongang Thai, Pinulongang Kroata, Pinulongang Rumano, Inintsik	Macau
Ang opisyal nga sinultian sa Israel mao ang <mask>.	Inebreo	Pinulongang Islandes, Pinulongang Rumano, Iningles, Pinulongang Katalan, Pinulongang Eslobako, Pinulongang Griyego, Pinulongang Unggaro, Pinulongang Polako, Pinulongang Bulgaro, Inebreo	Israel
Ang opisyal nga sinultian sa Samoa mao ang <mask>.	Iningles	Inebreo, Pinulongang Eslobako, Pinulongang Armenyanhon, Kinastila, Pinulongang Unggaro, Pinulongang Koreano, Pinulongang Urdu, Inintsik, Hinapones, Iningles	Samoa
Ang opisyal nga sinultian sa Swisa mao ang <mask>.	Prinanses	Pinulongang Kroata, Inebreo, Linatin, Inaleman, Pinulongang Unggaro, Pinulongang Aserbaiyan, Kinastila, Pinulongang Ukranyano, Inolandes, Prinanses	Swisa
Ang opisyal nga sinultian sa Belhika mao ang <mask>.	Inaleman	Pinulongang Pines, Initalyano, Pinulongang Aserbaiyan, Pinulongang Islandes, Pinulongang Griyego, Inintsik, Pinulongang Armenyanhon, Pinulongang Heyorhiyano, Pinulongang Albanes, Inaleman	Belhika
Ang opisyal nga sinultian sa Nauru mao ang <mask>.	Iningles	Pinulongang Aserbaiyan, Pinulongang Unggaro, Pinulongang Ukranyano, Pinulongang Albanes, Inebreo, Pinulongang Kroata, Pinulongang Danes, Prinanses, Initalyano, Iningles	Nauru
Ang opisyal nga sinultian sa Kapupud-ang Falkland mao ang <mask>.	Iningles	Inindonesyo, Pinulongang Griyego, Inebreo, Linatin, Pinulongang Eslobako, Inintsik, Pinulongang Armenyanhon, Pinulongang Heyorhiyano, Pinulongang Islandes, Iningles	Kapupud-ang Falkland
Ang opisyal nga sinultian sa Guinea mao ang <mask>.	Prinanses	Pinulongang Tsekyo, Hinapones, Pinulongang Rumano, Pinulongang Estonyo, Pinulongang Turko, Pinulongang Islandes, Inindonesyo, Pinulongang Pines, Kinastila, Prinanses	Guinea
Ang opisyal nga sinultian sa Awstralya mao ang <mask>.	Iningles	Pinulongang Sweko, Pinulongang Islandes, Pinulongang Eslobako, Linatin, Pinulongang Koreano, Pinulongang Kroata, Pinulongang Turko, Prinanses, Pinulongang Aserbaiyan, Iningles	Awstralya
Ang opisyal nga sinultian sa Peru mao ang <mask>.	Kinastila	Pinulongang Polako, Pinulongang Unggaro, Pinulongang Islandes, Inolandes, Pinulongang Armenyanhon, Pinulongang Sweko, Pinulongang Bulgaro, Inebreo, Pinulongang Tsekyo, Kinastila	Peru
Ang opisyal nga sinultian sa Lesotho mao ang <mask>.	Iningles	Pinulongang Estonyo, Pinulongang Litwano, Pinulongang Serbyo, Pinulongang Portuges, Pinulongang Pines, Rinuso, Prinanses, Pinulongang Thai, Pinulongang Unggaro, Iningles	Lesotho
Ang opisyal nga sinultian sa Indya mao ang <mask>.	Iningles	Pinulongang Bulgaro, Pinulongang Litwano, Pinulongang Thai, Pinulongang Albanes, Inolandes, Inintsik, Pinulongang Polako, Pinulongang Estonyo, Kinastila, Iningles	Indya
Ang opisyal nga sinultian sa Zimbabwe mao ang <mask>.	Iningles	Inebreo, Pinulongang Litwano, Pinulongang Albanes, Pinulongang Bulgaro, Pinulongang Polako, Pinulongang Heyorhiyano, Pinulongang Turko, Pinulongang Danes, Prinanses, Iningles	Zimbabwe
Ang opisyal nga sinultian sa Djibouti mao ang <mask>.	Prinanses	Pinulongang Eslobeno, Inolandes, Iningles, Pinulongang Islandes, Inebreo, Initalyano, Pinulongang Ukranyano, Pinulongang Eslobako, Pinulongang Pines, Prinanses	Djibouti
Ang opisyal nga sinultian sa Montana (estado) mao ang <mask>.	Iningles	Pinulongang Eslobako, Pinulongang Aserbaiyan, Pinulongang Tsekyo, Pinulongang Albanes, Pinulongang Bulgaro, Rinuso, Hinapones, Inolandes, Pinulongang Eslobeno, Iningles	Montana (estado)
Ang opisyal nga sinultian sa Bahamas mao ang <mask>.	Iningles	Pinulongang Serbyo, Pinulongang Basko, Pinulongang Persiyano, Inindonesyo, Pinulongang Bulgaro, Pinulongang Heyorhiyano, Kinastila, Pinulongang Unggaro, Pinulongang Ukranyano, Iningles	Bahamas
Ang opisyal nga sinultian sa Ontario mao ang <mask>.	Iningles	Inaleman, Pinulongang Unggaro, Pinulongang Koreano, Pinulongang Tsekyo, Pinulongang Urdu, Pinulongang Serbyo, Initalyano, Rinuso, Pinulongang Polako, Iningles	Ontario
Ang opisyal nga sinultian sa Alberta mao ang <mask>.	Iningles	Pinulongang Griyego, Pinulongang Tsekyo, Pinulongang Danes, Linatin, Pinulongang Ukranyano, Inaleman, Pinulongang Eslobeno, Pinulongang Sweko, Pinulongang Katalan, Iningles	Alberta
Ang opisyal nga sinultian sa Montenegro mao ang <mask>.	Pinulongang Serbyo	Pinulongang Estonyo, Linatin, Initalyano, Pinulongang Urdu, Pinulongang Katalan, Pinulongang Aserbaiyan, Prinanses, Pinulongang Heyorhiyano, Kinastila, Pinulongang Serbyo	Montenegro
Ang opisyal nga sinultian sa Suwasilandiya mao ang <mask>.	Iningles	Inebreo, Pinulongang Persiyano, Pinulongang Bulgaro, Pinulongang Basko, Pinulongang Albanes, Pinulongang Sweko, Prinanses, Pinulongang Koreano, Pinulongang Eslobako, Iningles	Suwasilandiya
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Inolandes	Pinulongang Griyego, Pinulongang Litwano, Pinulongang Islandes, Linatin, Pinulongang Ukranyano, Pinulongang Polako, Pinulongang Kroata, Iningles, Pinulongang Estonyo, Inolandes	Unyong Uropeyo
Ang opisyal nga sinultian sa Grenada mao ang <mask>.	Iningles	Pinulongang Unggaro, Pinulongang Litwano, Pinulongang Serbyo, Linatin, Pinulongang Portuges, Inebreo, Pinulongang Armenyanhon, Pinulongang Bulgaro, Pinulongang Griyego, Iningles	Grenada
Ang opisyal nga sinultian sa Chechenskaya Respublika mao ang <mask>.	Rinuso	Pinulongang Pines, Pinulongang Portuges, Pinulongang Eslobako, Pinulongang Basko, Pinulongang Unggaro, Linatin, Pinulongang Aserbaiyan, Pinulongang Thai, Pinulongang Rumano, Rinuso	Chechenskaya Respublika
Ang opisyal nga sinultian sa Rwanda mao ang <mask>.	Iningles	Inindonesyo, Pinulongang Polako, Pinulongang Portuges, Pinulongang Urdu, Pinulongang Thai, Inebreo, Pinulongang Griyego, Pinulongang Sweko, Prinanses, Iningles	Rwanda
Ang opisyal nga sinultian sa Finlandia mao ang <mask>.	Pinulongang Pines	Pinulongang Sweko, Pinulongang Estonyo, Pinulongang Koreano, Hinapones, Pinulongang Islandes, Inintsik, Inebreo, Pinulongang Aserbaiyan, Pinulongang Danes, Pinulongang Pines	Finlandia
Ang opisyal nga sinultian sa Nebraska mao ang <mask>.	Iningles	Pinulongang Tsekyo, Pinulongang Bulgaro, Pinulongang Litwano, Rinuso, Pinulongang Pines, Inintsik, Pinulongang Katalan, Pinulongang Koreano, Pinulongang Armenyanhon, Iningles	Nebraska
Ang opisyal nga sinultian sa Poland mao ang <mask>.	Pinulongang Polako	Pinulongang Eslobeno, Pinulongang Sweko, Pinulongang Thai, Pinulongang Kroata, Pinulongang Tsekyo, Iningles, Inintsik, Pinulongang Armenyanhon, Initalyano, Pinulongang Polako	Poland
Ang opisyal nga sinultian sa Basel (kapital sa kanton) mao ang <mask>.	Inaleman	Pinulongang Pines, Pinulongang Rumano, Pinulongang Serbyo, Pinulongang Danes, Inintsik, Pinulongang Urdu, Pinulongang Estonyo, Pinulongang Persiyano, Hinapones, Inaleman	Basel (kapital sa kanton)
Ang opisyal nga sinultian sa Arkansas mao ang <mask>.	Iningles	Initalyano, Pinulongang Basko, Pinulongang Islandes, Pinulongang Tsekyo, Inintsik, Pinulongang Unggaro, Pinulongang Eslobako, Pinulongang Serbyo, Pinulongang Danes, Iningles	Arkansas
Ang opisyal nga sinultian sa Romania mao ang <mask>.	Pinulongang Rumano	Rinuso, Pinulongang Albanes, Inolandes, Linatin, Inintsik, Iningles, Pinulongang Urdu, Pinulongang Ukranyano, Pinulongang Danes, Pinulongang Rumano	Romania
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Griyego	Pinulongang Islandes, Pinulongang Ukranyano, Pinulongang Basko, Inintsik, Pinulongang Portuges, Pinulongang Pines, Pinulongang Danes, Pinulongang Aserbaiyan, Pinulongang Sweko, Pinulongang Griyego	Unyong Uropeyo
Ang opisyal nga sinultian sa Kenya mao ang <mask>.	Iningles	Pinulongang Litwano, Inaleman, Pinulongang Basko, Inindonesyo, Inebreo, Pinulongang Kroata, Pinulongang Ukranyano, Kinastila, Pinulongang Pines, Iningles	Kenya
Ang opisyal nga sinultian sa Ghana mao ang <mask>.	Iningles	Pinulongang Rumano, Pinulongang Heyorhiyano, Initalyano, Pinulongang Estonyo, Pinulongang Danes, Pinulongang Bulgaro, Pinulongang Tsekyo, Inindonesyo, Pinulongang Unggaro, Iningles	Ghana
Ang opisyal nga sinultian sa Eslobenya mao ang <mask>.	Pinulongang Eslobeno	Pinulongang Serbyo, Pinulongang Armenyanhon, Pinulongang Persiyano, Pinulongang Islandes, Pinulongang Turko, Pinulongang Polako, Pinulongang Estonyo, Pinulongang Urdu, Pinulongang Ukranyano, Pinulongang Eslobeno	Eslobenya
Ang opisyal nga sinultian sa Moldova mao ang <mask>.	Pinulongang Rumano	Pinulongang Basko, Prinanses, Pinulongang Sweko, Pinulongang Portuges, Pinulongang Koreano, Inaleman, Pinulongang Serbyo, Hinapones, Pinulongang Danes, Pinulongang Rumano	Moldova
Ang opisyal nga sinultian sa Guyane mao ang <mask>.	Prinanses	Kinastila, Pinulongang Heyorhiyano, Pinulongang Serbyo, Inindonesyo, Pinulongang Urdu, Initalyano, Pinulongang Islandes, Pinulongang Basko, Pinulongang Griyego, Prinanses	Guyane
Ang opisyal nga sinultian sa Litwanya mao ang <mask>.	Pinulongang Litwano	Rinuso, Pinulongang Eslobeno, Pinulongang Katalan, Pinulongang Eslobako, Pinulongang Rumano, Pinulongang Portuges, Pinulongang Basko, Pinulongang Ukranyano, Inaleman, Pinulongang Litwano	Litwanya
Ang opisyal nga sinultian sa Belize mao ang <mask>.	Iningles	Inolandes, Pinulongang Turko, Pinulongang Rumano, Initalyano, Pinulongang Basko, Pinulongang Serbyo, Pinulongang Kroata, Rinuso, Pinulongang Bulgaro, Iningles	Belize
Ang opisyal nga sinultian sa Espanya mao ang <mask>.	Pinulongang Katalan	Pinulongang Tsekyo, Prinanses, Inolandes, Inindonesyo, Pinulongang Basko, Pinulongang Ukranyano, Pinulongang Rumano, Initalyano, Pinulongang Unggaro, Pinulongang Katalan	Espanya
Ang opisyal nga sinultian sa Barbados mao ang <mask>.	Iningles	Pinulongang Portuges, Initalyano, Hinapones, Pinulongang Heyorhiyano, Pinulongang Katalan, Pinulongang Basko, Pinulongang Eslobeno, Pinulongang Rumano, Pinulongang Turko, Iningles	Barbados
Ang opisyal nga sinultian sa Colombia mao ang <mask>.	Kinastila	Pinulongang Heyorhiyano, Pinulongang Portuges, Inolandes, Pinulongang Rumano, Linatin, Pinulongang Unggaro, Pinulongang Pines, Pinulongang Ukranyano, Pinulongang Kroata, Kinastila	Colombia
Ang opisyal nga sinultian sa Brunei mao ang <mask>.	Iningles	Pinulongang Eslobeno, Pinulongang Unggaro, Pinulongang Turko, Inintsik, Pinulongang Heyorhiyano, Pinulongang Eslobako, Pinulongang Tsekyo, Pinulongang Estonyo, Linatin, Iningles	Brunei
Ang opisyal nga sinultian sa Pakistan mao ang <mask>.	Pinulongang Urdu	Pinulongang Unggaro, Pinulongang Persiyano, Inaleman, Prinanses, Pinulongang Portuges, Pinulongang Kroata, Pinulongang Eslobeno, Hinapones, Pinulongang Thai, Pinulongang Urdu	Pakistan
Ang opisyal nga sinultian sa Senegal mao ang <mask>.	Prinanses	Pinulongang Rumano, Pinulongang Bulgaro, Pinulongang Eslobeno, Pinulongang Turko, Pinulongang Estonyo, Pinulongang Ukranyano, Pinulongang Basko, Pinulongang Portuges, Kinastila, Prinanses	Senegal
Ang opisyal nga sinultian sa Nunavut mao ang <mask>.	Iningles	Pinulongang Heyorhiyano, Inintsik, Pinulongang Serbyo, Pinulongang Litwano, Initalyano, Pinulongang Kroata, Inindonesyo, Pinulongang Katalan, Pinulongang Koreano, Iningles	Nunavut
Ang opisyal nga sinultian sa Genève (kapital sa kanton) mao ang <mask>.	Prinanses	Pinulongang Koreano, Pinulongang Aserbaiyan, Pinulongang Turko, Hinapones, Inolandes, Pinulongang Ukranyano, Pinulongang Estonyo, Pinulongang Portuges, Pinulongang Katalan, Prinanses	Genève (kapital sa kanton)
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Bulgaro	Pinulongang Serbyo, Pinulongang Heyorhiyano, Pinulongang Estonyo, Pinulongang Urdu, Inindonesyo, Pinulongang Islandes, Hinapones, Pinulongang Armenyanhon, Pinulongang Pines, Pinulongang Bulgaro	Unyong Uropeyo
Ang opisyal nga sinultian sa Bosnia ug Herzegovina mao ang <mask>.	Pinulongang Serbyo	Pinulongang Koreano, Kinastila, Pinulongang Rumano, Pinulongang Sweko, Pinulongang Katalan, Pinulongang Basko, Pinulongang Unggaro, Pinulongang Griyego, Pinulongang Albanes, Pinulongang Serbyo	Bosnia ug Herzegovina
Ang opisyal nga sinultian sa Finlandia mao ang <mask>.	Pinulongang Sweko	Pinulongang Pines, Inolandes, Rinuso, Pinulongang Albanes, Inaleman, Pinulongang Thai, Kinastila, Prinanses, Pinulongang Danes, Pinulongang Sweko	Finlandia
Ang opisyal nga sinultian sa Papua New Guinea mao ang <mask>.	Iningles	Pinulongang Portuges, Pinulongang Urdu, Pinulongang Persiyano, Inindonesyo, Pinulongang Tsekyo, Pinulongang Polako, Pinulongang Pines, Pinulongang Danes, Inebreo, Iningles	Papua New Guinea
Ang opisyal nga sinultian sa Rwanda mao ang <mask>.	Prinanses	Pinulongang Rumano, Pinulongang Koreano, Pinulongang Aserbaiyan, Pinulongang Basko, Linatin, Pinulongang Eslobeno, Pinulongang Urdu, Rinuso, Pinulongang Thai, Prinanses	Rwanda
Ang opisyal nga sinultian sa Chad mao ang <mask>.	Prinanses	Pinulongang Eslobeno, Pinulongang Pines, Inaleman, Pinulongang Basko, Iningles, Pinulongang Eslobako, Pinulongang Estonyo, Pinulongang Aserbaiyan, Rinuso, Prinanses	Chad
Ang opisyal nga sinultian sa Yerevan (lalawigan) mao ang <mask>.	Pinulongang Armenyanhon	Inebreo, Iningles, Pinulongang Danes, Inolandes, Pinulongang Pines, Pinulongang Litwano, Pinulongang Albanes, Pinulongang Koreano, Pinulongang Serbyo, Pinulongang Armenyanhon	Yerevan (lalawigan)
Ang opisyal nga sinultian sa Bolivia mao ang <mask>.	Kinastila	Rinuso, Pinulongang Serbyo, Pinulongang Kroata, Inaleman, Pinulongang Eslobeno, Pinulongang Basko, Pinulongang Armenyanhon, Pinulongang Pines, Pinulongang Islandes, Kinastila	Bolivia
Ang opisyal nga sinultian sa Malaysia mao ang <mask>.	Iningles	Pinulongang Armenyanhon, Inintsik, Pinulongang Unggaro, Pinulongang Heyorhiyano, Pinulongang Portuges, Pinulongang Rumano, Pinulongang Ukranyano, Pinulongang Urdu, Pinulongang Sweko, Iningles	Malaysia
Ang opisyal nga sinultian sa Habagatang Sudan mao ang <mask>.	Iningles	Pinulongang Unggaro, Pinulongang Heyorhiyano, Inolandes, Rinuso, Pinulongang Griyego, Inaleman, Pinulongang Turko, Inindonesyo, Pinulongang Katalan, Iningles	Habagatang Sudan
Ang opisyal nga sinultian sa Gineang Ekwatoryal mao ang <mask>.	Prinanses	Pinulongang Estonyo, Pinulongang Pines, Pinulongang Litwano, Pinulongang Urdu, Inindonesyo, Pinulongang Persiyano, Pinulongang Aserbaiyan, Pinulongang Koreano, Pinulongang Eslobako, Prinanses	Gineang Ekwatoryal
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Unggaro	Pinulongang Estonyo, Pinulongang Armenyanhon, Kinastila, Pinulongang Eslobeno, Pinulongang Griyego, Iningles, Pinulongang Basko, Pinulongang Katalan, Pinulongang Kroata, Pinulongang Unggaro	Unyong Uropeyo
Ang opisyal nga sinultian sa Kyrgyzstan mao ang <mask>.	Rinuso	Pinulongang Estonyo, Pinulongang Bulgaro, Pinulongang Tsekyo, Inolandes, Pinulongang Serbyo, Pinulongang Koreano, Pinulongang Litwano, Pinulongang Armenyanhon, Pinulongang Ukranyano, Rinuso	Kyrgyzstan
Ang opisyal nga sinultian sa Hapon mao ang <mask>.	Hinapones	Pinulongang Rumano, Pinulongang Litwano, Pinulongang Sweko, Pinulongang Pines, Pinulongang Eslobeno, Linatin, Prinanses, Inindonesyo, Pinulongang Heyorhiyano, Hinapones	Hapon
Ang opisyal nga sinultian sa Iran mao ang <mask>.	Pinulongang Persiyano	Pinulongang Turko, Pinulongang Danes, Pinulongang Katalan, Inolandes, Pinulongang Albanes, Hinapones, Inintsik, Inindonesyo, Inebreo, Pinulongang Persiyano	Iran
Ang opisyal nga sinultian sa Tampere (kapital sa lalawigan) mao ang <mask>.	Pinulongang Pines	Pinulongang Eslobako, Pinulongang Bulgaro, Inaleman, Pinulongang Sweko, Pinulongang Armenyanhon, Pinulongang Eslobeno, Pinulongang Thai, Inindonesyo, Pinulongang Kroata, Pinulongang Pines	Tampere (kapital sa lalawigan)
Ang opisyal nga sinultian sa Panama mao ang <mask>.	Kinastila	Pinulongang Sweko, Pinulongang Basko, Pinulongang Pines, Pinulongang Thai, Pinulongang Unggaro, Pinulongang Eslobeno, Pinulongang Ukranyano, Rinuso, Pinulongang Heyorhiyano, Kinastila	Panama
Ang opisyal nga sinultian sa Québec (lalawigan) mao ang <mask>.	Prinanses	Pinulongang Kroata, Pinulongang Unggaro, Kinastila, Rinuso, Pinulongang Polako, Pinulongang Ukranyano, Pinulongang Eslobeno, Pinulongang Tsekyo, Pinulongang Litwano, Prinanses	Québec (lalawigan)
Ang opisyal nga sinultian sa Imperyong Romano mao ang <mask>.	Linatin	Pinulongang Litwano, Pinulongang Bulgaro, Pinulongang Koreano, Pinulongang Sweko, Pinulongang Aserbaiyan, Pinulongang Ukranyano, Pinulongang Tsekyo, Pinulongang Urdu, Pinulongang Islandes, Linatin	Imperyong Romano
Ang opisyal nga sinultian sa Gineang Ekwatoryal mao ang <mask>.	Kinastila	Pinulongang Basko, Pinulongang Ukranyano, Pinulongang Urdu, Inebreo, Pinulongang Persiyano, Pinulongang Bulgaro, Pinulongang Eslobeno, Pinulongang Portuges, Pinulongang Litwano, Kinastila	Gineang Ekwatoryal
Ang opisyal nga sinultian sa Newfoundland and Labrador mao ang <mask>.	Iningles	Pinulongang Litwano, Pinulongang Bulgaro, Pinulongang Islandes, Pinulongang Katalan, Pinulongang Armenyanhon, Kinastila, Inintsik, Inolandes, Pinulongang Sweko, Iningles	Newfoundland and Labrador
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Estonyo	Pinulongang Litwano, Pinulongang Rumano, Pinulongang Persiyano, Pinulongang Griyego, Inindonesyo, Pinulongang Thai, Pinulongang Bulgaro, Inaleman, Pinulongang Tsekyo, Pinulongang Estonyo	Unyong Uropeyo
Ang opisyal nga sinultian sa Hiniusang mga Nasod mao ang <mask>.	Kinastila	Pinulongang Polako, Hinapones, Pinulongang Estonyo, Inaleman, Pinulongang Serbyo, Pinulongang Unggaro, Pinulongang Kroata, Pinulongang Urdu, Pinulongang Islandes, Kinastila	Hiniusang mga Nasod
Ang opisyal nga sinultian sa Respublika Sakha mao ang <mask>.	Rinuso	Pinulongang Thai, Pinulongang Tsekyo, Iningles, Prinanses, Pinulongang Griyego, Pinulongang Portuges, Pinulongang Armenyanhon, Pinulongang Pines, Pinulongang Katalan, Rinuso	Respublika Sakha
Ang opisyal nga sinultian sa Unyong Uropeyo mao ang <mask>.	Pinulongang Polako	Inintsik, Pinulongang Litwano, Pinulongang Eslobako, Pinulongang Persiyano, Rinuso, Pinulongang Tsekyo, Pinulongang Estonyo, Pinulongang Aserbaiyan, Hinapones, Pinulongang Polako	Unyong Uropeyo
Ang opisyal nga sinultian sa Republikang Dominikano mao ang <mask>.	Kinastila	Pinulongang Kroata, Inintsik, Inolandes, Pinulongang Griyego, Initalyano, Pinulongang Heyorhiyano, Pinulongang Eslobeno, Inaleman, Pinulongang Albanes, Kinastila	Republikang Dominikano
Ang opisyal nga sinultian sa British Columbia mao ang <mask>.	Iningles	Prinanses, Inolandes, Pinulongang Koreano, Pinulongang Bulgaro, Pinulongang Katalan, Pinulongang Kroata, Initalyano, Pinulongang Griyego, Rinuso, Iningles	British Columbia
Ang opisyal nga sinultian sa Belhika mao ang <mask>.	Inolandes	Pinulongang Basko, Pinulongang Rumano, Pinulongang Griyego, Prinanses, Pinulongang Litwano, Pinulongang Polako, Pinulongang Sweko, Pinulongang Albanes, Pinulongang Portuges, Inolandes	Belhika
Ang opisyal nga sinultian sa Sidlakang Imperyong Romano mao ang <mask>.	Linatin	Kinastila, Inebreo, Pinulongang Rumano, Hinapones, Pinulongang Estonyo, Pinulongang Thai, Pinulongang Danes, Pinulongang Turko, Inindonesyo, Linatin	Sidlakang Imperyong Romano
Ang opisyal nga sinultian sa Irlanda mao ang <mask>.	Iningles	Pinulongang Serbyo, Inaleman, Initalyano, Pinulongang Unggaro, Rinuso, Pinulongang Aserbaiyan, Pinulongang Heyorhiyano, Pinulongang Islandes, Kinastila, Iningles	Irlanda
Ang opisyal nga sinultian sa Netherlands mao ang <mask>.	Inolandes	Pinulongang Heyorhiyano, Pinulongang Tsekyo, Pinulongang Turko, Pinulongang Estonyo, Pinulongang Ukranyano, Pinulongang Unggaro, Pinulongang Basko, Inindonesyo, Pinulongang Portuges, Inolandes	Netherlands
Ang opisyal nga sinultian sa Kansas mao ang <mask>.	Iningles	Pinulongang Polako, Pinulongang Eslobako, Pinulongang Turko, Pinulongang Serbyo, Pinulongang Katalan, Pinulongang Armenyanhon, Pinulongang Estonyo, Pinulongang Ukranyano, Pinulongang Thai, Iningles	Kansas
Ang opisyal nga sinultian sa Habagatang Aprika mao ang <mask>.	Iningles	Pinulongang Ukranyano, Linatin, Pinulongang Heyorhiyano, Pinulongang Thai, Inintsik, Inaleman, Rinuso, Initalyano, Pinulongang Estonyo, Iningles	Habagatang Aprika
