Prompt	Ans	Candidate Ans	Subject
Oficiali Kongo Respublika kalba yra <mask>.	prancūzų kalba	Lenkų kalba, Hebrajų kalba, Tajų kalba, Kroatų kalba, Estų kalba, Lotynų kalba, Graikų kalba, Japonų kalba, turkų kalba, prancūzų kalba	Kongo Respublika
Oficiali Saliamono Salos kalba yra <mask>.	anglų kalba	prancūzų kalba, Vengrų kalba, Tajų kalba, Slovakų kalba, Islandų kalba, bulgarų kalba, Korėjiečių kalba, Kinų kalba, rusų kalba, anglų kalba	Saliamono Salos
Oficiali Velykų sala kalba yra <mask>.	Ispanų kalba	rusų kalba, Čekų kalba, Lotynų kalba, Danų kalba, Japonų kalba, Vengrų kalba, Islandų kalba, Gruzinų kalba, Švedų kalba, Ispanų kalba	Velykų sala
Oficiali Brazilija kalba yra <mask>.	Portugalų kalba	Urdu, Islandų kalba, Serbų kalba, Tajų kalba, Suomių kalba, Gruzinų kalba, Baskų kalba, Slovakų kalba, Lietuvių kalba, Portugalų kalba	Brazilija
Oficiali Meksika kalba yra <mask>.	Ispanų kalba	Italų kalba, Kinų kalba, Estų kalba, Rumunų kalba, armėnų kalba, Katalonų kalba, Baskų kalba, prancūzų kalba, Urdu, Ispanų kalba	Meksika
Oficiali Gambija kalba yra <mask>.	anglų kalba	Serbų kalba, rusų kalba, Azerbaidžaniečių kalba, Lenkų kalba, Ispanų kalba, Estų kalba, Italų kalba, Lotynų kalba, Slovakų kalba, anglų kalba	Gambija
Oficiali Meno Sala kalba yra <mask>.	anglų kalba	Kroatų kalba, Korėjiečių kalba, Suomių kalba, Kinų kalba, prancūzų kalba, Tajų kalba, Japonų kalba, Serbų kalba, Baskų kalba, anglų kalba	Meno Sala
Oficiali Misisipė kalba yra <mask>.	anglų kalba	Graikų kalba, Japonų kalba, Danų kalba, Kinų kalba, Rumunų kalba, Olandų kalba, Kroatų kalba, Urdu, armėnų kalba, anglų kalba	Misisipė
Oficiali Makao kalba yra <mask>.	Kinų kalba	Švedų kalba, Albanų kalba, Čekų kalba, Indoneziečių kalba, prancūzų kalba, Vokiečių kalba, Tajų kalba, Kroatų kalba, Rumunų kalba, Kinų kalba	Makao
Oficiali Izraelis kalba yra <mask>.	Hebrajų kalba	Islandų kalba, Rumunų kalba, anglų kalba, Katalonų kalba, Slovakų kalba, Graikų kalba, Vengrų kalba, Lenkų kalba, bulgarų kalba, Hebrajų kalba	Izraelis
Oficiali Samoa kalba yra <mask>.	anglų kalba	Hebrajų kalba, Slovakų kalba, armėnų kalba, Ispanų kalba, Vengrų kalba, Korėjiečių kalba, Urdu, Kinų kalba, Japonų kalba, anglų kalba	Samoa
Oficiali Šveicarija kalba yra <mask>.	prancūzų kalba	Kroatų kalba, Hebrajų kalba, Lotynų kalba, Vokiečių kalba, Vengrų kalba, Azerbaidžaniečių kalba, Ispanų kalba, Ukrainiečių kalba, Olandų kalba, prancūzų kalba	Šveicarija
Oficiali Belgija kalba yra <mask>.	Vokiečių kalba	Suomių kalba, Italų kalba, Azerbaidžaniečių kalba, Islandų kalba, Graikų kalba, Kinų kalba, armėnų kalba, Gruzinų kalba, Albanų kalba, Vokiečių kalba	Belgija
Oficiali Nauru kalba yra <mask>.	anglų kalba	Azerbaidžaniečių kalba, Vengrų kalba, Ukrainiečių kalba, Albanų kalba, Hebrajų kalba, Kroatų kalba, Danų kalba, prancūzų kalba, Italų kalba, anglų kalba	Nauru
Oficiali Folklando Salos kalba yra <mask>.	anglų kalba	Indoneziečių kalba, Graikų kalba, Hebrajų kalba, Lotynų kalba, Slovakų kalba, Kinų kalba, armėnų kalba, Gruzinų kalba, Islandų kalba, anglų kalba	Folklando Salos
Oficiali Gvinėja kalba yra <mask>.	prancūzų kalba	Čekų kalba, Japonų kalba, Rumunų kalba, Estų kalba, turkų kalba, Islandų kalba, Indoneziečių kalba, Suomių kalba, Ispanų kalba, prancūzų kalba	Gvinėja
Oficiali Australija kalba yra <mask>.	anglų kalba	Švedų kalba, Islandų kalba, Slovakų kalba, Lotynų kalba, Korėjiečių kalba, Kroatų kalba, turkų kalba, prancūzų kalba, Azerbaidžaniečių kalba, anglų kalba	Australija
Oficiali Peru kalba yra <mask>.	Ispanų kalba	Lenkų kalba, Vengrų kalba, Islandų kalba, Olandų kalba, armėnų kalba, Švedų kalba, bulgarų kalba, Hebrajų kalba, Čekų kalba, Ispanų kalba	Peru
Oficiali Lesotas kalba yra <mask>.	anglų kalba	Estų kalba, Lietuvių kalba, Serbų kalba, Portugalų kalba, Suomių kalba, rusų kalba, prancūzų kalba, Tajų kalba, Vengrų kalba, anglų kalba	Lesotas
Oficiali Indija kalba yra <mask>.	anglų kalba	bulgarų kalba, Lietuvių kalba, Tajų kalba, Albanų kalba, Olandų kalba, Kinų kalba, Lenkų kalba, Estų kalba, Ispanų kalba, anglų kalba	Indija
Oficiali Zimbabvė kalba yra <mask>.	anglų kalba	Hebrajų kalba, Lietuvių kalba, Albanų kalba, bulgarų kalba, Lenkų kalba, Gruzinų kalba, turkų kalba, Danų kalba, prancūzų kalba, anglų kalba	Zimbabvė
Oficiali Džibutis kalba yra <mask>.	prancūzų kalba	Slovėnų kalba, Olandų kalba, anglų kalba, Islandų kalba, Hebrajų kalba, Italų kalba, Ukrainiečių kalba, Slovakų kalba, Suomių kalba, prancūzų kalba	Džibutis
Oficiali Montana kalba yra <mask>.	anglų kalba	Slovakų kalba, Azerbaidžaniečių kalba, Čekų kalba, Albanų kalba, bulgarų kalba, rusų kalba, Japonų kalba, Olandų kalba, Slovėnų kalba, anglų kalba	Montana
Oficiali Bahamos kalba yra <mask>.	anglų kalba	Serbų kalba, Baskų kalba, Persų kalba, Indoneziečių kalba, bulgarų kalba, Gruzinų kalba, Ispanų kalba, Vengrų kalba, Ukrainiečių kalba, anglų kalba	Bahamos
Oficiali Ontarijas kalba yra <mask>.	anglų kalba	Vokiečių kalba, Vengrų kalba, Korėjiečių kalba, Čekų kalba, Urdu, Serbų kalba, Italų kalba, rusų kalba, Lenkų kalba, anglų kalba	Ontarijas
Oficiali Alberta kalba yra <mask>.	anglų kalba	Graikų kalba, Čekų kalba, Danų kalba, Lotynų kalba, Ukrainiečių kalba, Vokiečių kalba, Slovėnų kalba, Švedų kalba, Katalonų kalba, anglų kalba	Alberta
Oficiali Juodkalnija kalba yra <mask>.	Serbų kalba	Estų kalba, Lotynų kalba, Italų kalba, Urdu, Katalonų kalba, Azerbaidžaniečių kalba, prancūzų kalba, Gruzinų kalba, Ispanų kalba, Serbų kalba	Juodkalnija
Oficiali Esvatinis kalba yra <mask>.	anglų kalba	Hebrajų kalba, Persų kalba, bulgarų kalba, Baskų kalba, Albanų kalba, Švedų kalba, prancūzų kalba, Korėjiečių kalba, Slovakų kalba, anglų kalba	Esvatinis
Oficiali Europos Sąjunga kalba yra <mask>.	Olandų kalba	Graikų kalba, Lietuvių kalba, Islandų kalba, Lotynų kalba, Ukrainiečių kalba, Lenkų kalba, Kroatų kalba, anglų kalba, Estų kalba, Olandų kalba	Europos Sąjunga
Oficiali Grenada kalba yra <mask>.	anglų kalba	Vengrų kalba, Lietuvių kalba, Serbų kalba, Lotynų kalba, Portugalų kalba, Hebrajų kalba, armėnų kalba, bulgarų kalba, Graikų kalba, anglų kalba	Grenada
Oficiali Čečėnija kalba yra <mask>.	rusų kalba	Suomių kalba, Portugalų kalba, Slovakų kalba, Baskų kalba, Vengrų kalba, Lotynų kalba, Azerbaidžaniečių kalba, Tajų kalba, Rumunų kalba, rusų kalba	Čečėnija
Oficiali Ruanda kalba yra <mask>.	anglų kalba	Indoneziečių kalba, Lenkų kalba, Portugalų kalba, Urdu, Tajų kalba, Hebrajų kalba, Graikų kalba, Švedų kalba, prancūzų kalba, anglų kalba	Ruanda
Oficiali Suomija kalba yra <mask>.	Suomių kalba	Švedų kalba, Estų kalba, Korėjiečių kalba, Japonų kalba, Islandų kalba, Kinų kalba, Hebrajų kalba, Azerbaidžaniečių kalba, Danų kalba, Suomių kalba	Suomija
Oficiali Nebraska kalba yra <mask>.	anglų kalba	Čekų kalba, bulgarų kalba, Lietuvių kalba, rusų kalba, Suomių kalba, Kinų kalba, Katalonų kalba, Korėjiečių kalba, armėnų kalba, anglų kalba	Nebraska
Oficiali Lenkija kalba yra <mask>.	Lenkų kalba	Slovėnų kalba, Švedų kalba, Tajų kalba, Kroatų kalba, Čekų kalba, anglų kalba, Kinų kalba, armėnų kalba, Italų kalba, Lenkų kalba	Lenkija
Oficiali Bazelis kalba yra <mask>.	Vokiečių kalba	Suomių kalba, Rumunų kalba, Serbų kalba, Danų kalba, Kinų kalba, Urdu, Estų kalba, Persų kalba, Japonų kalba, Vokiečių kalba	Bazelis
Oficiali Arkanzasas kalba yra <mask>.	anglų kalba	Italų kalba, Baskų kalba, Islandų kalba, Čekų kalba, Kinų kalba, Vengrų kalba, Slovakų kalba, Serbų kalba, Danų kalba, anglų kalba	Arkanzasas
Oficiali Rumunija kalba yra <mask>.	Rumunų kalba	rusų kalba, Albanų kalba, Olandų kalba, Lotynų kalba, Kinų kalba, anglų kalba, Urdu, Ukrainiečių kalba, Danų kalba, Rumunų kalba	Rumunija
Oficiali Europos Sąjunga kalba yra <mask>.	Graikų kalba	Islandų kalba, Ukrainiečių kalba, Baskų kalba, Kinų kalba, Portugalų kalba, Suomių kalba, Danų kalba, Azerbaidžaniečių kalba, Švedų kalba, Graikų kalba	Europos Sąjunga
Oficiali Kenija kalba yra <mask>.	anglų kalba	Lietuvių kalba, Vokiečių kalba, Baskų kalba, Indoneziečių kalba, Hebrajų kalba, Kroatų kalba, Ukrainiečių kalba, Ispanų kalba, Suomių kalba, anglų kalba	Kenija
Oficiali Gana kalba yra <mask>.	anglų kalba	Rumunų kalba, Gruzinų kalba, Italų kalba, Estų kalba, Danų kalba, bulgarų kalba, Čekų kalba, Indoneziečių kalba, Vengrų kalba, anglų kalba	Gana
Oficiali Slovėnija kalba yra <mask>.	Slovėnų kalba	Serbų kalba, armėnų kalba, Persų kalba, Islandų kalba, turkų kalba, Lenkų kalba, Estų kalba, Urdu, Ukrainiečių kalba, Slovėnų kalba	Slovėnija
Oficiali Moldavija kalba yra <mask>.	Rumunų kalba	Baskų kalba, prancūzų kalba, Švedų kalba, Portugalų kalba, Korėjiečių kalba, Vokiečių kalba, Serbų kalba, Japonų kalba, Danų kalba, Rumunų kalba	Moldavija
Oficiali Prancūzijos Gviana kalba yra <mask>.	prancūzų kalba	Ispanų kalba, Gruzinų kalba, Serbų kalba, Indoneziečių kalba, Urdu, Italų kalba, Islandų kalba, Baskų kalba, Graikų kalba, prancūzų kalba	Prancūzijos Gviana
Oficiali Lietuva kalba yra <mask>.	Lietuvių kalba	rusų kalba, Slovėnų kalba, Katalonų kalba, Slovakų kalba, Rumunų kalba, Portugalų kalba, Baskų kalba, Ukrainiečių kalba, Vokiečių kalba, Lietuvių kalba	Lietuva
Oficiali Belizas kalba yra <mask>.	anglų kalba	Olandų kalba, turkų kalba, Rumunų kalba, Italų kalba, Baskų kalba, Serbų kalba, Kroatų kalba, rusų kalba, bulgarų kalba, anglų kalba	Belizas
Oficiali Ispanija kalba yra <mask>.	Katalonų kalba	Čekų kalba, prancūzų kalba, Olandų kalba, Indoneziečių kalba, Baskų kalba, Ukrainiečių kalba, Rumunų kalba, Italų kalba, Vengrų kalba, Katalonų kalba	Ispanija
Oficiali Barbadosas kalba yra <mask>.	anglų kalba	Portugalų kalba, Italų kalba, Japonų kalba, Gruzinų kalba, Katalonų kalba, Baskų kalba, Slovėnų kalba, Rumunų kalba, turkų kalba, anglų kalba	Barbadosas
Oficiali Kolumbija kalba yra <mask>.	Ispanų kalba	Gruzinų kalba, Portugalų kalba, Olandų kalba, Rumunų kalba, Lotynų kalba, Vengrų kalba, Suomių kalba, Ukrainiečių kalba, Kroatų kalba, Ispanų kalba	Kolumbija
Oficiali Brunėjus kalba yra <mask>.	anglų kalba	Slovėnų kalba, Vengrų kalba, turkų kalba, Kinų kalba, Gruzinų kalba, Slovakų kalba, Čekų kalba, Estų kalba, Lotynų kalba, anglų kalba	Brunėjus
Oficiali Pakistanas kalba yra <mask>.	Urdu	Vengrų kalba, Persų kalba, Vokiečių kalba, prancūzų kalba, Portugalų kalba, Kroatų kalba, Slovėnų kalba, Japonų kalba, Tajų kalba, Urdu	Pakistanas
Oficiali Senegalas kalba yra <mask>.	prancūzų kalba	Rumunų kalba, bulgarų kalba, Slovėnų kalba, turkų kalba, Estų kalba, Ukrainiečių kalba, Baskų kalba, Portugalų kalba, Ispanų kalba, prancūzų kalba	Senegalas
Oficiali Nunavutas kalba yra <mask>.	anglų kalba	Gruzinų kalba, Kinų kalba, Serbų kalba, Lietuvių kalba, Italų kalba, Kroatų kalba, Indoneziečių kalba, Katalonų kalba, Korėjiečių kalba, anglų kalba	Nunavutas
Oficiali Ženeva kalba yra <mask>.	prancūzų kalba	Korėjiečių kalba, Azerbaidžaniečių kalba, turkų kalba, Japonų kalba, Olandų kalba, Ukrainiečių kalba, Estų kalba, Portugalų kalba, Katalonų kalba, prancūzų kalba	Ženeva
Oficiali Europos Sąjunga kalba yra <mask>.	bulgarų kalba	Serbų kalba, Gruzinų kalba, Estų kalba, Urdu, Indoneziečių kalba, Islandų kalba, Japonų kalba, armėnų kalba, Suomių kalba, bulgarų kalba	Europos Sąjunga
Oficiali Bosnija ir Hercegovina kalba yra <mask>.	Serbų kalba	Korėjiečių kalba, Ispanų kalba, Rumunų kalba, Švedų kalba, Katalonų kalba, Baskų kalba, Vengrų kalba, Graikų kalba, Albanų kalba, Serbų kalba	Bosnija ir Hercegovina
Oficiali Suomija kalba yra <mask>.	Švedų kalba	Suomių kalba, Olandų kalba, rusų kalba, Albanų kalba, Vokiečių kalba, Tajų kalba, Ispanų kalba, prancūzų kalba, Danų kalba, Švedų kalba	Suomija
Oficiali Papua Naujoji Gvinėja kalba yra <mask>.	anglų kalba	Portugalų kalba, Urdu, Persų kalba, Indoneziečių kalba, Čekų kalba, Lenkų kalba, Suomių kalba, Danų kalba, Hebrajų kalba, anglų kalba	Papua Naujoji Gvinėja
Oficiali Ruanda kalba yra <mask>.	prancūzų kalba	Rumunų kalba, Korėjiečių kalba, Azerbaidžaniečių kalba, Baskų kalba, Lotynų kalba, Slovėnų kalba, Urdu, rusų kalba, Tajų kalba, prancūzų kalba	Ruanda
Oficiali Čadas kalba yra <mask>.	prancūzų kalba	Slovėnų kalba, Suomių kalba, Vokiečių kalba, Baskų kalba, anglų kalba, Slovakų kalba, Estų kalba, Azerbaidžaniečių kalba, rusų kalba, prancūzų kalba	Čadas
Oficiali Jerevanas kalba yra <mask>.	armėnų kalba	Hebrajų kalba, anglų kalba, Danų kalba, Olandų kalba, Suomių kalba, Lietuvių kalba, Albanų kalba, Korėjiečių kalba, Serbų kalba, armėnų kalba	Jerevanas
Oficiali Bolivija kalba yra <mask>.	Ispanų kalba	rusų kalba, Serbų kalba, Kroatų kalba, Vokiečių kalba, Slovėnų kalba, Baskų kalba, armėnų kalba, Suomių kalba, Islandų kalba, Ispanų kalba	Bolivija
Oficiali Malaizija kalba yra <mask>.	anglų kalba	armėnų kalba, Kinų kalba, Vengrų kalba, Gruzinų kalba, Portugalų kalba, Rumunų kalba, Ukrainiečių kalba, Urdu, Švedų kalba, anglų kalba	Malaizija
Oficiali Pietų Sudanas kalba yra <mask>.	anglų kalba	Vengrų kalba, Gruzinų kalba, Olandų kalba, rusų kalba, Graikų kalba, Vokiečių kalba, turkų kalba, Indoneziečių kalba, Katalonų kalba, anglų kalba	Pietų Sudanas
Oficiali Pusiaujo Gvinėja kalba yra <mask>.	prancūzų kalba	Estų kalba, Suomių kalba, Lietuvių kalba, Urdu, Indoneziečių kalba, Persų kalba, Azerbaidžaniečių kalba, Korėjiečių kalba, Slovakų kalba, prancūzų kalba	Pusiaujo Gvinėja
Oficiali Europos Sąjunga kalba yra <mask>.	Vengrų kalba	Estų kalba, armėnų kalba, Ispanų kalba, Slovėnų kalba, Graikų kalba, anglų kalba, Baskų kalba, Katalonų kalba, Kroatų kalba, Vengrų kalba	Europos Sąjunga
Oficiali Kirgizija kalba yra <mask>.	rusų kalba	Estų kalba, bulgarų kalba, Čekų kalba, Olandų kalba, Serbų kalba, Korėjiečių kalba, Lietuvių kalba, armėnų kalba, Ukrainiečių kalba, rusų kalba	Kirgizija
Oficiali Japonija kalba yra <mask>.	Japonų kalba	Rumunų kalba, Lietuvių kalba, Švedų kalba, Suomių kalba, Slovėnų kalba, Lotynų kalba, prancūzų kalba, Indoneziečių kalba, Gruzinų kalba, Japonų kalba	Japonija
Oficiali Iranas kalba yra <mask>.	Persų kalba	turkų kalba, Danų kalba, Katalonų kalba, Olandų kalba, Albanų kalba, Japonų kalba, Kinų kalba, Indoneziečių kalba, Hebrajų kalba, Persų kalba	Iranas
Oficiali Tamperė kalba yra <mask>.	Suomių kalba	Slovakų kalba, bulgarų kalba, Vokiečių kalba, Švedų kalba, armėnų kalba, Slovėnų kalba, Tajų kalba, Indoneziečių kalba, Kroatų kalba, Suomių kalba	Tamperė
Oficiali Panama kalba yra <mask>.	Ispanų kalba	Švedų kalba, Baskų kalba, Suomių kalba, Tajų kalba, Vengrų kalba, Slovėnų kalba, Ukrainiečių kalba, rusų kalba, Gruzinų kalba, Ispanų kalba	Panama
Oficiali Kvebekas kalba yra <mask>.	prancūzų kalba	Kroatų kalba, Vengrų kalba, Ispanų kalba, rusų kalba, Lenkų kalba, Ukrainiečių kalba, Slovėnų kalba, Čekų kalba, Lietuvių kalba, prancūzų kalba	Kvebekas
Oficiali Romos imperija kalba yra <mask>.	Lotynų kalba	Lietuvių kalba, bulgarų kalba, Korėjiečių kalba, Švedų kalba, Azerbaidžaniečių kalba, Ukrainiečių kalba, Čekų kalba, Urdu, Islandų kalba, Lotynų kalba	Romos imperija
Oficiali Pusiaujo Gvinėja kalba yra <mask>.	Ispanų kalba	Baskų kalba, Ukrainiečių kalba, Urdu, Hebrajų kalba, Persų kalba, bulgarų kalba, Slovėnų kalba, Portugalų kalba, Lietuvių kalba, Ispanų kalba	Pusiaujo Gvinėja
Oficiali Niufaundlandas ir Labradoras kalba yra <mask>.	anglų kalba	Lietuvių kalba, bulgarų kalba, Islandų kalba, Katalonų kalba, armėnų kalba, Ispanų kalba, Kinų kalba, Olandų kalba, Švedų kalba, anglų kalba	Niufaundlandas ir Labradoras
Oficiali Europos Sąjunga kalba yra <mask>.	Estų kalba	Lietuvių kalba, Rumunų kalba, Persų kalba, Graikų kalba, Indoneziečių kalba, Tajų kalba, bulgarų kalba, Vokiečių kalba, Čekų kalba, Estų kalba	Europos Sąjunga
Oficiali Jungtinių Tautų Organizacija kalba yra <mask>.	Ispanų kalba	Lenkų kalba, Japonų kalba, Estų kalba, Vokiečių kalba, Serbų kalba, Vengrų kalba, Kroatų kalba, Urdu, Islandų kalba, Ispanų kalba	Jungtinių Tautų Organizacija
Oficiali Jakutija kalba yra <mask>.	rusų kalba	Tajų kalba, Čekų kalba, anglų kalba, prancūzų kalba, Graikų kalba, Portugalų kalba, armėnų kalba, Suomių kalba, Katalonų kalba, rusų kalba	Jakutija
Oficiali Europos Sąjunga kalba yra <mask>.	Lenkų kalba	Kinų kalba, Lietuvių kalba, Slovakų kalba, Persų kalba, rusų kalba, Čekų kalba, Estų kalba, Azerbaidžaniečių kalba, Japonų kalba, Lenkų kalba	Europos Sąjunga
Oficiali Dominikos Respublika kalba yra <mask>.	Ispanų kalba	Kroatų kalba, Kinų kalba, Olandų kalba, Graikų kalba, Italų kalba, Gruzinų kalba, Slovėnų kalba, Vokiečių kalba, Albanų kalba, Ispanų kalba	Dominikos Respublika
Oficiali Britų Kolumbija kalba yra <mask>.	anglų kalba	prancūzų kalba, Olandų kalba, Korėjiečių kalba, bulgarų kalba, Katalonų kalba, Kroatų kalba, Italų kalba, Graikų kalba, rusų kalba, anglų kalba	Britų Kolumbija
Oficiali Belgija kalba yra <mask>.	Olandų kalba	Baskų kalba, Rumunų kalba, Graikų kalba, prancūzų kalba, Lietuvių kalba, Lenkų kalba, Švedų kalba, Albanų kalba, Portugalų kalba, Olandų kalba	Belgija
Oficiali Bizantija kalba yra <mask>.	Lotynų kalba	Ispanų kalba, Hebrajų kalba, Rumunų kalba, Japonų kalba, Estų kalba, Tajų kalba, Danų kalba, turkų kalba, Indoneziečių kalba, Lotynų kalba	Bizantija
Oficiali Airija kalba yra <mask>.	anglų kalba	Serbų kalba, Vokiečių kalba, Italų kalba, Vengrų kalba, rusų kalba, Azerbaidžaniečių kalba, Gruzinų kalba, Islandų kalba, Ispanų kalba, anglų kalba	Airija
Oficiali Nyderlandai kalba yra <mask>.	Olandų kalba	Gruzinų kalba, Čekų kalba, turkų kalba, Estų kalba, Ukrainiečių kalba, Vengrų kalba, Baskų kalba, Indoneziečių kalba, Portugalų kalba, Olandų kalba	Nyderlandai
Oficiali Kanzasas kalba yra <mask>.	anglų kalba	Lenkų kalba, Slovakų kalba, turkų kalba, Serbų kalba, Katalonų kalba, armėnų kalba, Estų kalba, Ukrainiečių kalba, Tajų kalba, anglų kalba	Kanzasas
Oficiali Pietų Afrikos Respublika kalba yra <mask>.	anglų kalba	Ukrainiečių kalba, Lotynų kalba, Gruzinų kalba, Tajų kalba, Kinų kalba, Vokiečių kalba, rusų kalba, Italų kalba, Estų kalba, anglų kalba	Pietų Afrikos Respublika
Oficiali Vanuatu kalba yra <mask>.	anglų kalba	Lotynų kalba, Olandų kalba, Indoneziečių kalba, Korėjiečių kalba, bulgarų kalba, Gruzinų kalba, Vokiečių kalba, Katalonų kalba, Serbų kalba, anglų kalba	Vanuatu
Oficiali Juodkalnija kalba yra <mask>.	Kroatų kalba	Katalonų kalba, Gruzinų kalba, Ukrainiečių kalba, Čekų kalba, Vengrų kalba, Danų kalba, Vokiečių kalba, Ispanų kalba, Graikų kalba, Kroatų kalba	Juodkalnija
Oficiali Surinamas kalba yra <mask>.	Olandų kalba	Vengrų kalba, Portugalų kalba, Indoneziečių kalba, Serbų kalba, Kroatų kalba, armėnų kalba, Slovėnų kalba, Kinų kalba, Čekų kalba, Olandų kalba	Surinamas
Oficiali Koloradas kalba yra <mask>.	anglų kalba	Katalonų kalba, Ukrainiečių kalba, Islandų kalba, Azerbaidžaniečių kalba, Portugalų kalba, Vengrų kalba, Kroatų kalba, prancūzų kalba, Čekų kalba, anglų kalba	Koloradas
Oficiali Tonga kalba yra <mask>.	anglų kalba	Slovakų kalba, Vengrų kalba, Katalonų kalba, Gruzinų kalba, prancūzų kalba, Graikų kalba, armėnų kalba, Švedų kalba, Portugalų kalba, anglų kalba	Tonga
Oficiali Anglija kalba yra <mask>.	anglų kalba	Slovėnų kalba, Danų kalba, Estų kalba, Kinų kalba, Albanų kalba, Švedų kalba, Suomių kalba, Čekų kalba, bulgarų kalba, anglų kalba	Anglija
Oficiali Pusiaujo Gvinėja kalba yra <mask>.	Portugalų kalba	Estų kalba, Albanų kalba, Gruzinų kalba, Slovėnų kalba, Vengrų kalba, bulgarų kalba, Slovakų kalba, Vokiečių kalba, Japonų kalba, Portugalų kalba	Pusiaujo Gvinėja
Oficiali Bisau Gvinėja kalba yra <mask>.	Portugalų kalba	Slovakų kalba, Italų kalba, Lotynų kalba, Olandų kalba, Lenkų kalba, Kroatų kalba, Švedų kalba, Indoneziečių kalba, Estų kalba, Portugalų kalba	Bisau Gvinėja
Oficiali Bosnija ir Hercegovina kalba yra <mask>.	Kroatų kalba	rusų kalba, Estų kalba, Japonų kalba, prancūzų kalba, Urdu, Portugalų kalba, Persų kalba, Rumunų kalba, Katalonų kalba, Kroatų kalba	Bosnija ir Hercegovina
Oficiali Indiana kalba yra <mask>.	anglų kalba	Kroatų kalba, Vengrų kalba, Lenkų kalba, Ispanų kalba, Albanų kalba, Kinų kalba, Urdu, Islandų kalba, Tajų kalba, anglų kalba	Indiana
Oficiali Šiaurės Korėja kalba yra <mask>.	Korėjiečių kalba	Persų kalba, Suomių kalba, Azerbaidžaniečių kalba, Slovakų kalba, turkų kalba, Indoneziečių kalba, Baskų kalba, Ispanų kalba, Tajų kalba, Korėjiečių kalba	Šiaurės Korėja
Oficiali Rusija kalba yra <mask>.	Ukrainiečių kalba	Vengrų kalba, armėnų kalba, Indoneziečių kalba, bulgarų kalba, Gruzinų kalba, Olandų kalba, Graikų kalba, Rumunų kalba, Lotynų kalba, Ukrainiečių kalba	Rusija
Oficiali Argentina kalba yra <mask>.	Ispanų kalba	Slovakų kalba, Indoneziečių kalba, Kinų kalba, Persų kalba, Albanų kalba, Švedų kalba, Islandų kalba, Vengrų kalba, Ukrainiečių kalba, Ispanų kalba	Argentina
Oficiali Naujoji Škotija kalba yra <mask>.	anglų kalba	Tajų kalba, Kroatų kalba, Italų kalba, Azerbaidžaniečių kalba, Hebrajų kalba, Slovakų kalba, Čekų kalba, rusų kalba, Vokiečių kalba, anglų kalba	Naujoji Škotija
Oficiali Havajai kalba yra <mask>.	anglų kalba	Ukrainiečių kalba, turkų kalba, bulgarų kalba, Islandų kalba, Indoneziečių kalba, Slovakų kalba, Ispanų kalba, Danų kalba, Slovėnų kalba, anglų kalba	Havajai
Oficiali Palau kalba yra <mask>.	anglų kalba	Danų kalba, Lenkų kalba, Švedų kalba, Slovakų kalba, Azerbaidžaniečių kalba, armėnų kalba, turkų kalba, Italų kalba, Tajų kalba, anglų kalba	Palau
