Prompt	Ans	Candidate Ans	Subject
ურუგვაი -ის ოფიციალური ენაა <mask>.	ესპანური ენა	გერმანული ენა, თურქული ენა, სერბული ენა, ნიდერლანდური ენა, ურდუ ენა, ტაი ენა, ინგლისური ენა, შვედური ენა, ესტონური ენა, ესპანური ენა	ურუგვაი
სამხრეთ ოსეთის რესპუბლიკა -ის ოფიციალური ენაა <mask>.	ქართული ენა	ბულგარული ენა, ინგლისური ენა, ჩეხური ენა, სლოვაკური ენა, თურქული ენა, ნიდერლანდური ენა, პორტუგალიური ენა, სომხური ენა, კორეული ენა, ქართული ენა	სამხრეთ ოსეთის რესპუბლიკა
კონგოს რესპუბლიკა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	პოლონური ენა, ებრაული ენა, ტაი ენა, ხორვატული ენა, ესტონური ენა, ლათინური ენა, ბერძნული ენა, იაპონური ენა, თურქული ენა, ფრანგული ენა	კონგოს რესპუბლიკა
სოლომონის კუნძულები -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ფრანგული ენა, უნგრული ენა, ტაი ენა, სლოვაკური ენა, ისლანდიური ენა, ბულგარული ენა, კორეული ენა, ჩინური ენა, რუსული ენა, ინგლისური ენა	სოლომონის კუნძულები
აღდგომის კუნძული -ის ოფიციალური ენაა <mask>.	ესპანური ენა	რუსული ენა, ჩეხური ენა, ლათინური ენა, დანიური ენა, იაპონური ენა, უნგრული ენა, ისლანდიური ენა, ქართული ენა, შვედური ენა, ესპანური ენა	აღდგომის კუნძული
ბრაზილია -ის ოფიციალური ენაა <mask>.	პორტუგალიური ენა	ურდუ ენა, ისლანდიური ენა, სერბული ენა, ტაი ენა, ფინური ენა, ქართული ენა, ბასკური ენა, სლოვაკური ენა, ლიტვური ენა, პორტუგალიური ენა	ბრაზილია
მექსიკა -ის ოფიციალური ენაა <mask>.	ესპანური ენა	იტალიური ენა, ჩინური ენა, ესტონური ენა, რუმინული ენა, სომხური ენა, კატალანური ენა, ბასკური ენა, ფრანგული ენა, ურდუ ენა, ესპანური ენა	მექსიკა
გამბია -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	სერბული ენა, რუსული ენა, აზერბაიჯანული ენა, პოლონური ენა, ესპანური ენა, ესტონური ენა, იტალიური ენა, ლათინური ენა, სლოვაკური ენა, ინგლისური ენა	გამბია
მენი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ხორვატული ენა, კორეული ენა, ფინური ენა, ჩინური ენა, ფრანგული ენა, ტაი ენა, იაპონური ენა, სერბული ენა, ბასკური ენა, ინგლისური ენა	მენი
მისისიპის შტატი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ბერძნული ენა, იაპონური ენა, დანიური ენა, ჩინური ენა, რუმინული ენა, ნიდერლანდური ენა, ხორვატული ენა, ურდუ ენა, სომხური ენა, ინგლისური ენა	მისისიპის შტატი
მაკაო -ის ოფიციალური ენაა <mask>.	ჩინური ენა	შვედური ენა, ალბანური ენა, ჩეხური ენა, ინდონეზიური ენა, ფრანგული ენა, გერმანული ენა, ტაი ენა, ხორვატული ენა, რუმინული ენა, ჩინური ენა	მაკაო
ისრაელი -ის ოფიციალური ენაა <mask>.	ებრაული ენა	ისლანდიური ენა, რუმინული ენა, ინგლისური ენა, კატალანური ენა, სლოვაკური ენა, ბერძნული ენა, უნგრული ენა, პოლონური ენა, ბულგარული ენა, ებრაული ენა	ისრაელი
სამოა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ებრაული ენა, სლოვაკური ენა, სომხური ენა, ესპანური ენა, უნგრული ენა, კორეული ენა, ურდუ ენა, ჩინური ენა, იაპონური ენა, ინგლისური ენა	სამოა
შვეიცარია -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	ხორვატული ენა, ებრაული ენა, ლათინური ენა, გერმანული ენა, უნგრული ენა, აზერბაიჯანული ენა, ესპანური ენა, უკრაინული ენა, ნიდერლანდური ენა, ფრანგული ენა	შვეიცარია
ბელგია -ის ოფიციალური ენაა <mask>.	გერმანული ენა	ფინური ენა, იტალიური ენა, აზერბაიჯანული ენა, ისლანდიური ენა, ბერძნული ენა, ჩინური ენა, სომხური ენა, ქართული ენა, ალბანური ენა, გერმანული ენა	ბელგია
ნაურუ -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	აზერბაიჯანული ენა, უნგრული ენა, უკრაინული ენა, ალბანური ენა, ებრაული ენა, ხორვატული ენა, დანიური ენა, ფრანგული ენა, იტალიური ენა, ინგლისური ენა	ნაურუ
ფოლკლენდის კუნძულები -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ინდონეზიური ენა, ბერძნული ენა, ებრაული ენა, ლათინური ენა, სლოვაკური ენა, ჩინური ენა, სომხური ენა, ქართული ენა, ისლანდიური ენა, ინგლისური ენა	ფოლკლენდის კუნძულები
გვინეა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	ჩეხური ენა, იაპონური ენა, რუმინული ენა, ესტონური ენა, თურქული ენა, ისლანდიური ენა, ინდონეზიური ენა, ფინური ენა, ესპანური ენა, ფრანგული ენა	გვინეა
ავსტრალია -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	შვედური ენა, ისლანდიური ენა, სლოვაკური ენა, ლათინური ენა, კორეული ენა, ხორვატული ენა, თურქული ენა, ფრანგული ენა, აზერბაიჯანული ენა, ინგლისური ენა	ავსტრალია
პერუ -ის ოფიციალური ენაა <mask>.	ესპანური ენა	პოლონური ენა, უნგრული ენა, ისლანდიური ენა, ნიდერლანდური ენა, სომხური ენა, შვედური ენა, ბულგარული ენა, ებრაული ენა, ჩეხური ენა, ესპანური ენა	პერუ
ლესოთო -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ესტონური ენა, ლიტვური ენა, სერბული ენა, პორტუგალიური ენა, ფინური ენა, რუსული ენა, ფრანგული ენა, ტაი ენა, უნგრული ენა, ინგლისური ენა	ლესოთო
ინდოეთი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ბულგარული ენა, ლიტვური ენა, ტაი ენა, ალბანური ენა, ნიდერლანდური ენა, ჩინური ენა, პოლონური ენა, ესტონური ენა, ესპანური ენა, ინგლისური ენა	ინდოეთი
ზიმბაბვე -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ებრაული ენა, ლიტვური ენა, ალბანური ენა, ბულგარული ენა, პოლონური ენა, ქართული ენა, თურქული ენა, დანიური ენა, ფრანგული ენა, ინგლისური ენა	ზიმბაბვე
ჯიბუტი -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	სლოვენური ენა, ნიდერლანდური ენა, ინგლისური ენა, ისლანდიური ენა, ებრაული ენა, იტალიური ენა, უკრაინული ენა, სლოვაკური ენა, ფინური ენა, ფრანგული ენა	ჯიბუტი
მონტანა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	სლოვაკური ენა, აზერბაიჯანული ენა, ჩეხური ენა, ალბანური ენა, ბულგარული ენა, რუსული ენა, იაპონური ენა, ნიდერლანდური ენა, სლოვენური ენა, ინგლისური ენა	მონტანა
ბაჰამის კუნძულები -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	სერბული ენა, ბასკური ენა, სპარსული ენა, ინდონეზიური ენა, ბულგარული ენა, ქართული ენა, ესპანური ენა, უნგრული ენა, უკრაინული ენა, ინგლისური ენა	ბაჰამის კუნძულები
ონტარიო -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	გერმანული ენა, უნგრული ენა, კორეული ენა, ჩეხური ენა, ურდუ ენა, სერბული ენა, იტალიური ენა, რუსული ენა, პოლონური ენა, ინგლისური ენა	ონტარიო
ალბერტა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ბერძნული ენა, ჩეხური ენა, დანიური ენა, ლათინური ენა, უკრაინული ენა, გერმანული ენა, სლოვენური ენა, შვედური ენა, კატალანური ენა, ინგლისური ენა	ალბერტა
მონტენეგრო -ის ოფიციალური ენაა <mask>.	სერბული ენა	ესტონური ენა, ლათინური ენა, იტალიური ენა, ურდუ ენა, კატალანური ენა, აზერბაიჯანული ენა, ფრანგული ენა, ქართული ენა, ესპანური ენა, სერბული ენა	მონტენეგრო
სვაზილენდი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ებრაული ენა, სპარსული ენა, ბულგარული ენა, ბასკური ენა, ალბანური ენა, შვედური ენა, ფრანგული ენა, კორეული ენა, სლოვაკური ენა, ინგლისური ენა	სვაზილენდი
ევროპის კავშირი -ის ოფიციალური ენაა <mask>.	ნიდერლანდური ენა	ბერძნული ენა, ლიტვური ენა, ისლანდიური ენა, ლათინური ენა, უკრაინული ენა, პოლონური ენა, ხორვატული ენა, ინგლისური ენა, ესტონური ენა, ნიდერლანდური ენა	ევროპის კავშირი
გრენადა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	უნგრული ენა, ლიტვური ენა, სერბული ენა, ლათინური ენა, პორტუგალიური ენა, ებრაული ენა, სომხური ენა, ბულგარული ენა, ბერძნული ენა, ინგლისური ენა	გრენადა
ჩეჩნეთი -ის ოფიციალური ენაა <mask>.	რუსული ენა	ფინური ენა, პორტუგალიური ენა, სლოვაკური ენა, ბასკური ენა, უნგრული ენა, ლათინური ენა, აზერბაიჯანული ენა, ტაი ენა, რუმინული ენა, რუსული ენა	ჩეჩნეთი
რუანდა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ინდონეზიური ენა, პოლონური ენა, პორტუგალიური ენა, ურდუ ენა, ტაი ენა, ებრაული ენა, ბერძნული ენა, შვედური ენა, ფრანგული ენა, ინგლისური ენა	რუანდა
ფინეთი -ის ოფიციალური ენაა <mask>.	ფინური ენა	შვედური ენა, ესტონური ენა, კორეული ენა, იაპონური ენა, ისლანდიური ენა, ჩინური ენა, ებრაული ენა, აზერბაიჯანული ენა, დანიური ენა, ფინური ენა	ფინეთი
ნებრასკა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ჩეხური ენა, ბულგარული ენა, ლიტვური ენა, რუსული ენა, ფინური ენა, ჩინური ენა, კატალანური ენა, კორეული ენა, სომხური ენა, ინგლისური ენა	ნებრასკა
პოლონეთი -ის ოფიციალური ენაა <mask>.	პოლონური ენა	სლოვენური ენა, შვედური ენა, ტაი ენა, ხორვატული ენა, ჩეხური ენა, ინგლისური ენა, ჩინური ენა, სომხური ენა, იტალიური ენა, პოლონური ენა	პოლონეთი
ბაზელი -ის ოფიციალური ენაა <mask>.	გერმანული ენა	ფინური ენა, რუმინული ენა, სერბული ენა, დანიური ენა, ჩინური ენა, ურდუ ენა, ესტონური ენა, სპარსული ენა, იაპონური ენა, გერმანული ენა	ბაზელი
არკანზასი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	იტალიური ენა, ბასკური ენა, ისლანდიური ენა, ჩეხური ენა, ჩინური ენა, უნგრული ენა, სლოვაკური ენა, სერბული ენა, დანიური ენა, ინგლისური ენა	არკანზასი
რუმინეთი -ის ოფიციალური ენაა <mask>.	რუმინული ენა	რუსული ენა, ალბანური ენა, ნიდერლანდური ენა, ლათინური ენა, ჩინური ენა, ინგლისური ენა, ურდუ ენა, უკრაინული ენა, დანიური ენა, რუმინული ენა	რუმინეთი
ევროპის კავშირი -ის ოფიციალური ენაა <mask>.	ბერძნული ენა	ისლანდიური ენა, უკრაინული ენა, ბასკური ენა, ჩინური ენა, პორტუგალიური ენა, ფინური ენა, დანიური ენა, აზერბაიჯანული ენა, შვედური ენა, ბერძნული ენა	ევროპის კავშირი
კენია -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ლიტვური ენა, გერმანული ენა, ბასკური ენა, ინდონეზიური ენა, ებრაული ენა, ხორვატული ენა, უკრაინული ენა, ესპანური ენა, ფინური ენა, ინგლისური ენა	კენია
განა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	რუმინული ენა, ქართული ენა, იტალიური ენა, ესტონური ენა, დანიური ენა, ბულგარული ენა, ჩეხური ენა, ინდონეზიური ენა, უნგრული ენა, ინგლისური ენა	განა
სლოვენია -ის ოფიციალური ენაა <mask>.	სლოვენური ენა	სერბული ენა, სომხური ენა, სპარსული ენა, ისლანდიური ენა, თურქული ენა, პოლონური ენა, ესტონური ენა, ურდუ ენა, უკრაინული ენა, სლოვენური ენა	სლოვენია
მოლდოვა -ის ოფიციალური ენაა <mask>.	რუმინული ენა	ბასკური ენა, ფრანგული ენა, შვედური ენა, პორტუგალიური ენა, კორეული ენა, გერმანული ენა, სერბული ენა, იაპონური ენა, დანიური ენა, რუმინული ენა	მოლდოვა
საფრანგეთის გვიანა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	ესპანური ენა, ქართული ენა, სერბული ენა, ინდონეზიური ენა, ურდუ ენა, იტალიური ენა, ისლანდიური ენა, ბასკური ენა, ბერძნული ენა, ფრანგული ენა	საფრანგეთის გვიანა
ლიტვა -ის ოფიციალური ენაა <mask>.	ლიტვური ენა	რუსული ენა, სლოვენური ენა, კატალანური ენა, სლოვაკური ენა, რუმინული ენა, პორტუგალიური ენა, ბასკური ენა, უკრაინული ენა, გერმანული ენა, ლიტვური ენა	ლიტვა
ბელიზი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ნიდერლანდური ენა, თურქული ენა, რუმინული ენა, იტალიური ენა, ბასკური ენა, სერბული ენა, ხორვატული ენა, რუსული ენა, ბულგარული ენა, ინგლისური ენა	ბელიზი
ესპანეთი -ის ოფიციალური ენაა <mask>.	კატალანური ენა	ჩეხური ენა, ფრანგული ენა, ნიდერლანდური ენა, ინდონეზიური ენა, ბასკური ენა, უკრაინული ენა, რუმინული ენა, იტალიური ენა, უნგრული ენა, კატალანური ენა	ესპანეთი
ბარბადოსი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	პორტუგალიური ენა, იტალიური ენა, იაპონური ენა, ქართული ენა, კატალანური ენა, ბასკური ენა, სლოვენური ენა, რუმინული ენა, თურქული ენა, ინგლისური ენა	ბარბადოსი
კოლუმბია -ის ოფიციალური ენაა <mask>.	ესპანური ენა	ქართული ენა, პორტუგალიური ენა, ნიდერლანდური ენა, რუმინული ენა, ლათინური ენა, უნგრული ენა, ფინური ენა, უკრაინული ენა, ხორვატული ენა, ესპანური ენა	კოლუმბია
ბრუნეი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	სლოვენური ენა, უნგრული ენა, თურქული ენა, ჩინური ენა, ქართული ენა, სლოვაკური ენა, ჩეხური ენა, ესტონური ენა, ლათინური ენა, ინგლისური ენა	ბრუნეი
პაკისტანი -ის ოფიციალური ენაა <mask>.	ურდუ ენა	უნგრული ენა, სპარსული ენა, გერმანული ენა, ფრანგული ენა, პორტუგალიური ენა, ხორვატული ენა, სლოვენური ენა, იაპონური ენა, ტაი ენა, ურდუ ენა	პაკისტანი
სენეგალი -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	რუმინული ენა, ბულგარული ენა, სლოვენური ენა, თურქული ენა, ესტონური ენა, უკრაინული ენა, ბასკური ენა, პორტუგალიური ენა, ესპანური ენა, ფრანგული ენა	სენეგალი
ნუნავუტი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ქართული ენა, ჩინური ენა, სერბული ენა, ლიტვური ენა, იტალიური ენა, ხორვატული ენა, ინდონეზიური ენა, კატალანური ენა, კორეული ენა, ინგლისური ენა	ნუნავუტი
ჟენევა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	კორეული ენა, აზერბაიჯანული ენა, თურქული ენა, იაპონური ენა, ნიდერლანდური ენა, უკრაინული ენა, ესტონური ენა, პორტუგალიური ენა, კატალანური ენა, ფრანგული ენა	ჟენევა
ევროპის კავშირი -ის ოფიციალური ენაა <mask>.	ბულგარული ენა	სერბული ენა, ქართული ენა, ესტონური ენა, ურდუ ენა, ინდონეზიური ენა, ისლანდიური ენა, იაპონური ენა, სომხური ენა, ფინური ენა, ბულგარული ენა	ევროპის კავშირი
ბოსნია და ჰერცეგოვინა -ის ოფიციალური ენაა <mask>.	სერბული ენა	კორეული ენა, ესპანური ენა, რუმინული ენა, შვედური ენა, კატალანური ენა, ბასკური ენა, უნგრული ენა, ბერძნული ენა, ალბანური ენა, სერბული ენა	ბოსნია და ჰერცეგოვინა
ფინეთი -ის ოფიციალური ენაა <mask>.	შვედური ენა	ფინური ენა, ნიდერლანდური ენა, რუსული ენა, ალბანური ენა, გერმანული ენა, ტაი ენა, ესპანური ენა, ფრანგული ენა, დანიური ენა, შვედური ენა	ფინეთი
პაპუა-ახალი გვინეა -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	პორტუგალიური ენა, ურდუ ენა, სპარსული ენა, ინდონეზიური ენა, ჩეხური ენა, პოლონური ენა, ფინური ენა, დანიური ენა, ებრაული ენა, ინგლისური ენა	პაპუა-ახალი გვინეა
რუანდა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	რუმინული ენა, კორეული ენა, აზერბაიჯანული ენა, ბასკური ენა, ლათინური ენა, სლოვენური ენა, ურდუ ენა, რუსული ენა, ტაი ენა, ფრანგული ენა	რუანდა
ჩადი -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	სლოვენური ენა, ფინური ენა, გერმანული ენა, ბასკური ენა, ინგლისური ენა, სლოვაკური ენა, ესტონური ენა, აზერბაიჯანული ენა, რუსული ენა, ფრანგული ენა	ჩადი
ერევანი -ის ოფიციალური ენაა <mask>.	სომხური ენა	ებრაული ენა, ინგლისური ენა, დანიური ენა, ნიდერლანდური ენა, ფინური ენა, ლიტვური ენა, ალბანური ენა, კორეული ენა, სერბული ენა, სომხური ენა	ერევანი
ბოლივია -ის ოფიციალური ენაა <mask>.	ესპანური ენა	რუსული ენა, სერბული ენა, ხორვატული ენა, გერმანული ენა, სლოვენური ენა, ბასკური ენა, სომხური ენა, ფინური ენა, ისლანდიური ენა, ესპანური ენა	ბოლივია
მალაიზია -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	სომხური ენა, ჩინური ენა, უნგრული ენა, ქართული ენა, პორტუგალიური ენა, რუმინული ენა, უკრაინული ენა, ურდუ ენა, შვედური ენა, ინგლისური ენა	მალაიზია
სამხრეთი სუდანი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	უნგრული ენა, ქართული ენა, ნიდერლანდური ენა, რუსული ენა, ბერძნული ენა, გერმანული ენა, თურქული ენა, ინდონეზიური ენა, კატალანური ენა, ინგლისური ენა	სამხრეთი სუდანი
ეკვატორული გვინეა -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	ესტონური ენა, ფინური ენა, ლიტვური ენა, ურდუ ენა, ინდონეზიური ენა, სპარსული ენა, აზერბაიჯანული ენა, კორეული ენა, სლოვაკური ენა, ფრანგული ენა	ეკვატორული გვინეა
ევროპის კავშირი -ის ოფიციალური ენაა <mask>.	უნგრული ენა	ესტონური ენა, სომხური ენა, ესპანური ენა, სლოვენური ენა, ბერძნული ენა, ინგლისური ენა, ბასკური ენა, კატალანური ენა, ხორვატული ენა, უნგრული ენა	ევროპის კავშირი
ყირგიზეთი -ის ოფიციალური ენაა <mask>.	რუსული ენა	ესტონური ენა, ბულგარული ენა, ჩეხური ენა, ნიდერლანდური ენა, სერბული ენა, კორეული ენა, ლიტვური ენა, სომხური ენა, უკრაინული ენა, რუსული ენა	ყირგიზეთი
იაპონია -ის ოფიციალური ენაა <mask>.	იაპონური ენა	რუმინული ენა, ლიტვური ენა, შვედური ენა, ფინური ენა, სლოვენური ენა, ლათინური ენა, ფრანგული ენა, ინდონეზიური ენა, ქართული ენა, იაპონური ენა	იაპონია
ირანი -ის ოფიციალური ენაა <mask>.	სპარსული ენა	თურქული ენა, დანიური ენა, კატალანური ენა, ნიდერლანდური ენა, ალბანური ენა, იაპონური ენა, ჩინური ენა, ინდონეზიური ენა, ებრაული ენა, სპარსული ენა	ირანი
ტამპერე -ის ოფიციალური ენაა <mask>.	ფინური ენა	სლოვაკური ენა, ბულგარული ენა, გერმანული ენა, შვედური ენა, სომხური ენა, სლოვენური ენა, ტაი ენა, ინდონეზიური ენა, ხორვატული ენა, ფინური ენა	ტამპერე
პანამა -ის ოფიციალური ენაა <mask>.	ესპანური ენა	შვედური ენა, ბასკური ენა, ფინური ენა, ტაი ენა, უნგრული ენა, სლოვენური ენა, უკრაინული ენა, რუსული ენა, ქართული ენა, ესპანური ენა	პანამა
კვებეკი -ის ოფიციალური ენაა <mask>.	ფრანგული ენა	ხორვატული ენა, უნგრული ენა, ესპანური ენა, რუსული ენა, პოლონური ენა, უკრაინული ენა, სლოვენური ენა, ჩეხური ენა, ლიტვური ენა, ფრანგული ენა	კვებეკი
რომის იმპერია -ის ოფიციალური ენაა <mask>.	ლათინური ენა	ლიტვური ენა, ბულგარული ენა, კორეული ენა, შვედური ენა, აზერბაიჯანული ენა, უკრაინული ენა, ჩეხური ენა, ურდუ ენა, ისლანდიური ენა, ლათინური ენა	რომის იმპერია
ეკვატორული გვინეა -ის ოფიციალური ენაა <mask>.	ესპანური ენა	ბასკური ენა, უკრაინული ენა, ურდუ ენა, ებრაული ენა, სპარსული ენა, ბულგარული ენა, სლოვენური ენა, პორტუგალიური ენა, ლიტვური ენა, ესპანური ენა	ეკვატორული გვინეა
ნიუფაუნდლენდი და ლაბრადორი -ის ოფიციალური ენაა <mask>.	ინგლისური ენა	ლიტვური ენა, ბულგარული ენა, ისლანდიური ენა, კატალანური ენა, სომხური ენა, ესპანური ენა, ჩინური ენა, ნიდერლანდური ენა, შვედური ენა, ინგლისური ენა	ნიუფაუნდლენდი და ლაბრადორი
ევროპის კავშირი -ის ოფიციალური ენაა <mask>.	ესტონური ენა	ლიტვური ენა, რუმინული ენა, სპარსული ენა, ბერძნული ენა, ინდონეზიური ენა, ტაი ენა, ბულგარული ენა, გერმანული ენა, ჩეხური ენა, ესტონური ენა	ევროპის კავშირი
გაერთიანებული ერების ორგანიზაცია -ის ოფიციალური ენაა <mask>.	ესპანური ენა	პოლონური ენა, იაპონური ენა, ესტონური ენა, გერმანული ენა, სერბული ენა, უნგრული ენა, ხორვატული ენა, ურდუ ენა, ისლანდიური ენა, ესპანური ენა	გაერთიანებული ერების ორგანიზაცია
სახა -ის ოფიციალური ენაა <mask>.	რუსული ენა	ტაი ენა, ჩეხური ენა, ინგლისური ენა, ფრანგული ენა, ბერძნული ენა, პორტუგალიური ენა, სომხური ენა, ფინური ენა, კატალანური ენა, რუსული ენა	სახა
