Prompt	Ans	Candidate Ans	Subject
Gjuha zyrtare e Rumania është <mask>.	rumanisht	gjuha ruse, shqip, holandisht, Gjuha latine, Gjuha kineze, anglisht, Gjuha urdu, Gjuha ukrainase, danisht, rumanisht	Rumania
Gjuha zyrtare e Bashkimi Evropian është <mask>.	greqisht	islandisht, Gjuha ukrainase, Gjuha baske, Gjuha kineze, portugisht, finlandisht, danisht, Gjuha azerbajxhane, suedisht, greqisht	Bashkimi Evropian
Gjuha zyrtare e Kenia është <mask>.	anglisht	Gjuha lituane, gjermanisht, Gjuha baske, Gjuha indoneziane, hebraikisht, kroatisht, Gjuha ukrainase, spanjisht, finlandisht, anglisht	Kenia
Gjuha zyrtare e Gana është <mask>.	anglisht	rumanisht, Gjuha gjeorgjeze, italisht, estonisht, danisht, bullgarisht, çekisht, Gjuha indoneziane, Gjuha hungareze, anglisht	Gana
Gjuha zyrtare e Sllovenia është <mask>.	sllovenisht	serbisht, armenisht, Gjuha perse, islandisht, gjuha turke, polonisht, estonisht, Gjuha urdu, Gjuha ukrainase, sllovenisht	Sllovenia
Gjuha zyrtare e Moldavia është <mask>.	rumanisht	Gjuha baske, frëngjisht, suedisht, portugisht, Gjuha koreane, gjermanisht, serbisht, Gjuha japoneze, danisht, rumanisht	Moldavia
Gjuha zyrtare e Guajana Franceze është <mask>.	frëngjisht	spanjisht, Gjuha gjeorgjeze, serbisht, Gjuha indoneziane, Gjuha urdu, italisht, islandisht, Gjuha baske, greqisht, frëngjisht	Guajana Franceze
Gjuha zyrtare e Lituania është <mask>.	Gjuha lituane	gjuha ruse, sllovenisht, katalonisht, sllovakisht, rumanisht, portugisht, Gjuha baske, Gjuha ukrainase, gjermanisht, Gjuha lituane	Lituania
Gjuha zyrtare e Beliza është <mask>.	anglisht	holandisht, gjuha turke, rumanisht, italisht, Gjuha baske, serbisht, kroatisht, gjuha ruse, bullgarisht, anglisht	Beliza
Gjuha zyrtare e Spanja është <mask>.	katalonisht	çekisht, frëngjisht, holandisht, Gjuha indoneziane, Gjuha baske, Gjuha ukrainase, rumanisht, italisht, Gjuha hungareze, katalonisht	Spanja
Gjuha zyrtare e Barbadosi është <mask>.	anglisht	portugisht, italisht, Gjuha japoneze, Gjuha gjeorgjeze, katalonisht, Gjuha baske, sllovenisht, rumanisht, gjuha turke, anglisht	Barbadosi
Gjuha zyrtare e Kolumbia është <mask>.	spanjisht	Gjuha gjeorgjeze, portugisht, holandisht, rumanisht, Gjuha latine, Gjuha hungareze, finlandisht, Gjuha ukrainase, kroatisht, spanjisht	Kolumbia
Gjuha zyrtare e Brunei është <mask>.	anglisht	sllovenisht, Gjuha hungareze, gjuha turke, Gjuha kineze, Gjuha gjeorgjeze, sllovakisht, çekisht, estonisht, Gjuha latine, anglisht	Brunei
Gjuha zyrtare e Pakistani është <mask>.	Gjuha urdu	Gjuha hungareze, Gjuha perse, gjermanisht, frëngjisht, portugisht, kroatisht, sllovenisht, Gjuha japoneze, Gjuha tajlandeze, Gjuha urdu	Pakistani
Gjuha zyrtare e Senegali është <mask>.	frëngjisht	rumanisht, bullgarisht, sllovenisht, gjuha turke, estonisht, Gjuha ukrainase, Gjuha baske, portugisht, spanjisht, frëngjisht	Senegali
Gjuha zyrtare e Nunavut është <mask>.	anglisht	Gjuha gjeorgjeze, Gjuha kineze, serbisht, Gjuha lituane, italisht, kroatisht, Gjuha indoneziane, katalonisht, Gjuha koreane, anglisht	Nunavut
Gjuha zyrtare e Gjeneva është <mask>.	frëngjisht	Gjuha koreane, Gjuha azerbajxhane, gjuha turke, Gjuha japoneze, holandisht, Gjuha ukrainase, estonisht, portugisht, katalonisht, frëngjisht	Gjeneva
Gjuha zyrtare e Bashkimi Evropian është <mask>.	bullgarisht	serbisht, Gjuha gjeorgjeze, estonisht, Gjuha urdu, Gjuha indoneziane, islandisht, Gjuha japoneze, armenisht, finlandisht, bullgarisht	Bashkimi Evropian
Gjuha zyrtare e Bosnja dhe Hercegovina është <mask>.	serbisht	Gjuha koreane, spanjisht, rumanisht, suedisht, katalonisht, Gjuha baske, Gjuha hungareze, greqisht, shqip, serbisht	Bosnja dhe Hercegovina
Gjuha zyrtare e Finlanda është <mask>.	suedisht	finlandisht, holandisht, gjuha ruse, shqip, gjermanisht, Gjuha tajlandeze, spanjisht, frëngjisht, danisht, suedisht	Finlanda
Gjuha zyrtare e Papua Guinea e Re është <mask>.	anglisht	portugisht, Gjuha urdu, Gjuha perse, Gjuha indoneziane, çekisht, polonisht, finlandisht, danisht, hebraikisht, anglisht	Papua Guinea e Re
Gjuha zyrtare e Ruanda është <mask>.	frëngjisht	rumanisht, Gjuha koreane, Gjuha azerbajxhane, Gjuha baske, Gjuha latine, sllovenisht, Gjuha urdu, gjuha ruse, Gjuha tajlandeze, frëngjisht	Ruanda
Gjuha zyrtare e Çadi është <mask>.	frëngjisht	sllovenisht, finlandisht, gjermanisht, Gjuha baske, anglisht, sllovakisht, estonisht, Gjuha azerbajxhane, gjuha ruse, frëngjisht	Çadi
Gjuha zyrtare e Jerevani është <mask>.	armenisht	hebraikisht, anglisht, danisht, holandisht, finlandisht, Gjuha lituane, shqip, Gjuha koreane, serbisht, armenisht	Jerevani
Gjuha zyrtare e Bolivia është <mask>.	spanjisht	gjuha ruse, serbisht, kroatisht, gjermanisht, sllovenisht, Gjuha baske, armenisht, finlandisht, islandisht, spanjisht	Bolivia
Gjuha zyrtare e Malajzia është <mask>.	anglisht	armenisht, Gjuha kineze, Gjuha hungareze, Gjuha gjeorgjeze, portugisht, rumanisht, Gjuha ukrainase, Gjuha urdu, suedisht, anglisht	Malajzia
Gjuha zyrtare e Sudani i Jugut është <mask>.	anglisht	Gjuha hungareze, Gjuha gjeorgjeze, holandisht, gjuha ruse, greqisht, gjermanisht, gjuha turke, Gjuha indoneziane, katalonisht, anglisht	Sudani i Jugut
Gjuha zyrtare e Guinea Ekuatoriale është <mask>.	frëngjisht	estonisht, finlandisht, Gjuha lituane, Gjuha urdu, Gjuha indoneziane, Gjuha perse, Gjuha azerbajxhane, Gjuha koreane, sllovakisht, frëngjisht	Guinea Ekuatoriale
Gjuha zyrtare e Bashkimi Evropian është <mask>.	Gjuha hungareze	estonisht, armenisht, spanjisht, sllovenisht, greqisht, anglisht, Gjuha baske, katalonisht, kroatisht, Gjuha hungareze	Bashkimi Evropian
Gjuha zyrtare e Kirgistani është <mask>.	gjuha ruse	estonisht, bullgarisht, çekisht, holandisht, serbisht, Gjuha koreane, Gjuha lituane, armenisht, Gjuha ukrainase, gjuha ruse	Kirgistani
Gjuha zyrtare e Japonia është <mask>.	Gjuha japoneze	rumanisht, Gjuha lituane, suedisht, finlandisht, sllovenisht, Gjuha latine, frëngjisht, Gjuha indoneziane, Gjuha gjeorgjeze, Gjuha japoneze	Japonia
Gjuha zyrtare e Irani është <mask>.	Gjuha perse	gjuha turke, danisht, katalonisht, holandisht, shqip, Gjuha japoneze, Gjuha kineze, Gjuha indoneziane, hebraikisht, Gjuha perse	Irani
Gjuha zyrtare e Tampere është <mask>.	finlandisht	sllovakisht, bullgarisht, gjermanisht, suedisht, armenisht, sllovenisht, Gjuha tajlandeze, Gjuha indoneziane, kroatisht, finlandisht	Tampere
Gjuha zyrtare e Panamaja është <mask>.	spanjisht	suedisht, Gjuha baske, finlandisht, Gjuha tajlandeze, Gjuha hungareze, sllovenisht, Gjuha ukrainase, gjuha ruse, Gjuha gjeorgjeze, spanjisht	Panamaja
Gjuha zyrtare e Quebec është <mask>.	frëngjisht	kroatisht, Gjuha hungareze, spanjisht, gjuha ruse, polonisht, Gjuha ukrainase, sllovenisht, çekisht, Gjuha lituane, frëngjisht	Quebec
Gjuha zyrtare e Perandoria Romake është <mask>.	Gjuha latine	Gjuha lituane, bullgarisht, Gjuha koreane, suedisht, Gjuha azerbajxhane, Gjuha ukrainase, çekisht, Gjuha urdu, islandisht, Gjuha latine	Perandoria Romake
Gjuha zyrtare e Guinea Ekuatoriale është <mask>.	spanjisht	Gjuha baske, Gjuha ukrainase, Gjuha urdu, hebraikisht, Gjuha perse, bullgarisht, sllovenisht, portugisht, Gjuha lituane, spanjisht	Guinea Ekuatoriale
Gjuha zyrtare e Toka e Re dhe Labradori është <mask>.	anglisht	Gjuha lituane, bullgarisht, islandisht, katalonisht, armenisht, spanjisht, Gjuha kineze, holandisht, suedisht, anglisht	Toka e Re dhe Labradori
Gjuha zyrtare e Bashkimi Evropian është <mask>.	estonisht	Gjuha lituane, rumanisht, Gjuha perse, greqisht, Gjuha indoneziane, Gjuha tajlandeze, bullgarisht, gjermanisht, çekisht, estonisht	Bashkimi Evropian
Gjuha zyrtare e Organizata e Kombeve të Bashkuara është <mask>.	spanjisht	polonisht, Gjuha japoneze, estonisht, gjermanisht, serbisht, Gjuha hungareze, kroatisht, Gjuha urdu, islandisht, spanjisht	Organizata e Kombeve të Bashkuara
Gjuha zyrtare e Sahaja është <mask>.	gjuha ruse	Gjuha tajlandeze, çekisht, anglisht, frëngjisht, greqisht, portugisht, armenisht, finlandisht, katalonisht, gjuha ruse	Sahaja
Gjuha zyrtare e Bashkimi Evropian është <mask>.	polonisht	Gjuha kineze, Gjuha lituane, sllovakisht, Gjuha perse, gjuha ruse, çekisht, estonisht, Gjuha azerbajxhane, Gjuha japoneze, polonisht	Bashkimi Evropian
Gjuha zyrtare e Republika Dominikane është <mask>.	spanjisht	kroatisht, Gjuha kineze, holandisht, greqisht, italisht, Gjuha gjeorgjeze, sllovenisht, gjermanisht, shqip, spanjisht	Republika Dominikane
Gjuha zyrtare e Kolumbia Britanike është <mask>.	anglisht	frëngjisht, holandisht, Gjuha koreane, bullgarisht, katalonisht, kroatisht, italisht, greqisht, gjuha ruse, anglisht	Kolumbia Britanike
Gjuha zyrtare e Belgjika është <mask>.	holandisht	Gjuha baske, rumanisht, greqisht, frëngjisht, Gjuha lituane, polonisht, suedisht, shqip, portugisht, holandisht	Belgjika
Gjuha zyrtare e Perandoria Bizantine është <mask>.	Gjuha latine	spanjisht, hebraikisht, rumanisht, Gjuha japoneze, estonisht, Gjuha tajlandeze, danisht, gjuha turke, Gjuha indoneziane, Gjuha latine	Perandoria Bizantine
Gjuha zyrtare e Republika e Irlandës është <mask>.	anglisht	serbisht, gjermanisht, italisht, Gjuha hungareze, gjuha ruse, Gjuha azerbajxhane, Gjuha gjeorgjeze, islandisht, spanjisht, anglisht	Republika e Irlandës
Gjuha zyrtare e Holanda është <mask>.	holandisht	Gjuha gjeorgjeze, çekisht, gjuha turke, estonisht, Gjuha ukrainase, Gjuha hungareze, Gjuha baske, Gjuha indoneziane, portugisht, holandisht	Holanda
Gjuha zyrtare e Kansas është <mask>.	anglisht	polonisht, sllovakisht, gjuha turke, serbisht, katalonisht, armenisht, estonisht, Gjuha ukrainase, Gjuha tajlandeze, anglisht	Kansas
Gjuha zyrtare e Republika Jugafrikane është <mask>.	anglisht	Gjuha ukrainase, Gjuha latine, Gjuha gjeorgjeze, Gjuha tajlandeze, Gjuha kineze, gjermanisht, gjuha ruse, italisht, estonisht, anglisht	Republika Jugafrikane
Gjuha zyrtare e Vanuatu është <mask>.	anglisht	Gjuha latine, holandisht, Gjuha indoneziane, Gjuha koreane, bullgarisht, Gjuha gjeorgjeze, gjermanisht, katalonisht, serbisht, anglisht	Vanuatu
Gjuha zyrtare e Mali i Zi është <mask>.	kroatisht	katalonisht, Gjuha gjeorgjeze, Gjuha ukrainase, çekisht, Gjuha hungareze, danisht, gjermanisht, spanjisht, greqisht, kroatisht	Mali i Zi
Gjuha zyrtare e Surinami është <mask>.	holandisht	Gjuha hungareze, portugisht, Gjuha indoneziane, serbisht, kroatisht, armenisht, sllovenisht, Gjuha kineze, çekisht, holandisht	Surinami
Gjuha zyrtare e Colorado është <mask>.	anglisht	katalonisht, Gjuha ukrainase, islandisht, Gjuha azerbajxhane, portugisht, Gjuha hungareze, kroatisht, frëngjisht, çekisht, anglisht	Colorado
Gjuha zyrtare e Tonga është <mask>.	anglisht	sllovakisht, Gjuha hungareze, katalonisht, Gjuha gjeorgjeze, frëngjisht, greqisht, armenisht, suedisht, portugisht, anglisht	Tonga
Gjuha zyrtare e Anglia është <mask>.	anglisht	sllovenisht, danisht, estonisht, Gjuha kineze, shqip, suedisht, finlandisht, çekisht, bullgarisht, anglisht	Anglia
Gjuha zyrtare e Guinea Ekuatoriale është <mask>.	portugisht	estonisht, shqip, Gjuha gjeorgjeze, sllovenisht, Gjuha hungareze, bullgarisht, sllovakisht, gjermanisht, Gjuha japoneze, portugisht	Guinea Ekuatoriale
Gjuha zyrtare e Guinea Bisau është <mask>.	portugisht	sllovakisht, italisht, Gjuha latine, holandisht, polonisht, kroatisht, suedisht, Gjuha indoneziane, estonisht, portugisht	Guinea Bisau
Gjuha zyrtare e Bosnja dhe Hercegovina është <mask>.	kroatisht	gjuha ruse, estonisht, Gjuha japoneze, frëngjisht, Gjuha urdu, portugisht, Gjuha perse, rumanisht, katalonisht, kroatisht	Bosnja dhe Hercegovina
Gjuha zyrtare e Indiana është <mask>.	anglisht	kroatisht, Gjuha hungareze, polonisht, spanjisht, shqip, Gjuha kineze, Gjuha urdu, islandisht, Gjuha tajlandeze, anglisht	Indiana
Gjuha zyrtare e Koreja e Veriut është <mask>.	Gjuha koreane	Gjuha perse, finlandisht, Gjuha azerbajxhane, sllovakisht, gjuha turke, Gjuha indoneziane, Gjuha baske, spanjisht, Gjuha tajlandeze, Gjuha koreane	Koreja e Veriut
Gjuha zyrtare e Rusia është <mask>.	Gjuha ukrainase	Gjuha hungareze, armenisht, Gjuha indoneziane, bullgarisht, Gjuha gjeorgjeze, holandisht, greqisht, rumanisht, Gjuha latine, Gjuha ukrainase	Rusia
Gjuha zyrtare e Argjentina është <mask>.	spanjisht	sllovakisht, Gjuha indoneziane, Gjuha kineze, Gjuha perse, shqip, suedisht, islandisht, Gjuha hungareze, Gjuha ukrainase, spanjisht	Argjentina
Gjuha zyrtare e Skocia e Re është <mask>.	anglisht	Gjuha tajlandeze, kroatisht, italisht, Gjuha azerbajxhane, hebraikisht, sllovakisht, çekisht, gjuha ruse, gjermanisht, anglisht	Skocia e Re
Gjuha zyrtare e Hawaii është <mask>.	anglisht	Gjuha ukrainase, gjuha turke, bullgarisht, islandisht, Gjuha indoneziane, sllovakisht, spanjisht, danisht, sllovenisht, anglisht	Hawaii
Gjuha zyrtare e Palau është <mask>.	anglisht	danisht, polonisht, suedisht, sllovakisht, Gjuha azerbajxhane, armenisht, gjuha turke, italisht, Gjuha tajlandeze, anglisht	Palau
Gjuha zyrtare e Niue është <mask>.	anglisht	kroatisht, estonisht, danisht, katalonisht, Gjuha azerbajxhane, frëngjisht, gjermanisht, Gjuha kineze, portugisht, anglisht	Niue
Gjuha zyrtare e Bregu i Fildishtë është <mask>.	frëngjisht	Gjuha koreane, italisht, islandisht, danisht, Gjuha japoneze, suedisht, Gjuha gjeorgjeze, polonisht, bullgarisht, frëngjisht	Bregu i Fildishtë
Gjuha zyrtare e Hondurasi është <mask>.	spanjisht	Gjuha kineze, gjuha turke, hebraikisht, Gjuha azerbajxhane, Gjuha urdu, Gjuha gjeorgjeze, sllovenisht, estonisht, frëngjisht, spanjisht	Hondurasi
Gjuha zyrtare e New Hampshire është <mask>.	anglisht	gjermanisht, Gjuha gjeorgjeze, portugisht, Gjuha perse, Gjuha kineze, Gjuha hungareze, kroatisht, Gjuha koreane, Gjuha indoneziane, anglisht	New Hampshire
Gjuha zyrtare e Burundi është <mask>.	anglisht	gjuha ruse, gjuha turke, holandisht, Gjuha kineze, Gjuha azerbajxhane, Gjuha baske, Gjuha koreane, gjermanisht, sllovenisht, anglisht	Burundi
Gjuha zyrtare e Kameruni është <mask>.	anglisht	Gjuha baske, italisht, greqisht, sllovenisht, polonisht, Gjuha urdu, Gjuha hungareze, frëngjisht, finlandisht, anglisht	Kameruni
Gjuha zyrtare e Alaska është <mask>.	anglisht	danisht, finlandisht, sllovenisht, kroatisht, Gjuha latine, rumanisht, gjuha ruse, katalonisht, frëngjisht, anglisht	Alaska
Gjuha zyrtare e Vatikani është <mask>.	italisht	islandisht, sllovakisht, shqip, finlandisht, çekisht, portugisht, polonisht, Gjuha baske, Gjuha hungareze, italisht	Vatikani
Gjuha zyrtare e Mozambiku është <mask>.	portugisht	hebraikisht, Gjuha koreane, Gjuha indoneziane, Gjuha urdu, katalonisht, Gjuha gjeorgjeze, sllovenisht, kroatisht, çekisht, portugisht	Mozambiku
Gjuha zyrtare e Timori Lindor është <mask>.	portugisht	Gjuha latine, holandisht, Gjuha baske, armenisht, italisht, suedisht, shqip, Gjuha gjeorgjeze, Gjuha koreane, portugisht	Timori Lindor
Gjuha zyrtare e Nigeria është <mask>.	anglisht	shqip, Gjuha lituane, Gjuha baske, estonisht, sllovakisht, danisht, spanjisht, Gjuha tajlandeze, polonisht, anglisht	Nigeria
Gjuha zyrtare e Abkhazia është <mask>.	gjuha ruse	portugisht, Gjuha kineze, danisht, Gjuha koreane, frëngjisht, Gjuha indoneziane, italisht, kroatisht, Gjuha latine, gjuha ruse	Abkhazia
Gjuha zyrtare e Portugalia është <mask>.	portugisht	sllovakisht, armenisht, gjuha turke, gjuha ruse, anglisht, polonisht, kroatisht, Gjuha indoneziane, Gjuha gjeorgjeze, portugisht	Portugalia
Gjuha zyrtare e Manitoba është <mask>.	anglisht	portugisht, rumanisht, sllovenisht, polonisht, bullgarisht, Gjuha indoneziane, Gjuha latine, spanjisht, finlandisht, anglisht	Manitoba
Gjuha zyrtare e Malabo është <mask>.	spanjisht	Gjuha latine, frëngjisht, shqip, Gjuha hungareze, gjuha turke, Gjuha gjeorgjeze, suedisht, rumanisht, Gjuha koreane, spanjisht	Malabo
