Prompt	Ans	Candidate Ans	Subject
Iaith swyddogol Y Gambia yw <mask>.	Saesneg	Serbeg, Rwseg, Aserbaijaneg, Pwyleg, Sbaeneg, Estoneg, Eidaleg, Lladin, Slofaceg, Saesneg	Y Gambia
Iaith swyddogol Ynys Manaw yw <mask>.	Saesneg	Croateg, Corëeg, Ffinneg, Tsieineeg, Ffrangeg, Thai, Japaneg, Serbeg, Basgeg, Saesneg	Ynys Manaw
Iaith swyddogol Mississippi yw <mask>.	Saesneg	Groeg, Japaneg, Daneg, Tsieineeg, Rwmaneg, Iseldireg, Croateg, Wrdw, Armeneg, Saesneg	Mississippi
Iaith swyddogol Macau yw <mask>.	Tsieineeg	Swedeg, Albaneg, Tsieceg, Indoneseg, Ffrangeg, Almaeneg, Thai, Croateg, Rwmaneg, Tsieineeg	Macau
Iaith swyddogol Israel yw <mask>.	Hebraeg	Islandeg, Rwmaneg, Saesneg, Catalaneg, Slofaceg, Groeg, Hwngareg, Pwyleg, Bwlgareg, Hebraeg	Israel
Iaith swyddogol Samoa yw <mask>.	Saesneg	Hebraeg, Slofaceg, Armeneg, Sbaeneg, Hwngareg, Corëeg, Wrdw, Tsieineeg, Japaneg, Saesneg	Samoa
Iaith swyddogol Y Swistir yw <mask>.	Ffrangeg	Croateg, Hebraeg, Lladin, Almaeneg, Hwngareg, Aserbaijaneg, Sbaeneg, Wcreineg, Iseldireg, Ffrangeg	Y Swistir
Iaith swyddogol Gwlad Belg yw <mask>.	Almaeneg	Ffinneg, Eidaleg, Aserbaijaneg, Islandeg, Groeg, Tsieineeg, Armeneg, Georgeg, Albaneg, Almaeneg	Gwlad Belg
Iaith swyddogol Nauru yw <mask>.	Saesneg	Aserbaijaneg, Hwngareg, Wcreineg, Albaneg, Hebraeg, Croateg, Daneg, Ffrangeg, Eidaleg, Saesneg	Nauru
Iaith swyddogol Ynysoedd y Falklands yw <mask>.	Saesneg	Indoneseg, Groeg, Hebraeg, Lladin, Slofaceg, Tsieineeg, Armeneg, Georgeg, Islandeg, Saesneg	Ynysoedd y Falklands
Iaith swyddogol Guinée yw <mask>.	Ffrangeg	Tsieceg, Japaneg, Rwmaneg, Estoneg, Tyrceg, Islandeg, Indoneseg, Ffinneg, Sbaeneg, Ffrangeg	Guinée
Iaith swyddogol Awstralia yw <mask>.	Saesneg	Swedeg, Islandeg, Slofaceg, Lladin, Corëeg, Croateg, Tyrceg, Ffrangeg, Aserbaijaneg, Saesneg	Awstralia
Iaith swyddogol Periw yw <mask>.	Sbaeneg	Pwyleg, Hwngareg, Islandeg, Iseldireg, Armeneg, Swedeg, Bwlgareg, Hebraeg, Tsieceg, Sbaeneg	Periw
Iaith swyddogol Lesotho yw <mask>.	Saesneg	Estoneg, Lithwaneg, Serbeg, Portiwgaleg, Ffinneg, Rwseg, Ffrangeg, Thai, Hwngareg, Saesneg	Lesotho
Iaith swyddogol India yw <mask>.	Saesneg	Bwlgareg, Lithwaneg, Thai, Albaneg, Iseldireg, Tsieineeg, Pwyleg, Estoneg, Sbaeneg, Saesneg	India
Iaith swyddogol Zimbabwe yw <mask>.	Saesneg	Hebraeg, Lithwaneg, Albaneg, Bwlgareg, Pwyleg, Georgeg, Tyrceg, Daneg, Ffrangeg, Saesneg	Zimbabwe
Iaith swyddogol Jibwti yw <mask>.	Ffrangeg	Slofeneg, Iseldireg, Saesneg, Islandeg, Hebraeg, Eidaleg, Wcreineg, Slofaceg, Ffinneg, Ffrangeg	Jibwti
Iaith swyddogol Montana yw <mask>.	Saesneg	Slofaceg, Aserbaijaneg, Tsieceg, Albaneg, Bwlgareg, Rwseg, Japaneg, Iseldireg, Slofeneg, Saesneg	Montana
Iaith swyddogol Y Bahamas yw <mask>.	Saesneg	Serbeg, Basgeg, Perseg, Indoneseg, Bwlgareg, Georgeg, Sbaeneg, Hwngareg, Wcreineg, Saesneg	Y Bahamas
Iaith swyddogol Ontario yw <mask>.	Saesneg	Almaeneg, Hwngareg, Corëeg, Tsieceg, Wrdw, Serbeg, Eidaleg, Rwseg, Pwyleg, Saesneg	Ontario
Iaith swyddogol Alberta yw <mask>.	Saesneg	Groeg, Tsieceg, Daneg, Lladin, Wcreineg, Almaeneg, Slofeneg, Swedeg, Catalaneg, Saesneg	Alberta
Iaith swyddogol Montenegro yw <mask>.	Serbeg	Estoneg, Lladin, Eidaleg, Wrdw, Catalaneg, Aserbaijaneg, Ffrangeg, Georgeg, Sbaeneg, Serbeg	Montenegro
Iaith swyddogol Gwlad Swazi yw <mask>.	Saesneg	Hebraeg, Perseg, Bwlgareg, Basgeg, Albaneg, Swedeg, Ffrangeg, Corëeg, Slofaceg, Saesneg	Gwlad Swazi
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Iseldireg	Groeg, Lithwaneg, Islandeg, Lladin, Wcreineg, Pwyleg, Croateg, Saesneg, Estoneg, Iseldireg	yr Undeb Ewropeaidd
Iaith swyddogol Grenada yw <mask>.	Saesneg	Hwngareg, Lithwaneg, Serbeg, Lladin, Portiwgaleg, Hebraeg, Armeneg, Bwlgareg, Groeg, Saesneg	Grenada
Iaith swyddogol Tsietsnia yw <mask>.	Rwseg	Ffinneg, Portiwgaleg, Slofaceg, Basgeg, Hwngareg, Lladin, Aserbaijaneg, Thai, Rwmaneg, Rwseg	Tsietsnia
Iaith swyddogol Rwanda yw <mask>.	Saesneg	Indoneseg, Pwyleg, Portiwgaleg, Wrdw, Thai, Hebraeg, Groeg, Swedeg, Ffrangeg, Saesneg	Rwanda
Iaith swyddogol Y Ffindir yw <mask>.	Ffinneg	Swedeg, Estoneg, Corëeg, Japaneg, Islandeg, Tsieineeg, Hebraeg, Aserbaijaneg, Daneg, Ffinneg	Y Ffindir
Iaith swyddogol Nebraska yw <mask>.	Saesneg	Tsieceg, Bwlgareg, Lithwaneg, Rwseg, Ffinneg, Tsieineeg, Catalaneg, Corëeg, Armeneg, Saesneg	Nebraska
Iaith swyddogol Gwlad Pwyl yw <mask>.	Pwyleg	Slofeneg, Swedeg, Thai, Croateg, Tsieceg, Saesneg, Tsieineeg, Armeneg, Eidaleg, Pwyleg	Gwlad Pwyl
Iaith swyddogol Basel yw <mask>.	Almaeneg	Ffinneg, Rwmaneg, Serbeg, Daneg, Tsieineeg, Wrdw, Estoneg, Perseg, Japaneg, Almaeneg	Basel
Iaith swyddogol Arkansas yw <mask>.	Saesneg	Eidaleg, Basgeg, Islandeg, Tsieceg, Tsieineeg, Hwngareg, Slofaceg, Serbeg, Daneg, Saesneg	Arkansas
Iaith swyddogol Rwmania yw <mask>.	Rwmaneg	Rwseg, Albaneg, Iseldireg, Lladin, Tsieineeg, Saesneg, Wrdw, Wcreineg, Daneg, Rwmaneg	Rwmania
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Groeg	Islandeg, Wcreineg, Basgeg, Tsieineeg, Portiwgaleg, Ffinneg, Daneg, Aserbaijaneg, Swedeg, Groeg	yr Undeb Ewropeaidd
Iaith swyddogol Cenia yw <mask>.	Saesneg	Lithwaneg, Almaeneg, Basgeg, Indoneseg, Hebraeg, Croateg, Wcreineg, Sbaeneg, Ffinneg, Saesneg	Cenia
Iaith swyddogol Ghana yw <mask>.	Saesneg	Rwmaneg, Georgeg, Eidaleg, Estoneg, Daneg, Bwlgareg, Tsieceg, Indoneseg, Hwngareg, Saesneg	Ghana
Iaith swyddogol Slofenia yw <mask>.	Slofeneg	Serbeg, Armeneg, Perseg, Islandeg, Tyrceg, Pwyleg, Estoneg, Wrdw, Wcreineg, Slofeneg	Slofenia
Iaith swyddogol Moldofa yw <mask>.	Rwmaneg	Basgeg, Ffrangeg, Swedeg, Portiwgaleg, Corëeg, Almaeneg, Serbeg, Japaneg, Daneg, Rwmaneg	Moldofa
Iaith swyddogol Guyane yw <mask>.	Ffrangeg	Sbaeneg, Georgeg, Serbeg, Indoneseg, Wrdw, Eidaleg, Islandeg, Basgeg, Groeg, Ffrangeg	Guyane
Iaith swyddogol Lithwania yw <mask>.	Lithwaneg	Rwseg, Slofeneg, Catalaneg, Slofaceg, Rwmaneg, Portiwgaleg, Basgeg, Wcreineg, Almaeneg, Lithwaneg	Lithwania
Iaith swyddogol Belize yw <mask>.	Saesneg	Iseldireg, Tyrceg, Rwmaneg, Eidaleg, Basgeg, Serbeg, Croateg, Rwseg, Bwlgareg, Saesneg	Belize
Iaith swyddogol Sbaen yw <mask>.	Catalaneg	Tsieceg, Ffrangeg, Iseldireg, Indoneseg, Basgeg, Wcreineg, Rwmaneg, Eidaleg, Hwngareg, Catalaneg	Sbaen
Iaith swyddogol Barbados yw <mask>.	Saesneg	Portiwgaleg, Eidaleg, Japaneg, Georgeg, Catalaneg, Basgeg, Slofeneg, Rwmaneg, Tyrceg, Saesneg	Barbados
Iaith swyddogol Colombia yw <mask>.	Sbaeneg	Georgeg, Portiwgaleg, Iseldireg, Rwmaneg, Lladin, Hwngareg, Ffinneg, Wcreineg, Croateg, Sbaeneg	Colombia
Iaith swyddogol Brunei yw <mask>.	Saesneg	Slofeneg, Hwngareg, Tyrceg, Tsieineeg, Georgeg, Slofaceg, Tsieceg, Estoneg, Lladin, Saesneg	Brunei
Iaith swyddogol Pacistan yw <mask>.	Wrdw	Hwngareg, Perseg, Almaeneg, Ffrangeg, Portiwgaleg, Croateg, Slofeneg, Japaneg, Thai, Wrdw	Pacistan
Iaith swyddogol Senegal yw <mask>.	Ffrangeg	Rwmaneg, Bwlgareg, Slofeneg, Tyrceg, Estoneg, Wcreineg, Basgeg, Portiwgaleg, Sbaeneg, Ffrangeg	Senegal
Iaith swyddogol Nunavut yw <mask>.	Saesneg	Georgeg, Tsieineeg, Serbeg, Lithwaneg, Eidaleg, Croateg, Indoneseg, Catalaneg, Corëeg, Saesneg	Nunavut
Iaith swyddogol Genefa yw <mask>.	Ffrangeg	Corëeg, Aserbaijaneg, Tyrceg, Japaneg, Iseldireg, Wcreineg, Estoneg, Portiwgaleg, Catalaneg, Ffrangeg	Genefa
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Bwlgareg	Serbeg, Georgeg, Estoneg, Wrdw, Indoneseg, Islandeg, Japaneg, Armeneg, Ffinneg, Bwlgareg	yr Undeb Ewropeaidd
Iaith swyddogol Bosnia a Hercegovina yw <mask>.	Serbeg	Corëeg, Sbaeneg, Rwmaneg, Swedeg, Catalaneg, Basgeg, Hwngareg, Groeg, Albaneg, Serbeg	Bosnia a Hercegovina
Iaith swyddogol Y Ffindir yw <mask>.	Swedeg	Ffinneg, Iseldireg, Rwseg, Albaneg, Almaeneg, Thai, Sbaeneg, Ffrangeg, Daneg, Swedeg	Y Ffindir
Iaith swyddogol Papua Guinea Newydd yw <mask>.	Saesneg	Portiwgaleg, Wrdw, Perseg, Indoneseg, Tsieceg, Pwyleg, Ffinneg, Daneg, Hebraeg, Saesneg	Papua Guinea Newydd
Iaith swyddogol Rwanda yw <mask>.	Ffrangeg	Rwmaneg, Corëeg, Aserbaijaneg, Basgeg, Lladin, Slofeneg, Wrdw, Rwseg, Thai, Ffrangeg	Rwanda
Iaith swyddogol Tchad yw <mask>.	Ffrangeg	Slofeneg, Ffinneg, Almaeneg, Basgeg, Saesneg, Slofaceg, Estoneg, Aserbaijaneg, Rwseg, Ffrangeg	Tchad
Iaith swyddogol Yerevan yw <mask>.	Armeneg	Hebraeg, Saesneg, Daneg, Iseldireg, Ffinneg, Lithwaneg, Albaneg, Corëeg, Serbeg, Armeneg	Yerevan
Iaith swyddogol Bolifia yw <mask>.	Sbaeneg	Rwseg, Serbeg, Croateg, Almaeneg, Slofeneg, Basgeg, Armeneg, Ffinneg, Islandeg, Sbaeneg	Bolifia
Iaith swyddogol Maleisia yw <mask>.	Saesneg	Armeneg, Tsieineeg, Hwngareg, Georgeg, Portiwgaleg, Rwmaneg, Wcreineg, Wrdw, Swedeg, Saesneg	Maleisia
Iaith swyddogol De Sudan yw <mask>.	Saesneg	Hwngareg, Georgeg, Iseldireg, Rwseg, Groeg, Almaeneg, Tyrceg, Indoneseg, Catalaneg, Saesneg	De Sudan
Iaith swyddogol Guinea Gyhydeddol yw <mask>.	Ffrangeg	Estoneg, Ffinneg, Lithwaneg, Wrdw, Indoneseg, Perseg, Aserbaijaneg, Corëeg, Slofaceg, Ffrangeg	Guinea Gyhydeddol
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Hwngareg	Estoneg, Armeneg, Sbaeneg, Slofeneg, Groeg, Saesneg, Basgeg, Catalaneg, Croateg, Hwngareg	yr Undeb Ewropeaidd
Iaith swyddogol Kyrgyzstan yw <mask>.	Rwseg	Estoneg, Bwlgareg, Tsieceg, Iseldireg, Serbeg, Corëeg, Lithwaneg, Armeneg, Wcreineg, Rwseg	Kyrgyzstan
Iaith swyddogol Japan yw <mask>.	Japaneg	Rwmaneg, Lithwaneg, Swedeg, Ffinneg, Slofeneg, Lladin, Ffrangeg, Indoneseg, Georgeg, Japaneg	Japan
Iaith swyddogol Iran yw <mask>.	Perseg	Tyrceg, Daneg, Catalaneg, Iseldireg, Albaneg, Japaneg, Tsieineeg, Indoneseg, Hebraeg, Perseg	Iran
Iaith swyddogol Tampere yw <mask>.	Ffinneg	Slofaceg, Bwlgareg, Almaeneg, Swedeg, Armeneg, Slofeneg, Thai, Indoneseg, Croateg, Ffinneg	Tampere
Iaith swyddogol Panama yw <mask>.	Sbaeneg	Swedeg, Basgeg, Ffinneg, Thai, Hwngareg, Slofeneg, Wcreineg, Rwseg, Georgeg, Sbaeneg	Panama
Iaith swyddogol Québec yw <mask>.	Ffrangeg	Croateg, Hwngareg, Sbaeneg, Rwseg, Pwyleg, Wcreineg, Slofeneg, Tsieceg, Lithwaneg, Ffrangeg	Québec
Iaith swyddogol Yr Ymerodraeth Rufeinig yw <mask>.	Lladin	Lithwaneg, Bwlgareg, Corëeg, Swedeg, Aserbaijaneg, Wcreineg, Tsieceg, Wrdw, Islandeg, Lladin	Yr Ymerodraeth Rufeinig
Iaith swyddogol Guinea Gyhydeddol yw <mask>.	Sbaeneg	Basgeg, Wcreineg, Wrdw, Hebraeg, Perseg, Bwlgareg, Slofeneg, Portiwgaleg, Lithwaneg, Sbaeneg	Guinea Gyhydeddol
Iaith swyddogol Newfoundland a Labrador yw <mask>.	Saesneg	Lithwaneg, Bwlgareg, Islandeg, Catalaneg, Armeneg, Sbaeneg, Tsieineeg, Iseldireg, Swedeg, Saesneg	Newfoundland a Labrador
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Estoneg	Lithwaneg, Rwmaneg, Perseg, Groeg, Indoneseg, Thai, Bwlgareg, Almaeneg, Tsieceg, Estoneg	yr Undeb Ewropeaidd
Iaith swyddogol Y Cenhedloedd Unedig yw <mask>.	Sbaeneg	Pwyleg, Japaneg, Estoneg, Almaeneg, Serbeg, Hwngareg, Croateg, Wrdw, Islandeg, Sbaeneg	Y Cenhedloedd Unedig
Iaith swyddogol Gweriniaeth Sakha yw <mask>.	Rwseg	Thai, Tsieceg, Saesneg, Ffrangeg, Groeg, Portiwgaleg, Armeneg, Ffinneg, Catalaneg, Rwseg	Gweriniaeth Sakha
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Pwyleg	Tsieineeg, Lithwaneg, Slofaceg, Perseg, Rwseg, Tsieceg, Estoneg, Aserbaijaneg, Japaneg, Pwyleg	yr Undeb Ewropeaidd
Iaith swyddogol Gweriniaeth Dominica yw <mask>.	Sbaeneg	Croateg, Tsieineeg, Iseldireg, Groeg, Eidaleg, Georgeg, Slofeneg, Almaeneg, Albaneg, Sbaeneg	Gweriniaeth Dominica
Iaith swyddogol British Columbia yw <mask>.	Saesneg	Ffrangeg, Iseldireg, Corëeg, Bwlgareg, Catalaneg, Croateg, Eidaleg, Groeg, Rwseg, Saesneg	British Columbia
Iaith swyddogol Gwlad Belg yw <mask>.	Iseldireg	Basgeg, Rwmaneg, Groeg, Ffrangeg, Lithwaneg, Pwyleg, Swedeg, Albaneg, Portiwgaleg, Iseldireg	Gwlad Belg
Iaith swyddogol Yr Ymerodraeth Fysantaidd yw <mask>.	Lladin	Sbaeneg, Hebraeg, Rwmaneg, Japaneg, Estoneg, Thai, Daneg, Tyrceg, Indoneseg, Lladin	Yr Ymerodraeth Fysantaidd
Iaith swyddogol Iwerddon yw <mask>.	Saesneg	Serbeg, Almaeneg, Eidaleg, Hwngareg, Rwseg, Aserbaijaneg, Georgeg, Islandeg, Sbaeneg, Saesneg	Iwerddon
Iaith swyddogol Yr Iseldiroedd yw <mask>.	Iseldireg	Georgeg, Tsieceg, Tyrceg, Estoneg, Wcreineg, Hwngareg, Basgeg, Indoneseg, Portiwgaleg, Iseldireg	Yr Iseldiroedd
Iaith swyddogol Kansas, Oklahoma‎ yw <mask>.	Saesneg	Pwyleg, Slofaceg, Tyrceg, Serbeg, Catalaneg, Armeneg, Estoneg, Wcreineg, Thai, Saesneg	Kansas, Oklahoma‎
Iaith swyddogol De Affrica yw <mask>.	Saesneg	Wcreineg, Lladin, Georgeg, Thai, Tsieineeg, Almaeneg, Rwseg, Eidaleg, Estoneg, Saesneg	De Affrica
Iaith swyddogol Vanuatu yw <mask>.	Saesneg	Lladin, Iseldireg, Indoneseg, Corëeg, Bwlgareg, Georgeg, Almaeneg, Catalaneg, Serbeg, Saesneg	Vanuatu
Iaith swyddogol Montenegro yw <mask>.	Croateg	Catalaneg, Georgeg, Wcreineg, Tsieceg, Hwngareg, Daneg, Almaeneg, Sbaeneg, Groeg, Croateg	Montenegro
Iaith swyddogol Suriname yw <mask>.	Iseldireg	Hwngareg, Portiwgaleg, Indoneseg, Serbeg, Croateg, Armeneg, Slofeneg, Tsieineeg, Tsieceg, Iseldireg	Suriname
Iaith swyddogol Colorado yw <mask>.	Saesneg	Catalaneg, Wcreineg, Islandeg, Aserbaijaneg, Portiwgaleg, Hwngareg, Croateg, Ffrangeg, Tsieceg, Saesneg	Colorado
Iaith swyddogol Tonga yw <mask>.	Saesneg	Slofaceg, Hwngareg, Catalaneg, Georgeg, Ffrangeg, Groeg, Armeneg, Swedeg, Portiwgaleg, Saesneg	Tonga
Iaith swyddogol Lloegr yw <mask>.	Saesneg	Slofeneg, Daneg, Estoneg, Tsieineeg, Albaneg, Swedeg, Ffinneg, Tsieceg, Bwlgareg, Saesneg	Lloegr
Iaith swyddogol Guinea Gyhydeddol yw <mask>.	Portiwgaleg	Estoneg, Albaneg, Georgeg, Slofeneg, Hwngareg, Bwlgareg, Slofaceg, Almaeneg, Japaneg, Portiwgaleg	Guinea Gyhydeddol
Iaith swyddogol Guiné-Bissau yw <mask>.	Portiwgaleg	Slofaceg, Eidaleg, Lladin, Iseldireg, Pwyleg, Croateg, Swedeg, Indoneseg, Estoneg, Portiwgaleg	Guiné-Bissau
Iaith swyddogol Bosnia a Hercegovina yw <mask>.	Croateg	Rwseg, Estoneg, Japaneg, Ffrangeg, Wrdw, Portiwgaleg, Perseg, Rwmaneg, Catalaneg, Croateg	Bosnia a Hercegovina
Iaith swyddogol Indiana yw <mask>.	Saesneg	Croateg, Hwngareg, Pwyleg, Sbaeneg, Albaneg, Tsieineeg, Wrdw, Islandeg, Thai, Saesneg	Indiana
Iaith swyddogol Gogledd Corea yw <mask>.	Corëeg	Perseg, Ffinneg, Aserbaijaneg, Slofaceg, Tyrceg, Indoneseg, Basgeg, Sbaeneg, Thai, Corëeg	Gogledd Corea
Iaith swyddogol Rwsia yw <mask>.	Wcreineg	Hwngareg, Armeneg, Indoneseg, Bwlgareg, Georgeg, Iseldireg, Groeg, Rwmaneg, Lladin, Wcreineg	Rwsia
Iaith swyddogol Yr Ariannin yw <mask>.	Sbaeneg	Slofaceg, Indoneseg, Tsieineeg, Perseg, Albaneg, Swedeg, Islandeg, Hwngareg, Wcreineg, Sbaeneg	Yr Ariannin
Iaith swyddogol Nova Scotia yw <mask>.	Saesneg	Thai, Croateg, Eidaleg, Aserbaijaneg, Hebraeg, Slofaceg, Tsieceg, Rwseg, Almaeneg, Saesneg	Nova Scotia
Iaith swyddogol Hawaii yw <mask>.	Saesneg	Wcreineg, Tyrceg, Bwlgareg, Islandeg, Indoneseg, Slofaceg, Sbaeneg, Daneg, Slofeneg, Saesneg	Hawaii
Iaith swyddogol Palau yw <mask>.	Saesneg	Daneg, Pwyleg, Swedeg, Slofaceg, Aserbaijaneg, Armeneg, Tyrceg, Eidaleg, Thai, Saesneg	Palau
Iaith swyddogol Niue yw <mask>.	Saesneg	Croateg, Estoneg, Daneg, Catalaneg, Aserbaijaneg, Ffrangeg, Almaeneg, Tsieineeg, Portiwgaleg, Saesneg	Niue
Iaith swyddogol Côte d'Ivoire yw <mask>.	Ffrangeg	Corëeg, Eidaleg, Islandeg, Daneg, Japaneg, Swedeg, Georgeg, Pwyleg, Bwlgareg, Ffrangeg	Côte d'Ivoire
Iaith swyddogol Hondwras yw <mask>.	Sbaeneg	Tsieineeg, Tyrceg, Hebraeg, Aserbaijaneg, Wrdw, Georgeg, Slofeneg, Estoneg, Ffrangeg, Sbaeneg	Hondwras
Iaith swyddogol New Hampshire yw <mask>.	Saesneg	Almaeneg, Georgeg, Portiwgaleg, Perseg, Tsieineeg, Hwngareg, Croateg, Corëeg, Indoneseg, Saesneg	New Hampshire
Iaith swyddogol Bwrwndi yw <mask>.	Saesneg	Rwseg, Tyrceg, Iseldireg, Tsieineeg, Aserbaijaneg, Basgeg, Corëeg, Almaeneg, Slofeneg, Saesneg	Bwrwndi
Iaith swyddogol Camerŵn yw <mask>.	Saesneg	Basgeg, Eidaleg, Groeg, Slofeneg, Pwyleg, Wrdw, Hwngareg, Ffrangeg, Ffinneg, Saesneg	Camerŵn
Iaith swyddogol Alaska yw <mask>.	Saesneg	Daneg, Ffinneg, Slofeneg, Croateg, Lladin, Rwmaneg, Rwseg, Catalaneg, Ffrangeg, Saesneg	Alaska
Iaith swyddogol Y Fatican yw <mask>.	Eidaleg	Islandeg, Slofaceg, Albaneg, Ffinneg, Tsieceg, Portiwgaleg, Pwyleg, Basgeg, Hwngareg, Eidaleg	Y Fatican
Iaith swyddogol Mosambic yw <mask>.	Portiwgaleg	Hebraeg, Corëeg, Indoneseg, Wrdw, Catalaneg, Georgeg, Slofeneg, Croateg, Tsieceg, Portiwgaleg	Mosambic
Iaith swyddogol Dwyrain Timor yw <mask>.	Portiwgaleg	Lladin, Iseldireg, Basgeg, Armeneg, Eidaleg, Swedeg, Albaneg, Georgeg, Corëeg, Portiwgaleg	Dwyrain Timor
Iaith swyddogol Nigeria yw <mask>.	Saesneg	Albaneg, Lithwaneg, Basgeg, Estoneg, Slofaceg, Daneg, Sbaeneg, Thai, Pwyleg, Saesneg	Nigeria
Iaith swyddogol Abchasia yw <mask>.	Rwseg	Portiwgaleg, Tsieineeg, Daneg, Corëeg, Ffrangeg, Indoneseg, Eidaleg, Croateg, Lladin, Rwseg	Abchasia
Iaith swyddogol Portiwgal yw <mask>.	Portiwgaleg	Slofaceg, Armeneg, Tyrceg, Rwseg, Saesneg, Pwyleg, Croateg, Indoneseg, Georgeg, Portiwgaleg	Portiwgal
Iaith swyddogol Manitoba yw <mask>.	Saesneg	Portiwgaleg, Rwmaneg, Slofeneg, Pwyleg, Bwlgareg, Indoneseg, Lladin, Sbaeneg, Ffinneg, Saesneg	Manitoba
Iaith swyddogol Malabo yw <mask>.	Sbaeneg	Lladin, Ffrangeg, Albaneg, Hwngareg, Tyrceg, Georgeg, Swedeg, Rwmaneg, Corëeg, Sbaeneg	Malabo
Iaith swyddogol yr Undeb Ewropeaidd yw <mask>.	Sbaeneg	Lladin, Tyrceg, Corëeg, Ffrangeg, Saesneg, Rwseg, Swedeg, Basgeg, Portiwgaleg, Sbaeneg	yr Undeb Ewropeaidd
Iaith swyddogol Helsinki yw <mask>.	Ffinneg	Pwyleg, Serbeg, Armeneg, Corëeg, Ffrangeg, Eidaleg, Wcreineg, Groeg, Swedeg, Ffinneg	Helsinki
Iaith swyddogol Catalwnia yw <mask>.	Sbaeneg	Pwyleg, Saesneg, Croateg, Lithwaneg, Ffrangeg, Rwseg, Rwmaneg, Armeneg, Eidaleg, Sbaeneg	Catalwnia
Iaith swyddogol Seychelles yw <mask>.	Saesneg	Catalaneg, Eidaleg, Sbaeneg, Georgeg, Ffinneg, Croateg, Slofaceg, Lladin, Japaneg, Saesneg	Seychelles
Iaith swyddogol Saskatchewan yw <mask>.	Saesneg	Perseg, Lithwaneg, Lladin, Portiwgaleg, Serbeg, Sbaeneg, Swedeg, Slofaceg, Corëeg, Saesneg	Saskatchewan
