Prompt	Ans	Candidate Ans	Subject
De officiële taal van Colombia is <mask>.	Spaans	Georgisch, Portugees, Nederlands, Roemeens, Latijn, Hongaars, Fins, Oekraïens, Kroatisch, Spaans	Colombia
De officiële taal van Brunei is <mask>.	Engels	Sloveens, Hongaars, Turks, Chinese talen, Georgisch, Slowaaks, Tsjechisch, Estisch, Latijn, Engels	Brunei
De officiële taal van Pakistan is <mask>.	Urdu	Hongaars, Perzisch, Duits, Frans, Portugees, Kroatisch, Sloveens, Japans, Thai, Urdu	Pakistan
De officiële taal van Senegal is <mask>.	Frans	Roemeens, Bulgaars, Sloveens, Turks, Estisch, Oekraïens, Baskisch, Portugees, Spaans, Frans	Senegal
De officiële taal van Nunavut is <mask>.	Engels	Georgisch, Chinese talen, Servisch, Litouws, Italiaans, Kroatisch, Indonesisch, Catalaans, Koreaans, Engels	Nunavut
De officiële taal van Genève is <mask>.	Frans	Koreaans, Azerbeidzjaans, Turks, Japans, Nederlands, Oekraïens, Estisch, Portugees, Catalaans, Frans	Genève
De officiële taal van Europese Unie is <mask>.	Bulgaars	Servisch, Georgisch, Estisch, Urdu, Indonesisch, IJslands, Japans, Armeens, Fins, Bulgaars	Europese Unie
De officiële taal van Bosnië en Herzegovina is <mask>.	Servisch	Koreaans, Spaans, Roemeens, Zweeds, Catalaans, Baskisch, Hongaars, Grieks, Albanees, Servisch	Bosnië en Herzegovina
De officiële taal van Finland is <mask>.	Zweeds	Fins, Nederlands, Russisch, Albanees, Duits, Thai, Spaans, Frans, Deens, Zweeds	Finland
De officiële taal van Papoea-Nieuw-Guinea is <mask>.	Engels	Portugees, Urdu, Perzisch, Indonesisch, Tsjechisch, Pools, Fins, Deens, Hebreeuws, Engels	Papoea-Nieuw-Guinea
De officiële taal van Rwanda is <mask>.	Frans	Roemeens, Koreaans, Azerbeidzjaans, Baskisch, Latijn, Sloveens, Urdu, Russisch, Thai, Frans	Rwanda
De officiële taal van Tsjaad is <mask>.	Frans	Sloveens, Fins, Duits, Baskisch, Engels, Slowaaks, Estisch, Azerbeidzjaans, Russisch, Frans	Tsjaad
De officiële taal van Jerevan is <mask>.	Armeens	Hebreeuws, Engels, Deens, Nederlands, Fins, Litouws, Albanees, Koreaans, Servisch, Armeens	Jerevan
De officiële taal van Bolivia is <mask>.	Spaans	Russisch, Servisch, Kroatisch, Duits, Sloveens, Baskisch, Armeens, Fins, IJslands, Spaans	Bolivia
De officiële taal van Maleisië is <mask>.	Engels	Armeens, Chinese talen, Hongaars, Georgisch, Portugees, Roemeens, Oekraïens, Urdu, Zweeds, Engels	Maleisië
De officiële taal van Zuid-Soedan is <mask>.	Engels	Hongaars, Georgisch, Nederlands, Russisch, Grieks, Duits, Turks, Indonesisch, Catalaans, Engels	Zuid-Soedan
De officiële taal van Equatoriaal-Guinea is <mask>.	Frans	Estisch, Fins, Litouws, Urdu, Indonesisch, Perzisch, Azerbeidzjaans, Koreaans, Slowaaks, Frans	Equatoriaal-Guinea
De officiële taal van Europese Unie is <mask>.	Hongaars	Estisch, Armeens, Spaans, Sloveens, Grieks, Engels, Baskisch, Catalaans, Kroatisch, Hongaars	Europese Unie
De officiële taal van Kirgizië is <mask>.	Russisch	Estisch, Bulgaars, Tsjechisch, Nederlands, Servisch, Koreaans, Litouws, Armeens, Oekraïens, Russisch	Kirgizië
De officiële taal van Japan is <mask>.	Japans	Roemeens, Litouws, Zweeds, Fins, Sloveens, Latijn, Frans, Indonesisch, Georgisch, Japans	Japan
De officiële taal van Iran is <mask>.	Perzisch	Turks, Deens, Catalaans, Nederlands, Albanees, Japans, Chinese talen, Indonesisch, Hebreeuws, Perzisch	Iran
De officiële taal van Tampere is <mask>.	Fins	Slowaaks, Bulgaars, Duits, Zweeds, Armeens, Sloveens, Thai, Indonesisch, Kroatisch, Fins	Tampere
De officiële taal van Panama is <mask>.	Spaans	Zweeds, Baskisch, Fins, Thai, Hongaars, Sloveens, Oekraïens, Russisch, Georgisch, Spaans	Panama
De officiële taal van Quebec is <mask>.	Frans	Kroatisch, Hongaars, Spaans, Russisch, Pools, Oekraïens, Sloveens, Tsjechisch, Litouws, Frans	Quebec
De officiële taal van Romeinse Keizerrijk is <mask>.	Latijn	Litouws, Bulgaars, Koreaans, Zweeds, Azerbeidzjaans, Oekraïens, Tsjechisch, Urdu, IJslands, Latijn	Romeinse Keizerrijk
De officiële taal van Equatoriaal-Guinea is <mask>.	Spaans	Baskisch, Oekraïens, Urdu, Hebreeuws, Perzisch, Bulgaars, Sloveens, Portugees, Litouws, Spaans	Equatoriaal-Guinea
De officiële taal van Newfoundland en Labrador is <mask>.	Engels	Litouws, Bulgaars, IJslands, Catalaans, Armeens, Spaans, Chinese talen, Nederlands, Zweeds, Engels	Newfoundland en Labrador
De officiële taal van Europese Unie is <mask>.	Estisch	Litouws, Roemeens, Perzisch, Grieks, Indonesisch, Thai, Bulgaars, Duits, Tsjechisch, Estisch	Europese Unie
De officiële taal van Verenigde Naties is <mask>.	Spaans	Pools, Japans, Estisch, Duits, Servisch, Hongaars, Kroatisch, Urdu, IJslands, Spaans	Verenigde Naties
De officiële taal van Jakoetië is <mask>.	Russisch	Thai, Tsjechisch, Engels, Frans, Grieks, Portugees, Armeens, Fins, Catalaans, Russisch	Jakoetië
De officiële taal van Europese Unie is <mask>.	Pools	Chinese talen, Litouws, Slowaaks, Perzisch, Russisch, Tsjechisch, Estisch, Azerbeidzjaans, Japans, Pools	Europese Unie
De officiële taal van Dominicaanse Republiek is <mask>.	Spaans	Kroatisch, Chinese talen, Nederlands, Grieks, Italiaans, Georgisch, Sloveens, Duits, Albanees, Spaans	Dominicaanse Republiek
De officiële taal van Brits-Columbia is <mask>.	Engels	Frans, Nederlands, Koreaans, Bulgaars, Catalaans, Kroatisch, Italiaans, Grieks, Russisch, Engels	Brits-Columbia
De officiële taal van België is <mask>.	Nederlands	Baskisch, Roemeens, Grieks, Frans, Litouws, Pools, Zweeds, Albanees, Portugees, Nederlands	België
De officiële taal van Byzantijnse Rijk is <mask>.	Latijn	Spaans, Hebreeuws, Roemeens, Japans, Estisch, Thai, Deens, Turks, Indonesisch, Latijn	Byzantijnse Rijk
De officiële taal van Ierland is <mask>.	Engels	Servisch, Duits, Italiaans, Hongaars, Russisch, Azerbeidzjaans, Georgisch, IJslands, Spaans, Engels	Ierland
De officiële taal van Nederland is <mask>.	Nederlands	Georgisch, Tsjechisch, Turks, Estisch, Oekraïens, Hongaars, Baskisch, Indonesisch, Portugees, Nederlands	Nederland
De officiële taal van Kansas is <mask>.	Engels	Pools, Slowaaks, Turks, Servisch, Catalaans, Armeens, Estisch, Oekraïens, Thai, Engels	Kansas
De officiële taal van Zuid-Afrika is <mask>.	Engels	Oekraïens, Latijn, Georgisch, Thai, Chinese talen, Duits, Russisch, Italiaans, Estisch, Engels	Zuid-Afrika
De officiële taal van Vanuatu is <mask>.	Engels	Latijn, Nederlands, Indonesisch, Koreaans, Bulgaars, Georgisch, Duits, Catalaans, Servisch, Engels	Vanuatu
De officiële taal van Montenegro is <mask>.	Kroatisch	Catalaans, Georgisch, Oekraïens, Tsjechisch, Hongaars, Deens, Duits, Spaans, Grieks, Kroatisch	Montenegro
De officiële taal van Suriname is <mask>.	Nederlands	Hongaars, Portugees, Indonesisch, Servisch, Kroatisch, Armeens, Sloveens, Chinese talen, Tsjechisch, Nederlands	Suriname
De officiële taal van Colorado is <mask>.	Engels	Catalaans, Oekraïens, IJslands, Azerbeidzjaans, Portugees, Hongaars, Kroatisch, Frans, Tsjechisch, Engels	Colorado
De officiële taal van Tonga is <mask>.	Engels	Slowaaks, Hongaars, Catalaans, Georgisch, Frans, Grieks, Armeens, Zweeds, Portugees, Engels	Tonga
De officiële taal van Engeland is <mask>.	Engels	Sloveens, Deens, Estisch, Chinese talen, Albanees, Zweeds, Fins, Tsjechisch, Bulgaars, Engels	Engeland
De officiële taal van Equatoriaal-Guinea is <mask>.	Portugees	Estisch, Albanees, Georgisch, Sloveens, Hongaars, Bulgaars, Slowaaks, Duits, Japans, Portugees	Equatoriaal-Guinea
De officiële taal van Guinee-Bissau is <mask>.	Portugees	Slowaaks, Italiaans, Latijn, Nederlands, Pools, Kroatisch, Zweeds, Indonesisch, Estisch, Portugees	Guinee-Bissau
De officiële taal van Bosnië en Herzegovina is <mask>.	Kroatisch	Russisch, Estisch, Japans, Frans, Urdu, Portugees, Perzisch, Roemeens, Catalaans, Kroatisch	Bosnië en Herzegovina
De officiële taal van Indiana is <mask>.	Engels	Kroatisch, Hongaars, Pools, Spaans, Albanees, Chinese talen, Urdu, IJslands, Thai, Engels	Indiana
De officiële taal van Noord-Korea is <mask>.	Koreaans	Perzisch, Fins, Azerbeidzjaans, Slowaaks, Turks, Indonesisch, Baskisch, Spaans, Thai, Koreaans	Noord-Korea
De officiële taal van Rusland is <mask>.	Oekraïens	Hongaars, Armeens, Indonesisch, Bulgaars, Georgisch, Nederlands, Grieks, Roemeens, Latijn, Oekraïens	Rusland
De officiële taal van Argentinië is <mask>.	Spaans	Slowaaks, Indonesisch, Chinese talen, Perzisch, Albanees, Zweeds, IJslands, Hongaars, Oekraïens, Spaans	Argentinië
De officiële taal van Nova Scotia is <mask>.	Engels	Thai, Kroatisch, Italiaans, Azerbeidzjaans, Hebreeuws, Slowaaks, Tsjechisch, Russisch, Duits, Engels	Nova Scotia
De officiële taal van Hawaï is <mask>.	Engels	Oekraïens, Turks, Bulgaars, IJslands, Indonesisch, Slowaaks, Spaans, Deens, Sloveens, Engels	Hawaï
De officiële taal van Palau is <mask>.	Engels	Deens, Pools, Zweeds, Slowaaks, Azerbeidzjaans, Armeens, Turks, Italiaans, Thai, Engels	Palau
De officiële taal van Niue is <mask>.	Engels	Kroatisch, Estisch, Deens, Catalaans, Azerbeidzjaans, Frans, Duits, Chinese talen, Portugees, Engels	Niue
De officiële taal van Ivoorkust is <mask>.	Frans	Koreaans, Italiaans, IJslands, Deens, Japans, Zweeds, Georgisch, Pools, Bulgaars, Frans	Ivoorkust
De officiële taal van Honduras is <mask>.	Spaans	Chinese talen, Turks, Hebreeuws, Azerbeidzjaans, Urdu, Georgisch, Sloveens, Estisch, Frans, Spaans	Honduras
De officiële taal van New Hampshire is <mask>.	Engels	Duits, Georgisch, Portugees, Perzisch, Chinese talen, Hongaars, Kroatisch, Koreaans, Indonesisch, Engels	New Hampshire
De officiële taal van Burundi is <mask>.	Engels	Russisch, Turks, Nederlands, Chinese talen, Azerbeidzjaans, Baskisch, Koreaans, Duits, Sloveens, Engels	Burundi
De officiële taal van Kameroen is <mask>.	Engels	Baskisch, Italiaans, Grieks, Sloveens, Pools, Urdu, Hongaars, Frans, Fins, Engels	Kameroen
De officiële taal van Alaska is <mask>.	Engels	Deens, Fins, Sloveens, Kroatisch, Latijn, Roemeens, Russisch, Catalaans, Frans, Engels	Alaska
De officiële taal van Vaticaanstad is <mask>.	Italiaans	IJslands, Slowaaks, Albanees, Fins, Tsjechisch, Portugees, Pools, Baskisch, Hongaars, Italiaans	Vaticaanstad
De officiële taal van Mozambique is <mask>.	Portugees	Hebreeuws, Koreaans, Indonesisch, Urdu, Catalaans, Georgisch, Sloveens, Kroatisch, Tsjechisch, Portugees	Mozambique
De officiële taal van Oost-Timor is <mask>.	Portugees	Latijn, Nederlands, Baskisch, Armeens, Italiaans, Zweeds, Albanees, Georgisch, Koreaans, Portugees	Oost-Timor
De officiële taal van Nigeria is <mask>.	Engels	Albanees, Litouws, Baskisch, Estisch, Slowaaks, Deens, Spaans, Thai, Pools, Engels	Nigeria
De officiële taal van Abchazië is <mask>.	Russisch	Portugees, Chinese talen, Deens, Koreaans, Frans, Indonesisch, Italiaans, Kroatisch, Latijn, Russisch	Abchazië
De officiële taal van Portugal is <mask>.	Portugees	Slowaaks, Armeens, Turks, Russisch, Engels, Pools, Kroatisch, Indonesisch, Georgisch, Portugees	Portugal
De officiële taal van Manitoba is <mask>.	Engels	Portugees, Roemeens, Sloveens, Pools, Bulgaars, Indonesisch, Latijn, Spaans, Fins, Engels	Manitoba
De officiële taal van Malabo is <mask>.	Spaans	Latijn, Frans, Albanees, Hongaars, Turks, Georgisch, Zweeds, Roemeens, Koreaans, Spaans	Malabo
De officiële taal van Europese Unie is <mask>.	Spaans	Latijn, Turks, Koreaans, Frans, Engels, Russisch, Zweeds, Baskisch, Portugees, Spaans	Europese Unie
De officiële taal van Helsinki is <mask>.	Fins	Pools, Servisch, Armeens, Koreaans, Frans, Italiaans, Oekraïens, Grieks, Zweeds, Fins	Helsinki
De officiële taal van Catalonië is <mask>.	Spaans	Pools, Engels, Kroatisch, Litouws, Frans, Russisch, Roemeens, Armeens, Italiaans, Spaans	Catalonië
De officiële taal van Seychellen is <mask>.	Engels	Catalaans, Italiaans, Spaans, Georgisch, Fins, Kroatisch, Slowaaks, Latijn, Japans, Engels	Seychellen
De officiële taal van Saskatchewan is <mask>.	Engels	Perzisch, Litouws, Latijn, Portugees, Servisch, Spaans, Zweeds, Slowaaks, Koreaans, Engels	Saskatchewan
De officiële taal van Kosovo is <mask>.	Albanees	Italiaans, Georgisch, Frans, Indonesisch, Baskisch, Oekraïens, Latijn, Catalaans, Russisch, Albanees	Kosovo
De officiële taal van Ecuador is <mask>.	Spaans	Litouws, Baskisch, Tsjechisch, Russisch, Duits, Georgisch, Kroatisch, Thai, Servisch, Spaans	Ecuador
De officiële taal van Verenigde Naties is <mask>.	Engels	Koreaans, Italiaans, Japans, Estisch, Litouws, Kroatisch, Grieks, Perzisch, Russisch, Engels	Verenigde Naties
De officiële taal van Guyana is <mask>.	Engels	Duits, Thai, Grieks, Tsjechisch, Latijn, Portugees, Georgisch, Baskisch, Servisch, Engels	Guyana
De officiële taal van Oostenrijk is <mask>.	Duits	Zweeds, Grieks, Italiaans, Litouws, Latijn, Tsjechisch, Kroatisch, Baskisch, Catalaans, Duits	Oostenrijk
De officiële taal van Turkije is <mask>.	Turks	Sloveens, Spaans, IJslands, Portugees, Nederlands, Pools, Duits, Albanees, Frans, Turks	Turkije
De officiële taal van Chili is <mask>.	Spaans	Baskisch, Thai, Engels, Sloveens, Indonesisch, Duits, Nederlands, Tsjechisch, Bulgaars, Spaans	Chili
De officiële taal van Europese Unie is <mask>.	Engels	Roemeens, Frans, Grieks, Kroatisch, Albanees, Hebreeuws, Georgisch, Perzisch, Baskisch, Engels	Europese Unie
De officiële taal van South Dakota is <mask>.	Engels	Frans, Tsjechisch, IJslands, Hebreeuws, Latijn, Litouws, Azerbeidzjaans, Catalaans, Japans, Engels	South Dakota
De officiële taal van Alabama is <mask>.	Engels	Litouws, Grieks, Spaans, Estisch, Duits, Servisch, Hebreeuws, Frans, Chinese talen, Engels	Alabama
De officiële taal van Californië is <mask>.	Engels	Spaans, Armeens, Hebreeuws, Italiaans, Zweeds, Frans, Albanees, Hongaars, Oekraïens, Engels	Californië
De officiële taal van Zwitserland is <mask>.	Italiaans	Estisch, Albanees, Zweeds, Japans, Kroatisch, Bulgaars, Turks, Litouws, Russisch, Italiaans	Zwitserland
De officiële taal van Rusland is <mask>.	Russisch	Latijn, Baskisch, Chinese talen, Spaans, Roemeens, Perzisch, Thai, Nederlands, Portugees, Russisch	Rusland
De officiële taal van Yukon is <mask>.	Engels	Thai, Azerbeidzjaans, Oekraïens, Fins, Spaans, Kroatisch, Slowaaks, Estisch, Pools, Engels	Yukon
De officiële taal van Burkina Faso is <mask>.	Frans	Japans, Duits, Thai, Estisch, Slowaaks, Portugees, Pools, Indonesisch, Azerbeidzjaans, Frans	Burkina Faso
De officiële taal van Rusland is <mask>.	Azerbeidzjaans	Tsjechisch, Japans, Perzisch, IJslands, Albanees, Sloveens, Roemeens, Koreaans, Russisch, Azerbeidzjaans	Rusland
De officiële taal van Nunavut is <mask>.	Frans	Turks, Urdu, Koreaans, Baskisch, Latijn, Kroatisch, Sloveens, Albanees, Indonesisch, Frans	Nunavut
De officiële taal van Italië is <mask>.	Italiaans	Nederlands, Roemeens, Turks, IJslands, Oekraïens, Spaans, Fins, Georgisch, Hongaars, Italiaans	Italië
De officiële taal van North Carolina is <mask>.	Engels	Baskisch, Grieks, Latijn, Pools, Frans, Turks, Hongaars, Nederlands, Russisch, Engels	North Carolina
De officiële taal van Filipijnen is <mask>.	Engels	Latijn, Armeens, Urdu, Estisch, Albanees, Deens, Litouws, Servisch, Zweeds, Engels	Filipijnen
De officiële taal van Zweden is <mask>.	Fins	Thai, Kroatisch, Grieks, Urdu, Slowaaks, Pools, Hebreeuws, Litouws, Bulgaars, Fins	Zweden
De officiële taal van Idaho is <mask>.	Engels	Japans, Baskisch, Azerbeidzjaans, Thai, Frans, IJslands, Tsjechisch, Kroatisch, Armeens, Engels	Idaho
De officiële taal van Niger is <mask>.	Frans	Oekraïens, Duits, Pools, Fins, Thai, Azerbeidzjaans, Nederlands, Spaans, Engels, Frans	Niger
De officiële taal van Kroatië is <mask>.	Kroatisch	Baskisch, Hebreeuws, Catalaans, Grieks, Turks, Japans, Frans, Nederlands, Latijn, Kroatisch	Kroatië
De officiële taal van Tsjechië is <mask>.	Tsjechisch	Japans, Latijn, Baskisch, Portugees, Thai, Nederlands, Oekraïens, Bulgaars, Georgisch, Tsjechisch	Tsjechië
De officiële taal van Saint Lucia is <mask>.	Engels	Zweeds, Frans, Bulgaars, IJslands, Nederlands, Estisch, Spaans, Tsjechisch, Azerbeidzjaans, Engels	Saint Lucia
De officiële taal van Liechtenstein is <mask>.	Duits	Servisch, Sloveens, Catalaans, Litouws, Pools, Oekraïens, Baskisch, Turks, Grieks, Duits	Liechtenstein
De officiële taal van Oeganda is <mask>.	Engels	Albanees, Pools, Thai, Tsjechisch, Sloveens, Nederlands, Russisch, Perzisch, Japans, Engels	Oeganda
De officiële taal van Adygea is <mask>.	Russisch	Deens, Turks, Oekraïens, Italiaans, Sloveens, Thai, Armeens, Estisch, Georgisch, Russisch	Adygea
