Prompt	Ans	Candidate Ans	Subject
Úradným jazykom Rwanda je <mask>.	francúzština	rumunčina, kórejčina, Azerbajdžančina, Baskičtina, latinčina, Slovinčina, Urdčina, ruština, Thajčina, francúzština	Rwanda
Úradným jazykom Čad je <mask>.	francúzština	Slovinčina, Fínčina, nemčina, Baskičtina, angličtina, slovenčina, estónčina, Azerbajdžančina, ruština, francúzština	Čad
Úradným jazykom Jerevan je <mask>.	arménčina	Hebrejčina, angličtina, Dánčina, Holandčina, Fínčina, litovčina, Albánčina, kórejčina, Srbčina, arménčina	Jerevan
Úradným jazykom Bolívia je <mask>.	Španielčina	ruština, Srbčina, Chorvátčina, nemčina, Slovinčina, Baskičtina, arménčina, Fínčina, Islandčina, Španielčina	Bolívia
Úradným jazykom Malajzia je <mask>.	angličtina	arménčina, čínština, Maďarčina, Gruzínčina, Portugalčina, rumunčina, Ukrajinčina, Urdčina, Švédčina, angličtina	Malajzia
Úradným jazykom Južný Sudán je <mask>.	angličtina	Maďarčina, Gruzínčina, Holandčina, ruština, Grécke jazyky, nemčina, turečtina, Indonézština, Katalánčina, angličtina	Južný Sudán
Úradným jazykom Rovníková Guinea je <mask>.	francúzština	estónčina, Fínčina, litovčina, Urdčina, Indonézština, Perzské jazyky, Azerbajdžančina, kórejčina, slovenčina, francúzština	Rovníková Guinea
Úradným jazykom Európska únia je <mask>.	Maďarčina	estónčina, arménčina, Španielčina, Slovinčina, Grécke jazyky, angličtina, Baskičtina, Katalánčina, Chorvátčina, Maďarčina	Európska únia
Úradným jazykom Kirgizsko je <mask>.	ruština	estónčina, Bulharčina, čeština, Holandčina, Srbčina, kórejčina, litovčina, arménčina, Ukrajinčina, ruština	Kirgizsko
Úradným jazykom Japonsko je <mask>.	japončina	rumunčina, litovčina, Švédčina, Fínčina, Slovinčina, latinčina, francúzština, Indonézština, Gruzínčina, japončina	Japonsko
Úradným jazykom Irán je <mask>.	Perzské jazyky	turečtina, Dánčina, Katalánčina, Holandčina, Albánčina, japončina, čínština, Indonézština, Hebrejčina, Perzské jazyky	Irán
Úradným jazykom Tampere je <mask>.	Fínčina	slovenčina, Bulharčina, nemčina, Švédčina, arménčina, Slovinčina, Thajčina, Indonézština, Chorvátčina, Fínčina	Tampere
Úradným jazykom Panama je <mask>.	Španielčina	Švédčina, Baskičtina, Fínčina, Thajčina, Maďarčina, Slovinčina, Ukrajinčina, ruština, Gruzínčina, Španielčina	Panama
Úradným jazykom Quebec je <mask>.	francúzština	Chorvátčina, Maďarčina, Španielčina, ruština, poľština, Ukrajinčina, Slovinčina, čeština, litovčina, francúzština	Quebec
Úradným jazykom Rímske cisárstvo je <mask>.	latinčina	litovčina, Bulharčina, kórejčina, Švédčina, Azerbajdžančina, Ukrajinčina, čeština, Urdčina, Islandčina, latinčina	Rímske cisárstvo
Úradným jazykom Rovníková Guinea je <mask>.	Španielčina	Baskičtina, Ukrajinčina, Urdčina, Hebrejčina, Perzské jazyky, Bulharčina, Slovinčina, Portugalčina, litovčina, Španielčina	Rovníková Guinea
Úradným jazykom Newfoundland a Labrador je <mask>.	angličtina	litovčina, Bulharčina, Islandčina, Katalánčina, arménčina, Španielčina, čínština, Holandčina, Švédčina, angličtina	Newfoundland a Labrador
Úradným jazykom Európska únia je <mask>.	estónčina	litovčina, rumunčina, Perzské jazyky, Grécke jazyky, Indonézština, Thajčina, Bulharčina, nemčina, čeština, estónčina	Európska únia
Úradným jazykom Organizácia Spojených národov je <mask>.	Španielčina	poľština, japončina, estónčina, nemčina, Srbčina, Maďarčina, Chorvátčina, Urdčina, Islandčina, Španielčina	Organizácia Spojených národov
Úradným jazykom Jakutsko je <mask>.	ruština	Thajčina, čeština, angličtina, francúzština, Grécke jazyky, Portugalčina, arménčina, Fínčina, Katalánčina, ruština	Jakutsko
Úradným jazykom Európska únia je <mask>.	poľština	čínština, litovčina, slovenčina, Perzské jazyky, ruština, čeština, estónčina, Azerbajdžančina, japončina, poľština	Európska únia
Úradným jazykom Dominikánska republika je <mask>.	Španielčina	Chorvátčina, čínština, Holandčina, Grécke jazyky, Taliančina, Gruzínčina, Slovinčina, nemčina, Albánčina, Španielčina	Dominikánska republika
Úradným jazykom Britská Kolumbia je <mask>.	angličtina	francúzština, Holandčina, kórejčina, Bulharčina, Katalánčina, Chorvátčina, Taliančina, Grécke jazyky, ruština, angličtina	Britská Kolumbia
Úradným jazykom Belgicko je <mask>.	Holandčina	Baskičtina, rumunčina, Grécke jazyky, francúzština, litovčina, poľština, Švédčina, Albánčina, Portugalčina, Holandčina	Belgicko
Úradným jazykom Byzantská ríša je <mask>.	latinčina	Španielčina, Hebrejčina, rumunčina, japončina, estónčina, Thajčina, Dánčina, turečtina, Indonézština, latinčina	Byzantská ríša
Úradným jazykom Írsko je <mask>.	angličtina	Srbčina, nemčina, Taliančina, Maďarčina, ruština, Azerbajdžančina, Gruzínčina, Islandčina, Španielčina, angličtina	Írsko
Úradným jazykom Holandsko je <mask>.	Holandčina	Gruzínčina, čeština, turečtina, estónčina, Ukrajinčina, Maďarčina, Baskičtina, Indonézština, Portugalčina, Holandčina	Holandsko
Úradným jazykom Kansas je <mask>.	angličtina	poľština, slovenčina, turečtina, Srbčina, Katalánčina, arménčina, estónčina, Ukrajinčina, Thajčina, angličtina	Kansas
Úradným jazykom Južná Afrika je <mask>.	angličtina	Ukrajinčina, latinčina, Gruzínčina, Thajčina, čínština, nemčina, ruština, Taliančina, estónčina, angličtina	Južná Afrika
Úradným jazykom Vanuatu je <mask>.	angličtina	latinčina, Holandčina, Indonézština, kórejčina, Bulharčina, Gruzínčina, nemčina, Katalánčina, Srbčina, angličtina	Vanuatu
Úradným jazykom Čierna Hora je <mask>.	Chorvátčina	Katalánčina, Gruzínčina, Ukrajinčina, čeština, Maďarčina, Dánčina, nemčina, Španielčina, Grécke jazyky, Chorvátčina	Čierna Hora
Úradným jazykom Surinam je <mask>.	Holandčina	Maďarčina, Portugalčina, Indonézština, Srbčina, Chorvátčina, arménčina, Slovinčina, čínština, čeština, Holandčina	Surinam
Úradným jazykom Colorado je <mask>.	angličtina	Katalánčina, Ukrajinčina, Islandčina, Azerbajdžančina, Portugalčina, Maďarčina, Chorvátčina, francúzština, čeština, angličtina	Colorado
Úradným jazykom Tonga je <mask>.	angličtina	slovenčina, Maďarčina, Katalánčina, Gruzínčina, francúzština, Grécke jazyky, arménčina, Švédčina, Portugalčina, angličtina	Tonga
Úradným jazykom Anglicko je <mask>.	angličtina	Slovinčina, Dánčina, estónčina, čínština, Albánčina, Švédčina, Fínčina, čeština, Bulharčina, angličtina	Anglicko
Úradným jazykom Rovníková Guinea je <mask>.	Portugalčina	estónčina, Albánčina, Gruzínčina, Slovinčina, Maďarčina, Bulharčina, slovenčina, nemčina, japončina, Portugalčina	Rovníková Guinea
Úradným jazykom Guinea-Bissau je <mask>.	Portugalčina	slovenčina, Taliančina, latinčina, Holandčina, poľština, Chorvátčina, Švédčina, Indonézština, estónčina, Portugalčina	Guinea-Bissau
Úradným jazykom Bosna a Hercegovina je <mask>.	Chorvátčina	ruština, estónčina, japončina, francúzština, Urdčina, Portugalčina, Perzské jazyky, rumunčina, Katalánčina, Chorvátčina	Bosna a Hercegovina
Úradným jazykom Indiana je <mask>.	angličtina	Chorvátčina, Maďarčina, poľština, Španielčina, Albánčina, čínština, Urdčina, Islandčina, Thajčina, angličtina	Indiana
Úradným jazykom Kórejská ľudovodemokratická republika je <mask>.	kórejčina	Perzské jazyky, Fínčina, Azerbajdžančina, slovenčina, turečtina, Indonézština, Baskičtina, Španielčina, Thajčina, kórejčina	Kórejská ľudovodemokratická republika
Úradným jazykom Rusko je <mask>.	Ukrajinčina	Maďarčina, arménčina, Indonézština, Bulharčina, Gruzínčina, Holandčina, Grécke jazyky, rumunčina, latinčina, Ukrajinčina	Rusko
Úradným jazykom Argentína je <mask>.	Španielčina	slovenčina, Indonézština, čínština, Perzské jazyky, Albánčina, Švédčina, Islandčina, Maďarčina, Ukrajinčina, Španielčina	Argentína
Úradným jazykom Nové Škótsko je <mask>.	angličtina	Thajčina, Chorvátčina, Taliančina, Azerbajdžančina, Hebrejčina, slovenčina, čeština, ruština, nemčina, angličtina	Nové Škótsko
Úradným jazykom Havaj je <mask>.	angličtina	Ukrajinčina, turečtina, Bulharčina, Islandčina, Indonézština, slovenčina, Španielčina, Dánčina, Slovinčina, angličtina	Havaj
Úradným jazykom Palau je <mask>.	angličtina	Dánčina, poľština, Švédčina, slovenčina, Azerbajdžančina, arménčina, turečtina, Taliančina, Thajčina, angličtina	Palau
Úradným jazykom Niue je <mask>.	angličtina	Chorvátčina, estónčina, Dánčina, Katalánčina, Azerbajdžančina, francúzština, nemčina, čínština, Portugalčina, angličtina	Niue
Úradným jazykom Pobrežie Slonoviny je <mask>.	francúzština	kórejčina, Taliančina, Islandčina, Dánčina, japončina, Švédčina, Gruzínčina, poľština, Bulharčina, francúzština	Pobrežie Slonoviny
Úradným jazykom Honduras je <mask>.	Španielčina	čínština, turečtina, Hebrejčina, Azerbajdžančina, Urdčina, Gruzínčina, Slovinčina, estónčina, francúzština, Španielčina	Honduras
Úradným jazykom New Hampshire je <mask>.	angličtina	nemčina, Gruzínčina, Portugalčina, Perzské jazyky, čínština, Maďarčina, Chorvátčina, kórejčina, Indonézština, angličtina	New Hampshire
Úradným jazykom Burundi je <mask>.	angličtina	ruština, turečtina, Holandčina, čínština, Azerbajdžančina, Baskičtina, kórejčina, nemčina, Slovinčina, angličtina	Burundi
Úradným jazykom Kamerun je <mask>.	angličtina	Baskičtina, Taliančina, Grécke jazyky, Slovinčina, poľština, Urdčina, Maďarčina, francúzština, Fínčina, angličtina	Kamerun
Úradným jazykom Aljaška je <mask>.	angličtina	Dánčina, Fínčina, Slovinčina, Chorvátčina, latinčina, rumunčina, ruština, Katalánčina, francúzština, angličtina	Aljaška
Úradným jazykom Vatikán je <mask>.	Taliančina	Islandčina, slovenčina, Albánčina, Fínčina, čeština, Portugalčina, poľština, Baskičtina, Maďarčina, Taliančina	Vatikán
Úradným jazykom Mozambik je <mask>.	Portugalčina	Hebrejčina, kórejčina, Indonézština, Urdčina, Katalánčina, Gruzínčina, Slovinčina, Chorvátčina, čeština, Portugalčina	Mozambik
Úradným jazykom Východný Timor je <mask>.	Portugalčina	latinčina, Holandčina, Baskičtina, arménčina, Taliančina, Švédčina, Albánčina, Gruzínčina, kórejčina, Portugalčina	Východný Timor
Úradným jazykom Nigéria je <mask>.	angličtina	Albánčina, litovčina, Baskičtina, estónčina, slovenčina, Dánčina, Španielčina, Thajčina, poľština, angličtina	Nigéria
Úradným jazykom Abcházsko je <mask>.	ruština	Portugalčina, čínština, Dánčina, kórejčina, francúzština, Indonézština, Taliančina, Chorvátčina, latinčina, ruština	Abcházsko
Úradným jazykom Portugalsko je <mask>.	Portugalčina	slovenčina, arménčina, turečtina, ruština, angličtina, poľština, Chorvátčina, Indonézština, Gruzínčina, Portugalčina	Portugalsko
Úradným jazykom Manitoba je <mask>.	angličtina	Portugalčina, rumunčina, Slovinčina, poľština, Bulharčina, Indonézština, latinčina, Španielčina, Fínčina, angličtina	Manitoba
Úradným jazykom Malabo je <mask>.	Španielčina	latinčina, francúzština, Albánčina, Maďarčina, turečtina, Gruzínčina, Švédčina, rumunčina, kórejčina, Španielčina	Malabo
Úradným jazykom Európska únia je <mask>.	Španielčina	latinčina, turečtina, kórejčina, francúzština, angličtina, ruština, Švédčina, Baskičtina, Portugalčina, Španielčina	Európska únia
Úradným jazykom Helsinki je <mask>.	Fínčina	poľština, Srbčina, arménčina, kórejčina, francúzština, Taliančina, Ukrajinčina, Grécke jazyky, Švédčina, Fínčina	Helsinki
Úradným jazykom Katalánsko je <mask>.	Španielčina	poľština, angličtina, Chorvátčina, litovčina, francúzština, ruština, rumunčina, arménčina, Taliančina, Španielčina	Katalánsko
Úradným jazykom Seychely je <mask>.	angličtina	Katalánčina, Taliančina, Španielčina, Gruzínčina, Fínčina, Chorvátčina, slovenčina, latinčina, japončina, angličtina	Seychely
Úradným jazykom Saskatchewan je <mask>.	angličtina	Perzské jazyky, litovčina, latinčina, Portugalčina, Srbčina, Španielčina, Švédčina, slovenčina, kórejčina, angličtina	Saskatchewan
Úradným jazykom Kosovo je <mask>.	Albánčina	Taliančina, Gruzínčina, francúzština, Indonézština, Baskičtina, Ukrajinčina, latinčina, Katalánčina, ruština, Albánčina	Kosovo
Úradným jazykom Ekvádor je <mask>.	Španielčina	litovčina, Baskičtina, čeština, ruština, nemčina, Gruzínčina, Chorvátčina, Thajčina, Srbčina, Španielčina	Ekvádor
Úradným jazykom Organizácia Spojených národov je <mask>.	angličtina	kórejčina, Taliančina, japončina, estónčina, litovčina, Chorvátčina, Grécke jazyky, Perzské jazyky, ruština, angličtina	Organizácia Spojených národov
Úradným jazykom Guyana je <mask>.	angličtina	nemčina, Thajčina, Grécke jazyky, čeština, latinčina, Portugalčina, Gruzínčina, Baskičtina, Srbčina, angličtina	Guyana
Úradným jazykom Rakúsko je <mask>.	nemčina	Švédčina, Grécke jazyky, Taliančina, litovčina, latinčina, čeština, Chorvátčina, Baskičtina, Katalánčina, nemčina	Rakúsko
Úradným jazykom Turecko je <mask>.	turečtina	Slovinčina, Španielčina, Islandčina, Portugalčina, Holandčina, poľština, nemčina, Albánčina, francúzština, turečtina	Turecko
Úradným jazykom Čile je <mask>.	Španielčina	Baskičtina, Thajčina, angličtina, Slovinčina, Indonézština, nemčina, Holandčina, čeština, Bulharčina, Španielčina	Čile
Úradným jazykom Európska únia je <mask>.	angličtina	rumunčina, francúzština, Grécke jazyky, Chorvátčina, Albánčina, Hebrejčina, Gruzínčina, Perzské jazyky, Baskičtina, angličtina	Európska únia
Úradným jazykom Južná Dakota je <mask>.	angličtina	francúzština, čeština, Islandčina, Hebrejčina, latinčina, litovčina, Azerbajdžančina, Katalánčina, japončina, angličtina	Južná Dakota
Úradným jazykom Alabama je <mask>.	angličtina	litovčina, Grécke jazyky, Španielčina, estónčina, nemčina, Srbčina, Hebrejčina, francúzština, čínština, angličtina	Alabama
Úradným jazykom Kalifornia je <mask>.	angličtina	Španielčina, arménčina, Hebrejčina, Taliančina, Švédčina, francúzština, Albánčina, Maďarčina, Ukrajinčina, angličtina	Kalifornia
Úradným jazykom Švajčiarsko je <mask>.	Taliančina	estónčina, Albánčina, Švédčina, japončina, Chorvátčina, Bulharčina, turečtina, litovčina, ruština, Taliančina	Švajčiarsko
Úradným jazykom Rusko je <mask>.	ruština	latinčina, Baskičtina, čínština, Španielčina, rumunčina, Perzské jazyky, Thajčina, Holandčina, Portugalčina, ruština	Rusko
Úradným jazykom Yukon je <mask>.	angličtina	Thajčina, Azerbajdžančina, Ukrajinčina, Fínčina, Španielčina, Chorvátčina, slovenčina, estónčina, poľština, angličtina	Yukon
Úradným jazykom Burkina je <mask>.	francúzština	japončina, nemčina, Thajčina, estónčina, slovenčina, Portugalčina, poľština, Indonézština, Azerbajdžančina, francúzština	Burkina
Úradným jazykom Rusko je <mask>.	Azerbajdžančina	čeština, japončina, Perzské jazyky, Islandčina, Albánčina, Slovinčina, rumunčina, kórejčina, ruština, Azerbajdžančina	Rusko
