Prompt	Ans	Candidate Ans	Subject
Lesoto -ın rəsmi dili <mask> -dir.	İngilis dili	Eston dili, Litva dili, Serb dili, Portuqal dili, Fin dili, rus dili, Fransız dili, Tay dili, Macar dili, İngilis dili	Lesoto
Hindistan -ın rəsmi dili <mask> -dir.	İngilis dili	Bolqar dili, Litva dili, Tay dili, Alban dili, Niderland dili, Çin dili, Polyak dili, Eston dili, ispan dili, İngilis dili	Hindistan
Zimbabve -ın rəsmi dili <mask> -dir.	İngilis dili	İvrit dili, Litva dili, Alban dili, Bolqar dili, Polyak dili, Gürcü dili, türk dili, Danimarka dili, Fransız dili, İngilis dili	Zimbabve
Cibuti -ın rəsmi dili <mask> -dir.	Fransız dili	Sloven dili, Niderland dili, İngilis dili, İsland dili, İvrit dili, İtalyan dili, Ukrayna dili, Slovak dili, Fin dili, Fransız dili	Cibuti
Montana -ın rəsmi dili <mask> -dir.	İngilis dili	Slovak dili, Azərbaycan dili, Çex dili, Alban dili, Bolqar dili, rus dili, Yapon dili, Niderland dili, Sloven dili, İngilis dili	Montana
Baham adaları -ın rəsmi dili <mask> -dir.	İngilis dili	Serb dili, Bask dili, Fars dili, İndoneziya dili, Bolqar dili, Gürcü dili, ispan dili, Macar dili, Ukrayna dili, İngilis dili	Baham adaları
Ontario -ın rəsmi dili <mask> -dir.	İngilis dili	Alman dili, Macar dili, Koreya dili, Çex dili, Urdu dili, Serb dili, İtalyan dili, rus dili, Polyak dili, İngilis dili	Ontario
Alberta -ın rəsmi dili <mask> -dir.	İngilis dili	Yunan dili, Çex dili, Danimarka dili, Latın dili, Ukrayna dili, Alman dili, Sloven dili, İsveç dili, Katalan dili, İngilis dili	Alberta
Monteneqro -ın rəsmi dili <mask> -dir.	Serb dili	Eston dili, Latın dili, İtalyan dili, Urdu dili, Katalan dili, Azərbaycan dili, Fransız dili, Gürcü dili, ispan dili, Serb dili	Monteneqro
Esvatini -ın rəsmi dili <mask> -dir.	İngilis dili	İvrit dili, Fars dili, Bolqar dili, Bask dili, Alban dili, İsveç dili, Fransız dili, Koreya dili, Slovak dili, İngilis dili	Esvatini
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Niderland dili	Yunan dili, Litva dili, İsland dili, Latın dili, Ukrayna dili, Polyak dili, Xorvat dili, İngilis dili, Eston dili, Niderland dili	Avropa İttifaqı
Qrenada -ın rəsmi dili <mask> -dir.	İngilis dili	Macar dili, Litva dili, Serb dili, Latın dili, Portuqal dili, İvrit dili, erməni dili, Bolqar dili, Yunan dili, İngilis dili	Qrenada
Çeçenistan -ın rəsmi dili <mask> -dir.	rus dili	Fin dili, Portuqal dili, Slovak dili, Bask dili, Macar dili, Latın dili, Azərbaycan dili, Tay dili, Rumın dili, rus dili	Çeçenistan
Ruanda -ın rəsmi dili <mask> -dir.	İngilis dili	İndoneziya dili, Polyak dili, Portuqal dili, Urdu dili, Tay dili, İvrit dili, Yunan dili, İsveç dili, Fransız dili, İngilis dili	Ruanda
Finlandiya -ın rəsmi dili <mask> -dir.	Fin dili	İsveç dili, Eston dili, Koreya dili, Yapon dili, İsland dili, Çin dili, İvrit dili, Azərbaycan dili, Danimarka dili, Fin dili	Finlandiya
Nebraska -ın rəsmi dili <mask> -dir.	İngilis dili	Çex dili, Bolqar dili, Litva dili, rus dili, Fin dili, Çin dili, Katalan dili, Koreya dili, erməni dili, İngilis dili	Nebraska
Polşa -ın rəsmi dili <mask> -dir.	Polyak dili	Sloven dili, İsveç dili, Tay dili, Xorvat dili, Çex dili, İngilis dili, Çin dili, erməni dili, İtalyan dili, Polyak dili	Polşa
Bazel -ın rəsmi dili <mask> -dir.	Alman dili	Fin dili, Rumın dili, Serb dili, Danimarka dili, Çin dili, Urdu dili, Eston dili, Fars dili, Yapon dili, Alman dili	Bazel
Arkanzas -ın rəsmi dili <mask> -dir.	İngilis dili	İtalyan dili, Bask dili, İsland dili, Çex dili, Çin dili, Macar dili, Slovak dili, Serb dili, Danimarka dili, İngilis dili	Arkanzas
Rumıniya -ın rəsmi dili <mask> -dir.	Rumın dili	rus dili, Alban dili, Niderland dili, Latın dili, Çin dili, İngilis dili, Urdu dili, Ukrayna dili, Danimarka dili, Rumın dili	Rumıniya
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Yunan dili	İsland dili, Ukrayna dili, Bask dili, Çin dili, Portuqal dili, Fin dili, Danimarka dili, Azərbaycan dili, İsveç dili, Yunan dili	Avropa İttifaqı
Keniya -ın rəsmi dili <mask> -dir.	İngilis dili	Litva dili, Alman dili, Bask dili, İndoneziya dili, İvrit dili, Xorvat dili, Ukrayna dili, ispan dili, Fin dili, İngilis dili	Keniya
Qana -ın rəsmi dili <mask> -dir.	İngilis dili	Rumın dili, Gürcü dili, İtalyan dili, Eston dili, Danimarka dili, Bolqar dili, Çex dili, İndoneziya dili, Macar dili, İngilis dili	Qana
Sloveniya -ın rəsmi dili <mask> -dir.	Sloven dili	Serb dili, erməni dili, Fars dili, İsland dili, türk dili, Polyak dili, Eston dili, Urdu dili, Ukrayna dili, Sloven dili	Sloveniya
Moldova -ın rəsmi dili <mask> -dir.	Rumın dili	Bask dili, Fransız dili, İsveç dili, Portuqal dili, Koreya dili, Alman dili, Serb dili, Yapon dili, Danimarka dili, Rumın dili	Moldova
Fransa Qvianası -ın rəsmi dili <mask> -dir.	Fransız dili	ispan dili, Gürcü dili, Serb dili, İndoneziya dili, Urdu dili, İtalyan dili, İsland dili, Bask dili, Yunan dili, Fransız dili	Fransa Qvianası
Litva -ın rəsmi dili <mask> -dir.	Litva dili	rus dili, Sloven dili, Katalan dili, Slovak dili, Rumın dili, Portuqal dili, Bask dili, Ukrayna dili, Alman dili, Litva dili	Litva
Beliz -ın rəsmi dili <mask> -dir.	İngilis dili	Niderland dili, türk dili, Rumın dili, İtalyan dili, Bask dili, Serb dili, Xorvat dili, rus dili, Bolqar dili, İngilis dili	Beliz
İspaniya -ın rəsmi dili <mask> -dir.	Katalan dili	Çex dili, Fransız dili, Niderland dili, İndoneziya dili, Bask dili, Ukrayna dili, Rumın dili, İtalyan dili, Macar dili, Katalan dili	İspaniya
Barbados -ın rəsmi dili <mask> -dir.	İngilis dili	Portuqal dili, İtalyan dili, Yapon dili, Gürcü dili, Katalan dili, Bask dili, Sloven dili, Rumın dili, türk dili, İngilis dili	Barbados
Kolumbiya -ın rəsmi dili <mask> -dir.	ispan dili	Gürcü dili, Portuqal dili, Niderland dili, Rumın dili, Latın dili, Macar dili, Fin dili, Ukrayna dili, Xorvat dili, ispan dili	Kolumbiya
Bruney -ın rəsmi dili <mask> -dir.	İngilis dili	Sloven dili, Macar dili, türk dili, Çin dili, Gürcü dili, Slovak dili, Çex dili, Eston dili, Latın dili, İngilis dili	Bruney
Pakistan -ın rəsmi dili <mask> -dir.	Urdu dili	Macar dili, Fars dili, Alman dili, Fransız dili, Portuqal dili, Xorvat dili, Sloven dili, Yapon dili, Tay dili, Urdu dili	Pakistan
Seneqal -ın rəsmi dili <mask> -dir.	Fransız dili	Rumın dili, Bolqar dili, Sloven dili, türk dili, Eston dili, Ukrayna dili, Bask dili, Portuqal dili, ispan dili, Fransız dili	Seneqal
Nunavut -ın rəsmi dili <mask> -dir.	İngilis dili	Gürcü dili, Çin dili, Serb dili, Litva dili, İtalyan dili, Xorvat dili, İndoneziya dili, Katalan dili, Koreya dili, İngilis dili	Nunavut
Cenevrə -ın rəsmi dili <mask> -dir.	Fransız dili	Koreya dili, Azərbaycan dili, türk dili, Yapon dili, Niderland dili, Ukrayna dili, Eston dili, Portuqal dili, Katalan dili, Fransız dili	Cenevrə
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Bolqar dili	Serb dili, Gürcü dili, Eston dili, Urdu dili, İndoneziya dili, İsland dili, Yapon dili, erməni dili, Fin dili, Bolqar dili	Avropa İttifaqı
Bosniya və Herseqovina -ın rəsmi dili <mask> -dir.	Serb dili	Koreya dili, ispan dili, Rumın dili, İsveç dili, Katalan dili, Bask dili, Macar dili, Yunan dili, Alban dili, Serb dili	Bosniya və Herseqovina
Finlandiya -ın rəsmi dili <mask> -dir.	İsveç dili	Fin dili, Niderland dili, rus dili, Alban dili, Alman dili, Tay dili, ispan dili, Fransız dili, Danimarka dili, İsveç dili	Finlandiya
Papua-Yeni Qvineya -ın rəsmi dili <mask> -dir.	İngilis dili	Portuqal dili, Urdu dili, Fars dili, İndoneziya dili, Çex dili, Polyak dili, Fin dili, Danimarka dili, İvrit dili, İngilis dili	Papua-Yeni Qvineya
Ruanda -ın rəsmi dili <mask> -dir.	Fransız dili	Rumın dili, Koreya dili, Azərbaycan dili, Bask dili, Latın dili, Sloven dili, Urdu dili, rus dili, Tay dili, Fransız dili	Ruanda
Çad -ın rəsmi dili <mask> -dir.	Fransız dili	Sloven dili, Fin dili, Alman dili, Bask dili, İngilis dili, Slovak dili, Eston dili, Azərbaycan dili, rus dili, Fransız dili	Çad
İrəvan -ın rəsmi dili <mask> -dir.	erməni dili	İvrit dili, İngilis dili, Danimarka dili, Niderland dili, Fin dili, Litva dili, Alban dili, Koreya dili, Serb dili, erməni dili	İrəvan
Boliviya -ın rəsmi dili <mask> -dir.	ispan dili	rus dili, Serb dili, Xorvat dili, Alman dili, Sloven dili, Bask dili, erməni dili, Fin dili, İsland dili, ispan dili	Boliviya
Malayziya -ın rəsmi dili <mask> -dir.	İngilis dili	erməni dili, Çin dili, Macar dili, Gürcü dili, Portuqal dili, Rumın dili, Ukrayna dili, Urdu dili, İsveç dili, İngilis dili	Malayziya
Cənubi Sudan -ın rəsmi dili <mask> -dir.	İngilis dili	Macar dili, Gürcü dili, Niderland dili, rus dili, Yunan dili, Alman dili, türk dili, İndoneziya dili, Katalan dili, İngilis dili	Cənubi Sudan
Ekvatorial Qvineya -ın rəsmi dili <mask> -dir.	Fransız dili	Eston dili, Fin dili, Litva dili, Urdu dili, İndoneziya dili, Fars dili, Azərbaycan dili, Koreya dili, Slovak dili, Fransız dili	Ekvatorial Qvineya
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Macar dili	Eston dili, erməni dili, ispan dili, Sloven dili, Yunan dili, İngilis dili, Bask dili, Katalan dili, Xorvat dili, Macar dili	Avropa İttifaqı
Qırğızıstan -ın rəsmi dili <mask> -dir.	rus dili	Eston dili, Bolqar dili, Çex dili, Niderland dili, Serb dili, Koreya dili, Litva dili, erməni dili, Ukrayna dili, rus dili	Qırğızıstan
Yaponiya -ın rəsmi dili <mask> -dir.	Yapon dili	Rumın dili, Litva dili, İsveç dili, Fin dili, Sloven dili, Latın dili, Fransız dili, İndoneziya dili, Gürcü dili, Yapon dili	Yaponiya
İran -ın rəsmi dili <mask> -dir.	Fars dili	türk dili, Danimarka dili, Katalan dili, Niderland dili, Alban dili, Yapon dili, Çin dili, İndoneziya dili, İvrit dili, Fars dili	İran
Tampere -ın rəsmi dili <mask> -dir.	Fin dili	Slovak dili, Bolqar dili, Alman dili, İsveç dili, erməni dili, Sloven dili, Tay dili, İndoneziya dili, Xorvat dili, Fin dili	Tampere
Panama -ın rəsmi dili <mask> -dir.	ispan dili	İsveç dili, Bask dili, Fin dili, Tay dili, Macar dili, Sloven dili, Ukrayna dili, rus dili, Gürcü dili, ispan dili	Panama
Kvebek -ın rəsmi dili <mask> -dir.	Fransız dili	Xorvat dili, Macar dili, ispan dili, rus dili, Polyak dili, Ukrayna dili, Sloven dili, Çex dili, Litva dili, Fransız dili	Kvebek
Roma İmperiyası -ın rəsmi dili <mask> -dir.	Latın dili	Litva dili, Bolqar dili, Koreya dili, İsveç dili, Azərbaycan dili, Ukrayna dili, Çex dili, Urdu dili, İsland dili, Latın dili	Roma İmperiyası
Ekvatorial Qvineya -ın rəsmi dili <mask> -dir.	ispan dili	Bask dili, Ukrayna dili, Urdu dili, İvrit dili, Fars dili, Bolqar dili, Sloven dili, Portuqal dili, Litva dili, ispan dili	Ekvatorial Qvineya
Nyufaundlend və Labrador -ın rəsmi dili <mask> -dir.	İngilis dili	Litva dili, Bolqar dili, İsland dili, Katalan dili, erməni dili, ispan dili, Çin dili, Niderland dili, İsveç dili, İngilis dili	Nyufaundlend və Labrador
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Eston dili	Litva dili, Rumın dili, Fars dili, Yunan dili, İndoneziya dili, Tay dili, Bolqar dili, Alman dili, Çex dili, Eston dili	Avropa İttifaqı
Birləşmiş Millətlər Təşkilatı -ın rəsmi dili <mask> -dir.	ispan dili	Polyak dili, Yapon dili, Eston dili, Alman dili, Serb dili, Macar dili, Xorvat dili, Urdu dili, İsland dili, ispan dili	Birləşmiş Millətlər Təşkilatı
Saxa Respublikası -ın rəsmi dili <mask> -dir.	rus dili	Tay dili, Çex dili, İngilis dili, Fransız dili, Yunan dili, Portuqal dili, erməni dili, Fin dili, Katalan dili, rus dili	Saxa Respublikası
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	Polyak dili	Çin dili, Litva dili, Slovak dili, Fars dili, rus dili, Çex dili, Eston dili, Azərbaycan dili, Yapon dili, Polyak dili	Avropa İttifaqı
Dominikan Respublikası -ın rəsmi dili <mask> -dir.	ispan dili	Xorvat dili, Çin dili, Niderland dili, Yunan dili, İtalyan dili, Gürcü dili, Sloven dili, Alman dili, Alban dili, ispan dili	Dominikan Respublikası
Britaniya Kolumbiyası -ın rəsmi dili <mask> -dir.	İngilis dili	Fransız dili, Niderland dili, Koreya dili, Bolqar dili, Katalan dili, Xorvat dili, İtalyan dili, Yunan dili, rus dili, İngilis dili	Britaniya Kolumbiyası
Belçika -ın rəsmi dili <mask> -dir.	Niderland dili	Bask dili, Rumın dili, Yunan dili, Fransız dili, Litva dili, Polyak dili, İsveç dili, Alban dili, Portuqal dili, Niderland dili	Belçika
Bizans İmperiyası -ın rəsmi dili <mask> -dir.	Latın dili	ispan dili, İvrit dili, Rumın dili, Yapon dili, Eston dili, Tay dili, Danimarka dili, türk dili, İndoneziya dili, Latın dili	Bizans İmperiyası
İrlandiya -ın rəsmi dili <mask> -dir.	İngilis dili	Serb dili, Alman dili, İtalyan dili, Macar dili, rus dili, Azərbaycan dili, Gürcü dili, İsland dili, ispan dili, İngilis dili	İrlandiya
Niderland -ın rəsmi dili <mask> -dir.	Niderland dili	Gürcü dili, Çex dili, türk dili, Eston dili, Ukrayna dili, Macar dili, Bask dili, İndoneziya dili, Portuqal dili, Niderland dili	Niderland
Kanzas -ın rəsmi dili <mask> -dir.	İngilis dili	Polyak dili, Slovak dili, türk dili, Serb dili, Katalan dili, erməni dili, Eston dili, Ukrayna dili, Tay dili, İngilis dili	Kanzas
Cənubi Afrika Respublikası -ın rəsmi dili <mask> -dir.	İngilis dili	Ukrayna dili, Latın dili, Gürcü dili, Tay dili, Çin dili, Alman dili, rus dili, İtalyan dili, Eston dili, İngilis dili	Cənubi Afrika Respublikası
Vanuatu -ın rəsmi dili <mask> -dir.	İngilis dili	Latın dili, Niderland dili, İndoneziya dili, Koreya dili, Bolqar dili, Gürcü dili, Alman dili, Katalan dili, Serb dili, İngilis dili	Vanuatu
Monteneqro -ın rəsmi dili <mask> -dir.	Xorvat dili	Katalan dili, Gürcü dili, Ukrayna dili, Çex dili, Macar dili, Danimarka dili, Alman dili, ispan dili, Yunan dili, Xorvat dili	Monteneqro
Surinam -ın rəsmi dili <mask> -dir.	Niderland dili	Macar dili, Portuqal dili, İndoneziya dili, Serb dili, Xorvat dili, erməni dili, Sloven dili, Çin dili, Çex dili, Niderland dili	Surinam
Kolorado -ın rəsmi dili <mask> -dir.	İngilis dili	Katalan dili, Ukrayna dili, İsland dili, Azərbaycan dili, Portuqal dili, Macar dili, Xorvat dili, Fransız dili, Çex dili, İngilis dili	Kolorado
Tonqa -ın rəsmi dili <mask> -dir.	İngilis dili	Slovak dili, Macar dili, Katalan dili, Gürcü dili, Fransız dili, Yunan dili, erməni dili, İsveç dili, Portuqal dili, İngilis dili	Tonqa
İngiltərə -ın rəsmi dili <mask> -dir.	İngilis dili	Sloven dili, Danimarka dili, Eston dili, Çin dili, Alban dili, İsveç dili, Fin dili, Çex dili, Bolqar dili, İngilis dili	İngiltərə
Ekvatorial Qvineya -ın rəsmi dili <mask> -dir.	Portuqal dili	Eston dili, Alban dili, Gürcü dili, Sloven dili, Macar dili, Bolqar dili, Slovak dili, Alman dili, Yapon dili, Portuqal dili	Ekvatorial Qvineya
Qvineya-Bisau -ın rəsmi dili <mask> -dir.	Portuqal dili	Slovak dili, İtalyan dili, Latın dili, Niderland dili, Polyak dili, Xorvat dili, İsveç dili, İndoneziya dili, Eston dili, Portuqal dili	Qvineya-Bisau
Bosniya və Herseqovina -ın rəsmi dili <mask> -dir.	Xorvat dili	rus dili, Eston dili, Yapon dili, Fransız dili, Urdu dili, Portuqal dili, Fars dili, Rumın dili, Katalan dili, Xorvat dili	Bosniya və Herseqovina
İndiana -ın rəsmi dili <mask> -dir.	İngilis dili	Xorvat dili, Macar dili, Polyak dili, ispan dili, Alban dili, Çin dili, Urdu dili, İsland dili, Tay dili, İngilis dili	İndiana
Şimali Koreya -ın rəsmi dili <mask> -dir.	Koreya dili	Fars dili, Fin dili, Azərbaycan dili, Slovak dili, türk dili, İndoneziya dili, Bask dili, ispan dili, Tay dili, Koreya dili	Şimali Koreya
Rusiya -ın rəsmi dili <mask> -dir.	Ukrayna dili	Macar dili, erməni dili, İndoneziya dili, Bolqar dili, Gürcü dili, Niderland dili, Yunan dili, Rumın dili, Latın dili, Ukrayna dili	Rusiya
Argentina -ın rəsmi dili <mask> -dir.	ispan dili	Slovak dili, İndoneziya dili, Çin dili, Fars dili, Alban dili, İsveç dili, İsland dili, Macar dili, Ukrayna dili, ispan dili	Argentina
Yeni Şotlandiya -ın rəsmi dili <mask> -dir.	İngilis dili	Tay dili, Xorvat dili, İtalyan dili, Azərbaycan dili, İvrit dili, Slovak dili, Çex dili, rus dili, Alman dili, İngilis dili	Yeni Şotlandiya
Havay -ın rəsmi dili <mask> -dir.	İngilis dili	Ukrayna dili, türk dili, Bolqar dili, İsland dili, İndoneziya dili, Slovak dili, ispan dili, Danimarka dili, Sloven dili, İngilis dili	Havay
Palau -ın rəsmi dili <mask> -dir.	İngilis dili	Danimarka dili, Polyak dili, İsveç dili, Slovak dili, Azərbaycan dili, erməni dili, türk dili, İtalyan dili, Tay dili, İngilis dili	Palau
Niue -ın rəsmi dili <mask> -dir.	İngilis dili	Xorvat dili, Eston dili, Danimarka dili, Katalan dili, Azərbaycan dili, Fransız dili, Alman dili, Çin dili, Portuqal dili, İngilis dili	Niue
Kot-d'İvuar -ın rəsmi dili <mask> -dir.	Fransız dili	Koreya dili, İtalyan dili, İsland dili, Danimarka dili, Yapon dili, İsveç dili, Gürcü dili, Polyak dili, Bolqar dili, Fransız dili	Kot-d'İvuar
Honduras -ın rəsmi dili <mask> -dir.	ispan dili	Çin dili, türk dili, İvrit dili, Azərbaycan dili, Urdu dili, Gürcü dili, Sloven dili, Eston dili, Fransız dili, ispan dili	Honduras
Nyu-Hempşir -ın rəsmi dili <mask> -dir.	İngilis dili	Alman dili, Gürcü dili, Portuqal dili, Fars dili, Çin dili, Macar dili, Xorvat dili, Koreya dili, İndoneziya dili, İngilis dili	Nyu-Hempşir
Burundi -ın rəsmi dili <mask> -dir.	İngilis dili	rus dili, türk dili, Niderland dili, Çin dili, Azərbaycan dili, Bask dili, Koreya dili, Alman dili, Sloven dili, İngilis dili	Burundi
Kamerun -ın rəsmi dili <mask> -dir.	İngilis dili	Bask dili, İtalyan dili, Yunan dili, Sloven dili, Polyak dili, Urdu dili, Macar dili, Fransız dili, Fin dili, İngilis dili	Kamerun
Alyaska -ın rəsmi dili <mask> -dir.	İngilis dili	Danimarka dili, Fin dili, Sloven dili, Xorvat dili, Latın dili, Rumın dili, rus dili, Katalan dili, Fransız dili, İngilis dili	Alyaska
Vatikan -ın rəsmi dili <mask> -dir.	İtalyan dili	İsland dili, Slovak dili, Alban dili, Fin dili, Çex dili, Portuqal dili, Polyak dili, Bask dili, Macar dili, İtalyan dili	Vatikan
Mozambik -ın rəsmi dili <mask> -dir.	Portuqal dili	İvrit dili, Koreya dili, İndoneziya dili, Urdu dili, Katalan dili, Gürcü dili, Sloven dili, Xorvat dili, Çex dili, Portuqal dili	Mozambik
Şərqi Timor -ın rəsmi dili <mask> -dir.	Portuqal dili	Latın dili, Niderland dili, Bask dili, erməni dili, İtalyan dili, İsveç dili, Alban dili, Gürcü dili, Koreya dili, Portuqal dili	Şərqi Timor
Nigeriya -ın rəsmi dili <mask> -dir.	İngilis dili	Alban dili, Litva dili, Bask dili, Eston dili, Slovak dili, Danimarka dili, ispan dili, Tay dili, Polyak dili, İngilis dili	Nigeriya
Abxaziya -ın rəsmi dili <mask> -dir.	rus dili	Portuqal dili, Çin dili, Danimarka dili, Koreya dili, Fransız dili, İndoneziya dili, İtalyan dili, Xorvat dili, Latın dili, rus dili	Abxaziya
Portuqaliya -ın rəsmi dili <mask> -dir.	Portuqal dili	Slovak dili, erməni dili, türk dili, rus dili, İngilis dili, Polyak dili, Xorvat dili, İndoneziya dili, Gürcü dili, Portuqal dili	Portuqaliya
Manitoba -ın rəsmi dili <mask> -dir.	İngilis dili	Portuqal dili, Rumın dili, Sloven dili, Polyak dili, Bolqar dili, İndoneziya dili, Latın dili, ispan dili, Fin dili, İngilis dili	Manitoba
Malabo -ın rəsmi dili <mask> -dir.	ispan dili	Latın dili, Fransız dili, Alban dili, Macar dili, türk dili, Gürcü dili, İsveç dili, Rumın dili, Koreya dili, ispan dili	Malabo
Avropa İttifaqı -ın rəsmi dili <mask> -dir.	ispan dili	Latın dili, türk dili, Koreya dili, Fransız dili, İngilis dili, rus dili, İsveç dili, Bask dili, Portuqal dili, ispan dili	Avropa İttifaqı
