Prompt	Ans	Candidate Ans	Subject
Oficjalnym językiem Zimbabwe jest <mask>.	język angielski	język hebrajski, język litewski, język albański, język bułgarski, język polski, język gruziński, język turecki, język duński, język francuski, język angielski	Zimbabwe
Oficjalnym językiem Dżibuti jest <mask>.	język francuski	język słoweński, język niderlandzki, język angielski, język islandzki, język hebrajski, język włoski, język ukraiński, język słowacki, język fiński, język francuski	Dżibuti
Oficjalnym językiem Montana jest <mask>.	język angielski	język słowacki, język azerski, język czeski, język albański, język bułgarski, język rosyjski, język japoński, język niderlandzki, język słoweński, język angielski	Montana
Oficjalnym językiem Bahamy jest <mask>.	język angielski	język serbski, język baskijski, język perski, język indonezyjski, język bułgarski, język gruziński, język hiszpański, język węgierski, język ukraiński, język angielski	Bahamy
Oficjalnym językiem Ontario jest <mask>.	język angielski	język niemiecki, język węgierski, język koreański, język czeski, język urdu, język serbski, język włoski, język rosyjski, język polski, język angielski	Ontario
Oficjalnym językiem Alberta jest <mask>.	język angielski	język grecki, język czeski, język duński, język łaciński, język ukraiński, język niemiecki, język słoweński, język szwedzki, język kataloński, język angielski	Alberta
Oficjalnym językiem Czarnogóra jest <mask>.	język serbski	język estoński, język łaciński, język włoski, język urdu, język kataloński, język azerski, język francuski, język gruziński, język hiszpański, język serbski	Czarnogóra
Oficjalnym językiem Eswatini jest <mask>.	język angielski	język hebrajski, język perski, język bułgarski, język baskijski, język albański, język szwedzki, język francuski, język koreański, język słowacki, język angielski	Eswatini
Oficjalnym językiem Unia Europejska jest <mask>.	język niderlandzki	język grecki, język litewski, język islandzki, język łaciński, język ukraiński, język polski, język chorwacki, język angielski, język estoński, język niderlandzki	Unia Europejska
Oficjalnym językiem Grenada jest <mask>.	język angielski	język węgierski, język litewski, język serbski, język łaciński, język portugalski, język hebrajski, język ormiański, język bułgarski, język grecki, język angielski	Grenada
Oficjalnym językiem Czeczenia jest <mask>.	język rosyjski	język fiński, język portugalski, język słowacki, język baskijski, język węgierski, język łaciński, język azerski, język tajski, język rumuński, język rosyjski	Czeczenia
Oficjalnym językiem Rwanda jest <mask>.	język angielski	język indonezyjski, język polski, język portugalski, język urdu, język tajski, język hebrajski, język grecki, język szwedzki, język francuski, język angielski	Rwanda
Oficjalnym językiem Finlandia jest <mask>.	język fiński	język szwedzki, język estoński, język koreański, język japoński, język islandzki, język chiński, język hebrajski, język azerski, język duński, język fiński	Finlandia
Oficjalnym językiem Nebraska jest <mask>.	język angielski	język czeski, język bułgarski, język litewski, język rosyjski, język fiński, język chiński, język kataloński, język koreański, język ormiański, język angielski	Nebraska
Oficjalnym językiem Polska jest <mask>.	język polski	język słoweński, język szwedzki, język tajski, język chorwacki, język czeski, język angielski, język chiński, język ormiański, język włoski, język polski	Polska
Oficjalnym językiem Bazylea jest <mask>.	język niemiecki	język fiński, język rumuński, język serbski, język duński, język chiński, język urdu, język estoński, język perski, język japoński, język niemiecki	Bazylea
Oficjalnym językiem Arkansas jest <mask>.	język angielski	język włoski, język baskijski, język islandzki, język czeski, język chiński, język węgierski, język słowacki, język serbski, język duński, język angielski	Arkansas
Oficjalnym językiem Rumunia jest <mask>.	język rumuński	język rosyjski, język albański, język niderlandzki, język łaciński, język chiński, język angielski, język urdu, język ukraiński, język duński, język rumuński	Rumunia
Oficjalnym językiem Unia Europejska jest <mask>.	język grecki	język islandzki, język ukraiński, język baskijski, język chiński, język portugalski, język fiński, język duński, język azerski, język szwedzki, język grecki	Unia Europejska
Oficjalnym językiem Kenia jest <mask>.	język angielski	język litewski, język niemiecki, język baskijski, język indonezyjski, język hebrajski, język chorwacki, język ukraiński, język hiszpański, język fiński, język angielski	Kenia
Oficjalnym językiem Ghana jest <mask>.	język angielski	język rumuński, język gruziński, język włoski, język estoński, język duński, język bułgarski, język czeski, język indonezyjski, język węgierski, język angielski	Ghana
Oficjalnym językiem Słowenia jest <mask>.	język słoweński	język serbski, język ormiański, język perski, język islandzki, język turecki, język polski, język estoński, język urdu, język ukraiński, język słoweński	Słowenia
Oficjalnym językiem Mołdawia jest <mask>.	język rumuński	język baskijski, język francuski, język szwedzki, język portugalski, język koreański, język niemiecki, język serbski, język japoński, język duński, język rumuński	Mołdawia
Oficjalnym językiem Gujana Francuska jest <mask>.	język francuski	język hiszpański, język gruziński, język serbski, język indonezyjski, język urdu, język włoski, język islandzki, język baskijski, język grecki, język francuski	Gujana Francuska
Oficjalnym językiem Litwa jest <mask>.	język litewski	język rosyjski, język słoweński, język kataloński, język słowacki, język rumuński, język portugalski, język baskijski, język ukraiński, język niemiecki, język litewski	Litwa
Oficjalnym językiem Belize jest <mask>.	język angielski	język niderlandzki, język turecki, język rumuński, język włoski, język baskijski, język serbski, język chorwacki, język rosyjski, język bułgarski, język angielski	Belize
Oficjalnym językiem Hiszpania jest <mask>.	język kataloński	język czeski, język francuski, język niderlandzki, język indonezyjski, język baskijski, język ukraiński, język rumuński, język włoski, język węgierski, język kataloński	Hiszpania
Oficjalnym językiem Barbados jest <mask>.	język angielski	język portugalski, język włoski, język japoński, język gruziński, język kataloński, język baskijski, język słoweński, język rumuński, język turecki, język angielski	Barbados
Oficjalnym językiem Kolumbia jest <mask>.	język hiszpański	język gruziński, język portugalski, język niderlandzki, język rumuński, język łaciński, język węgierski, język fiński, język ukraiński, język chorwacki, język hiszpański	Kolumbia
Oficjalnym językiem Brunei jest <mask>.	język angielski	język słoweński, język węgierski, język turecki, język chiński, język gruziński, język słowacki, język czeski, język estoński, język łaciński, język angielski	Brunei
Oficjalnym językiem Pakistan jest <mask>.	język urdu	język węgierski, język perski, język niemiecki, język francuski, język portugalski, język chorwacki, język słoweński, język japoński, język tajski, język urdu	Pakistan
Oficjalnym językiem Senegal jest <mask>.	język francuski	język rumuński, język bułgarski, język słoweński, język turecki, język estoński, język ukraiński, język baskijski, język portugalski, język hiszpański, język francuski	Senegal
Oficjalnym językiem Nunavut jest <mask>.	język angielski	język gruziński, język chiński, język serbski, język litewski, język włoski, język chorwacki, język indonezyjski, język kataloński, język koreański, język angielski	Nunavut
Oficjalnym językiem Genewa jest <mask>.	język francuski	język koreański, język azerski, język turecki, język japoński, język niderlandzki, język ukraiński, język estoński, język portugalski, język kataloński, język francuski	Genewa
Oficjalnym językiem Unia Europejska jest <mask>.	język bułgarski	język serbski, język gruziński, język estoński, język urdu, język indonezyjski, język islandzki, język japoński, język ormiański, język fiński, język bułgarski	Unia Europejska
Oficjalnym językiem Bośnia i Hercegowina jest <mask>.	język serbski	język koreański, język hiszpański, język rumuński, język szwedzki, język kataloński, język baskijski, język węgierski, język grecki, język albański, język serbski	Bośnia i Hercegowina
Oficjalnym językiem Finlandia jest <mask>.	język szwedzki	język fiński, język niderlandzki, język rosyjski, język albański, język niemiecki, język tajski, język hiszpański, język francuski, język duński, język szwedzki	Finlandia
Oficjalnym językiem Papua-Nowa Gwinea jest <mask>.	język angielski	język portugalski, język urdu, język perski, język indonezyjski, język czeski, język polski, język fiński, język duński, język hebrajski, język angielski	Papua-Nowa Gwinea
Oficjalnym językiem Rwanda jest <mask>.	język francuski	język rumuński, język koreański, język azerski, język baskijski, język łaciński, język słoweński, język urdu, język rosyjski, język tajski, język francuski	Rwanda
Oficjalnym językiem Czad jest <mask>.	język francuski	język słoweński, język fiński, język niemiecki, język baskijski, język angielski, język słowacki, język estoński, język azerski, język rosyjski, język francuski	Czad
Oficjalnym językiem Erywań jest <mask>.	język ormiański	język hebrajski, język angielski, język duński, język niderlandzki, język fiński, język litewski, język albański, język koreański, język serbski, język ormiański	Erywań
Oficjalnym językiem Boliwia jest <mask>.	język hiszpański	język rosyjski, język serbski, język chorwacki, język niemiecki, język słoweński, język baskijski, język ormiański, język fiński, język islandzki, język hiszpański	Boliwia
Oficjalnym językiem Malezja jest <mask>.	język angielski	język ormiański, język chiński, język węgierski, język gruziński, język portugalski, język rumuński, język ukraiński, język urdu, język szwedzki, język angielski	Malezja
Oficjalnym językiem Sudan Południowy jest <mask>.	język angielski	język węgierski, język gruziński, język niderlandzki, język rosyjski, język grecki, język niemiecki, język turecki, język indonezyjski, język kataloński, język angielski	Sudan Południowy
Oficjalnym językiem Gwinea Równikowa jest <mask>.	język francuski	język estoński, język fiński, język litewski, język urdu, język indonezyjski, język perski, język azerski, język koreański, język słowacki, język francuski	Gwinea Równikowa
Oficjalnym językiem Unia Europejska jest <mask>.	język węgierski	język estoński, język ormiański, język hiszpański, język słoweński, język grecki, język angielski, język baskijski, język kataloński, język chorwacki, język węgierski	Unia Europejska
Oficjalnym językiem Kirgistan jest <mask>.	język rosyjski	język estoński, język bułgarski, język czeski, język niderlandzki, język serbski, język koreański, język litewski, język ormiański, język ukraiński, język rosyjski	Kirgistan
Oficjalnym językiem Japonia jest <mask>.	język japoński	język rumuński, język litewski, język szwedzki, język fiński, język słoweński, język łaciński, język francuski, język indonezyjski, język gruziński, język japoński	Japonia
Oficjalnym językiem Iran jest <mask>.	język perski	język turecki, język duński, język kataloński, język niderlandzki, język albański, język japoński, język chiński, język indonezyjski, język hebrajski, język perski	Iran
Oficjalnym językiem Tampere jest <mask>.	język fiński	język słowacki, język bułgarski, język niemiecki, język szwedzki, język ormiański, język słoweński, język tajski, język indonezyjski, język chorwacki, język fiński	Tampere
Oficjalnym językiem Panama jest <mask>.	język hiszpański	język szwedzki, język baskijski, język fiński, język tajski, język węgierski, język słoweński, język ukraiński, język rosyjski, język gruziński, język hiszpański	Panama
Oficjalnym językiem Quebec jest <mask>.	język francuski	język chorwacki, język węgierski, język hiszpański, język rosyjski, język polski, język ukraiński, język słoweński, język czeski, język litewski, język francuski	Quebec
Oficjalnym językiem Cesarstwo rzymskie jest <mask>.	język łaciński	język litewski, język bułgarski, język koreański, język szwedzki, język azerski, język ukraiński, język czeski, język urdu, język islandzki, język łaciński	Cesarstwo rzymskie
Oficjalnym językiem Gwinea Równikowa jest <mask>.	język hiszpański	język baskijski, język ukraiński, język urdu, język hebrajski, język perski, język bułgarski, język słoweński, język portugalski, język litewski, język hiszpański	Gwinea Równikowa
Oficjalnym językiem Nowa Fundlandia i Labrador jest <mask>.	język angielski	język litewski, język bułgarski, język islandzki, język kataloński, język ormiański, język hiszpański, język chiński, język niderlandzki, język szwedzki, język angielski	Nowa Fundlandia i Labrador
Oficjalnym językiem Unia Europejska jest <mask>.	język estoński	język litewski, język rumuński, język perski, język grecki, język indonezyjski, język tajski, język bułgarski, język niemiecki, język czeski, język estoński	Unia Europejska
Oficjalnym językiem Organizacja Narodów Zjednoczonych jest <mask>.	język hiszpański	język polski, język japoński, język estoński, język niemiecki, język serbski, język węgierski, język chorwacki, język urdu, język islandzki, język hiszpański	Organizacja Narodów Zjednoczonych
Oficjalnym językiem Jakucja jest <mask>.	język rosyjski	język tajski, język czeski, język angielski, język francuski, język grecki, język portugalski, język ormiański, język fiński, język kataloński, język rosyjski	Jakucja
Oficjalnym językiem Unia Europejska jest <mask>.	język polski	język chiński, język litewski, język słowacki, język perski, język rosyjski, język czeski, język estoński, język azerski, język japoński, język polski	Unia Europejska
Oficjalnym językiem Dominikana jest <mask>.	język hiszpański	język chorwacki, język chiński, język niderlandzki, język grecki, język włoski, język gruziński, język słoweński, język niemiecki, język albański, język hiszpański	Dominikana
Oficjalnym językiem Kolumbia Brytyjska jest <mask>.	język angielski	język francuski, język niderlandzki, język koreański, język bułgarski, język kataloński, język chorwacki, język włoski, język grecki, język rosyjski, język angielski	Kolumbia Brytyjska
Oficjalnym językiem Belgia jest <mask>.	język niderlandzki	język baskijski, język rumuński, język grecki, język francuski, język litewski, język polski, język szwedzki, język albański, język portugalski, język niderlandzki	Belgia
Oficjalnym językiem Cesarstwo Bizantyńskie jest <mask>.	język łaciński	język hiszpański, język hebrajski, język rumuński, język japoński, język estoński, język tajski, język duński, język turecki, język indonezyjski, język łaciński	Cesarstwo Bizantyńskie
Oficjalnym językiem Irlandia jest <mask>.	język angielski	język serbski, język niemiecki, język włoski, język węgierski, język rosyjski, język azerski, język gruziński, język islandzki, język hiszpański, język angielski	Irlandia
Oficjalnym językiem Holandia jest <mask>.	język niderlandzki	język gruziński, język czeski, język turecki, język estoński, język ukraiński, język węgierski, język baskijski, język indonezyjski, język portugalski, język niderlandzki	Holandia
Oficjalnym językiem Kansas jest <mask>.	język angielski	język polski, język słowacki, język turecki, język serbski, język kataloński, język ormiański, język estoński, język ukraiński, język tajski, język angielski	Kansas
Oficjalnym językiem Południowa Afryka jest <mask>.	język angielski	język ukraiński, język łaciński, język gruziński, język tajski, język chiński, język niemiecki, język rosyjski, język włoski, język estoński, język angielski	Południowa Afryka
Oficjalnym językiem Vanuatu jest <mask>.	język angielski	język łaciński, język niderlandzki, język indonezyjski, język koreański, język bułgarski, język gruziński, język niemiecki, język kataloński, język serbski, język angielski	Vanuatu
Oficjalnym językiem Czarnogóra jest <mask>.	język chorwacki	język kataloński, język gruziński, język ukraiński, język czeski, język węgierski, język duński, język niemiecki, język hiszpański, język grecki, język chorwacki	Czarnogóra
Oficjalnym językiem Surinam jest <mask>.	język niderlandzki	język węgierski, język portugalski, język indonezyjski, język serbski, język chorwacki, język ormiański, język słoweński, język chiński, język czeski, język niderlandzki	Surinam
Oficjalnym językiem Kolorado jest <mask>.	język angielski	język kataloński, język ukraiński, język islandzki, język azerski, język portugalski, język węgierski, język chorwacki, język francuski, język czeski, język angielski	Kolorado
Oficjalnym językiem Tonga jest <mask>.	język angielski	język słowacki, język węgierski, język kataloński, język gruziński, język francuski, język grecki, język ormiański, język szwedzki, język portugalski, język angielski	Tonga
Oficjalnym językiem Anglia jest <mask>.	język angielski	język słoweński, język duński, język estoński, język chiński, język albański, język szwedzki, język fiński, język czeski, język bułgarski, język angielski	Anglia
Oficjalnym językiem Gwinea Równikowa jest <mask>.	język portugalski	język estoński, język albański, język gruziński, język słoweński, język węgierski, język bułgarski, język słowacki, język niemiecki, język japoński, język portugalski	Gwinea Równikowa
Oficjalnym językiem Gwinea Bissau jest <mask>.	język portugalski	język słowacki, język włoski, język łaciński, język niderlandzki, język polski, język chorwacki, język szwedzki, język indonezyjski, język estoński, język portugalski	Gwinea Bissau
Oficjalnym językiem Bośnia i Hercegowina jest <mask>.	język chorwacki	język rosyjski, język estoński, język japoński, język francuski, język urdu, język portugalski, język perski, język rumuński, język kataloński, język chorwacki	Bośnia i Hercegowina
Oficjalnym językiem Indiana jest <mask>.	język angielski	język chorwacki, język węgierski, język polski, język hiszpański, język albański, język chiński, język urdu, język islandzki, język tajski, język angielski	Indiana
Oficjalnym językiem Korea Północna jest <mask>.	język koreański	język perski, język fiński, język azerski, język słowacki, język turecki, język indonezyjski, język baskijski, język hiszpański, język tajski, język koreański	Korea Północna
Oficjalnym językiem Rosja jest <mask>.	język ukraiński	język węgierski, język ormiański, język indonezyjski, język bułgarski, język gruziński, język niderlandzki, język grecki, język rumuński, język łaciński, język ukraiński	Rosja
Oficjalnym językiem Argentyna jest <mask>.	język hiszpański	język słowacki, język indonezyjski, język chiński, język perski, język albański, język szwedzki, język islandzki, język węgierski, język ukraiński, język hiszpański	Argentyna
Oficjalnym językiem Nowa Szkocja jest <mask>.	język angielski	język tajski, język chorwacki, język włoski, język azerski, język hebrajski, język słowacki, język czeski, język rosyjski, język niemiecki, język angielski	Nowa Szkocja
Oficjalnym językiem Hawaje jest <mask>.	język angielski	język ukraiński, język turecki, język bułgarski, język islandzki, język indonezyjski, język słowacki, język hiszpański, język duński, język słoweński, język angielski	Hawaje
Oficjalnym językiem Palau jest <mask>.	język angielski	język duński, język polski, język szwedzki, język słowacki, język azerski, język ormiański, język turecki, język włoski, język tajski, język angielski	Palau
Oficjalnym językiem Niue jest <mask>.	język angielski	język chorwacki, język estoński, język duński, język kataloński, język azerski, język francuski, język niemiecki, język chiński, język portugalski, język angielski	Niue
Oficjalnym językiem Wybrzeże Kości Słoniowej jest <mask>.	język francuski	język koreański, język włoski, język islandzki, język duński, język japoński, język szwedzki, język gruziński, język polski, język bułgarski, język francuski	Wybrzeże Kości Słoniowej
Oficjalnym językiem Honduras jest <mask>.	język hiszpański	język chiński, język turecki, język hebrajski, język azerski, język urdu, język gruziński, język słoweński, język estoński, język francuski, język hiszpański	Honduras
Oficjalnym językiem New Hampshire jest <mask>.	język angielski	język niemiecki, język gruziński, język portugalski, język perski, język chiński, język węgierski, język chorwacki, język koreański, język indonezyjski, język angielski	New Hampshire
Oficjalnym językiem Burundi jest <mask>.	język angielski	język rosyjski, język turecki, język niderlandzki, język chiński, język azerski, język baskijski, język koreański, język niemiecki, język słoweński, język angielski	Burundi
Oficjalnym językiem Kamerun jest <mask>.	język angielski	język baskijski, język włoski, język grecki, język słoweński, język polski, język urdu, język węgierski, język francuski, język fiński, język angielski	Kamerun
Oficjalnym językiem Alaska jest <mask>.	język angielski	język duński, język fiński, język słoweński, język chorwacki, język łaciński, język rumuński, język rosyjski, język kataloński, język francuski, język angielski	Alaska
Oficjalnym językiem Watykan jest <mask>.	język włoski	język islandzki, język słowacki, język albański, język fiński, język czeski, język portugalski, język polski, język baskijski, język węgierski, język włoski	Watykan
Oficjalnym językiem Mozambik jest <mask>.	język portugalski	język hebrajski, język koreański, język indonezyjski, język urdu, język kataloński, język gruziński, język słoweński, język chorwacki, język czeski, język portugalski	Mozambik
Oficjalnym językiem Timor Wschodni jest <mask>.	język portugalski	język łaciński, język niderlandzki, język baskijski, język ormiański, język włoski, język szwedzki, język albański, język gruziński, język koreański, język portugalski	Timor Wschodni
Oficjalnym językiem Nigeria jest <mask>.	język angielski	język albański, język litewski, język baskijski, język estoński, język słowacki, język duński, język hiszpański, język tajski, język polski, język angielski	Nigeria
Oficjalnym językiem Abchazja jest <mask>.	język rosyjski	język portugalski, język chiński, język duński, język koreański, język francuski, język indonezyjski, język włoski, język chorwacki, język łaciński, język rosyjski	Abchazja
Oficjalnym językiem Portugalia jest <mask>.	język portugalski	język słowacki, język ormiański, język turecki, język rosyjski, język angielski, język polski, język chorwacki, język indonezyjski, język gruziński, język portugalski	Portugalia
Oficjalnym językiem Manitoba jest <mask>.	język angielski	język portugalski, język rumuński, język słoweński, język polski, język bułgarski, język indonezyjski, język łaciński, język hiszpański, język fiński, język angielski	Manitoba
Oficjalnym językiem Malabo jest <mask>.	język hiszpański	język łaciński, język francuski, język albański, język węgierski, język turecki, język gruziński, język szwedzki, język rumuński, język koreański, język hiszpański	Malabo
Oficjalnym językiem Unia Europejska jest <mask>.	język hiszpański	język łaciński, język turecki, język koreański, język francuski, język angielski, język rosyjski, język szwedzki, język baskijski, język portugalski, język hiszpański	Unia Europejska
Oficjalnym językiem Helsinki jest <mask>.	język fiński	język polski, język serbski, język ormiański, język koreański, język francuski, język włoski, język ukraiński, język grecki, język szwedzki, język fiński	Helsinki
Oficjalnym językiem Katalonia jest <mask>.	język hiszpański	język polski, język angielski, język chorwacki, język litewski, język francuski, język rosyjski, język rumuński, język ormiański, język włoski, język hiszpański	Katalonia
Oficjalnym językiem Seszele jest <mask>.	język angielski	język kataloński, język włoski, język hiszpański, język gruziński, język fiński, język chorwacki, język słowacki, język łaciński, język japoński, język angielski	Seszele
Oficjalnym językiem Saskatchewan jest <mask>.	język angielski	język perski, język litewski, język łaciński, język portugalski, język serbski, język hiszpański, język szwedzki, język słowacki, język koreański, język angielski	Saskatchewan
Oficjalnym językiem Kosowo jest <mask>.	język albański	język włoski, język gruziński, język francuski, język indonezyjski, język baskijski, język ukraiński, język łaciński, język kataloński, język rosyjski, język albański	Kosowo
Oficjalnym językiem Ekwador jest <mask>.	język hiszpański	język litewski, język baskijski, język czeski, język rosyjski, język niemiecki, język gruziński, język chorwacki, język tajski, język serbski, język hiszpański	Ekwador
Oficjalnym językiem Organizacja Narodów Zjednoczonych jest <mask>.	język angielski	język koreański, język włoski, język japoński, język estoński, język litewski, język chorwacki, język grecki, język perski, język rosyjski, język angielski	Organizacja Narodów Zjednoczonych
Oficjalnym językiem Gujana jest <mask>.	język angielski	język niemiecki, język tajski, język grecki, język czeski, język łaciński, język portugalski, język gruziński, język baskijski, język serbski, język angielski	Gujana
Oficjalnym językiem Austria jest <mask>.	język niemiecki	język szwedzki, język grecki, język włoski, język litewski, język łaciński, język czeski, język chorwacki, język baskijski, język kataloński, język niemiecki	Austria
Oficjalnym językiem Turcja jest <mask>.	język turecki	język słoweński, język hiszpański, język islandzki, język portugalski, język niderlandzki, język polski, język niemiecki, język albański, język francuski, język turecki	Turcja
Oficjalnym językiem Chile jest <mask>.	język hiszpański	język baskijski, język tajski, język angielski, język słoweński, język indonezyjski, język niemiecki, język niderlandzki, język czeski, język bułgarski, język hiszpański	Chile
Oficjalnym językiem Unia Europejska jest <mask>.	język angielski	język rumuński, język francuski, język grecki, język chorwacki, język albański, język hebrajski, język gruziński, język perski, język baskijski, język angielski	Unia Europejska
Oficjalnym językiem Dakota Południowa jest <mask>.	język angielski	język francuski, język czeski, język islandzki, język hebrajski, język łaciński, język litewski, język azerski, język kataloński, język japoński, język angielski	Dakota Południowa
Oficjalnym językiem Alabama jest <mask>.	język angielski	język litewski, język grecki, język hiszpański, język estoński, język niemiecki, język serbski, język hebrajski, język francuski, język chiński, język angielski	Alabama
Oficjalnym językiem Kalifornia jest <mask>.	język angielski	język hiszpański, język ormiański, język hebrajski, język włoski, język szwedzki, język francuski, język albański, język węgierski, język ukraiński, język angielski	Kalifornia
Oficjalnym językiem Szwajcaria jest <mask>.	język włoski	język estoński, język albański, język szwedzki, język japoński, język chorwacki, język bułgarski, język turecki, język litewski, język rosyjski, język włoski	Szwajcaria
Oficjalnym językiem Rosja jest <mask>.	język rosyjski	język łaciński, język baskijski, język chiński, język hiszpański, język rumuński, język perski, język tajski, język niderlandzki, język portugalski, język rosyjski	Rosja
Oficjalnym językiem Jukon jest <mask>.	język angielski	język tajski, język azerski, język ukraiński, język fiński, język hiszpański, język chorwacki, język słowacki, język estoński, język polski, język angielski	Jukon
Oficjalnym językiem Burkina Faso jest <mask>.	język francuski	język japoński, język niemiecki, język tajski, język estoński, język słowacki, język portugalski, język polski, język indonezyjski, język azerski, język francuski	Burkina Faso
Oficjalnym językiem Rosja jest <mask>.	język azerski	język czeski, język japoński, język perski, język islandzki, język albański, język słoweński, język rumuński, język koreański, język rosyjski, język azerski	Rosja
